dataset,feature_set,model_name,transformed_feature,importance,importance_abs,importance_type
promotion_only,content_added,xgboost,age_band_30s,0.018605679273605347,0.018605679273605347,feature_importances_
promotion_only,content_added,xgboost,billing_method,0.017943112179636955,0.017943112179636955,feature_importances_
promotion_only,content_added,xgboost,promo_x_2screen,0.015873011201620102,0.015873011201620102,feature_importances_
promotion_only,content_added,xgboost,payment_device_mobile,0.015121395699679852,0.015121395699679852,feature_importances_
promotion_only,content_added,xgboost,payment_device_android,0.014949838630855083,0.014949838630855083,feature_importances_
promotion_only,content_added,xgboost,screen_2_flag,0.01471197884529829,0.01471197884529829,feature_importances_
promotion_only,content_added,xgboost,age_band_40s,0.012758433818817139,0.012758433818817139,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_액션,0.012591213919222355,0.012591213919222355,feature_importances_
promotion_only,content_added,xgboost,rating_ratio_전체,0.012101246975362301,0.012101246975362301,feature_importances_
promotion_only,content_added,xgboost,only_week1_flag,0.012027470394968987,0.012027470394968987,feature_importances_
promotion_only,content_added,xgboost,max_day_share,0.01169141847640276,0.01169141847640276,feature_importances_
promotion_only,content_added,xgboost,is_adult_content_ratio,0.01156632136553526,0.01156632136553526,feature_importances_
promotion_only,content_added,xgboost,week1_ratio,0.011026330292224884,0.011026330292224884,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_액션,0.010968612506985664,0.010968612506985664,feature_importances_
promotion_only,content_added,xgboost,is_kids_animation_ratio,0.010506898164749146,0.010506898164749146,feature_importances_
promotion_only,content_added,xgboost,rating_ratio_청불,0.010422677733004093,0.010422677733004093,feature_importances_
promotion_only,content_added,xgboost,country_ratio_chinese,0.010229595936834812,0.010229595936834812,feature_importances_
promotion_only,content_added,xgboost,is_short_content_ratio,0.010191552340984344,0.010191552340984344,feature_importances_
promotion_only,content_added,xgboost,rating_ratio_12세,0.010161146521568298,0.010161146521568298,feature_importances_
promotion_only,content_added,xgboost,payment_device_pc,0.010117693804204464,0.010117693804204464,feature_importances_
promotion_only,content_added,xgboost,country_entropy_norm,0.010019679553806782,0.010019679553806782,feature_importances_
promotion_only,content_added,xgboost,is_long_movie_ratio,0.010014546103775501,0.010014546103775501,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_드라마,0.010003912262618542,0.010003912262618542,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_SF_판타지,0.00997388269752264,0.00997388269752264,feature_importances_
promotion_only,content_added,xgboost,w3_minus_w1_watch_time,0.00997141469269991,0.00997141469269991,feature_importances_
promotion_only,content_added,xgboost,avg_content_age_from_2021_weighted,0.009903395548462868,0.009903395548462868,feature_importances_
promotion_only,content_added,xgboost,is_recent_content_ratio,0.009894517250359058,0.009894517250359058,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_기타,0.00988712627440691,0.00988712627440691,feature_importances_
promotion_only,content_added,xgboost,rating_ratio_15세,0.009848171845078468,0.009848171845078468,feature_importances_
promotion_only,content_added,xgboost,avg_runtime_weighted,0.009816746227443218,0.009816746227443218,feature_importances_
promotion_only,content_added,xgboost,is_korean_content_ratio,0.009759260341525078,0.009759260341525078,feature_importances_
promotion_only,content_added,xgboost,genre_tag_entropy_norm,0.009674147702753544,0.009674147702753544,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_스릴러_범죄,0.009647222235798836,0.009647222235798836,feature_importances_
promotion_only,content_added,xgboost,front_loaded_ratio,0.009594989940524101,0.009594989940524101,feature_importances_
promotion_only,content_added,xgboost,unique_days,0.00958179123699665,0.00958179123699665,feature_importances_
promotion_only,content_added,xgboost,is_family_content_ratio,0.009542273357510567,0.009542273357510567,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_애니메이션_키즈,0.00950695015490055,0.00950695015490055,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_로맨스,0.009476114995777607,0.009476114995777607,feature_importances_
promotion_only,content_added,xgboost,premium_action_trial_risk,0.009420480579137802,0.009420480579137802,feature_importances_
promotion_only,content_added,xgboost,stable_2screen_active,0.009337813593447208,0.009337813593447208,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_SF_판타지,0.009231609292328358,0.009231609292328358,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_다큐_교양,0.009212462231516838,0.009212462231516838,feature_importances_
promotion_only,content_added,xgboost,alloc_dur_코미디,0.009163958951830864,0.009163958951830864,feature_importances_
promotion_only,content_added,xgboost,screen_4_flag,0.009156318381428719,0.009156318381428719,feature_importances_
promotion_only,content_added,xgboost,week3_ratio,0.009093761444091797,0.009093761444091797,feature_importances_
promotion_only,content_added,xgboost,tag_dur_코미디,0.009023735299706459,0.009023735299706459,feature_importances_
promotion_only,content_added,xgboost,late_ratio,0.008965671993792057,0.008965671993792057,feature_importances_
promotion_only,content_added,xgboost,reg_hour,0.008946798741817474,0.008946798741817474,feature_importances_
promotion_only,content_added,xgboost,daily_watch_slope,0.008923097513616085,0.008923097513616085,feature_importances_
promotion_only,content_added,xgboost,is_us_content_ratio,0.008880115114152431,0.008880115114152431,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_스릴러_범죄,0.008871445432305336,0.008871445432305336,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_로맨스,0.00885474681854248,0.00885474681854248,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_공포,0.008851342834532261,0.008851342834532261,feature_importances_
promotion_only,content_added,xgboost,is_old_content_ratio,0.00884730089455843,0.00884730089455843,feature_importances_
promotion_only,content_added,xgboost,total_sessions,0.008804037235677242,0.008804037235677242,feature_importances_
promotion_only,content_added,xgboost,unique_contents,0.00878362450748682,0.00878362450748682,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_코미디,0.008763273246586323,0.008763273246586323,feature_importances_
promotion_only,content_added,xgboost,country_ratio_korean,0.008724100887775421,0.008724100887775421,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_드라마,0.00866696611046791,0.00866696611046791,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_기타,0.008588048629462719,0.008588048629462719,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_전쟁_재난,0.008559568785130978,0.008559568785130978,feature_importances_
promotion_only,content_added,xgboost,country_ratio_us,0.008540468290448189,0.008540468290448189,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_모험_어드벤처,0.008506824262440205,0.008506824262440205,feature_importances_
promotion_only,content_added,xgboost,country_ratio_french,0.008476540446281433,0.008476540446281433,feature_importances_
promotion_only,content_added,xgboost,days_since_last_watch_to_obs_end,0.008469504304230213,0.008469504304230213,feature_importances_
promotion_only,content_added,xgboost,total_watch_time,0.008421281352639198,0.008421281352639198,feature_importances_
promotion_only,content_added,xgboost,country_ratio_uk,0.008403899148106575,0.008403899148106575,feature_importances_
promotion_only,content_added,xgboost,country_ratio_other_foreign,0.008392326533794403,0.008392326533794403,feature_importances_
promotion_only,content_added,xgboost,avg_release_year_weighted,0.008226635865867138,0.008226635865867138,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_전쟁_재난,0.008180301636457443,0.008180301636457443,feature_importances_
promotion_only,content_added,xgboost,payment_device_smarttv,0.008178502321243286,0.008178502321243286,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_코미디,0.008156230673193932,0.008156230673193932,feature_importances_
promotion_only,content_added,xgboost,country_ratio_hongkong,0.008145829662680626,0.008145829662680626,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_다큐_교양,0.008038481697440147,0.008038481697440147,feature_importances_
promotion_only,content_added,xgboost,gender_M,0.008030391298234463,0.008030391298234463,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_공포,0.007963830605149269,0.007963830605149269,feature_importances_
promotion_only,content_added,xgboost,is_japanese_content_ratio,0.007782628294080496,0.007782628294080496,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_모험_어드벤처,0.007772785145789385,0.007772785145789385,feature_importances_
promotion_only,content_added,xgboost,watch_days_ratio,0.007554089650511742,0.007554089650511742,feature_importances_
promotion_only,content_added,xgboost,country_ratio_japanese,0.007033349014818668,0.007033349014818668,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_애니메이션_키즈,0.006794156040996313,0.006794156040996313,feature_importances_
promotion_only,content_added,xgboost,gender_F,0.006695104762911797,0.006695104762911797,feature_importances_
promotion_only,content_added,xgboost,age_band_50s,0.006511072162538767,0.006511072162538767,feature_importances_
promotion_only,content_added,xgboost,alloc_ratio_가족,0.00644275126978755,0.00644275126978755,feature_importances_
promotion_only,content_added,xgboost,tag_ratio_가족,0.0061053745448589325,0.0061053745448589325,feature_importances_
promotion_only,content_added,xgboost,promo_x_1screen,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,family_2screen_lifestyle,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,payment_device_ott,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,promo2_family_lifestyle_candidate,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,discount_sensitive_risk,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,age_band_60s_plus,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,age_band_10s_or_less,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,rating_dur_국민학생관람불가,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,screen_1_flag,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,rating_ratio_7세,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,has_watch_obs,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,metadata_covered_watch_ratio,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,rating_ratio_국민학생관람불가,0.0,0.0,feature_importances_
promotion_only,content_added,xgboost,subscription_days,0.0,0.0,feature_importances_
promotion_only,content_added,catboost,age,5.957940323723592,5.957940323723592,feature_importances_
promotion_only,content_added,catboost,billing_method,4.7267879988773025,4.7267879988773025,feature_importances_
promotion_only,content_added,catboost,is_churn_prevented,4.505344410021759,4.505344410021759,feature_importances_
promotion_only,content_added,catboost,max_screen,4.169863962852557,4.169863962852557,feature_importances_
promotion_only,content_added,catboost,reg_hour,2.8875163125482377,2.8875163125482377,feature_importances_
promotion_only,content_added,catboost,country_entropy_norm,2.7346043930556445,2.7346043930556445,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_액션,2.18771080716299,2.18771080716299,feature_importances_
promotion_only,content_added,catboost,genre_tag_entropy_norm,2.0944234225170755,2.0944234225170755,feature_importances_
promotion_only,content_added,catboost,avg_runtime_weighted,1.9256575999007206,1.9256575999007206,feature_importances_
promotion_only,content_added,catboost,tag_ratio_드라마,1.8532887875293018,1.8532887875293018,feature_importances_
promotion_only,content_added,catboost,payment_device_android,1.8060785818885077,1.8060785818885077,feature_importances_
promotion_only,content_added,catboost,max_day_share,1.6646479927471245,1.6646479927471245,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_드라마,1.5808422620943383,1.5808422620943383,feature_importances_
promotion_only,content_added,catboost,total_sessions,1.553466919477752,1.553466919477752,feature_importances_
promotion_only,content_added,catboost,w3_minus_w1_watch_time,1.4911168425097938,1.4911168425097938,feature_importances_
promotion_only,content_added,catboost,is_recent_content_ratio,1.4054308158167133,1.4054308158167133,feature_importances_
promotion_only,content_added,catboost,total_watch_time,1.3633015138281372,1.3633015138281372,feature_importances_
promotion_only,content_added,catboost,is_korean_content_ratio,1.352766536147093,1.352766536147093,feature_importances_
promotion_only,content_added,catboost,promo_x_4screen,1.2905064406605211,1.2905064406605211,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_다큐_교양,1.2646229778722107,1.2646229778722107,feature_importances_
promotion_only,content_added,catboost,promo_x_2screen,1.2352241262051267,1.2352241262051267,feature_importances_
promotion_only,content_added,catboost,week3_ratio,1.1944382690179125,1.1944382690179125,feature_importances_
promotion_only,content_added,catboost,daily_watch_slope,1.1654913054850216,1.1654913054850216,feature_importances_
promotion_only,content_added,catboost,front_loaded_ratio,1.1212840175165144,1.1212840175165144,feature_importances_
promotion_only,content_added,catboost,avg_release_year_weighted,1.1121648199629144,1.1121648199629144,feature_importances_
promotion_only,content_added,catboost,country_ratio_other_foreign,1.104544164478345,1.104544164478345,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_SF_판타지,1.1006423456052268,1.1006423456052268,feature_importances_
promotion_only,content_added,catboost,avg_content_age_from_2021_weighted,1.0800721176425476,1.0800721176425476,feature_importances_
promotion_only,content_added,catboost,country_ratio_korean,1.0681887938081422,1.0681887938081422,feature_importances_
promotion_only,content_added,catboost,tag_ratio_코미디,1.066309379251525,1.066309379251525,feature_importances_
promotion_only,content_added,catboost,is_us_content_ratio,1.0628060264182755,1.0628060264182755,feature_importances_
promotion_only,content_added,catboost,country_ratio_uk,1.0602069313149223,1.0602069313149223,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_기타,1.0544900733663334,1.0544900733663334,feature_importances_
promotion_only,content_added,catboost,is_adult_content_ratio,1.0255571772196321,1.0255571772196321,feature_importances_
promotion_only,content_added,catboost,is_short_content_ratio,1.018371208171621,1.018371208171621,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_공포,1.0007693221710467,1.0007693221710467,feature_importances_
promotion_only,content_added,catboost,rating_ratio_12세,0.9755969236718435,0.9755969236718435,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_코미디,0.9563047633088732,0.9563047633088732,feature_importances_
promotion_only,content_added,catboost,country_ratio_french,0.929663738908503,0.929663738908503,feature_importances_
promotion_only,content_added,catboost,country_ratio_chinese,0.9132765220624244,0.9132765220624244,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_스릴러_범죄,0.910955247704195,0.910955247704195,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_전쟁_재난,0.8855555819247563,0.8855555819247563,feature_importances_
promotion_only,content_added,catboost,tag_dur_코미디,0.8851866245743061,0.8851866245743061,feature_importances_
promotion_only,content_added,catboost,country_ratio_japanese,0.880841754409896,0.880841754409896,feature_importances_
promotion_only,content_added,catboost,tag_ratio_기타,0.8781231494964126,0.8781231494964126,feature_importances_
promotion_only,content_added,catboost,rating_ratio_전체,0.8395036988345964,0.8395036988345964,feature_importances_
promotion_only,content_added,catboost,screen_2_flag,0.8390287467825435,0.8390287467825435,feature_importances_
promotion_only,content_added,catboost,country_ratio_hongkong,0.7832857649766594,0.7832857649766594,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_로맨스,0.7780219159776475,0.7780219159776475,feature_importances_
promotion_only,content_added,catboost,tag_ratio_로맨스,0.775683845984781,0.775683845984781,feature_importances_
promotion_only,content_added,catboost,tag_ratio_스릴러_범죄,0.7651763839595079,0.7651763839595079,feature_importances_
promotion_only,content_added,catboost,is_japanese_content_ratio,0.7632469483595734,0.7632469483595734,feature_importances_
promotion_only,content_added,catboost,alloc_dur_코미디,0.7568184888254929,0.7568184888254929,feature_importances_
promotion_only,content_added,catboost,country_ratio_us,0.7556938213636144,0.7556938213636144,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_애니메이션_키즈,0.7474291667872262,0.7474291667872262,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_모험_어드벤처,0.7444545141931489,0.7444545141931489,feature_importances_
promotion_only,content_added,catboost,week1_ratio,0.735601729062797,0.735601729062797,feature_importances_
promotion_only,content_added,catboost,payment_device_mobile,0.7100342114407043,0.7100342114407043,feature_importances_
promotion_only,content_added,catboost,tag_ratio_SF_판타지,0.7017865346500708,0.7017865346500708,feature_importances_
promotion_only,content_added,catboost,is_long_movie_ratio,0.6957611152682841,0.6957611152682841,feature_importances_
promotion_only,content_added,catboost,tag_ratio_다큐_교양,0.6955394400663737,0.6955394400663737,feature_importances_
promotion_only,content_added,catboost,tag_ratio_공포,0.693670614045579,0.693670614045579,feature_importances_
promotion_only,content_added,catboost,days_since_last_watch_to_obs_end,0.6808199764838934,0.6808199764838934,feature_importances_
promotion_only,content_added,catboost,tag_ratio_애니메이션_키즈,0.6600271767847319,0.6600271767847319,feature_importances_
promotion_only,content_added,catboost,age_band_30s,0.6572312166950826,0.6572312166950826,feature_importances_
promotion_only,content_added,catboost,tag_ratio_액션,0.6525127062035944,0.6525127062035944,feature_importances_
promotion_only,content_added,catboost,unique_contents,0.6283168159212459,0.6283168159212459,feature_importances_
promotion_only,content_added,catboost,rating_ratio_청불,0.627102473923552,0.627102473923552,feature_importances_
promotion_only,content_added,catboost,late_ratio,0.6266837989502502,0.6266837989502502,feature_importances_
promotion_only,content_added,catboost,screen_4_flag,0.6109868643799892,0.6109868643799892,feature_importances_
promotion_only,content_added,catboost,is_kids_animation_ratio,0.5855879297784821,0.5855879297784821,feature_importances_
promotion_only,content_added,catboost,is_family_content_ratio,0.5698296931838133,0.5698296931838133,feature_importances_
promotion_only,content_added,catboost,rating_ratio_15세,0.535296420189799,0.535296420189799,feature_importances_
promotion_only,content_added,catboost,age_band_50s,0.5292805577601746,0.5292805577601746,feature_importances_
promotion_only,content_added,catboost,alloc_ratio_가족,0.5005127673012505,0.5005127673012505,feature_importances_
promotion_only,content_added,catboost,payment_device_smarttv,0.48679870930641994,0.48679870930641994,feature_importances_
promotion_only,content_added,catboost,tag_ratio_모험_어드벤처,0.48552017779289697,0.48552017779289697,feature_importances_
promotion_only,content_added,catboost,payment_device_pc,0.448637644818758,0.448637644818758,feature_importances_
promotion_only,content_added,catboost,is_old_content_ratio,0.44489844814327384,0.44489844814327384,feature_importances_
promotion_only,content_added,catboost,age_band_20s,0.4311045158808702,0.4311045158808702,feature_importances_
promotion_only,content_added,catboost,promo_x_1screen,0.41982467205899715,0.41982467205899715,feature_importances_
promotion_only,content_added,catboost,tag_ratio_전쟁_재난,0.41376378977721423,0.41376378977721423,feature_importances_
promotion_only,content_added,catboost,unique_days,0.37571917192352483,0.37571917192352483,feature_importances_
promotion_only,content_added,catboost,watch_days_ratio,0.35385899181337027,0.35385899181337027,feature_importances_
promotion_only,content_added,catboost,tag_ratio_가족,0.3069510485920846,0.3069510485920846,feature_importances_
promotion_only,content_added,catboost,age_band_40s,0.30489035583840457,0.30489035583840457,feature_importances_
promotion_only,content_added,catboost,stable_2screen_active,0.27810328098565595,0.27810328098565595,feature_importances_
promotion_only,content_added,catboost,premium_action_trial_risk,0.26716999842733014,0.26716999842733014,feature_importances_
promotion_only,content_added,catboost,gender_M,0.26703794827331867,0.26703794827331867,feature_importances_
promotion_only,content_added,catboost,gender_F,0.1993720771260813,0.1993720771260813,feature_importances_
promotion_only,content_added,catboost,rating_ratio_국민학생관람불가,0.1733775908460296,0.1733775908460296,feature_importances_
promotion_only,content_added,catboost,screen_1_flag,0.11269623365175493,0.11269623365175493,feature_importances_
promotion_only,content_added,catboost,discount_sensitive_risk,0.03837976278781917,0.03837976278781917,feature_importances_
promotion_only,content_added,catboost,rating_dur_국민학생관람불가,0.029395679007177072,0.029395679007177072,feature_importances_
promotion_only,content_added,catboost,rating_ratio_7세,0.011788089942388766,0.011788089942388766,feature_importances_
promotion_only,content_added,catboost,subscription_days,0.0029995092733751815,0.0029995092733751815,feature_importances_
promotion_only,content_added,catboost,metadata_covered_watch_ratio,0.0008036806711281233,0.0008036806711281233,feature_importances_
promotion_only,content_added,catboost,age_band_10s_or_less,0.0,0.0,feature_importances_
promotion_only,content_added,catboost,only_week1_flag,0.0,0.0,feature_importances_
promotion_only,content_added,catboost,age_band_60s_plus,0.0,0.0,feature_importances_
promotion_only,content_added,catboost,has_watch_obs,0.0,0.0,feature_importances_
promotion_only,content_added,catboost,payment_device_ott,0.0,0.0,feature_importances_
promotion_only,content_added,catboost,family_2screen_lifestyle,0.0,0.0,feature_importances_
promotion_only,content_added,catboost,promo2_family_lifestyle_candidate,0.0,0.0,feature_importances_
promotion_only,without_churn_prevention,logistic,age_band_60s_plus,-0.6997531606520128,0.6997531606520128,coef
promotion_only,without_churn_prevention,logistic,payment_device_smarttv,0.6410072592865802,0.6410072592865802,coef
promotion_only,without_churn_prevention,logistic,age_band_50s,-0.4883401985639652,0.4883401985639652,coef
promotion_only,without_churn_prevention,logistic,age_band_30s,0.4559215151032778,0.4559215151032778,coef
promotion_only,without_churn_prevention,logistic,age,0.4051763275988472,0.4051763275988472,coef
promotion_only,without_churn_prevention,logistic,age_band_20s,0.36788932057910956,0.36788932057910956,coef
promotion_only,without_churn_prevention,logistic,payment_device_mobile,-0.3498414476928376,0.3498414476928376,coef
promotion_only,without_churn_prevention,logistic,payment_device_pc,-0.34086709371000484,0.34086709371000484,coef
promotion_only,without_churn_prevention,logistic,age_band_10s_or_less,0.33678942164681996,0.33678942164681996,coef
promotion_only,without_churn_prevention,logistic,billing_method,-0.16259099793924076,0.16259099793924076,coef
promotion_only,without_churn_prevention,logistic,payment_device_ott,0.13908750725112726,0.13908750725112726,coef
promotion_only,without_churn_prevention,logistic,alloc_ratio_액션,-0.1378293897306557,0.1378293897306557,coef
promotion_only,without_churn_prevention,logistic,tag_dur_코미디,0.12655855551921535,0.12655855551921535,coef
promotion_only,without_churn_prevention,logistic,tag_ratio_액션,0.10639950155727074,0.10639950155727074,coef
promotion_only,without_churn_prevention,logistic,subscription_days,0.09592736540380557,0.09592736540380557,coef
promotion_only,without_churn_prevention,logistic,payment_device_android,-0.08822191452064782,0.08822191452064782,coef
promotion_only,without_churn_prevention,logistic,screen_4_flag,-0.08448955044121231,0.08448955044121231,coef
promotion_only,without_churn_prevention,logistic,promo_x_4screen,-0.08448955044121231,0.08448955044121231,coef
promotion_only,without_churn_prevention,logistic,promo_x_2screen,0.07973905895798615,0.07973905895798615,coef
promotion_only,without_churn_prevention,logistic,screen_2_flag,0.07973905895798615,0.07973905895798615,coef
promotion_only,without_churn_prevention,logistic,premium_action_trial_risk,-0.07074494490282603,0.07074494490282603,coef
promotion_only,without_churn_prevention,logistic,avg_runtime_weighted,0.0680461410626215,0.0680461410626215,coef
promotion_only,without_churn_prevention,logistic,max_day_share,-0.06724611449144412,0.06724611449144412,coef
promotion_only,without_churn_prevention,logistic,max_screen,-0.0623866525006369,0.0623866525006369,coef
promotion_only,without_churn_prevention,logistic,alloc_dur_코미디,-0.06080751796304508,0.06080751796304508,coef
promotion_only,without_churn_prevention,logistic,rating_ratio_12세,-0.05565471616346607,0.05565471616346607,coef
promotion_only,without_churn_prevention,logistic,is_recent_content_ratio,0.05105434887106086,0.05105434887106086,coef
promotion_only,without_churn_prevention,logistic,family_2screen_lifestyle,-0.05075600687796305,0.05075600687796305,coef
promotion_only,without_churn_prevention,logistic,metadata_covered_watch_ratio,0.05023578878207667,0.05023578878207667,coef
promotion_only,without_churn_prevention,logistic,rating_dur_국민학생관람불가,0.04486369891310355,0.04486369891310355,coef
promotion_only,without_churn_prevention,logistic,discount_sensitive_risk,0.044333752321059065,0.044333752321059065,coef
promotion_only,without_churn_prevention,logistic,has_watch_obs,-0.04408707365397497,0.04408707365397497,coef
promotion_only,without_churn_prevention,logistic,total_watch_time,-0.04089417207736548,0.04089417207736548,coef
promotion_only,without_churn_prevention,logistic,w3_minus_w1_watch_time,-0.03642908781975481,0.03642908781975481,coef
promotion_only,without_churn_prevention,logistic,daily_watch_slope,-0.03642908781975343,0.03642908781975343,coef
promotion_only,without_churn_prevention,logistic,days_since_last_watch_to_obs_end,0.03436374548387908,0.03436374548387908,coef
promotion_only,without_churn_prevention,logistic,unique_contents,-0.0343629759093606,0.0343629759093606,coef
promotion_only,without_churn_prevention,logistic,is_long_movie_ratio,0.034320501474380975,0.034320501474380975,coef
promotion_only,without_churn_prevention,logistic,rating_ratio_15세,-0.03299954487530453,0.03299954487530453,coef
promotion_only,without_churn_prevention,logistic,tag_ratio_드라마,-0.03096420940482231,0.03096420940482231,coef
promotion_only,without_churn_prevention,logistic,unique_days,-0.029019473771684054,0.029019473771684054,coef
promotion_only,without_churn_prevention,logistic,watch_days_ratio,-0.029019473771678083,0.029019473771678083,coef
promotion_only,without_churn_prevention,logistic,age_band_40s,0.028657412500982943,0.028657412500982943,coef
promotion_only,without_churn_prevention,logistic,promo2_family_lifestyle_candidate,0.02298217229681294,0.02298217229681294,coef
promotion_only,without_churn_prevention,logistic,late_ratio,0.02268673573249974,0.02268673573249974,coef
promotion_only,without_churn_prevention,logistic,week3_ratio,0.02268673573249974,0.02268673573249974,coef
promotion_only,without_churn_prevention,logistic,stable_2screen_active,0.022002810127642318,0.022002810127642318,coef
promotion_only,without_churn_prevention,logistic,total_sessions,0.017495238338564475,0.017495238338564475,coef
promotion_only,without_churn_prevention,logistic,only_week1_flag,-0.01376068823609653,0.01376068823609653,coef
promotion_only,without_churn_prevention,logistic,front_loaded_ratio,0.013654792260294396,0.013654792260294396,coef
promotion_only,without_churn_prevention,logistic,week1_ratio,0.013654792260294396,0.013654792260294396,coef
promotion_only,without_churn_prevention,logistic,tag_ratio_애니메이션_키즈,-0.011492882795875924,0.011492882795875924,coef
promotion_only,without_churn_prevention,logistic,promo_x_1screen,0.010638796837281311,0.010638796837281311,coef
promotion_only,without_churn_prevention,logistic,screen_1_flag,0.010638796837281311,0.010638796837281311,coef
promotion_only,without_churn_prevention,logistic,rating_ratio_전체,-0.006296840582265414,0.006296840582265414,coef
promotion_only,without_churn_prevention,logistic,country_entropy_norm,-0.00446170135200558,0.00446170135200558,coef
promotion_only,without_churn_prevention,logistic,gender_F,0.0037929077123511215,0.0037929077123511215,coef
promotion_only,without_churn_prevention,logistic,genre_tag_entropy_norm,0.0033942540929812674,0.0033942540929812674,coef
promotion_only,without_churn_prevention,logistic,gender_M,-0.002628597098133194,0.002628597098133194,coef
promotion_only,without_churn_prevention,logistic,tag_ratio_가족,-0.0018613037438312508,0.0018613037438312508,coef
promotion_only,without_churn_prevention,logistic,rating_ratio_청불,-0.0006479667963241091,0.0006479667963241091,coef
promotion_only,without_churn_prevention,logistic,reg_hour,0.0005299721592998307,0.0005299721592998307,coef
promotion_only,without_churn_prevention,random_forest,age,0.05806013521507755,0.05806013521507755,feature_importances_
promotion_only,without_churn_prevention,random_forest,billing_method,0.04082673454372856,0.04082673454372856,feature_importances_
promotion_only,without_churn_prevention,random_forest,max_screen,0.03724969523664094,0.03724969523664094,feature_importances_
promotion_only,without_churn_prevention,random_forest,reg_hour,0.034531910016603,0.034531910016603,feature_importances_
promotion_only,without_churn_prevention,random_forest,promo_x_4screen,0.03372647377675602,0.03372647377675602,feature_importances_
promotion_only,without_churn_prevention,random_forest,avg_runtime_weighted,0.033039023219541205,0.033039023219541205,feature_importances_
promotion_only,without_churn_prevention,random_forest,genre_tag_entropy_norm,0.03263625995155698,0.03263625995155698,feature_importances_
promotion_only,without_churn_prevention,random_forest,screen_4_flag,0.03161902034107825,0.03161902034107825,feature_importances_
promotion_only,without_churn_prevention,random_forest,country_entropy_norm,0.030731104626078996,0.030731104626078996,feature_importances_
promotion_only,without_churn_prevention,random_forest,daily_watch_slope,0.028524684803039928,0.028524684803039928,feature_importances_
promotion_only,without_churn_prevention,random_forest,w3_minus_w1_watch_time,0.02799739837727628,0.02799739837727628,feature_importances_
promotion_only,without_churn_prevention,random_forest,total_watch_time,0.02794846286102596,0.02794846286102596,feature_importances_
promotion_only,without_churn_prevention,random_forest,max_day_share,0.027412976974051873,0.027412976974051873,feature_importances_
promotion_only,without_churn_prevention,random_forest,alloc_ratio_액션,0.02635838448025832,0.02635838448025832,feature_importances_
promotion_only,without_churn_prevention,random_forest,is_recent_content_ratio,0.026244567554892392,0.026244567554892392,feature_importances_
promotion_only,without_churn_prevention,random_forest,rating_ratio_15세,0.0260355219842858,0.0260355219842858,feature_importances_
promotion_only,without_churn_prevention,random_forest,tag_ratio_드라마,0.024563638794413315,0.024563638794413315,feature_importances_
promotion_only,without_churn_prevention,random_forest,tag_ratio_액션,0.0243639241643037,0.0243639241643037,feature_importances_
