side,relative_path,file_name,extension,size_bytes,modified_time,sha256,file_role
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_base_datamart_validation.csv,17_base_datamart_validation.csv,.csv,389,2026-05-21T17:37:37,8de0179078262331bd5cab51f278b764816d987a88964aae69cf3bd7c05e0225,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_internal_multiflag_assignment.csv,17_internal_multiflag_assignment.csv,.csv,2917446,2026-05-21T17:37:37,e84fd4aff12384ebaf877411b2efe69963006668a9768f8ba6ef0bd6a0ee35cd,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_internal_multiflag_definitions.csv,17_internal_multiflag_definitions.csv,.csv,8585,2026-05-21T17:37:37,f17568f4f2bc75f11c5d8d3839d5642bc2bc64c799175d3bc8cc2376826de12f,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_readiness_for_18_business_storyline.csv,17_readiness_for_18_business_storyline.csv,.csv,1187,2026-05-21T17:37:37,17e58e5b246766bbd3c3124c608a42b14b26180d947e2a79e3665a6d78617b3d,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_representative_segment_assignment.csv,17_representative_segment_assignment.csv,.csv,4123234,2026-05-21T17:37:37,85403429f93180698eced2e4fe029beccfd5eff186921935c083a80fb4f29b25,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_representative_segment_rules.csv,17_representative_segment_rules.csv,.csv,4820,2026-05-21T17:37:37,029cb84b735f0cea5617df0ab17254fb732ad2ea0451fcdb8f0f135d57c60bcd,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_action_personalization_matrix.csv,17_segment_action_personalization_matrix.csv,.csv,6934,2026-05-21T17:37:37,9acb794522b31a4e6299bf8a61a505c118081c60b8912b10df5a7051762099b4,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_age_gender_behavior_profile.csv,17_segment_age_gender_behavior_profile.csv,.csv,260357,2026-05-21T17:37:37,bed62ad06b09a0800b834f333e53594308ad85f3ae9b90bc67a8f1e28cedd46e,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_business_action_candidates.csv,17_segment_business_action_candidates.csv,.csv,6676,2026-05-21T17:37:37,591bf357c712095cc90bb783b50ffafbd507eb263ed6e97a6c582dabc782a73a,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_caveat_and_rejected_alternatives.md,17_segment_caveat_and_rejected_alternatives.md,.md,1136,2026-05-21T17:37:37,1c3d08fc8af1847c5617f4e78597b613a82d2b1a0382ab3b683221dd594999c6,md
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_demographic_profile.csv,17_segment_demographic_profile.csv,.csv,42906,2026-05-21T17:37:37,65834be0c84b776ed908efa8073961659acd6a4af77e400b1154a4e39da01308,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_feature_profile.csv,17_segment_feature_profile.csv,.csv,296215,2026-05-21T17:37:37,13be6d5aff74ea5a7bc82a33248be6912684d2050651b22ec7cdedd9c1f226fc,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_rationale_evidence_table.csv,17_segment_rationale_evidence_table.csv,.csv,22007,2026-05-21T17:37:37,876ef3cd451bc8a01d910b2d04356cec1b527b183ed35648f287b3683b480891,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_rationale_memo_for_executives.md,17_segment_rationale_memo_for_executives.md,.md,7929,2026-05-21T17:37:37,d654f567085258e3891b5cb38e3119f6251f64527f9696801a4b71b57674e53d,md
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_SHAP_family_evidence_link.csv,17_segment_SHAP_family_evidence_link.csv,.csv,11214,2026-05-21T17:37:37,74d8626e022b948b52cd8ab190da35e501aca3cdf7510d3527b9f64170bed1bb,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segment_summary.csv,17_segment_summary.csv,.csv,6784,2026-05-21T17:37:37,d56a58555fd12930387f07ce612daef5ee212847678cb857a435a812800bb0b3,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\17_segmentation_base_datamart.csv,17_segmentation_base_datamart.csv,.csv,15754590,2026-05-21T17:37:37,f308768a6e04b3900c4a0ac9722b1226b18bb3a67ff45aa2c20cc7444b0ccddf,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments\README.md,README.md,.md,2415,2026-05-21T17:37:37,2e88dfaec2f99ee4564c651d242279f73e70e027003394037a2b9b3e9f4d69c7,md
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_age_gender_behavior_profile_skipped_features.csv,17_age_gender_behavior_profile_skipped_features.csv,.csv,3096,2026-05-21T17:37:37,7625f900a0b75b40225fc8707abcfcde69ea5bb0928ee45ddffb10f9d767db85,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_age_group_audit.csv,17_age_group_audit.csv,.csv,2571,2026-05-21T17:37:37,1642ad8d12d5e2da4fb7c158302f799e065b980f15c0fd5b7aef3419560e9173,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_demographic_hotfix_summary.csv,17_demographic_hotfix_summary.csv,.csv,1301,2026-05-21T17:37:37,5162a517df757e9ea34628b205289c0eb2cf35fe596870e815a573ced39900c1,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_demographic_source_column_audit.csv,17_demographic_source_column_audit.csv,.csv,7240,2026-05-21T17:37:37,153ce3e0caec0b12afdf757916a045b691b8c425983edcb1a4f07ccc21d3d0f1,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_gender_derivation_audit.csv,17_gender_derivation_audit.csv,.csv,421,2026-05-21T17:37:37,0e363798a483b3e492c75d2b9606f327067536ba287864fa315638a0ea9d8d09,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_readiness_for_18_business_storyline_demographic_hotfix.csv,17_readiness_for_18_business_storyline_demographic_hotfix.csv,.csv,1421,2026-05-21T17:37:37,c41b636d712089e04ae8a2a7b40062c6e154b8b8244afa3bbb901a36556d44c1,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_representative_segment_size_policy_before_after_demographic_hotfix.csv,17_representative_segment_size_policy_before_after_demographic_hotfix.csv,.csv,5212,2026-05-21T17:37:37,8103d09fad48af910a218f2f3c23487a392bbf42f1e9026f3621442b734efe09,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_segment_action_personalization_matrix_demographic_hotfix.csv,17_segment_action_personalization_matrix_demographic_hotfix.csv,.csv,32674,2026-05-21T17:37:37,c09b1702674735706afbdc0b3e16b0a5b0d887ad80e862d376dd61e5908f7a3b,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_segment_age_behavior_profile_demographic_hotfix.csv,17_segment_age_behavior_profile_demographic_hotfix.csv,.csv,777495,2026-05-21T17:37:37,ff82774e9af5aa629aa503c4ebe7cba644f866a082c1387f309a3b9df007c92a,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_segment_age_gender_behavior_profile_demographic_hotfix.csv,17_segment_age_gender_behavior_profile_demographic_hotfix.csv,.csv,1192264,2026-05-21T17:37:37,a1ce69123b26dd61f97c5968454feb078b96acab252b63fabac3584b4c0523ed,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_segment_demographic_profile_demographic_hotfix.csv,17_segment_demographic_profile_demographic_hotfix.csv,.csv,42801,2026-05-21T17:37:37,daa1d6e0913cdf5d4c4d1bbef1c73c3cc949b7d2d04824a06e089bf431fec5df,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_segment_gender_behavior_profile_demographic_hotfix.csv,17_segment_gender_behavior_profile_demographic_hotfix.csv,.csv,310625,2026-05-21T17:37:37,6fa7ad19023a17febab50013b5906238a5f68ac7c42be38338d927a0ce34daff,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\17_segment_rationale_demographic_action_supplement.md,17_segment_rationale_demographic_action_supplement.md,.md,15084,2026-05-21T17:37:37,9a4919d557decb354e3dc8d40c3d0c2069fc86d72f48ad4ab3b7c75711a21895,md
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_demographic_hotfix_260520\README.md,README.md,.md,1725,2026-05-21T17:37:37,f6bf686f7a2dba3ecfaa41e3b1e3d63c9d7e6830bc58b8b4b0635c157c98da0e,md
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_content_preference_signal_audit.csv,17_content_preference_signal_audit.csv,.csv,3758,2026-05-21T17:37:37,29c771e67836a923a3e4e774afc2d65d72116e977b35a4f5241bebfcd0290be3,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_hotfix_revalidation_passes.csv,17_hotfix_revalidation_passes.csv,.csv,1729,2026-05-21T17:37:37,15c4267540dae71f94b709a786e166fb0f0b8232633e4b9786e2b3686d2db919,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_other_needs_review_decomposition.csv,17_other_needs_review_decomposition.csv,.csv,6457,2026-05-21T17:37:37,1acc47fce156dda5a7836123ac0b2d9adeaaaefd73500ff40e4d2e2b86dba3ad,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_readiness_for_18_business_storyline_hotfix.csv,17_readiness_for_18_business_storyline_hotfix.csv,.csv,1116,2026-05-21T17:37:37,01bb0bd3fd239393086091778294c855334d87c9f0db3412b604f07439ca149b,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_representative_segment_assignment_hotfix.csv,17_representative_segment_assignment_hotfix.csv,.csv,3062152,2026-05-21T17:37:37,6dc256ba9e91973ecb5136b85b1b02ca8826ffad1397bf51821df11925df59a7,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_representative_segment_rules_hotfix.csv,17_representative_segment_rules_hotfix.csv,.csv,5143,2026-05-21T17:37:37,a63d37facd71272c594cc4b07d4a774d4b0c86225eb7d63d4e05433000830d21,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_action_personalization_matrix_hotfix.csv,17_segment_action_personalization_matrix_hotfix.csv,.csv,6812,2026-05-21T14:02:45,66bd02e66be82f1e3fcd5419619f4cff4de56d35a44ac92e8e3b7b000fd18303,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_age_gender_behavior_profile_hotfix.csv,17_segment_age_gender_behavior_profile_hotfix.csv,.csv,202,2026-05-21T14:02:45,8e9e8aba01ca8d1f3527dbee976f14a1a6a284fafa31d9e77e839f8d7d807ec4,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_assignment_before_after_comparison.csv,17_segment_assignment_before_after_comparison.csv,.csv,2539,2026-05-21T14:02:44,10399aecf14a90ac563c9500f02929dacde6b3c3f8ddb9ccd3a13c0cc5665bab,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_business_action_candidates_hotfix.csv,17_segment_business_action_candidates_hotfix.csv,.csv,6382,2026-05-21T14:02:45,0679b20972a52933d00359544254aacf9ac00c490fdde1c98ee04c3f23a95ae7,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_caveat_and_rejected_alternatives_hotfix.md,17_segment_caveat_and_rejected_alternatives_hotfix.md,.md,1127,2026-05-21T14:02:45,3461172788b19e53bbe7decb9f800bfdfcb172ada27fd26bf41c668e79dcf2c9,md
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_demographic_profile_hotfix.csv,17_segment_demographic_profile_hotfix.csv,.csv,2681,2026-05-21T14:02:45,e514aa80a2c562532a0aec2bdbb6667e81f8c9943fb9ae4252b6200e1b87f2d7,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_feature_profile_hotfix.csv,17_segment_feature_profile_hotfix.csv,.csv,4557,2026-05-21T14:02:45,dafda13bc1ff8fb225b4a8c8b68601930fcfda284f73aa0283285013064ac6fd,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_rationale_evidence_table_hotfix.csv,17_segment_rationale_evidence_table_hotfix.csv,.csv,22025,2026-05-21T14:02:45,bc6441195d835ada431418267a202461c863ced7b9a85fa58fe14711995ee0c9,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_rationale_memo_for_executives_hotfix.md,17_segment_rationale_memo_for_executives_hotfix.md,.md,28025,2026-05-21T14:02:45,6f7370e750f5998cf21f1cc2616d0f86c5b53397a8290dd5ea9ff531faf64301,md
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_SHAP_family_evidence_link_hotfix.csv,17_segment_SHAP_family_evidence_link_hotfix.csv,.csv,13036,2026-05-21T14:02:45,725f02548640ea5486e663992c9acca461a377dac58c9e9b851b9cea13be19b1,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\17_segment_summary_hotfix.csv,17_segment_summary_hotfix.csv,.csv,6924,2026-05-21T14:02:45,2cb97fc1908754a863f48af4e88197f88d3cc5a103f0fb382f0946efc28f2114,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_hotfix_260520\README.md,README.md,.md,1919,2026-05-21T14:02:45,ef8154fc71ee580498290bb189a0cdea5990d56b64a81099d123957ae4758b70,md
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_other_needs_review_decomposition_quality_hotfix.csv,17_other_needs_review_decomposition_quality_hotfix.csv,.csv,4463,2026-05-21T15:09:19,c8f3d905702dd49fb0aa0a5a9af1b31ed59df2542642a7ec17841648d75af285,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_promo1_vs_promo0_segment_differential_analysis.csv,17_promo1_vs_promo0_segment_differential_analysis.csv,.csv,3506,2026-05-21T15:09:19,afe0a643263825baf72770bb40fafa021d7cbd8a88833adfc2ed1e2c172a2561,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_quality_revalidation_passes.csv,17_quality_revalidation_passes.csv,.csv,7380,2026-05-21T15:09:19,6f36797f2429e0a92bfd1bb206dd5f47f6026d3e66ada4bf03bcc2beb8751006,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_readiness_for_18_quality_hotfix.csv,17_readiness_for_18_quality_hotfix.csv,.csv,1931,2026-05-21T15:09:20,b9165986c86b68dcd9b5f8dfafcefb5f982e1fe26a2d83272b5e15e3de51974e,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_revised_representative_segment_proposal.csv,17_revised_representative_segment_proposal.csv,.csv,6077,2026-05-21T15:09:20,058b9e501299c6192288f43aba8083d75aa1b0eee83b5755d4994cb21f95df38,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_revised_segment_assignment_simulation.csv,17_revised_segment_assignment_simulation.csv,.csv,6056881,2026-05-21T15:09:20,852b8ef893f22cb78709cd46de7d467de6b1c77b50ab559c39886504b51b1e4b,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_revised_segment_demographic_action_bridge.csv,17_revised_segment_demographic_action_bridge.csv,.csv,3800,2026-05-21T15:09:20,427fc21636d4f34563e942cd2ed0d60ae544d2294fe3673363d7fe7c7ff79db6,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_revised_segment_summary_simulation.csv,17_revised_segment_summary_simulation.csv,.csv,4778,2026-05-21T15:09:20,e332ac818ba51734a356a4b13c875d04240bb4a4446ae7ebe89b98e2c711b52c,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_segment_quality_audit.csv,17_segment_quality_audit.csv,.csv,8998,2026-05-21T15:09:19,768b4ecebb05564dde8922eb3b82c7c3a18b0afbbca0f9618b5160a7a0aabc2e,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_segment_quality_hotfix_evidence_table.csv,17_segment_quality_hotfix_evidence_table.csv,.csv,17581,2026-05-21T15:09:20,68ca68673ae67d2b4371ea362f9b5f9dabb3522fb88f1932e18833916fadadf1,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_segment_quality_hotfix_rationale_memo_for_executives.md,17_segment_quality_hotfix_rationale_memo_for_executives.md,.md,21283,2026-05-21T15:09:20,bbfbed3ac3c35cfae6763c1f6441cbda6906a330d521609592d88b124199d902,md
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\17_small_segment_merge_policy.csv,17_small_segment_merge_policy.csv,.csv,5015,2026-05-21T15:09:19,12c31718fb1b84ed46ed33d219f4a38fcbb44ddd9cfe8e502981c59283a14ff9,csv
PUBLIC,PUBLIC\results\17_segmentation_design_260520\promo_scope_oof_behavior_segments_quality_hotfix_260520\README.md,README.md,.md,2243,2026-05-21T15:09:20,c6cc4471b31b79651cc4f9a64cff6022d3605574eb2150831bc5ee3542e2d357,md
PUBLIC,PUBLIC\results\_06_log_retention_distribution_eda_260520\06_fig_01_log_retention_histograms.png,06_fig_01_log_retention_histograms.png,.png,156478,2026-05-20T13:46:22,3134ec7bf4fd7f6fcd69970f27c2955670ae78591ca20edaa4dc9f5d8e5aed65,figure
PUBLIC,PUBLIC\results\_06_log_retention_distribution_eda_260520\06_fig_02_log_retention_boxplot_by_dataset.png,06_fig_02_log_retention_boxplot_by_dataset.png,.png,52004,2026-05-20T13:46:22,8e11aaa7f179ca1e329e77d8766aff1c6e4afbf8ea29cb9e5a3bfb5cebd1e66e,figure
PUBLIC,PUBLIC\results\_06_log_retention_distribution_eda_260520\06_fig_03_overall_raw_vs_log_histograms.png,06_fig_03_overall_raw_vs_log_histograms.png,.png,133585,2026-05-20T13:46:23,13205b6e1eb727a063b534fe2d31c696e5b98fd2cea623677f57c76008686a06,figure
PUBLIC,PUBLIC\results\_06_log_retention_distribution_eda_260520\06_log_retention_baseline_direction_summary.csv,06_log_retention_baseline_direction_summary.csv,.csv,816,2026-05-20T13:46:23,ec8a8577a0b77fbafc16385fd08eac4e4b3f534db6b68c3fd601833861a03177,csv
PUBLIC,PUBLIC\results\_06_log_retention_distribution_eda_260520\06_log_retention_distribution_summary.csv,06_log_retention_distribution_summary.csv,.csv,3066,2026-05-20T13:46:21,ee18c153ed9f6f4cf969508261fb920aef4e1e3618d376f938052120f4363405,csv
PUBLIC,PUBLIC\results\_06_log_retention_distribution_eda_260520\README.md,README.md,.md,768,2026-05-20T15:53:04,89c36a655eaa01b00cd00af34ff90630a118dbb8efb875faca5a4d6ee74ce340,md
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_existing_folder_inventory.csv,06_existing_folder_inventory.csv,.csv,2819,2026-05-20T15:53:04,0f124d206c290b969f30ddb4e11ab1cd57d1a05c016da72919a7be2720d095f6,csv
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_feature_manifest.csv,06_feature_manifest.csv,.csv,10312,2026-05-20T15:32:10,c4651097646c7e6dbceb4d90914e49d764ea303500f84a8e1ac12090e6ec6145,csv
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_input_validation.csv,06_input_validation.csv,.csv,826,2026-05-20T15:53:04,7f8b2374420b8be82efe5b433f2fd9a561b5c24f49ab0e744be9d6d3c6bff100,csv
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_log_retention_input_inventory.csv,06_log_retention_input_inventory.csv,.csv,446,2026-05-20T15:53:04,147f096b02e9d524f6261f8dffc3c19ba56f6644287f9a1a75a65875ddc90faf,csv
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_log_retention_input_profile.csv,06_log_retention_input_profile.csv,.csv,709,2026-05-20T14:39:46,2dc43868ae7d818483202dc07f4d35ca95cba81e2491b459d470797970d9a920,csv
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_manual_execution_guide.md,06_manual_execution_guide.md,.md,1991,2026-05-20T15:53:04,bd0af8ae5438c69c0d1e62f69e9c62a21da5e534c6baf5c6d42676c835ef1769,md
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_model_notebook_prep_final_checks.csv,06_model_notebook_prep_final_checks.csv,.csv,3911,2026-05-20T15:53:04,be66374b6f50e3d3d54d144279c0e6e94863de68ad6a2f3c442f2a274e2c0321,csv
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_model_notebook_prep_memo.md,06_model_notebook_prep_memo.md,.md,2093,2026-05-20T15:53:04,ed550adad6432542a971c3e8934ad0a861be5e1ea0fb80a644291750d40e4df0,md
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_notebook_prep_review_zip_inventory.csv,06_notebook_prep_review_zip_inventory.csv,.csv,3099,2026-05-20T15:53:04,5a3f8f9a0f117e5d67785a532106e278708c28e903d04fa0997d0be6860735fe,csv
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\06_notebook_static_checks.csv,06_notebook_static_checks.csv,.csv,1398,2026-05-20T15:53:04,478706b3b40d36279e2ce73dc550727e16342ed28566855ad49f4bc72bf6a0d5,csv
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\note_tail_PUBLIC_model_notebook_prep_260520.md,note_tail_PUBLIC_model_notebook_prep_260520.md,.md,7859,2026-05-20T15:53:04,1697f75e7b8a5eb736f1c82f4be54ad0df7d4049e752821e095456d761043292,md
PUBLIC,PUBLIC\results\_06_model_notebook_prep_260520\prepare_model_notebooks_260520.py,prepare_model_notebooks_260520.py,.py,48736,2026-05-20T15:53:04,4a9acf15ff78ee537143d90f06e6a298350be422b55cd380df5c155fd9b58407,other
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_caveat_register.csv,06x_caveat_register.csv,.csv,778,2026-05-20T13:33:48,e04b690546a72d772df46e4f0b3f4d7ed5d7810d3ab1f4814e5bf586d8e8e1ef,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_cold_start_hotfix_diff_summary.csv,06x_cold_start_hotfix_diff_summary.csv,.csv,1091,2026-05-20T13:33:48,0d5e2f03565ca731569ef7b8927b91f06468ab282b9ad0a79e59e2fe02b8db71,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_cold_start_hotfix_print_summary.txt,06x_cold_start_hotfix_print_summary.txt,.txt,553,2026-05-20T13:33:48,8429447c01e3404707b004bd3e2cf13d2e438e9c940257f5175c544cccef7542,other
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_cold_start_hotfix_validation.csv,06x_cold_start_hotfix_validation.csv,.csv,400,2026-05-20T13:33:47,06ff16dd9d61581175c84c5107908f3f13164b0f4a76838a6d0933269234422d,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_cold_start_mismatch_cause_analysis.csv,06x_cold_start_mismatch_cause_analysis.csv,.csv,1384,2026-05-20T13:33:47,84382dab874d55c63873f73f8dc924b08c88f0dccbcc7951208c0cb87a3e3f9c,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_conservative_dataset.csv,06x_conservative_dataset.csv,.csv,4866739,2026-05-20T13:33:47,5a5e96bf4df205e6400bd391636fa143bd0d84a632a65124d8f83b6146b75733,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_dataset_comparison_summary.csv,06x_dataset_comparison_summary.csv,.csv,289,2026-05-20T13:33:48,0edf92ba63f9698e8e5fd0cd7c3d5a8ae925cf271198b01865b9b931e1e56180,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_dataset_schema_conservative.csv,06x_dataset_schema_conservative.csv,.csv,1527,2026-05-20T13:33:48,43e0bdadafec7ba4b41db84353c077a17a8a1bd917677d017dda4d6b327be71a,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_dataset_schema_expanded.csv,06x_dataset_schema_expanded.csv,.csv,8038,2026-05-20T13:33:48,9a38f4e3d22179916c34fb1384aaf47d8b4901b341b3afd4e54479f9ebe6e60e,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_excluded_columns_audit.csv,06x_excluded_columns_audit.csv,.csv,1392,2026-05-20T13:33:48,5f9abb5c0254b21d43cda134251879bacc48e1cc904ffbb4d877123f7c84cab6,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_expanded_dataset.csv,06x_expanded_dataset.csv,.csv,12191995,2026-05-20T13:33:48,7920fdeeefda8f956df473902d0d3b8d0041fa13f260532c50b494589dac0ab9,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_feature_name_mapping.csv,06x_feature_name_mapping.csv,.csv,5490,2026-05-20T13:33:48,6819181e72ad2738bf91dd203374aa37f1cb90f151aa31d7bfebb2b6d33e5261,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_final_checks.csv,06x_final_checks.csv,.csv,1546,2026-05-20T15:53:01,6d87b06faa3f9ecd429369456864245031225c9a8911a70588d516866c4b2918,csv
PUBLIC,PUBLIC\results\_06x_dataset_generation_260515\06x_fixed_feature_validation.csv,06x_fixed_feature_validation.csv,.csv,868,2026-05-20T13:33:47,a8c85f41561d28a4ef4817619863e255fca075ceccfc8f26ee18bcd6c2b0fe58,csv
