row_id,promo_scope,is_repurchase,gb_churn_risk_score_oof,lr_churn_risk_score_oof,lr_high_risk_top10,gb_high_risk_top10,lr_high_risk_top20,gb_high_risk_top20,lr_high_risk_top30,gb_high_risk_top30,gb_lr_both_high_risk_top20,gb_only_high_risk_top20,lr_only_high_risk_top20,neither_high_risk_top20,low_watch_count,low_watch_time,low_watch_days,low_activity,low_activity_reason,cold_start_weak,early_activation_success,week2_drop,week3_drop,week3_inactive,only_w1,only_w2,only_w3,retention_decay,inactivity_recency_risk,usage_concentrated,stable_usage,genre_preference_clear,content_preference_signal
5205,promo1,0,0.1137193119530298,0.3391015693851933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5206,promo1,0,0.4380913657228488,0.5733085049080955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
5207,promo1,1,0.0560874595519792,0.1052735699056781,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
5208,promo1,1,0.4042754411248284,0.5965491684796085,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5209,promo1,1,0.0230152038004979,0.0131911410390043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,1,0,1
5210,promo1,0,0.1773155137870281,0.430737997496327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5211,promo1,1,0.0480066091881264,0.1306196212323874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,1,0,1
5212,promo1,1,0.4226894819253793,0.5714655952510492,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5213,promo1,0,0.6881715238025683,0.8836340933258684,1,0,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,1,1
5214,promo1,0,0.5008588615740713,0.7452970446169848,0,0,1,0,1,1,0,0,1,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
5215,promo1,1,0.5078738716298373,0.6630708690572749,0,0,0,0,1,1,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5216,promo1,1,0.4288776107418294,0.6436733387074398,0,0,0,0,1,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5217,promo1,1,0.0515416485265524,0.109807640879991,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
5218,promo1,0,0.6950072115850927,0.901058811668681,1,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,1,1,0,0,0,1,1,1,0,0,1
5219,promo1,1,0.4027736249363323,0.5002600062257764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5220,promo1,0,0.1152678432525098,0.3270112650433509,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
5221,promo1,0,0.39501848042397,0.45937150454128,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,0,0,0,0,0,0,0,1,1,0,1,1
5222,promo1,0,0.903339993093088,0.9897068181756352,1,1,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5223,promo1,0,0.9126977483807076,0.9777102614740092,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5224,promo1,1,0.490729623209831,0.5207689158709756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
5225,promo1,1,0.1267555869062552,0.0833849909058659,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
5226,promo1,1,0.849275996919433,0.7417619059763809,0,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,1,1,0,1,1
5227,promo1,1,0.3046272172189924,0.3646699799065154,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,1,1,0,0,1
5228,promo1,0,0.7197747539571466,0.6066273280066243,0,0,0,1,0,1,0,1,0,0,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5229,promo1,0,0.7215094959951464,0.8588299413529195,0,0,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5230,promo1,1,0.7072374383057538,0.9136740678497572,1,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,0,1,1,0,0,1,1,0,0,0,1
5231,promo1,0,0.4225513970811322,0.5505202450998361,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5232,promo1,0,0.6317966279565668,0.7837173152117515,0,0,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,0,1
5233,promo1,0,0.6357670913051523,0.781052336158821,0,0,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
5234,promo1,1,0.2428826847281543,0.4008895948494161,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
5235,promo1,1,0.1221166607565106,0.3195023354642654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,0,1,0,1
5236,promo1,1,0.0126022102520283,0.014000459946207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
5237,promo1,0,0.612968423926896,0.8088029239253336,0,0,1,1,1,1,1,0,0,0,0,1,0,1,low_watch_time,0,1,0,1,1,0,0,0,1,1,0,0,0,1
5238,promo1,0,0.767089681275511,0.8819972381547951,1,1,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,0,1
5239,promo1,1,0.0241994701075322,0.0505799078295333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5240,promo1,0,0.4783109078692139,0.6512044708431988,0,0,0,0,1,1,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5241,promo1,1,0.3758867718328109,0.605715890053214,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,0,1,1,0,0,0,1,0,1,0,0,1
5242,promo1,1,0.3477629736098307,0.5230173530812816,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"low_watch_time,low_watch_days",0,1,0,0,0,0,0,0,0,1,1,0,0,1
5243,promo1,1,0.2678602524953324,0.5051779974933684,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
5244,promo1,0,0.2270067556281518,0.2470496177148866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5245,promo1,1,0.0651609842953008,0.1777202775017807,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
5246,promo1,1,0.165758982099889,0.2721455923579849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
5247,promo1,0,0.8277281005615688,0.9236091910099982,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,1,1
5248,promo1,0,0.3479791218910346,0.6356021246372323,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
5249,promo1,1,0.122895618731856,0.0964217343251871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5250,promo1,1,0.0544961819342437,0.0658480683465903,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5251,promo1,1,0.3524389817198079,0.4048281157240816,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,0,0,0,0,0,0,0,1,1,0,0,1
5252,promo1,1,0.1276097468284124,0.2744101140740556,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,0,1,1,0,0,0,1,1,1,0,1,1
5253,promo1,0,0.3180729645474329,0.5433810970830808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5254,promo1,1,0.0235913240849493,0.0461452760575534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5255,promo1,1,0.1365767338626879,0.2716532050027432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,0,0,0,0,1
5256,promo1,0,0.6873356630915851,0.7124588470986557,0,0,0,1,1,1,0,1,0,0,0,1,0,1,low_watch_time,0,1,0,0,1,0,0,0,0,1,0,0,0,1
5257,promo1,1,0.0725834817290915,0.1040053918077359,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5258,promo1,1,0.0346364054791671,0.1101864822638388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
5259,promo1,1,0.0902309563827381,0.2951481590819175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
5260,promo1,0,0.6796919794054697,0.8341122272657315,0,0,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5261,promo1,1,0.0581288096201555,0.1226836297682592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,1,0,1,0,1,1,0,0,0,1
5262,promo1,1,0.1331372596817693,0.1835398094132989,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
5263,promo1,0,0.8972336142929023,0.9479820324206708,1,1,1,1,1,1,1,0,0,0,0,1,0,1,low_watch_time,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5264,promo1,1,0.6664416369397115,0.8553377895336308,0,0,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
5265,promo1,0,0.3251143272553021,0.492759105357379,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5266,promo1,0,0.5310445401429642,0.5483334169812499,0,0,0,0,0,1,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5267,promo1,0,0.2028789880668565,0.5883099600601165,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,1,1,0,1,1
5268,promo1,1,0.1313937360496361,0.1032589008738493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5269,promo1,1,0.0682515116257387,0.2051894095241747,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,1,0,0,1,0,0,1
5270,promo1,0,0.5786470284084467,0.5530602515809654,0,0,0,0,0,1,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,1,1,0,0,1,1
5271,promo1,1,0.420259358876108,0.5984815732205191,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5272,promo1,1,0.4144276969763943,0.564351494516413,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5273,promo1,1,0.4340909991916269,0.5724632537576779,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5274,promo1,0,0.8852192423185594,0.975492925525882,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,0,0,0,1,1,1,0,0,1
5275,promo1,0,0.3053331212253235,0.5337875684448342,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
5276,promo1,0,0.7754366862637735,0.9816201732462416,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
5277,promo1,1,0.337991994228723,0.2793752918296551,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5278,promo1,0,0.1597620669586509,0.2162345385051224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5279,promo1,1,0.1041279782564146,0.3290926816793836,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,0,1,1,0,0,0,1,1,1,0,0,1
5280,promo1,1,0.4112921666529995,0.5434929834508393,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5281,promo1,1,0.3200424236783757,0.4697537756226942,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5282,promo1,1,0.6300296966587614,0.7344439237897291,0,0,0,1,1,1,0,1,0,0,0,1,0,1,low_watch_time,0,1,1,0,1,1,0,0,1,1,1,0,0,1
5283,promo1,0,0.4630829702887735,0.5125721234206461,0,0,0,0,0,1,0,0,0,1,0,1,1,1,"low_watch_time,low_watch_days",0,1,0,0,0,0,0,0,0,1,1,0,0,1
5284,promo1,1,0.0870260318389913,0.1041834033908204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5285,promo1,1,0.4183892028813069,0.5614581518966966,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5286,promo1,1,0.4012623685045517,0.4710798017454389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,1,1
5287,promo1,0,0.7720423600632398,0.9244765009066104,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5288,promo1,0,0.6187212308672392,0.4128226513750513,0,0,0,1,0,1,0,1,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,1,1,0,1,1
5289,promo1,0,0.8179990523244473,0.9210547615062624,1,1,1,1,1,1,1,0,0,0,0,1,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
5290,promo1,1,0.3775182009951041,0.6007334270938343,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5291,promo1,1,0.1085934612952909,0.2891878066082398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
5292,promo1,1,0.0527664667670904,0.2061224524844533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
5293,promo1,1,0.1552318310430975,0.1631975383754315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5294,promo1,1,0.0568319802503185,0.1054035311198258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5295,promo1,1,0.3294428014242584,0.4792999544982897,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5296,promo1,1,0.2668617292029079,0.6787978908004711,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
5297,promo1,1,0.03543925919608,0.1546453942597936,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,0,0,0,0,1,1,1,0,0,1
5298,promo1,0,0.4434131391726825,0.6983562617995362,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
5299,promo1,1,0.113951524294274,0.239852082727377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
5300,promo1,0,0.8004821928809656,0.9213288851216804,1,1,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,0,1
5301,promo1,1,0.1961471542387289,0.2446478020074457,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5302,promo1,1,0.168124918904067,0.1896751236991875,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,1,0,0,1,0,1,1
5303,promo1,0,0.6349987500476122,0.8549928576448204,0,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,1,1,0,0,0,1,0,0,0,0,1
5304,promo1,1,0.1348331124039882,0.1743681939071522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5305,promo1,1,0.0467459455374705,0.0668933067737725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5306,promo1,0,0.7279257443343066,0.8849254355343701,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5307,promo1,1,0.052922392488193,0.1236756830861459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5308,promo1,0,0.5476636488215241,0.7739277604105214,0,0,1,0,1,1,0,0,1,0,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5309,promo1,0,0.423043667073399,0.5567978383026,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,0,1,0,1,1,0,0,0,1,1,0,0,0,1
5310,promo1,0,0.3782461932825609,0.5476211259837631,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5311,promo1,1,0.6579492749401682,0.6532783543894732,0,0,0,1,1,1,0,1,0,0,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5312,promo1,1,0.032301544452777,0.1766791062409287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,1,0,1,0,1,1,0,0,0,1
5313,promo1,1,0.1572683095487118,0.283394129803982,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,1,1
5314,promo1,1,0.2212402655940826,0.5401083467671075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,1,0,1,0,1,0,0,0,0,1
5315,promo1,0,0.7287440079792145,0.7374454719440706,0,1,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5316,promo1,0,0.2416783358691072,0.475792684095434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5317,promo1,1,0.0971404548423665,0.25674128090334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5318,promo1,1,0.0157731509882879,0.01921195786353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5319,promo1,1,0.081702510857747,0.2252172879719681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,0,0,1
5320,promo1,1,0.0378668688478219,0.0984084955564191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,1
5321,promo1,1,0.1786196455464697,0.3685899806425482,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,1,1
5322,promo1,1,0.0689026999933551,0.1509315211333965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5323,promo1,1,0.030447128645071,0.0152106210322378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,1,0,1,0,0,0
5324,promo1,1,0.0330838037080302,0.0944409604867699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5325,promo1,0,0.4714598877976264,0.6245687676142786,0,0,0,0,1,1,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5326,promo1,1,0.0689329931305687,0.0771206548061639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5327,promo1,1,0.0379619452496254,0.0663584675683814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5328,promo1,0,0.8373019509879311,0.9735648896638586,1,1,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5329,promo1,0,0.0606498531092047,0.0599560048938152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5330,promo1,1,0.0800114372420359,0.1320384486229734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5331,promo1,1,0.4182847113410706,0.3610836724206508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,1,0,0,0,1,1,0,0,0,1
5332,promo1,0,0.374143906973309,0.6431132563898008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,0,1,1,1,1,0,0,0,1,0,0,0,0,1
5333,promo1,1,0.2205479369767052,0.3010606012544324,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5334,promo1,0,0.7296696174953547,0.6969819558587775,0,1,0,1,1,1,0,1,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5335,promo1,0,0.8906719417842754,0.9659750132396816,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
5336,promo1,1,0.2387986827186846,0.509923738364715,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,0,0,0,1,0,1,1
5337,promo1,0,0.2517624201205599,0.3161294816628696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,0,0,1,1
5338,promo1,1,0.092265057286608,0.0989159986453889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
5339,promo1,1,0.2091917800634047,0.3131891474168049,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
5340,promo1,0,0.6275618024747454,0.8082871506240801,0,0,1,1,1,1,1,0,0,0,0,1,0,1,low_watch_time,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5341,promo1,1,0.0446459437743942,0.137973662639335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5342,promo1,0,0.732459836439962,0.7721194018839698,0,1,1,1,1,1,1,0,0,0,0,1,0,1,low_watch_time,0,1,1,0,0,0,0,0,1,1,0,0,0,1
5343,promo1,0,0.3503945201780567,0.3732121280021504,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"low_watch_time,low_watch_days",0,1,0,0,0,0,0,0,0,1,1,0,0,1
5344,promo1,0,0.5327187884662126,0.6642477563128426,0,0,0,0,1,1,0,0,0,1,0,0,0,0,none,0,1,1,0,1,1,0,0,1,1,0,0,0,1
5345,promo1,1,0.3346238029755212,0.4314595170618203,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5346,promo1,0,0.3884822268539865,0.5511322403514176,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
5347,promo1,1,0.201615636525792,0.4346787880390854,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,1,1,0,1,1
5348,promo1,1,0.3132339562363879,0.3727998153441048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5349,promo1,0,0.1879331441613028,0.4735635475634845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5350,promo1,0,0.3094585391540089,0.4174540336076868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,1,0,0,0,1
5351,promo1,1,0.517082424034291,0.6591166561704378,0,0,0,0,1,1,0,0,0,1,0,0,0,0,none,0,1,1,0,1,0,0,0,1,1,0,0,0,1
5352,promo1,1,0.1040306789197876,0.2313006368447097,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,1,0,1,0,1,1
