row_id,promo_scope,is_repurchase,representative_segment_id,provisional_label,assignment_priority_order,gb_churn_risk_score_oof,lr_churn_risk_score_oof,gb_risk_percentile,lr_risk_percentile,gb_high_risk_top20,lr_high_risk_top20,gb_lr_both_high_risk_top20,week3_inactive,retention_decay,only_w1,cold_start_weak,early_activation_success,low_activity,low_activity_reason,low_watch_count,low_watch_time,low_watch_days,genre_preference_clear,content_preference_signal,stable_usage
10158,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0372311541880264,0.0819011425586025,91.78427419354838,88.64247311827957,0,0,0,1,1,0,0,1,1,low_watch_days,0,0,1,1,1,0
10159,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5550603357425128,0.6772003450650672,21.959005376344088,24.521169354838708,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10160,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2760306084979481,0.327881091746262,49.033938172043015,58.173723118279575,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10161,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1855662547583533,0.2868570757017386,58.86256720430107,62.34038978494624,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10162,promo1,1,promo1_s99,promo1_other_needs_review,99,0.031049609882914,0.158996769599847,94.05241935483872,77.31014784946237,0,0,0,0,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
10163,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4337539031748275,0.5105584791210062,30.813172043010752,40.89381720430107,0,0,0,1,1,0,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10164,promo1,0,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.6569525961491129,0.8645014042869079,14.717741935483872,10.206653225806452,1,1,1,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10165,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0252908101997605,0.017814934789611,96.32896505376344,98.61391129032258,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10166,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5721739130165727,0.7722849126122813,20.707325268817204,17.321908602150536,0,1,0,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
10167,promo1,0,promo1_s02,promo1_high_risk_retention_decay,2,0.6067380234984605,0.6021649992827882,18.15356182795699,30.61995967741936,1,0,0,0,1,0,0,1,0,none,0,0,0,1,1,0
10168,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2028980943572251,0.8528520412071819,56.72883064516129,11.155913978494624,0,1,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10169,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2127778792997704,0.4116178592390215,55.477150537634415,50.63004032258065,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10170,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.4656620962170064,0.2899206988669569,28.511424731182792,61.99596774193549,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10171,promo1,0,promo1_s99,promo1_other_needs_review,99,0.3330404208499836,0.7404336024853936,42.89314516129033,19.7244623655914,0,1,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10172,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0324966758243511,0.1227364737859115,93.50638440860214,82.40927419354838,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10173,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0583599333073787,0.1518180841879556,84.0809811827957,78.23420698924731,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10174,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0300226163324776,0.0158975286915623,94.57325268817203,98.8323252688172,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10175,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0880844522368535,0.2884544987271071,75.36962365591397,62.14717741935484,0,0,0,1,1,0,1,0,1,low_watch_days,0,0,1,0,1,0
10176,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0278656249167401,0.027918007030401,95.47211021505376,97.09341397849462,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10177,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.5962408268061623,0.8436488708831048,18.993615591397848,11.769153225806452,1,1,1,1,1,1,0,1,0,none,0,0,0,0,1,0
10178,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5533952754453826,0.8226512395872418,22.11021505376344,13.398857526881722,0,1,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
10179,promo1,1,promo1_s99,promo1_other_needs_review,99,0.416103472901302,0.6147728927270566,33.618951612903224,29.418682795698924,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10180,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0846335084355279,0.0815303251649112,76.34408602150538,88.73487903225806,0,0,0,0,0,0,1,0,0,none,0,0,0,1,1,0
10181,promo1,1,promo1_s99,promo1_other_needs_review,99,0.409260546635066,0.5892095347437009,34.65221774193548,32.207661290322584,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10182,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0318495343132525,0.0980024567158088,93.77520161290325,85.97110215053763,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10183,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0287249814700385,0.060633193139496,95.08568548387096,92.02788978494624,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10184,promo1,0,promo1_s02,promo1_high_risk_retention_decay,2,0.7129512224558625,0.8690195638662076,11.013104838709678,9.820228494623656,1,1,1,0,1,0,0,1,0,none,0,0,0,1,1,0
10185,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6409193642568263,0.622578420733576,15.625,28.881048387096776,1,0,0,1,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
10186,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.7185951579404605,0.940198967658538,10.660282258064516,4.603494623655914,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
10187,promo1,0,promo1_s02,promo1_high_risk_retention_decay,2,0.7239843341064924,0.8234353264409707,10.307459677419354,13.314852150537634,1,1,1,0,1,0,0,1,0,none,0,0,0,0,1,0
10188,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.1313310918715463,0.4286284345318986,66.96908602150538,49.18514784946236,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10189,promo1,0,promo1_s06,promo1_stable_usage_lower_risk,6,0.5770889987181766,0.6683678800363402,20.43010752688172,25.26881720430108,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10190,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6093387007374085,0.5524420256756287,17.977150537634408,36.74395161290322,1,0,0,1,0,0,0,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,0
10191,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.7778886655438934,0.8996399150180833,6.938844086021505,7.543682795698925,1,1,1,1,1,1,0,1,1,"low_watch_time,low_watch_days",0,1,1,1,1,0
10192,promo1,0,promo1_s06,promo1_stable_usage_lower_risk,6,0.2684527176620913,0.4319293320528986,49.88239247311828,48.73991935483871,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10193,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.2081679674777777,0.2573512488849478,56.09038978494624,65.27217741935483,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10194,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0464440762140782,0.0833548809067429,88.10483870967742,88.44926075268818,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,1
10195,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0725638546292795,0.1393353526756999,79.51948924731182,79.9815188172043,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10196,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0379406760718483,0.0249561885185503,91.54905913978494,97.63104838709675,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,1
10197,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0963644338601833,0.3390398353842079,73.63071236559139,57.20766129032258,0,0,0,0,1,0,0,1,1,low_watch_days,0,0,1,0,1,0
10198,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5770749602482149,0.6778640943764946,20.438508064516128,24.45396505376344,0,0,0,1,1,0,0,1,1,low_watch_days,0,0,1,1,1,0
10199,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2930201878303159,0.2877961193939469,47.57224462365591,62.298387096774185,0,0,0,0,1,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
10200,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0568224191610371,0.0718202134863665,84.61861559139786,90.24697580645162,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10201,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2661878738358306,0.3036675334421298,50.02520161290322,60.50067204301075,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10202,promo1,0,promo1_s04,promo1_high_risk_low_activity,4,0.6113331017218487,0.4792731150414727,17.825940860215052,43.75,1,0,0,0,0,0,0,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,0
10203,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0309766646602296,0.0793801997742533,94.09442204301077,89.11290322580645,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10204,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0181689218249465,0.0109466441224199,98.68951612903226,99.38676075268818,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10205,promo1,1,promo1_s99,promo1_other_needs_review,99,0.42116995992127,0.5466063493984883,32.56888440860215,37.56720430107527,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10206,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0371306141390361,0.0916682105313799,91.84307795698923,87.12197580645162,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10207,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4544136987564212,0.6060369850056124,29.36827956989248,30.19153225806452,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10208,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4539931534143665,0.4496610372418491,29.42708333333333,46.9758064516129,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10209,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3179861352786616,0.4905126905103355,45.19489247311828,42.58232526881721,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10210,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0373505266408819,0.1463038086042998,91.75907258064515,78.96505376344086,0,0,0,0,1,0,0,1,0,none,0,0,0,0,0,0
10211,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3215937352101474,0.4550806843951597,44.64885752688172,46.33736559139785,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10212,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4808697963615846,0.7739374595530155,27.478158602150536,17.12869623655914,0,1,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10213,promo1,0,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.8774459183797517,0.9761910629048256,1.8061155913978493,1.4028897849462365,1,1,1,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10214,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1266901556509707,0.2928842476115544,67.72513440860214,61.626344086021504,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10215,promo1,0,promo1_s99,promo1_other_needs_review,99,0.2571007296437605,0.1538917298312379,50.93245967741935,77.89818548387096,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10216,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0448282530197633,0.270856485972372,88.79368279569893,63.99529569892473,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10217,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5668834321583962,0.6423749832301725,21.118951612903224,27.318548387096776,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10218,promo1,0,promo1_s99,promo1_other_needs_review,99,0.100033218669843,0.3231092249344811,72.95866935483872,58.56014784946236,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10219,promo1,0,promo1_s99,promo1_other_needs_review,99,0.3215937352101474,0.4880058850883778,44.65725806451613,42.92674731182796,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10220,promo1,1,promo1_s99,promo1_other_needs_review,99,0.127345564039111,0.1600977773576879,67.61592741935483,77.12533602150538,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10221,promo1,0,promo1_s99,promo1_other_needs_review,99,0.3685727064218137,0.652399521138622,39.18010752688172,26.394489247311824,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10222,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1548448274924163,0.2140064752345754,63.415658602150536,70.35450268817203,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10223,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0695814248599345,0.0797368804565975,80.51075268817203,89.02049731182797,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10224,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5012277048522116,0.5965306553539733,25.999663978494624,31.258400537634408,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
10225,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1871076155454714,0.3304766757543055,58.71975806451613,57.904905913978496,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10226,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5783707560481006,0.7908035238903771,20.304099462365592,15.734206989247312,0,1,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10227,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3215937352101474,0.4868732308447874,44.665658602150536,43.01915322580645,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10228,promo1,1,promo1_s05,promo1_high_risk_genre_or_content_narrow,5,0.6850897110211231,0.541478000810701,12.819220430107528,38.04603494623656,1,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10229,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0290297765986135,0.0706545803253797,95.00168010752688,90.47379032258064,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10230,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.1698884722505441,0.2505791925227928,61.18951612903226,65.88541666666666,0,0,0,0,0,0,0,1,0,none,0,0,0,1,0,1
10231,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3260919054597222,0.4899125731182728,44.06081989247312,42.69153225806452,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10232,promo1,0,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.6169479459085341,0.7924088044772202,17.355510752688172,15.599798387096776,1,1,1,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
10233,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.799114917314602,0.9244447602175678,5.745967741935484,5.703965053763441,1,1,1,1,1,1,0,1,1,"low_watch_time,low_watch_days",0,1,1,1,1,0
10234,promo1,0,promo1_s02,promo1_high_risk_retention_decay,2,0.6255622110819625,0.6098295418799682,16.784274193548388,29.754704301075268,1,0,0,0,1,0,0,1,0,none,0,0,0,1,1,0
10235,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0668711351501559,0.0629551626353502,81.36760752688173,91.66666666666666,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10236,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1021630628837858,0.1848614088538831,72.52184139784946,73.84072580645162,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10237,promo1,0,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.6731850980692929,0.8710971065743124,13.617271505376344,9.702620967741936,1,1,1,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10238,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.8769813030653335,0.9656440939280732,1.8313172043010757,2.4529569892473115,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
10239,promo1,0,promo1_s99,promo1_other_needs_review,99,0.527721851586303,0.6733673653291475,23.798723118279568,24.806787634408604,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10240,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.8428389159405587,0.8586593605586432,3.494623655913978,10.618279569892474,1,1,1,1,1,1,0,1,1,low_watch_days,0,0,1,0,1,0
10241,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0126591329166876,0.0021280084955742,99.74798387096774,99.94119623655914,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10242,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2693827624883089,0.3063417713946895,49.77318548387097,60.23185483870967,0,0,0,1,1,0,0,1,0,none,0,0,0,0,1,0
10243,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2815407296853054,0.700617269601349,48.51310483870967,22.58904569892473,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10244,promo1,0,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.7753648326309164,0.8902305216191362,7.14885752688172,8.324932795698924,1,1,1,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10245,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.6054318768102819,0.532330363868214,18.304771505376344,38.86088709677419,1,0,0,1,1,1,0,1,1,low_watch_days,0,0,1,0,1,0
10246,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1333675533123981,0.4096659324932282,66.62466397849462,50.82325268817204,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10247,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0852856221834947,0.141122086847577,76.22647849462365,79.66229838709677,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10248,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.3937797737590189,0.40939010969655,36.39952956989247,50.85685483870967,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10249,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3383030489505558,0.5988222355948287,41.9018817204301,30.93077956989248,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10250,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2959192864991504,0.4486514608130898,47.33702956989247,47.11021505376344,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10251,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.1808077488013977,0.3819532230692484,59.543010752688176,53.3182123655914,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10252,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5303469534733638,0.6314280497853539,23.655913978494624,28.125,0,0,0,1,1,0,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10253,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0276249957837845,0.0855934870690038,95.58971774193547,88.00403225806451,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10254,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6822669811830655,0.8922022656583393,13.004032258064516,8.148521505376344,1,1,1,1,1,0,0,1,0,none,0,0,0,0,1,0
10255,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0451983859676224,0.0755578237818235,88.63407258064517,89.70094086021506,0,0,0,0,1,0,0,1,0,none,0,0,0,1,1,0
10256,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6014446577682604,0.7710574437539559,18.59038978494624,17.43951612903226,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
10257,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0829745340570563,0.3114871133795893,76.83971774193549,59.72782258064516,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10258,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1203668830276201,0.1628500572166639,68.63239247311827,76.73891129032258,0,0,0,0,0,0,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
10259,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.065991514897668,0.020291345957452,81.59442204301075,98.32829301075267,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,1
10260,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3302859589038851,0.5355487961068094,43.296370967741936,38.566868279569896,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10261,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.1792795028809923,0.1676278100012272,59.778225806451616,76.0752688172043,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10262,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0762417517648708,0.141091489548282,78.57862903225806,79.6875,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,1,1,0
10263,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1369094938286854,0.2879123169816542,66.10383064516128,62.27318548387096,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10264,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6885164461831028,0.8059613897863878,12.542002688172044,14.650537634408604,1,1,1,1,1,1,0,1,1,"low_watch_time,low_watch_days",0,1,1,1,1,0
10265,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1361965106171324,0.2202180913293722,66.23823924731182,69.69086021505376,0,0,0,0,0,0,0,1,0,none,0,0,0,1,1,0
10266,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1644987359775158,0.2969542174538051,62.00436827956989,61.19791666666666,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,0,1,0
10267,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6032685300731304,0.7975924923185851,18.4559811827957,15.272177419354838,1,1,1,1,1,0,0,1,0,none,0,0,0,0,1,0
10268,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.8252116029722353,0.937057829341341,4.26747311827957,4.86391129032258,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
10269,promo1,0,promo1_s99,promo1_other_needs_review,99,0.3029693778296106,0.5928555111168173,46.71538978494624,31.77083333333333,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10270,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2809890787568505,0.4081189662651296,48.580309139784944,50.966061827956985,0,0,0,0,0,0,1,0,1,"low_watch_count,low_watch_days",1,0,1,1,1,0
10271,promo1,0,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.5884150514202372,0.7645961937401691,19.598454301075268,17.960349462365592,1,1,1,0,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10272,promo1,0,promo1_s02,promo1_high_risk_retention_decay,2,0.6384424058132175,0.7755791740242577,15.835013440860216,16.994287634408604,1,1,1,0,1,0,0,1,0,none,0,0,0,0,1,0
10273,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4318139526120166,0.644143964620709,30.997983870967744,27.10853494623656,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,0
10274,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0186614833002903,0.0165632096684343,98.55510752688171,98.78192204301077,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10275,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1744884999674963,0.224234262890613,60.46706989247311,69.18682795698925,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10276,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.1476500645586224,0.1374715284240595,64.4489247311828,80.21673387096774,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
10277,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.7736917182977786,0.9210300709212014,7.241263440860216,6.014784946236559,1,1,1,1,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
10278,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0763147165984091,0.1178441469250403,78.53662634408603,83.33333333333334,0,0,0,0,1,0,0,1,1,"low_watch_count,low_watch_days",1,0,1,0,1,0
10279,promo1,1,promo1_s99,promo1_other_needs_review,99,0.086016423122321,0.0620708332753433,76.0752688172043,91.7926747311828,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,0,1,0
10280,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0924733372506672,0.3862853279690238,74.49596774193549,52.923387096774185,0,0,0,1,1,0,0,1,0,none,0,0,0,0,0,0
10281,promo1,0,promo1_s99,promo1_other_needs_review,99,0.3401709732935617,0.610949615913707,41.658266129032256,29.67069892473118,0,0,0,1,0,0,1,0,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,1,1,0
10282,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0460197505103956,0.0774150154301822,88.30645161290323,89.39852150537635,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10283,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.7816886733287957,0.9297115764939468,6.821236559139784,5.317540322580645,1,1,1,1,1,0,0,1,0,none,0,0,0,0,0,0
10284,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4543124132144551,0.6840921210209695,29.3934811827957,23.91633064516129,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10285,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2913814417852517,0.4627706251352256,47.74025537634409,45.48891129032258,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10286,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3578779267903237,0.5569877321435686,40.15456989247312,36.16431451612903,0,0,0,0,1,0,0,1,1,"low_watch_count,low_watch_time,low_watch_days",1,1,1,0,1,0
10287,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0675546680471951,0.5033682369166378,81.06518817204301,41.43985215053764,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10288,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2471106318241239,0.4654087478729894,51.9573252688172,45.16129032258064,0,0,0,0,0,0,1,0,0,none,0,0,0,0,1,0
10289,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0501003150786536,0.1281550003216977,86.77755376344086,81.53561827956989,0,0,0,0,1,0,0,1,0,none,0,0,0,0,1,0
10290,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0687945821513339,0.1161306199039573,80.67036290322581,83.58534946236558,0,0,0,0,0,0,1,0,1,low_watch_days,0,0,1,0,1,0
10291,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0967565892499151,0.1339741917640516,73.5383064516129,80.71236559139786,0,0,0,0,1,0,1,0,1,"low_watch_time,low_watch_days",0,1,1,0,1,0
10292,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0712442207315736,0.1918420085771678,79.96471774193549,73.06787634408603,0,0,0,0,0,0,0,1,0,none,0,0,0,0,1,1
