membership_row_id,w1_2_has_watch_obs,w1_2_total_watch_time,w1_2_total_sessions,w1_2_unique_contents,w1_2_unique_watch_days,w1_2_avg_watch_time_per_session,w1_2_max_daily_watch_time,w1_2_max_day_share,w1_2_one_minute_watch_count,w1_2_short_watch_count_le5,w1_2_short_watch_time_le5,w1_2_week1_watch_time,w1_2_week1_sessions,w1_2_week2_watch_time,w1_2_week2_sessions,w1_2_week1_ratio,w1_2_week2_ratio,w1_2_w2_minus_w1_watch_time
17061,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17062,1,115.0,4,4,3,28.75,113.0,0.982609,2,2,2.0,115.0,4,0.0,0,1.0,0.0,-115.0
17063,1,83.0,1,1,1,83.0,83.0,1.0,0,0,0.0,0.0,0,83.0,1,0.0,1.0,83.0
17064,1,268.0,5,3,4,53.6,193.0,0.720149,0,0,0.0,39.0,2,229.0,3,0.145522,0.854478,190.0
17065,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17066,1,139.0,5,5,2,27.8,124.0,0.892086,2,2,2.0,139.0,5,0.0,0,1.0,0.0,-139.0
17067,1,73.0,4,4,2,18.25,62.0,0.849315,2,2,2.0,11.0,2,62.0,2,0.150685,0.849315,51.0
17068,1,66.0,6,4,3,11.0,55.0,0.833333,2,3,5.0,1.0,1,65.0,5,0.015152,0.984848,64.0
17069,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17070,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17071,1,99.0,2,1,2,49.5,67.0,0.676768,0,0,0.0,0.0,0,99.0,2,0.0,1.0,99.0
17072,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,0.0,0,3.0,1,0.0,1.0,3.0
17073,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
17074,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,0.0,0,1.0,0.0,-2.0
17075,1,785.0,11,10,7,71.363636,146.0,0.185987,1,2,6.0,167.0,4,618.0,7,0.212739,0.787261,451.0
17077,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17078,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,1.0,1,1.0,1,0.5,0.5,0.0
17079,1,206.0,6,5,5,34.333333,78.0,0.378641,1,2,6.0,160.0,5,46.0,1,0.776699,0.223301,-114.0
17080,1,429.0,4,3,3,107.25,240.0,0.559441,0,0,0.0,189.0,2,240.0,2,0.440559,0.559441,51.0
17081,1,678.0,9,6,7,75.333333,148.0,0.218289,0,0,0.0,530.0,8,148.0,1,0.781711,0.218289,-382.0
17082,1,107.0,2,2,1,53.5,107.0,1.0,1,1,1.0,107.0,2,0.0,0,1.0,0.0,-107.0
17083,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17084,1,132.0,6,3,3,22.0,67.0,0.507576,3,3,3.0,65.0,5,67.0,1,0.492424,0.507576,2.0
17085,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,0.0,0,1.0,0.0,-2.0
17086,1,245.0,3,3,3,81.666667,97.0,0.395918,0,0,0.0,95.0,1,150.0,2,0.387755,0.612245,55.0
17087,1,107.0,2,2,2,53.5,54.0,0.504673,0,0,0.0,107.0,2,0.0,0,1.0,0.0,-107.0
17088,1,236.0,4,4,4,59.0,122.0,0.516949,1,2,4.0,114.0,3,122.0,1,0.483051,0.516949,8.0
17089,1,33.0,5,5,2,6.6,28.0,0.848485,1,4,11.0,0.0,0,33.0,5,0.0,1.0,33.0
17090,1,360.0,7,5,3,51.428571,144.0,0.4,0,0,0.0,144.0,4,216.0,3,0.4,0.6,72.0
17091,1,549.0,10,10,6,54.9,125.0,0.227687,1,2,5.0,155.0,5,394.0,5,0.282332,0.717668,239.0
17092,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17093,1,103.0,4,4,3,25.75,86.0,0.834951,0,1,4.0,90.0,3,13.0,1,0.873786,0.126214,-77.0
17094,1,191.0,3,3,1,63.666667,191.0,1.0,0,0,0.0,191.0,3,0.0,0,1.0,0.0,-191.0
17095,1,1604.0,17,13,12,94.352941,225.0,0.140274,0,0,0.0,605.0,6,999.0,11,0.377182,0.622818,394.0
17096,1,109.0,5,5,2,21.8,106.0,0.972477,3,4,5.0,3.0,2,106.0,3,0.027523,0.972477,103.0
17097,1,364.0,13,9,3,28.0,208.0,0.571429,2,8,26.0,42.0,6,322.0,7,0.115385,0.884615,280.0
17098,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,0.0,0,2.0,1,0.0,1.0,2.0
17099,1,228.0,4,3,2,57.0,156.0,0.684211,0,0,0.0,0.0,0,228.0,4,0.0,1.0,228.0
17100,1,102.0,4,4,2,25.5,101.0,0.990196,1,3,6.0,0.0,0,102.0,4,0.0,1.0,102.0
17101,1,213.0,6,4,3,35.5,108.0,0.507042,1,2,4.0,108.0,3,105.0,3,0.507042,0.492958,-3.0
17102,1,340.0,8,6,5,42.5,139.0,0.408824,1,1,1.0,22.0,2,318.0,6,0.064706,0.935294,296.0
17103,1,516.0,7,6,4,73.714286,177.0,0.343023,2,2,2.0,399.0,6,117.0,1,0.773256,0.226744,-282.0
17104,1,426.0,8,5,4,53.25,243.0,0.570423,1,1,1.0,425.0,7,1.0,1,0.997653,0.002347,-424.0
17105,1,281.0,6,5,3,46.833333,139.0,0.494662,0,0,0.0,281.0,6,0.0,0,1.0,0.0,-281.0
17106,1,39.0,3,3,1,13.0,39.0,1.0,0,0,0.0,39.0,3,0.0,0,1.0,0.0,-39.0
17107,1,113.0,4,3,2,28.25,108.0,0.955752,0,3,12.0,113.0,4,0.0,0,1.0,0.0,-113.0
17108,1,60.0,5,5,3,12.0,53.0,0.883333,1,1,1.0,54.0,4,6.0,1,0.9,0.1,-48.0
17109,1,108.0,2,2,2,54.0,103.0,0.953704,0,1,5.0,0.0,0,108.0,2,0.0,1.0,108.0
17110,1,6.0,2,2,2,3.0,5.0,0.833333,1,2,6.0,6.0,2,0.0,0,1.0,0.0,-6.0
17111,1,14.0,2,2,1,7.0,14.0,1.0,0,1,3.0,0.0,0,14.0,2,0.0,1.0,14.0
17112,1,39.0,2,2,2,19.5,21.0,0.538462,0,0,0.0,0.0,0,39.0,2,0.0,1.0,39.0
17113,1,297.0,5,2,3,59.4,101.0,0.340067,0,1,5.0,297.0,5,0.0,0,1.0,0.0,-297.0
17114,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17115,1,37.0,4,1,3,9.25,18.0,0.486486,1,1,1.0,18.0,1,19.0,3,0.486486,0.513514,1.0
17116,1,207.0,3,2,2,69.0,104.0,0.502415,0,0,0.0,103.0,1,104.0,2,0.497585,0.502415,1.0
17117,1,111.0,1,1,1,111.0,111.0,1.0,0,0,0.0,0.0,0,111.0,1,0.0,1.0,111.0
17118,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17119,1,15.0,4,4,1,3.75,15.0,1.0,1,2,3.0,15.0,4,0.0,0,1.0,0.0,-15.0
17120,1,70.0,3,3,2,23.333333,69.0,0.985714,1,1,1.0,69.0,2,1.0,1,0.985714,0.014286,-68.0
17121,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17122,1,33.0,4,4,3,8.25,25.0,0.757576,1,2,3.0,33.0,4,0.0,0,1.0,0.0,-33.0
17123,1,103.0,8,8,5,12.875,84.0,0.815534,3,6,15.0,1.0,1,102.0,7,0.009709,0.990291,101.0
17124,1,180.0,2,1,1,90.0,180.0,1.0,1,1,1.0,0.0,0,180.0,2,0.0,1.0,180.0
17125,1,296.0,4,3,2,74.0,171.0,0.577703,0,0,0.0,125.0,2,171.0,2,0.422297,0.577703,46.0
17126,1,74.0,1,1,1,74.0,74.0,1.0,0,0,0.0,74.0,1,0.0,0,1.0,0.0,-74.0
17127,1,429.0,8,6,4,53.625,147.0,0.342657,1,2,4.0,272.0,3,157.0,5,0.634033,0.365967,-115.0
17128,1,80.0,2,2,1,40.0,80.0,1.0,0,0,0.0,80.0,2,0.0,0,1.0,0.0,-80.0
17129,1,123.0,6,5,1,20.5,123.0,1.0,3,5,10.0,0.0,0,123.0,6,0.0,1.0,123.0
17130,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17131,1,454.0,5,4,3,90.8,191.0,0.420705,0,0,0.0,349.0,4,105.0,1,0.768722,0.231278,-244.0
17132,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,4.0,1,0.0,0,1.0,0.0,-4.0
17133,1,259.0,6,6,4,43.166667,114.0,0.440154,2,2,2.0,259.0,6,0.0,0,1.0,0.0,-259.0
17134,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17135,1,116.0,2,1,1,58.0,116.0,1.0,0,0,0.0,116.0,2,0.0,0,1.0,0.0,-116.0
17136,1,492.0,5,3,4,98.4,182.0,0.369919,0,0,0.0,156.0,2,336.0,3,0.317073,0.682927,180.0
17137,1,182.0,7,5,3,26.0,170.0,0.934066,1,4,13.0,179.0,6,3.0,1,0.983516,0.016484,-176.0
17138,1,145.0,3,2,3,48.333333,77.0,0.531034,0,0,0.0,96.0,2,49.0,1,0.662069,0.337931,-47.0
17139,1,263.0,5,4,4,52.6,140.0,0.532319,1,1,1.0,115.0,2,148.0,3,0.437262,0.562738,33.0
17140,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17141,1,119.0,5,3,2,23.8,84.0,0.705882,2,2,2.0,119.0,5,0.0,0,1.0,0.0,-119.0
17142,1,9.0,2,2,2,4.5,8.0,0.888889,1,1,1.0,0.0,0,9.0,2,0.0,1.0,9.0
17143,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
17144,1,35.0,5,2,4,7.0,29.0,0.828571,3,4,6.0,3.0,1,32.0,4,0.085714,0.914286,29.0
17145,1,145.0,6,4,2,24.166667,114.0,0.786207,1,3,10.0,145.0,6,0.0,0,1.0,0.0,-145.0
17146,1,39.0,6,6,1,6.5,39.0,1.0,3,3,3.0,39.0,6,0.0,0,1.0,0.0,-39.0
17147,1,43.0,3,2,3,14.333333,23.0,0.534884,1,1,1.0,42.0,2,1.0,1,0.976744,0.023256,-41.0
17148,1,1182.0,39,23,8,30.307692,352.0,0.2978,8,11,17.0,821.0,28,361.0,11,0.694585,0.305415,-460.0
17149,1,175.0,4,2,2,43.75,108.0,0.617143,0,1,5.0,67.0,2,108.0,2,0.382857,0.617143,41.0
17150,1,209.0,3,3,3,69.666667,141.0,0.674641,1,1,1.0,0.0,0,209.0,3,0.0,1.0,209.0
17151,1,292.0,6,5,5,48.666667,143.0,0.489726,0,0,0.0,271.0,4,21.0,2,0.928082,0.071918,-250.0
17152,1,78.0,2,2,2,39.0,70.0,0.897436,0,0,0.0,70.0,1,8.0,1,0.897436,0.102564,-62.0
17153,1,109.0,4,4,3,27.25,77.0,0.706422,0,2,9.0,0.0,0,109.0,4,0.0,1.0,109.0
17154,1,176.0,33,28,4,5.333333,64.0,0.363636,14,24,51.0,64.0,7,112.0,26,0.363636,0.636364,48.0
17155,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17156,1,138.0,3,2,3,46.0,55.0,0.398551,0,0,0.0,138.0,3,0.0,0,1.0,0.0,-138.0
17157,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17158,1,207.0,2,2,2,103.5,151.0,0.729469,0,0,0.0,151.0,1,56.0,1,0.729469,0.270531,-95.0
17159,1,155.0,3,3,3,51.666667,73.0,0.470968,0,0,0.0,155.0,3,0.0,0,1.0,0.0,-155.0
17160,1,122.0,8,7,1,15.25,122.0,1.0,1,4,13.0,122.0,8,0.0,0,1.0,0.0,-122.0
17161,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17162,1,396.0,8,6,5,49.5,140.0,0.353535,1,2,6.0,212.0,4,184.0,4,0.535354,0.464646,-28.0
17163,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17164,1,76.0,2,2,2,38.0,43.0,0.565789,0,0,0.0,43.0,1,33.0,1,0.565789,0.434211,-10.0
17165,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17166,1,549.0,9,5,3,61.0,519.0,0.945355,3,3,3.0,8.0,3,541.0,6,0.014572,0.985428,533.0
17167,1,130.0,2,2,2,65.0,109.0,0.838462,0,0,0.0,0.0,0,130.0,2,0.0,1.0,130.0
17168,1,370.0,16,10,8,23.125,182.0,0.491892,3,6,15.0,23.0,4,347.0,12,0.062162,0.937838,324.0
17169,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17170,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17171,1,26.0,1,1,1,26.0,26.0,1.0,0,0,0.0,26.0,1,0.0,0,1.0,0.0,-26.0
17172,1,330.0,4,4,2,82.5,200.0,0.606061,0,0,0.0,130.0,2,200.0,2,0.393939,0.606061,70.0
17173,1,42.0,13,10,1,3.230769,42.0,1.0,6,11,25.0,0.0,0,42.0,13,0.0,1.0,42.0
17174,1,315.0,8,3,6,39.375,126.0,0.4,1,3,9.0,195.0,5,120.0,3,0.619048,0.380952,-75.0
17175,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,4.0,1,0.0,0,1.0,0.0,-4.0
17176,1,204.0,2,2,2,102.0,122.0,0.598039,0,0,0.0,204.0,2,0.0,0,1.0,0.0,-204.0
17177,1,35.0,1,1,1,35.0,35.0,1.0,0,0,0.0,35.0,1,0.0,0,1.0,0.0,-35.0
17178,1,52.0,1,1,1,52.0,52.0,1.0,0,0,0.0,0.0,0,52.0,1,0.0,1.0,52.0
17179,1,72.0,3,3,2,24.0,47.0,0.652778,0,0,0.0,47.0,2,25.0,1,0.652778,0.347222,-22.0
17180,1,114.0,3,3,2,38.0,112.0,0.982456,2,2,2.0,2.0,2,112.0,1,0.017544,0.982456,110.0
17182,1,608.0,8,2,4,76.0,178.0,0.292763,0,0,0.0,430.0,6,178.0,2,0.707237,0.292763,-252.0
17183,1,1034.0,8,2,5,129.25,292.0,0.282398,0,0,0.0,0.0,0,1034.0,8,0.0,1.0,1034.0
17184,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,4.0,1,0.0,0,1.0,0.0,-4.0
17185,1,37.0,2,1,1,18.5,37.0,1.0,0,0,0.0,37.0,2,0.0,0,1.0,0.0,-37.0
17186,1,223.0,4,4,2,55.75,205.0,0.919283,1,1,1.0,0.0,0,223.0,4,0.0,1.0,223.0
17187,1,121.0,3,3,3,40.333333,100.0,0.826446,0,1,3.0,103.0,2,18.0,1,0.85124,0.14876,-85.0
17188,1,100.0,1,1,1,100.0,100.0,1.0,0,0,0.0,100.0,1,0.0,0,1.0,0.0,-100.0
17189,1,372.0,20,18,11,18.6,71.0,0.19086,5,5,5.0,155.0,8,217.0,12,0.416667,0.583333,62.0
17190,1,470.0,7,7,6,67.142857,107.0,0.22766,0,1,4.0,244.0,3,226.0,4,0.519149,0.480851,-18.0
17191,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,3.0,1,0.0,0,1.0,0.0,-3.0
17192,1,108.0,5,4,2,21.6,88.0,0.814815,1,1,1.0,0.0,0,108.0,5,0.0,1.0,108.0
17193,1,256.0,8,5,4,32.0,214.0,0.835938,2,3,5.0,42.0,3,214.0,5,0.164062,0.835938,172.0
17194,1,714.0,33,5,9,21.636364,197.0,0.27591,6,9,14.0,3.0,2,711.0,31,0.004202,0.995798,708.0
17195,1,196.0,7,2,2,28.0,195.0,0.994898,4,4,4.0,196.0,7,0.0,0,1.0,0.0,-196.0
17196,1,804.0,12,9,4,67.0,349.0,0.43408,1,2,6.0,589.0,8,215.0,4,0.732587,0.267413,-374.0
17197,1,790.0,11,9,8,71.818182,168.0,0.212658,1,2,5.0,214.0,3,576.0,8,0.270886,0.729114,362.0
17198,1,467.0,9,4,7,51.888889,171.0,0.366167,0,0,0.0,447.0,8,20.0,1,0.957173,0.042827,-427.0
17199,1,24.0,2,2,2,12.0,23.0,0.958333,1,1,1.0,1.0,1,23.0,1,0.041667,0.958333,22.0
17200,1,5.0,1,1,1,5.0,5.0,1.0,0,1,5.0,5.0,1,0.0,0,1.0,0.0,-5.0
17201,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17202,1,740.0,7,5,5,105.714286,244.0,0.32973,0,0,0.0,540.0,6,200.0,1,0.72973,0.27027,-340.0
17203,1,385.0,14,9,8,27.5,103.0,0.267532,5,6,9.0,202.0,4,183.0,10,0.524675,0.475325,-19.0
17205,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
17206,1,57.0,2,1,2,28.5,49.0,0.859649,0,0,0.0,49.0,1,8.0,1,0.859649,0.140351,-41.0
17207,1,1048.0,15,12,7,69.866667,277.0,0.264313,1,2,5.0,353.0,5,695.0,10,0.336832,0.663168,342.0
17208,1,94.0,7,6,2,13.428571,74.0,0.787234,2,4,10.0,94.0,7,0.0,0,1.0,0.0,-94.0
17210,1,309.0,4,4,2,77.25,245.0,0.79288,0,0,0.0,245.0,3,64.0,1,0.79288,0.20712,-181.0
17211,1,326.0,4,1,3,81.5,200.0,0.613497,0,1,3.0,326.0,4,0.0,0,1.0,0.0,-326.0
17212,1,259.0,4,4,2,64.75,136.0,0.525097,1,1,1.0,136.0,2,123.0,2,0.525097,0.474903,-13.0
17213,1,364.0,6,5,3,60.666667,154.0,0.423077,2,3,5.0,121.0,1,243.0,5,0.332418,0.667582,122.0
17214,1,128.0,3,2,2,42.666667,122.0,0.953125,0,1,3.0,122.0,2,6.0,1,0.953125,0.046875,-116.0
17215,1,329.0,5,5,2,65.8,202.0,0.613982,0,0,0.0,0.0,0,329.0,5,0.0,1.0,329.0
17216,1,356.0,5,5,3,71.2,187.0,0.525281,0,0,0.0,154.0,2,202.0,3,0.432584,0.567416,48.0
17217,1,282.0,5,4,3,56.4,100.0,0.35461,1,1,1.0,184.0,2,98.0,3,0.652482,0.347518,-86.0
17218,1,307.0,6,3,3,51.166667,135.0,0.439739,2,2,2.0,132.0,1,175.0,5,0.429967,0.570033,43.0
17219,1,192.0,3,3,2,64.0,125.0,0.651042,0,0,0.0,192.0,3,0.0,0,1.0,0.0,-192.0
17220,1,196.0,1,1,1,196.0,196.0,1.0,0,0,0.0,196.0,1,0.0,0,1.0,0.0,-196.0
17221,1,243.0,7,7,1,34.714286,243.0,1.0,0,3,11.0,243.0,7,0.0,0,1.0,0.0,-243.0
17222,1,904.0,14,14,5,64.571429,266.0,0.294248,0,1,3.0,569.0,9,335.0,5,0.629425,0.370575,-234.0
17223,1,103.0,1,1,1,103.0,103.0,1.0,0,0,0.0,103.0,1,0.0,0,1.0,0.0,-103.0
17224,1,37.0,5,5,3,7.4,29.0,0.783784,1,4,11.0,4.0,1,33.0,4,0.108108,0.891892,29.0
17225,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17226,1,359.0,5,4,4,71.8,122.0,0.339833,0,0,0.0,359.0,5,0.0,0,1.0,0.0,-359.0
17227,1,198.0,3,3,2,66.0,103.0,0.520202,0,0,0.0,103.0,2,95.0,1,0.520202,0.479798,-8.0
17228,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17229,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
17230,1,90.0,3,3,1,30.0,90.0,1.0,1,1,1.0,0.0,0,90.0,3,0.0,1.0,90.0
17231,1,462.0,15,9,7,30.8,160.0,0.34632,2,5,15.0,308.0,7,154.0,8,0.666667,0.333333,-154.0
17232,1,108.0,3,3,2,36.0,99.0,0.916667,0,0,0.0,0.0,0,108.0,3,0.0,1.0,108.0
17233,1,701.0,7,6,6,100.142857,157.0,0.223966,0,0,0.0,379.0,4,322.0,3,0.540656,0.459344,-57.0
17234,1,390.0,6,5,4,65.0,208.0,0.533333,1,1,1.0,67.0,3,323.0,3,0.171795,0.828205,256.0
17235,1,207.0,2,2,2,103.5,108.0,0.521739,0,0,0.0,207.0,2,0.0,0,1.0,0.0,-207.0
17236,1,203.0,5,3,2,40.6,188.0,0.926108,1,1,1.0,0.0,0,203.0,5,0.0,1.0,203.0
17237,1,225.0,4,3,3,56.25,119.0,0.528889,1,2,5.0,119.0,1,106.0,3,0.528889,0.471111,-13.0
17238,1,603.0,6,6,5,100.5,251.0,0.416252,0,0,0.0,481.0,4,122.0,2,0.797678,0.202322,-359.0
17239,1,142.0,1,1,1,142.0,142.0,1.0,0,0,0.0,0.0,0,142.0,1,0.0,1.0,142.0
17240,1,52.0,3,3,1,17.333333,52.0,1.0,0,1,4.0,52.0,3,0.0,0,1.0,0.0,-52.0
17241,1,1192.0,19,13,8,62.736842,426.0,0.357383,2,2,2.0,795.0,14,397.0,5,0.666946,0.333054,-398.0
17243,1,197.0,4,3,3,49.25,83.0,0.42132,1,1,1.0,114.0,3,83.0,1,0.57868,0.42132,-31.0
17244,1,3.0,2,1,1,1.5,3.0,1.0,1,2,3.0,3.0,2,0.0,0,1.0,0.0,-3.0
17245,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17246,1,164.0,10,8,2,16.4,159.0,0.969512,6,7,11.0,164.0,10,0.0,0,1.0,0.0,-164.0
17247,1,188.0,2,2,1,94.0,188.0,1.0,0,0,0.0,188.0,2,0.0,0,1.0,0.0,-188.0
17248,1,103.0,4,4,1,25.75,103.0,1.0,2,2,2.0,103.0,4,0.0,0,1.0,0.0,-103.0
17249,1,685.0,10,8,6,68.5,148.0,0.216058,1,1,1.0,579.0,9,106.0,1,0.845255,0.154745,-473.0
17250,1,137.0,3,2,1,45.666667,137.0,1.0,0,0,0.0,137.0,3,0.0,0,1.0,0.0,-137.0
17251,1,113.0,2,2,1,56.5,113.0,1.0,1,1,1.0,0.0,0,113.0,2,0.0,1.0,113.0
17252,1,407.0,30,27,7,13.566667,152.0,0.373464,12,18,33.0,266.0,20,141.0,10,0.653563,0.346437,-125.0
17253,1,294.0,10,4,6,29.4,87.0,0.295918,2,4,8.0,21.0,3,273.0,7,0.071429,0.928571,252.0
17254,1,25.0,2,2,2,12.5,24.0,0.96,1,1,1.0,1.0,1,24.0,1,0.04,0.96,23.0
17255,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17256,1,404.0,6,3,4,67.333333,188.0,0.465347,0,0,0.0,99.0,2,305.0,4,0.24505,0.75495,206.0
17257,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17258,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17260,1,400.0,5,5,4,80.0,145.0,0.3625,1,1,1.0,91.0,2,309.0,3,0.2275,0.7725,218.0
17261,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
17262,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17263,1,149.0,7,6,3,21.285714,95.0,0.637584,3,4,7.0,0.0,0,149.0,7,0.0,1.0,149.0
17265,1,111.0,2,2,2,55.5,109.0,0.981982,0,1,2.0,111.0,2,0.0,0,1.0,0.0,-111.0
17266,1,317.0,7,5,6,45.285714,113.0,0.356467,0,0,0.0,92.0,3,225.0,4,0.290221,0.709779,133.0
17267,1,381.0,17,10,8,22.411765,145.0,0.380577,4,7,10.0,377.0,14,4.0,3,0.989501,0.010499,-373.0
17268,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17269,1,104.0,1,1,1,104.0,104.0,1.0,0,0,0.0,104.0,1,0.0,0,1.0,0.0,-104.0
17270,1,307.0,4,4,2,76.75,177.0,0.576547,1,1,1.0,307.0,4,0.0,0,1.0,0.0,-307.0
17271,1,369.0,14,14,5,26.357143,120.0,0.325203,4,6,14.0,119.0,2,250.0,12,0.322493,0.677507,131.0
17272,1,397.0,6,5,4,66.166667,222.0,0.559194,2,2,2.0,58.0,3,339.0,3,0.146096,0.853904,281.0
17273,1,427.0,9,3,4,47.444444,298.0,0.697892,0,1,3.0,126.0,5,301.0,4,0.295082,0.704918,175.0
17274,1,768.0,18,11,6,42.666667,255.0,0.332031,1,5,14.0,229.0,4,539.0,14,0.298177,0.701823,310.0
17275,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17276,1,277.0,4,4,2,69.25,139.0,0.501805,1,2,3.0,139.0,1,138.0,3,0.501805,0.498195,-1.0
17277,1,293.0,6,5,5,48.833333,128.0,0.43686,0,0,0.0,265.0,4,28.0,2,0.904437,0.095563,-237.0
17278,1,167.0,5,4,1,33.4,167.0,1.0,0,0,0.0,167.0,5,0.0,0,1.0,0.0,-167.0
17279,1,89.0,4,1,1,22.25,89.0,1.0,3,3,3.0,0.0,0,89.0,4,0.0,1.0,89.0
17281,1,847.0,26,3,8,32.576923,284.0,0.335301,3,8,17.0,416.0,16,431.0,10,0.491145,0.508855,15.0
17282,1,270.0,3,3,3,90.0,99.0,0.366667,0,0,0.0,77.0,1,193.0,2,0.285185,0.714815,116.0
17283,1,3.0,3,3,1,1.0,3.0,1.0,3,3,3.0,0.0,0,3.0,3,0.0,1.0,3.0
17284,1,491.0,15,8,3,32.733333,315.0,0.641548,2,4,9.0,446.0,11,45.0,4,0.90835,0.09165,-401.0
17285,1,65.0,4,4,1,16.25,65.0,1.0,0,1,3.0,0.0,0,65.0,4,0.0,1.0,65.0
17286,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
17287,1,535.0,12,11,6,44.583333,131.0,0.24486,1,2,5.0,235.0,6,300.0,6,0.439252,0.560748,65.0
17288,1,128.0,1,1,1,128.0,128.0,1.0,0,0,0.0,0.0,0,128.0,1,0.0,1.0,128.0
17289,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
17290,1,97.0,1,1,1,97.0,97.0,1.0,0,0,0.0,0.0,0,97.0,1,0.0,1.0,97.0
17291,1,1526.0,16,10,4,95.375,605.0,0.396461,1,1,1.0,765.0,7,761.0,9,0.501311,0.498689,-4.0
17292,1,1447.0,20,15,7,72.35,372.0,0.257084,2,3,7.0,1125.0,17,322.0,3,0.777471,0.222529,-803.0
17293,1,161.0,3,3,2,53.666667,88.0,0.546584,0,1,4.0,88.0,2,73.0,1,0.546584,0.453416,-15.0
17294,1,10.0,2,1,2,5.0,9.0,0.9,1,1,1.0,10.0,2,0.0,0,1.0,0.0,-10.0
17295,1,371.0,6,4,1,61.833333,371.0,1.0,1,3,7.0,0.0,0,371.0,6,0.0,1.0,371.0
17296,1,189.0,2,2,2,94.5,99.0,0.52381,0,0,0.0,189.0,2,0.0,0,1.0,0.0,-189.0
