membership_row_id,w1_4_has_watch_obs,w1_4_total_watch_time,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_max_daily_watch_time,w1_4_max_day_share,w1_4_one_minute_watch_count,w1_4_short_watch_count_le5,w1_4_short_watch_time_le5,w1_4_week1_watch_time,w1_4_week1_sessions,w1_4_week2_watch_time,w1_4_week2_sessions,w1_4_week3_watch_time,w1_4_week3_sessions,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_week1_ratio,w1_4_week2_ratio,w1_4_week3_ratio,w1_4_week4_ratio,w1_4_w2_minus_w1_watch_time,w1_4_w3_minus_w2_watch_time,w1_4_w4_minus_w3_watch_time
16589,1,169.0,2,2,2,84.5,113.0,0.668639,0,0,0.0,0.0,0,56.0,1,113.0,1,0.0,0,0.0,0.331361,0.668639,0.0,56.0,57.0,-113.0
16590,1,129.0,3,1,2,43.0,120.0,0.930233,1,1,1.0,0.0,0,0.0,0,129.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,129.0,-129.0
16591,1,281.0,4,3,4,70.25,126.0,0.448399,0,1,2.0,229.0,2,52.0,2,0.0,0,0.0,0,0.814947,0.185053,0.0,0.0,-177.0,-52.0,0.0
16592,1,42.0,1,1,1,42.0,42.0,1.0,0,0,0.0,0.0,0,0.0,0,42.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,42.0,-42.0
16593,1,54.0,2,2,1,27.0,54.0,1.0,0,0,0.0,54.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-54.0,0.0,0.0
16594,1,799.0,9,6,6,88.777778,371.0,0.46433,1,1,1.0,142.0,4,196.0,1,461.0,4,0.0,0,0.177722,0.245307,0.576971,0.0,54.0,265.0,-461.0
16595,1,1774.0,31,26,13,57.225806,448.0,0.252537,4,10,26.0,518.0,9,855.0,17,315.0,3,86.0,2,0.291995,0.481962,0.177565,0.048478,337.0,-540.0,-229.0
16596,1,741.0,17,4,8,43.588235,222.0,0.299595,4,7,15.0,0.0,0,69.0,5,672.0,12,0.0,0,0.0,0.093117,0.906883,0.0,69.0,603.0,-672.0
16597,1,344.0,6,5,4,57.333333,127.0,0.369186,0,0,0.0,46.0,1,127.0,1,73.0,3,98.0,1,0.133721,0.369186,0.212209,0.284884,81.0,-54.0,25.0
16598,1,221.0,6,3,5,36.833333,103.0,0.466063,0,1,2.0,116.0,4,103.0,1,2.0,1,0.0,0,0.524887,0.466063,0.00905,0.0,-13.0,-101.0,-2.0
16599,1,554.0,8,6,5,69.25,140.0,0.252708,0,0,0.0,140.0,1,268.0,2,146.0,5,0.0,0,0.252708,0.483755,0.263538,0.0,128.0,-122.0,-146.0
16600,1,1609.0,26,5,4,61.884615,1248.0,0.775637,9,11,18.0,0.0,0,342.0,8,1255.0,16,12.0,2,0.0,0.212554,0.779988,0.007458,342.0,913.0,-1243.0
16601,1,12.0,2,2,2,6.0,8.0,0.666667,0,1,4.0,4.0,1,0.0,0,8.0,1,0.0,0,0.333333,0.0,0.666667,0.0,-4.0,8.0,-8.0
16602,1,58.0,1,1,1,58.0,58.0,1.0,0,0,0.0,58.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-58.0,0.0,0.0
16603,1,221.0,11,3,6,20.090909,112.0,0.506787,3,5,9.0,0.0,0,0.0,0,221.0,11,0.0,0,0.0,0.0,1.0,0.0,0.0,221.0,-221.0
16605,1,548.0,5,5,3,109.6,215.0,0.392336,0,0,0.0,0.0,0,0.0,0,548.0,5,0.0,0,0.0,0.0,1.0,0.0,0.0,548.0,-548.0
16606,1,193.0,11,10,7,17.545455,45.0,0.233161,1,2,3.0,32.0,1,89.0,4,72.0,6,0.0,0,0.165803,0.46114,0.373057,0.0,57.0,-17.0,-72.0
16607,1,91.0,4,2,1,22.75,91.0,1.0,2,2,2.0,91.0,4,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-91.0,0.0,0.0
16608,1,375.0,14,11,4,26.785714,176.0,0.469333,5,6,9.0,206.0,11,81.0,2,88.0,1,0.0,0,0.549333,0.216,0.234667,0.0,-125.0,7.0,-88.0
16609,1,115.0,3,3,2,38.333333,114.0,0.991304,1,1,1.0,1.0,1,0.0,0,114.0,2,0.0,0,0.008696,0.0,0.991304,0.0,-1.0,114.0,-114.0
16610,1,333.0,7,4,5,47.571429,100.0,0.3003,1,2,3.0,152.0,3,89.0,3,92.0,1,0.0,0,0.456456,0.267267,0.276276,0.0,-63.0,3.0,-92.0
16611,1,1221.0,23,16,9,53.086957,427.0,0.349713,1,4,9.0,0.0,0,943.0,16,168.0,4,110.0,3,0.0,0.772318,0.137592,0.09009,943.0,-775.0,-58.0
16612,1,180.0,5,4,2,36.0,101.0,0.561111,1,1,1.0,0.0,0,101.0,1,79.0,4,0.0,0,0.0,0.561111,0.438889,0.0,101.0,-22.0,-79.0
16613,1,414.0,7,5,7,59.142857,114.0,0.275362,2,2,2.0,167.0,2,134.0,3,113.0,2,0.0,0,0.403382,0.323671,0.272947,0.0,-33.0,-21.0,-113.0
16614,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,0.0,0,6.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,6.0,-6.0,0.0
16616,1,339.0,5,4,4,67.8,144.0,0.424779,0,1,5.0,93.0,1,97.0,1,144.0,2,5.0,1,0.274336,0.286136,0.424779,0.014749,4.0,47.0,-139.0
16617,1,336.0,6,4,3,56.0,133.0,0.395833,0,0,0.0,0.0,0,110.0,2,226.0,4,0.0,0,0.0,0.327381,0.672619,0.0,110.0,116.0,-226.0
16618,1,820.0,7,7,7,117.142857,200.0,0.243902,0,0,0.0,75.0,1,330.0,3,415.0,3,0.0,0,0.091463,0.402439,0.506098,0.0,255.0,85.0,-415.0
16619,1,119.0,2,1,1,59.5,119.0,1.0,1,1,1.0,119.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-119.0,0.0,0.0
16620,1,112.0,3,2,2,37.333333,94.0,0.839286,1,1,1.0,18.0,2,94.0,1,0.0,0,0.0,0,0.160714,0.839286,0.0,0.0,76.0,-94.0,0.0
16621,1,462.0,8,5,4,57.75,169.0,0.365801,1,2,4.0,127.0,1,166.0,5,169.0,2,0.0,0,0.274892,0.359307,0.365801,0.0,39.0,3.0,-169.0
16622,1,178.0,2,2,2,89.0,100.0,0.561798,0,0,0.0,0.0,0,100.0,1,78.0,1,0.0,0,0.0,0.561798,0.438202,0.0,100.0,-22.0,-78.0
16623,1,470.0,10,6,6,47.0,175.0,0.37234,2,2,2.0,96.0,3,198.0,4,176.0,3,0.0,0,0.204255,0.421277,0.374468,0.0,102.0,-22.0,-176.0
16624,1,217.0,3,3,3,72.333333,128.0,0.589862,0,0,0.0,128.0,1,83.0,1,0.0,0,6.0,1,0.589862,0.382488,0.0,0.02765,-45.0,-83.0,6.0
16625,1,211.0,2,2,2,105.5,118.0,0.559242,0,0,0.0,0.0,0,211.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,211.0,-211.0,0.0
16626,1,663.0,11,9,7,60.272727,168.0,0.253394,0,1,4.0,428.0,8,235.0,3,0.0,0,0.0,0,0.645551,0.354449,0.0,0.0,-193.0,-235.0,0.0
16627,1,214.0,2,1,1,107.0,214.0,1.0,0,0,0.0,214.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-214.0,0.0,0.0
16628,1,848.0,11,10,6,77.090909,256.0,0.301887,0,0,0.0,0.0,0,444.0,6,404.0,5,0.0,0,0.0,0.523585,0.476415,0.0,444.0,-40.0,-404.0
16629,1,423.0,9,8,6,47.0,141.0,0.333333,0,1,4.0,89.0,2,97.0,3,216.0,2,21.0,2,0.210402,0.229314,0.510638,0.049645,8.0,119.0,-195.0
16630,1,324.0,5,5,3,64.8,167.0,0.515432,0,0,0.0,0.0,0,94.0,1,230.0,4,0.0,0,0.0,0.290123,0.709877,0.0,94.0,136.0,-230.0
16631,1,661.0,13,12,9,50.846154,307.0,0.464448,0,1,3.0,134.0,3,324.0,3,203.0,7,0.0,0,0.202723,0.490166,0.30711,0.0,190.0,-121.0,-203.0
16632,1,252.0,4,4,3,63.0,129.0,0.511905,0,0,0.0,123.0,3,129.0,1,0.0,0,0.0,0,0.488095,0.511905,0.0,0.0,6.0,-129.0,0.0
16633,1,697.0,14,11,8,49.785714,204.0,0.292683,3,3,3.0,151.0,3,34.0,1,512.0,10,0.0,0,0.216643,0.04878,0.734577,0.0,-117.0,478.0,-512.0
16634,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
16635,1,905.0,11,8,7,82.272727,211.0,0.233149,1,1,1.0,216.0,3,119.0,1,521.0,6,49.0,1,0.238674,0.131492,0.575691,0.054144,-97.0,402.0,-472.0
16636,1,285.0,6,3,3,47.5,117.0,0.410526,1,2,4.0,75.0,2,210.0,4,0.0,0,0.0,0,0.263158,0.736842,0.0,0.0,135.0,-210.0,0.0
16637,1,31.0,7,4,4,4.428571,17.0,0.548387,4,5,8.0,25.0,4,0.0,0,6.0,3,0.0,0,0.806452,0.0,0.193548,0.0,-25.0,6.0,-6.0
16638,1,455.0,12,11,5,37.916667,184.0,0.404396,1,2,3.0,139.0,4,184.0,5,132.0,3,0.0,0,0.305495,0.404396,0.29011,0.0,45.0,-52.0,-132.0
16639,1,172.0,13,11,3,13.230769,98.0,0.569767,1,7,22.0,28.0,6,46.0,6,98.0,1,0.0,0,0.162791,0.267442,0.569767,0.0,18.0,52.0,-98.0
16640,1,113.0,2,1,1,56.5,113.0,1.0,1,1,1.0,113.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-113.0,0.0,0.0
16641,1,94.0,1,1,1,94.0,94.0,1.0,0,0,0.0,94.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-94.0,0.0,0.0
16642,1,857.0,29,8,7,29.551724,372.0,0.434072,7,10,22.0,477.0,7,1.0,1,0.0,0,379.0,21,0.556593,0.001167,0.0,0.44224,-476.0,-1.0,379.0
16643,1,66.0,9,5,7,7.333333,24.0,0.363636,4,6,14.0,8.0,4,29.0,3,29.0,2,0.0,0,0.121212,0.439394,0.439394,0.0,21.0,0.0,-29.0
16644,1,125.0,5,3,3,25.0,115.0,0.92,1,2,3.0,124.0,4,1.0,1,0.0,0,0.0,0,0.992,0.008,0.0,0.0,-123.0,-1.0,0.0
16645,1,562.0,6,4,4,93.666667,235.0,0.418149,0,0,0.0,158.0,1,0.0,0,404.0,5,0.0,0,0.281139,0.0,0.718861,0.0,-158.0,404.0,-404.0
16646,1,232.0,5,3,4,46.4,125.0,0.538793,0,1,5.0,216.0,4,0.0,0,16.0,1,0.0,0,0.931034,0.0,0.068966,0.0,-216.0,16.0,-16.0
16647,1,146.0,7,5,2,20.857143,124.0,0.849315,3,4,8.0,0.0,0,0.0,0,0.0,0,146.0,7,0.0,0.0,0.0,1.0,0.0,0.0,146.0
16648,1,263.0,12,10,4,21.916667,188.0,0.714829,5,6,8.0,48.0,2,188.0,4,27.0,6,0.0,0,0.18251,0.714829,0.102662,0.0,140.0,-161.0,-27.0
16650,1,568.0,17,16,7,33.411765,174.0,0.306338,0,2,8.0,40.0,2,363.0,11,165.0,4,0.0,0,0.070423,0.639085,0.290493,0.0,323.0,-198.0,-165.0
16651,1,555.0,8,6,6,69.375,113.0,0.203604,1,1,1.0,304.0,3,138.0,4,113.0,1,0.0,0,0.547748,0.248649,0.203604,0.0,-166.0,-25.0,-113.0
16652,1,1944.0,19,8,13,102.315789,200.0,0.102881,0,0,0.0,694.0,6,595.0,7,479.0,4,176.0,2,0.356996,0.30607,0.246399,0.090535,-99.0,-116.0,-303.0
16653,1,516.0,9,4,4,57.333333,239.0,0.463178,2,3,5.0,0.0,0,342.0,5,174.0,4,0.0,0,0.0,0.662791,0.337209,0.0,342.0,-168.0,-174.0
16654,1,543.0,7,5,6,77.571429,127.0,0.233886,0,0,0.0,0.0,0,350.0,5,193.0,2,0.0,0,0.0,0.644567,0.355433,0.0,350.0,-157.0,-193.0
16655,1,157.0,3,3,2,52.333333,138.0,0.878981,0,0,0.0,0.0,0,0.0,0,19.0,1,138.0,2,0.0,0.0,0.121019,0.878981,0.0,19.0,119.0
16656,1,208.0,4,2,4,52.0,90.0,0.432692,0,0,0.0,90.0,1,79.0,2,39.0,1,0.0,0,0.432692,0.379808,0.1875,0.0,-11.0,-40.0,-39.0
16657,1,183.0,5,1,4,36.6,98.0,0.535519,1,2,6.0,0.0,0,1.0,1,182.0,4,0.0,0,0.0,0.005464,0.994536,0.0,1.0,181.0,-182.0
16658,1,304.0,5,4,2,60.8,252.0,0.828947,0,0,0.0,304.0,5,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-304.0,0.0,0.0
16659,1,370.0,17,10,7,21.764706,108.0,0.291892,7,11,19.0,87.0,3,224.0,8,59.0,6,0.0,0,0.235135,0.605405,0.159459,0.0,137.0,-165.0,-59.0
16660,1,114.0,1,1,1,114.0,114.0,1.0,0,0,0.0,114.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-114.0,0.0,0.0
16661,1,235.0,8,6,4,29.375,142.0,0.604255,0,2,6.0,87.0,4,142.0,3,6.0,1,0.0,0,0.370213,0.604255,0.025532,0.0,55.0,-136.0,-6.0
16662,1,149.0,7,6,4,21.285714,77.0,0.516779,0,1,2.0,2.0,1,70.0,4,77.0,2,0.0,0,0.013423,0.469799,0.516779,0.0,68.0,7.0,-77.0
16663,1,13.0,3,3,1,4.333333,13.0,1.0,2,2,2.0,0.0,0,13.0,3,0.0,0,0.0,0,0.0,1.0,0.0,0.0,13.0,-13.0,0.0
16664,1,85.0,1,1,1,85.0,85.0,1.0,0,0,0.0,85.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-85.0,0.0,0.0
16665,1,49.0,1,1,1,49.0,49.0,1.0,0,0,0.0,49.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-49.0,0.0,0.0
16666,1,54.0,2,1,1,27.0,54.0,1.0,1,1,1.0,0.0,0,0.0,0,54.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,54.0,-54.0
16667,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
16668,1,448.0,7,5,6,64.0,162.0,0.361607,1,1,1.0,120.0,2,294.0,4,34.0,1,0.0,0,0.267857,0.65625,0.075893,0.0,174.0,-260.0,-34.0
16670,1,633.0,19,11,7,33.315789,215.0,0.339652,5,7,13.0,188.0,6,9.0,2,436.0,11,0.0,0,0.296998,0.014218,0.688784,0.0,-179.0,427.0,-436.0
16671,1,209.0,5,4,1,41.8,209.0,1.0,0,0,0.0,0.0,0,0.0,0,209.0,5,0.0,0,0.0,0.0,1.0,0.0,0.0,209.0,-209.0
16672,1,645.0,11,7,3,58.636364,268.0,0.415504,1,2,6.0,0.0,0,424.0,8,221.0,3,0.0,0,0.0,0.657364,0.342636,0.0,424.0,-203.0,-221.0
16673,1,4.0,2,2,2,2.0,3.0,0.75,1,2,4.0,1.0,1,3.0,1,0.0,0,0.0,0,0.25,0.75,0.0,0.0,2.0,-3.0,0.0
16674,1,155.0,4,3,2,38.75,145.0,0.935484,0,2,5.0,155.0,4,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-155.0,0.0,0.0
16675,1,733.0,8,8,7,91.625,119.0,0.162347,0,0,0.0,338.0,4,188.0,2,207.0,2,0.0,0,0.461119,0.25648,0.282401,0.0,-150.0,19.0,-207.0
16676,1,1139.0,17,15,9,67.0,212.0,0.186128,1,5,17.0,425.0,7,293.0,3,421.0,7,0.0,0,0.373134,0.257243,0.369622,0.0,-132.0,128.0,-421.0
16677,1,393.0,5,4,3,78.6,357.0,0.908397,0,1,4.0,4.0,1,32.0,1,357.0,3,0.0,0,0.010178,0.081425,0.908397,0.0,28.0,325.0,-357.0
16678,1,95.0,1,1,1,95.0,95.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,95.0,1,0.0,0.0,0.0,1.0,0.0,0.0,95.0
16679,1,97.0,1,1,1,97.0,97.0,1.0,0,0,0.0,0.0,0,0.0,0,97.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,97.0,-97.0
16680,1,894.0,21,12,10,42.571429,168.0,0.187919,4,5,7.0,418.0,11,301.0,4,175.0,6,0.0,0,0.467562,0.336689,0.195749,0.0,-117.0,-126.0,-175.0
16682,1,467.0,8,5,6,58.375,123.0,0.263383,0,1,3.0,207.0,3,0.0,0,260.0,5,0.0,0,0.443255,0.0,0.556745,0.0,-207.0,260.0,-260.0
16683,1,33.0,2,1,1,16.5,33.0,1.0,1,1,1.0,0.0,0,33.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,33.0,-33.0,0.0
16684,1,217.0,10,10,6,21.7,121.0,0.557604,7,8,10.0,128.0,7,88.0,2,1.0,1,0.0,0,0.589862,0.40553,0.004608,0.0,-40.0,-87.0,-1.0
16685,1,927.0,26,12,11,35.653846,231.0,0.249191,3,4,7.0,630.0,18,200.0,5,97.0,3,0.0,0,0.679612,0.21575,0.104639,0.0,-430.0,-103.0,-97.0
16686,1,61.0,4,4,2,15.25,56.0,0.918033,2,3,5.0,0.0,0,5.0,3,56.0,1,0.0,0,0.0,0.081967,0.918033,0.0,5.0,51.0,-56.0
16687,1,109.0,2,2,2,54.5,108.0,0.990826,1,1,1.0,109.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-109.0,0.0,0.0
16688,1,53.0,1,1,1,53.0,53.0,1.0,0,0,0.0,53.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-53.0,0.0,0.0
16689,1,12.0,8,7,4,1.5,6.0,0.5,6,8,12.0,5.0,3,7.0,5,0.0,0,0.0,0,0.416667,0.583333,0.0,0.0,2.0,-7.0,0.0
16690,1,100.0,4,3,2,25.0,96.0,0.96,2,3,6.0,0.0,0,96.0,3,0.0,0,4.0,1,0.0,0.96,0.0,0.04,96.0,-96.0,4.0
16691,1,63.0,23,20,5,2.73913,35.0,0.555556,14,20,35.0,35.0,6,28.0,17,0.0,0,0.0,0,0.555556,0.444444,0.0,0.0,-7.0,-28.0,0.0
16692,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,6.0,1,0.0,0.0,0.0,1.0,0.0,0.0,6.0
16693,1,433.0,11,6,4,39.363636,190.0,0.438799,0,4,18.0,0.0,0,0.0,0,327.0,8,106.0,3,0.0,0.0,0.755196,0.244804,0.0,327.0,-221.0
16694,1,567.0,13,5,7,43.615385,206.0,0.363316,0,1,5.0,5.0,1,216.0,3,0.0,0,346.0,9,0.008818,0.380952,0.0,0.610229,211.0,-216.0,346.0
16695,1,466.0,13,9,8,35.846154,98.0,0.2103,2,3,5.0,0.0,0,78.0,1,345.0,11,43.0,1,0.0,0.167382,0.740343,0.092275,78.0,267.0,-302.0
16696,1,394.0,7,5,5,56.285714,106.0,0.269036,0,3,13.0,284.0,4,0.0,0,110.0,3,0.0,0,0.720812,0.0,0.279188,0.0,-284.0,110.0,-110.0
16697,1,395.0,8,6,1,49.375,395.0,1.0,1,2,6.0,0.0,0,0.0,0,0.0,0,395.0,8,0.0,0.0,0.0,1.0,0.0,0.0,395.0
16698,1,715.0,16,12,9,44.6875,151.0,0.211189,1,2,5.0,421.0,9,263.0,4,31.0,3,0.0,0,0.588811,0.367832,0.043357,0.0,-158.0,-232.0,-31.0
16700,1,95.0,3,2,2,31.666667,79.0,0.831579,0,0,0.0,16.0,1,79.0,2,0.0,0,0.0,0,0.168421,0.831579,0.0,0.0,63.0,-79.0,0.0
16701,1,437.0,16,13,9,27.3125,90.0,0.20595,1,4,13.0,188.0,6,220.0,8,29.0,2,0.0,0,0.430206,0.503432,0.066362,0.0,32.0,-191.0,-29.0
16702,1,1544.0,20,13,10,77.2,443.0,0.286917,0,2,6.0,0.0,0,253.0,5,1291.0,15,0.0,0,0.0,0.16386,0.83614,0.0,253.0,1038.0,-1291.0
16703,1,1023.0,16,11,9,63.9375,253.0,0.247312,0,1,4.0,444.0,8,188.0,2,391.0,6,0.0,0,0.434018,0.183773,0.382209,0.0,-256.0,203.0,-391.0
16704,1,130.0,3,2,3,43.333333,89.0,0.684615,0,0,0.0,35.0,1,89.0,1,0.0,0,6.0,1,0.269231,0.684615,0.0,0.046154,54.0,-89.0,6.0
16705,1,432.0,14,7,7,30.857143,133.0,0.30787,2,4,8.0,69.0,2,325.0,10,38.0,2,0.0,0,0.159722,0.752315,0.087963,0.0,256.0,-287.0,-38.0
16706,1,394.0,11,10,5,35.818182,133.0,0.337563,4,4,4.0,133.0,7,85.0,1,128.0,2,48.0,1,0.337563,0.215736,0.324873,0.121827,-48.0,43.0,-80.0
16707,1,767.0,9,7,4,85.222222,365.0,0.47588,1,1,1.0,11.0,1,626.0,7,130.0,1,0.0,0,0.014342,0.816167,0.169492,0.0,615.0,-496.0,-130.0
16708,1,19.0,4,3,3,4.75,11.0,0.578947,1,3,8.0,0.0,0,15.0,3,4.0,1,0.0,0,0.0,0.789474,0.210526,0.0,15.0,-11.0,-4.0
16710,1,730.0,12,10,6,60.833333,205.0,0.280822,3,4,7.0,128.0,4,226.0,3,376.0,5,0.0,0,0.175342,0.309589,0.515068,0.0,98.0,150.0,-376.0
16711,1,12.0,5,3,4,2.4,6.0,0.5,3,4,6.0,4.0,2,6.0,1,2.0,2,0.0,0,0.333333,0.5,0.166667,0.0,2.0,-4.0,-2.0
16712,1,277.0,7,5,4,39.571429,131.0,0.472924,0,2,7.0,0.0,0,277.0,7,0.0,0,0.0,0,0.0,1.0,0.0,0.0,277.0,-277.0,0.0
16713,1,179.0,7,3,3,25.571429,145.0,0.810056,2,3,5.0,178.0,6,1.0,1,0.0,0,0.0,0,0.994413,0.005587,0.0,0.0,-177.0,-1.0,0.0
16714,1,262.0,9,4,5,29.111111,89.0,0.339695,0,0,0.0,130.0,5,0.0,0,132.0,4,0.0,0,0.496183,0.0,0.503817,0.0,-130.0,132.0,-132.0
16715,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0
16716,1,62.0,12,10,6,5.166667,21.0,0.33871,5,8,16.0,0.0,0,34.0,7,28.0,5,0.0,0,0.0,0.548387,0.451613,0.0,34.0,-6.0,-28.0
16717,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
16718,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,0.0,0,3.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,3.0,-3.0,0.0
16719,1,25.0,1,1,1,25.0,25.0,1.0,0,0,0.0,25.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-25.0,0.0,0.0
16720,1,368.0,4,4,3,92.0,161.0,0.4375,0,1,4.0,132.0,2,236.0,2,0.0,0,0.0,0,0.358696,0.641304,0.0,0.0,104.0,-236.0,0.0
16721,1,259.0,8,3,6,32.375,76.0,0.293436,1,2,4.0,219.0,7,0.0,0,40.0,1,0.0,0,0.84556,0.0,0.15444,0.0,-219.0,40.0,-40.0
16722,1,100.0,4,2,2,25.0,73.0,0.73,2,2,2.0,73.0,2,0.0,0,27.0,2,0.0,0,0.73,0.0,0.27,0.0,-73.0,27.0,-27.0
16723,1,406.0,12,10,8,33.833333,146.0,0.359606,1,2,5.0,275.0,4,51.0,4,4.0,1,76.0,3,0.67734,0.125616,0.009852,0.187192,-224.0,-47.0,72.0
16724,1,133.0,2,1,2,66.5,118.0,0.887218,0,0,0.0,0.0,0,0.0,0,0.0,0,133.0,2,0.0,0.0,0.0,1.0,0.0,0.0,133.0
16725,1,713.0,12,7,8,59.416667,185.0,0.259467,2,2,2.0,298.0,3,237.0,5,178.0,4,0.0,0,0.417952,0.332398,0.249649,0.0,-61.0,-59.0,-178.0
16726,1,221.0,6,3,4,36.833333,84.0,0.38009,3,3,3.0,0.0,0,163.0,3,58.0,3,0.0,0,0.0,0.737557,0.262443,0.0,163.0,-105.0,-58.0
16727,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,0.0,0,4.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,4.0,-4.0,0.0
16728,1,239.0,5,2,2,47.8,202.0,0.845188,0,0,0.0,37.0,1,0.0,0,202.0,4,0.0,0,0.154812,0.0,0.845188,0.0,-37.0,202.0,-202.0
16729,1,285.0,7,2,6,40.714286,112.0,0.392982,0,0,0.0,0.0,0,275.0,6,10.0,1,0.0,0,0.0,0.964912,0.035088,0.0,275.0,-265.0,-10.0
16730,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,0.0,0,0.0,0,0.0,0,2.0,1,0.0,0.0,0.0,1.0,0.0,0.0,2.0
16731,1,1699.0,25,13,11,67.96,421.0,0.247793,4,4,4.0,376.0,5,644.0,8,237.0,4,442.0,8,0.221307,0.379046,0.139494,0.260153,268.0,-407.0,205.0
16732,1,149.0,4,4,3,37.25,98.0,0.657718,1,1,1.0,98.0,2,0.0,0,51.0,2,0.0,0,0.657718,0.0,0.342282,0.0,-98.0,51.0,-51.0
16733,1,431.0,12,6,3,35.916667,265.0,0.614849,2,2,2.0,0.0,0,431.0,12,0.0,0,0.0,0,0.0,1.0,0.0,0.0,431.0,-431.0,0.0
16734,1,883.0,22,19,8,40.136364,149.0,0.168743,5,8,14.0,0.0,0,257.0,6,626.0,16,0.0,0,0.0,0.291053,0.708947,0.0,257.0,369.0,-626.0
16735,1,207.0,4,3,3,51.75,93.0,0.449275,0,0,0.0,0.0,0,93.0,2,22.0,1,92.0,1,0.0,0.449275,0.10628,0.444444,93.0,-71.0,70.0
16736,1,133.0,12,5,2,11.083333,127.0,0.954887,2,7,20.0,0.0,0,127.0,11,6.0,1,0.0,0,0.0,0.954887,0.045113,0.0,127.0,-121.0,-6.0
16737,1,200.0,2,2,2,100.0,106.0,0.53,0,0,0.0,0.0,0,0.0,0,200.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,200.0,-200.0
16738,1,1570.0,21,15,14,74.761905,189.0,0.120382,0,0,0.0,388.0,5,492.0,7,690.0,9,0.0,0,0.247134,0.313376,0.43949,0.0,104.0,198.0,-690.0
16739,1,820.0,10,6,7,82.0,239.0,0.291463,2,3,6.0,160.0,1,528.0,6,132.0,3,0.0,0,0.195122,0.643902,0.160976,0.0,368.0,-396.0,-132.0
16740,1,37.0,6,6,4,6.166667,29.0,0.783784,4,4,4.0,36.0,5,1.0,1,0.0,0,0.0,0,0.972973,0.027027,0.0,0.0,-35.0,-1.0,0.0
16741,1,307.0,5,2,2,61.4,306.0,0.996743,1,2,3.0,1.0,1,306.0,4,0.0,0,0.0,0,0.003257,0.996743,0.0,0.0,305.0,-306.0,0.0
16742,1,96.0,2,2,2,48.0,95.0,0.989583,1,1,1.0,0.0,0,0.0,0,96.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,96.0,-96.0
16743,1,1256.0,25,16,10,50.24,474.0,0.377389,3,9,19.0,828.0,12,306.0,7,122.0,6,0.0,0,0.659236,0.243631,0.097134,0.0,-522.0,-184.0,-122.0
16744,1,565.0,9,6,8,62.777778,127.0,0.224779,0,2,6.0,294.0,3,48.0,2,134.0,3,89.0,1,0.520354,0.084956,0.237168,0.157522,-246.0,86.0,-45.0
