membership_row_id,w1_3_has_watch_obs,w1_3_total_watch_time,w1_3_total_sessions,w1_3_unique_contents,w1_3_unique_watch_days,w1_3_avg_watch_time_per_session,w1_3_max_daily_watch_time,w1_3_max_day_share,w1_3_one_minute_watch_count,w1_3_short_watch_count_le5,w1_3_short_watch_time_le5,w1_3_week1_watch_time,w1_3_week1_sessions,w1_3_week2_watch_time,w1_3_week2_sessions,w1_3_week3_watch_time,w1_3_week3_sessions,w1_3_week1_ratio,w1_3_week2_ratio,w1_3_week3_ratio,w1_3_w2_minus_w1_watch_time,w1_3_w3_minus_w2_watch_time
22247,1,346.0,6,6,4,57.666667,132.0,0.381503,1,1,1.0,132.0,1,26.0,2,188.0,3,0.381503,0.075145,0.543353,-106.0,162.0
22248,1,418.0,5,3,4,83.6,128.0,0.30622,0,0,0.0,223.0,3,195.0,2,0.0,0,0.533493,0.466507,0.0,-28.0,-195.0
22249,1,375.0,7,6,3,53.571429,168.0,0.448,1,2,6.0,0.0,0,207.0,4,168.0,3,0.0,0.552,0.448,207.0,-39.0
22250,1,403.0,12,8,6,33.583333,306.0,0.759305,3,8,23.0,315.0,8,87.0,3,1.0,1,0.781638,0.215881,0.002481,-228.0,-86.0
22251,1,261.0,6,3,3,43.5,132.0,0.505747,0,1,3.0,92.0,2,132.0,2,37.0,2,0.35249,0.505747,0.141762,40.0,-95.0
22252,1,253.0,3,3,3,84.333333,120.0,0.474308,0,0,0.0,195.0,2,58.0,1,0.0,0,0.770751,0.229249,0.0,-137.0,-58.0
22253,1,326.0,9,4,4,36.222222,224.0,0.687117,2,4,9.0,286.0,7,1.0,1,39.0,1,0.877301,0.003067,0.119632,-285.0,38.0
22254,1,373.0,8,5,5,46.625,132.0,0.353887,0,3,8.0,132.0,3,79.0,1,162.0,4,0.353887,0.211796,0.434316,-53.0,83.0
22255,1,9.0,2,2,2,4.5,8.0,0.888889,1,1,1.0,8.0,1,1.0,1,0.0,0,0.888889,0.111111,0.0,-7.0,-1.0
22256,1,14.0,4,4,2,3.5,10.0,0.714286,1,3,7.0,10.0,3,0.0,0,4.0,1,0.714286,0.0,0.285714,-10.0,4.0
22257,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22259,1,492.0,4,3,1,123.0,492.0,1.0,0,0,0.0,492.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-492.0,0.0
22260,1,388.0,7,4,5,55.428571,137.0,0.353093,0,1,2.0,150.0,4,101.0,2,137.0,1,0.386598,0.260309,0.353093,-49.0,36.0
22261,1,948.0,22,15,9,43.090909,180.0,0.189873,1,3,7.0,437.0,12,228.0,5,283.0,5,0.46097,0.240506,0.298523,-209.0,55.0
22262,1,521.0,13,12,5,40.076923,226.0,0.433781,3,5,9.0,226.0,2,200.0,2,95.0,9,0.433781,0.383877,0.182342,-26.0,-105.0
22263,1,105.0,8,5,3,13.125,99.0,0.942857,7,7,7.0,0.0,0,6.0,6,99.0,2,0.0,0.057143,0.942857,6.0,93.0
22264,1,335.0,12,8,9,27.916667,91.0,0.271642,2,4,10.0,234.0,7,45.0,4,56.0,1,0.698507,0.134328,0.167164,-189.0,11.0
22265,1,66.0,1,1,1,66.0,66.0,1.0,0,0,0.0,66.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-66.0,0.0
22266,1,58.0,10,10,5,5.8,45.0,0.775862,7,8,9.0,10.0,5,48.0,5,0.0,0,0.172414,0.827586,0.0,38.0,-48.0
22267,1,11.0,2,2,1,5.5,11.0,1.0,0,1,5.0,0.0,0,11.0,2,0.0,0,0.0,1.0,0.0,11.0,-11.0
22269,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,0.0,0,2.0,2,0.0,0,0.0,1.0,0.0,2.0,-2.0
22270,1,249.0,7,5,3,35.571429,124.0,0.497992,1,2,4.0,0.0,0,155.0,6,94.0,1,0.0,0.62249,0.37751,155.0,-61.0
22271,1,639.0,22,16,6,29.045455,193.0,0.302034,7,9,11.0,324.0,10,157.0,7,158.0,5,0.507042,0.245696,0.247261,-167.0,1.0
22272,1,110.0,7,3,4,15.714286,81.0,0.736364,2,4,11.0,1.0,1,4.0,1,105.0,5,0.009091,0.036364,0.954545,3.0,101.0
22273,1,290.0,6,5,6,48.333333,98.0,0.337931,0,0,0.0,134.0,2,145.0,3,11.0,1,0.462069,0.5,0.037931,11.0,-134.0
22274,1,11.0,1,1,1,11.0,11.0,1.0,0,0,0.0,0.0,0,0.0,0,11.0,1,0.0,0.0,1.0,0.0,11.0
22275,1,38.0,7,4,2,5.428571,24.0,0.631579,1,3,6.0,0.0,0,0.0,0,38.0,7,0.0,0.0,1.0,0.0,38.0
22277,1,417.0,6,5,4,69.5,135.0,0.323741,0,0,0.0,0.0,0,0.0,0,417.0,6,0.0,0.0,1.0,0.0,417.0
22278,1,941.0,12,11,6,78.416667,257.0,0.273114,0,0,0.0,0.0,0,710.0,10,231.0,2,0.0,0.754516,0.245484,710.0,-479.0
22279,1,95.0,4,2,2,23.75,94.0,0.989474,2,3,4.0,0.0,0,1.0,1,94.0,3,0.0,0.010526,0.989474,1.0,93.0
22280,1,53.0,1,1,1,53.0,53.0,1.0,0,0,0.0,53.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-53.0,0.0
22281,1,224.0,2,2,2,112.0,116.0,0.517857,0,0,0.0,108.0,1,0.0,0,116.0,1,0.482143,0.0,0.517857,-108.0,116.0
22282,1,239.0,2,2,2,119.5,124.0,0.518828,0,0,0.0,124.0,1,115.0,1,0.0,0,0.518828,0.481172,0.0,-9.0,-115.0
22283,1,57.0,2,2,2,28.5,51.0,0.894737,0,0,0.0,6.0,1,0.0,0,51.0,1,0.105263,0.0,0.894737,-6.0,51.0
22284,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0.0,1.0
22285,1,22.0,1,1,1,22.0,22.0,1.0,0,0,0.0,22.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-22.0,0.0
22286,1,98.0,3,1,2,32.666667,65.0,0.663265,0,0,0.0,98.0,3,0.0,0,0.0,0,1.0,0.0,0.0,-98.0,0.0
22287,1,29.0,4,4,3,7.25,21.0,0.724138,1,2,4.0,28.0,3,0.0,0,1.0,1,0.965517,0.0,0.034483,-28.0,1.0
22288,1,374.0,6,6,5,62.333333,128.0,0.342246,1,1,1.0,161.0,2,1.0,1,212.0,3,0.430481,0.002674,0.566845,-160.0,211.0
22289,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22290,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0.0,1.0
22291,1,1334.0,22,13,10,60.636364,365.0,0.273613,1,2,3.0,740.0,11,312.0,6,282.0,5,0.554723,0.233883,0.211394,-428.0,-30.0
22292,1,1246.0,19,15,12,65.578947,186.0,0.149278,0,1,2.0,403.0,9,546.0,6,297.0,4,0.323435,0.438202,0.238363,143.0,-249.0
22293,1,320.0,4,3,4,80.0,128.0,0.4,0,0,0.0,0.0,0,86.0,2,234.0,2,0.0,0.26875,0.73125,86.0,148.0
22294,1,135.0,1,1,1,135.0,135.0,1.0,0,0,0.0,0.0,0,0.0,0,135.0,1,0.0,0.0,1.0,0.0,135.0
22295,1,714.0,10,7,7,71.4,193.0,0.270308,0,1,5.0,451.0,6,140.0,1,123.0,3,0.631653,0.196078,0.172269,-311.0,-17.0
22296,1,758.0,11,7,8,68.909091,191.0,0.251979,1,2,6.0,442.0,5,316.0,6,0.0,0,0.583113,0.416887,0.0,-126.0,-316.0
22297,1,461.0,22,13,5,20.954545,174.0,0.37744,10,14,25.0,198.0,10,144.0,10,119.0,2,0.429501,0.312364,0.258134,-54.0,-25.0
22298,1,739.0,13,11,10,56.846154,274.0,0.370771,2,3,5.0,134.0,4,429.0,7,176.0,2,0.181326,0.580514,0.23816,295.0,-253.0
22299,1,195.0,9,3,7,21.666667,118.0,0.605128,1,4,11.0,17.0,1,45.0,4,133.0,4,0.087179,0.230769,0.682051,28.0,88.0
22300,1,17.0,5,5,1,3.4,17.0,1.0,2,3,5.0,17.0,5,0.0,0,0.0,0,1.0,0.0,0.0,-17.0,0.0
22302,1,515.0,7,6,4,73.571429,266.0,0.516505,1,1,1.0,285.0,3,0.0,0,230.0,4,0.553398,0.0,0.446602,-285.0,230.0
22303,1,284.0,4,3,4,71.0,123.0,0.433099,0,0,0.0,95.0,1,57.0,1,132.0,2,0.334507,0.200704,0.464789,-38.0,75.0
22304,1,130.0,4,3,2,32.5,69.0,0.530769,1,1,1.0,69.0,1,61.0,3,0.0,0,0.530769,0.469231,0.0,-8.0,-61.0
22305,1,102.0,5,4,4,20.4,60.0,0.588235,2,3,7.0,0.0,0,42.0,3,60.0,2,0.0,0.411765,0.588235,42.0,18.0
22306,1,379.0,8,5,5,47.375,141.0,0.372032,2,2,2.0,141.0,3,71.0,1,167.0,4,0.372032,0.187335,0.440633,-70.0,96.0
22307,1,198.0,1,1,1,198.0,198.0,1.0,0,0,0.0,0.0,0,0.0,0,198.0,1,0.0,0.0,1.0,0.0,198.0
22308,1,576.0,12,9,4,48.0,190.0,0.329861,3,5,12.0,190.0,6,125.0,1,261.0,5,0.329861,0.217014,0.453125,-65.0,136.0
22309,1,232.0,10,5,6,23.2,87.0,0.375,1,3,9.0,74.0,7,71.0,1,87.0,2,0.318966,0.306034,0.375,-3.0,16.0
22310,1,239.0,4,3,3,59.75,126.0,0.527197,0,1,3.0,126.0,1,3.0,1,110.0,2,0.527197,0.012552,0.460251,-123.0,107.0
22311,1,213.0,4,4,3,53.25,127.0,0.596244,1,1,1.0,86.0,2,0.0,0,127.0,2,0.403756,0.0,0.596244,-86.0,127.0
22312,1,209.0,6,3,2,34.833333,118.0,0.564593,2,2,2.0,118.0,2,0.0,0,91.0,4,0.564593,0.0,0.435407,-118.0,91.0
22313,1,390.0,7,6,3,55.714286,165.0,0.423077,2,3,4.0,225.0,6,165.0,1,0.0,0,0.576923,0.423077,0.0,-60.0,-165.0
22314,1,453.0,7,7,6,64.714286,116.0,0.256071,0,0,0.0,138.0,2,84.0,1,231.0,4,0.304636,0.18543,0.509934,-54.0,147.0
22315,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22317,1,134.0,7,6,3,19.142857,72.0,0.537313,2,2,2.0,0.0,0,121.0,5,13.0,2,0.0,0.902985,0.097015,121.0,-108.0
22318,1,145.0,10,6,6,14.5,35.0,0.241379,1,3,5.0,110.0,7,35.0,3,0.0,0,0.758621,0.241379,0.0,-75.0,-35.0
22319,1,127.0,2,1,1,63.5,127.0,1.0,1,1,1.0,0.0,0,0.0,0,127.0,2,0.0,0.0,1.0,0.0,127.0
22320,1,152.0,4,4,1,38.0,152.0,1.0,0,0,0.0,152.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-152.0,0.0
22321,1,514.0,8,5,3,64.25,498.0,0.968872,3,3,3.0,3.0,3,13.0,1,498.0,4,0.005837,0.025292,0.968872,10.0,485.0
22323,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22324,1,697.0,8,8,6,87.125,170.0,0.243902,0,0,0.0,140.0,1,174.0,2,383.0,5,0.200861,0.249641,0.549498,34.0,209.0
22325,1,82.0,1,1,1,82.0,82.0,1.0,0,0,0.0,0.0,0,82.0,1,0.0,0,0.0,1.0,0.0,82.0,-82.0
22327,1,1048.0,17,16,6,61.647059,349.0,0.333015,2,4,8.0,899.0,15,149.0,2,0.0,0,0.857824,0.142176,0.0,-750.0,-149.0
22328,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,6.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-6.0,0.0
22330,1,995.0,9,9,5,110.555556,313.0,0.314573,0,0,0.0,364.0,4,313.0,3,318.0,2,0.365829,0.314573,0.319598,-51.0,5.0
22331,1,250.0,6,5,5,41.666667,131.0,0.524,1,2,4.0,0.0,0,79.0,2,171.0,4,0.0,0.316,0.684,79.0,92.0
22332,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22333,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22334,1,149.0,11,7,3,13.545455,108.0,0.724832,5,7,14.0,108.0,2,29.0,4,12.0,5,0.724832,0.194631,0.080537,-79.0,-17.0
22335,1,401.0,6,4,4,66.833333,203.0,0.506234,2,2,2.0,96.0,1,101.0,2,204.0,3,0.239401,0.25187,0.508728,5.0,103.0
22336,1,216.0,3,3,2,72.0,208.0,0.962963,0,0,0.0,8.0,1,0.0,0,208.0,2,0.037037,0.0,0.962963,-8.0,208.0
22337,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22338,1,215.0,5,5,3,43.0,113.0,0.525581,2,3,4.0,0.0,0,213.0,4,2.0,1,0.0,0.990698,0.009302,213.0,-211.0
22339,1,1262.0,15,9,9,84.133333,300.0,0.237718,0,1,5.0,450.0,5,580.0,7,232.0,3,0.356577,0.459588,0.183835,130.0,-348.0
22340,1,474.0,9,6,5,52.666667,194.0,0.409283,1,2,6.0,275.0,6,0.0,0,199.0,3,0.580169,0.0,0.419831,-275.0,199.0
22341,1,138.0,3,3,3,46.0,69.0,0.5,0,1,5.0,64.0,1,5.0,1,69.0,1,0.463768,0.036232,0.5,-59.0,64.0
22342,1,73.0,13,5,7,5.615385,53.0,0.726027,7,11,22.0,61.0,7,1.0,1,11.0,5,0.835616,0.013699,0.150685,-60.0,10.0
22343,1,101.0,7,4,6,14.428571,72.0,0.712871,3,3,3.0,2.0,2,82.0,4,17.0,1,0.019802,0.811881,0.168317,80.0,-65.0
22344,1,707.0,14,4,6,50.5,309.0,0.437058,5,8,14.0,62.0,2,456.0,6,189.0,6,0.087694,0.644979,0.267327,394.0,-267.0
22345,1,460.0,7,5,3,65.714286,431.0,0.936957,1,2,3.0,3.0,2,0.0,0,457.0,5,0.006522,0.0,0.993478,-3.0,457.0
22346,1,506.0,6,3,5,84.333333,177.0,0.349802,1,1,1.0,0.0,0,382.0,5,124.0,1,0.0,0.754941,0.245059,382.0,-258.0
22347,1,378.0,7,5,4,54.0,165.0,0.436508,1,2,4.0,74.0,3,0.0,0,304.0,4,0.195767,0.0,0.804233,-74.0,304.0
22348,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,1.0,0.0,1.0,-1.0
22349,1,157.0,6,2,4,26.166667,114.0,0.726115,4,4,4.0,4.0,4,153.0,2,0.0,0,0.025478,0.974522,0.0,149.0,-153.0
22350,1,91.0,2,1,2,45.5,75.0,0.824176,0,0,0.0,75.0,1,16.0,1,0.0,0,0.824176,0.175824,0.0,-59.0,-16.0
22351,1,386.0,11,8,7,35.090909,167.0,0.432642,4,6,12.0,262.0,5,5.0,1,119.0,5,0.678756,0.012953,0.30829,-257.0,114.0
22352,1,287.0,10,7,3,28.7,270.0,0.940767,2,5,16.0,270.0,6,2.0,2,15.0,2,0.940767,0.006969,0.052265,-268.0,13.0
22353,1,41.0,6,6,4,6.833333,33.0,0.804878,3,5,8.0,34.0,2,0.0,0,7.0,4,0.829268,0.0,0.170732,-34.0,7.0
22354,1,50.0,1,1,1,50.0,50.0,1.0,0,0,0.0,0.0,0,50.0,1,0.0,0,0.0,1.0,0.0,50.0,-50.0
22355,1,491.0,4,3,3,122.75,279.0,0.568228,0,0,0.0,0.0,0,398.0,3,93.0,1,0.0,0.810591,0.189409,398.0,-305.0
22357,1,531.0,16,9,4,33.1875,338.0,0.636535,3,4,7.0,451.0,11,52.0,4,28.0,1,0.849341,0.097928,0.052731,-399.0,-24.0
22358,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0.0,1.0
22359,1,501.0,5,3,3,100.2,320.0,0.638723,1,1,1.0,0.0,0,320.0,2,181.0,3,0.0,0.638723,0.361277,320.0,-139.0
22360,1,409.0,7,5,4,58.428571,166.0,0.405868,0,1,2.0,130.0,4,0.0,0,279.0,3,0.317848,0.0,0.682152,-130.0,279.0
22361,1,36.0,5,1,1,7.2,36.0,1.0,2,2,2.0,0.0,0,0.0,0,36.0,5,0.0,0.0,1.0,0.0,36.0
22362,1,4.0,4,3,3,1.0,2.0,0.5,4,4,4.0,4.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-4.0,0.0
22363,1,56.0,5,2,5,11.2,35.0,0.625,1,3,5.0,16.0,1,36.0,2,4.0,2,0.285714,0.642857,0.071429,20.0,-32.0
22364,1,188.0,10,4,6,18.8,57.0,0.303191,2,3,5.0,54.0,2,66.0,3,68.0,5,0.287234,0.351064,0.361702,12.0,2.0
22365,1,6.0,2,2,2,3.0,5.0,0.833333,1,2,6.0,0.0,0,0.0,0,6.0,2,0.0,0.0,1.0,0.0,6.0
22366,1,120.0,2,2,1,60.0,120.0,1.0,0,0,0.0,0.0,0,0.0,0,120.0,2,0.0,0.0,1.0,0.0,120.0
22367,1,1144.0,16,12,8,71.5,372.0,0.325175,0,0,0.0,267.0,4,0.0,0,877.0,12,0.233392,0.0,0.766608,-267.0,877.0
22368,1,876.0,10,5,5,87.6,310.0,0.353881,0,0,0.0,0.0,0,137.0,2,739.0,8,0.0,0.156393,0.843607,137.0,602.0
22369,1,223.0,3,2,2,74.333333,122.0,0.547085,0,0,0.0,101.0,1,0.0,0,122.0,2,0.452915,0.0,0.547085,-101.0,122.0
22370,1,329.0,4,4,2,82.25,198.0,0.601824,0,0,0.0,131.0,2,198.0,2,0.0,0,0.398176,0.601824,0.0,67.0,-198.0
22371,1,635.0,8,4,5,79.375,263.0,0.414173,0,0,0.0,6.0,1,60.0,1,569.0,6,0.009449,0.094488,0.896063,54.0,509.0
22372,1,182.0,6,5,4,30.333333,84.0,0.461538,1,1,1.0,0.0,0,182.0,6,0.0,0,0.0,1.0,0.0,182.0,-182.0
22373,1,574.0,16,13,9,35.875,190.0,0.33101,3,4,5.0,203.0,5,103.0,4,268.0,7,0.353659,0.179443,0.466899,-100.0,165.0
22374,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22375,1,522.0,12,6,6,43.5,140.0,0.268199,2,2,2.0,28.0,2,221.0,5,273.0,5,0.05364,0.423372,0.522989,193.0,52.0
22376,1,18.0,2,2,1,9.0,18.0,1.0,1,1,1.0,18.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-18.0,0.0
22377,1,380.0,4,3,3,95.0,165.0,0.434211,0,0,0.0,96.0,1,119.0,1,165.0,2,0.252632,0.313158,0.434211,23.0,46.0
22380,1,60.0,18,2,1,3.333333,60.0,1.0,9,15,29.0,0.0,0,60.0,18,0.0,0,0.0,1.0,0.0,60.0,-60.0
22381,1,79.0,1,1,1,79.0,79.0,1.0,0,0,0.0,79.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-79.0,0.0
22382,1,1344.0,21,14,10,64.0,264.0,0.196429,4,4,4.0,323.0,5,194.0,2,827.0,14,0.240327,0.144345,0.615327,-129.0,633.0
22383,1,403.0,9,3,7,44.777778,121.0,0.300248,0,0,0.0,150.0,3,246.0,5,7.0,1,0.372208,0.610422,0.01737,96.0,-239.0
22384,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22385,1,20.0,3,2,3,6.666667,18.0,0.9,2,2,2.0,19.0,2,0.0,0,1.0,1,0.95,0.0,0.05,-19.0,1.0
22386,1,334.0,4,3,2,83.5,232.0,0.694611,1,1,1.0,334.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-334.0,0.0
22387,1,187.0,4,4,1,46.75,187.0,1.0,0,0,0.0,187.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-187.0,0.0
22388,1,93.0,5,4,2,18.6,92.0,0.989247,1,2,5.0,93.0,5,0.0,0,0.0,0,1.0,0.0,0.0,-93.0,0.0
22389,1,140.0,2,1,1,70.0,140.0,1.0,1,1,1.0,140.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-140.0,0.0
22390,1,603.0,12,8,8,50.25,131.0,0.217247,3,3,3.0,256.0,6,126.0,2,221.0,4,0.424544,0.208955,0.366501,-130.0,95.0
22391,1,261.0,4,3,4,65.25,121.0,0.463602,0,0,0.0,0.0,0,192.0,2,69.0,2,0.0,0.735632,0.264368,192.0,-123.0
22392,1,390.0,13,9,4,30.0,168.0,0.430769,2,6,15.0,9.0,1,109.0,6,272.0,6,0.023077,0.279487,0.697436,100.0,163.0
22393,1,123.0,5,3,3,24.6,69.0,0.560976,1,1,1.0,0.0,0,108.0,4,15.0,1,0.0,0.878049,0.121951,108.0,-93.0
22394,1,159.0,7,6,3,22.714286,70.0,0.440252,0,0,0.0,89.0,5,0.0,0,70.0,2,0.559748,0.0,0.440252,-89.0,70.0
22395,1,132.0,4,3,2,33.0,95.0,0.719697,1,2,5.0,37.0,2,95.0,2,0.0,0,0.280303,0.719697,0.0,58.0,-95.0
22396,1,223.0,4,2,2,55.75,112.0,0.502242,0,0,0.0,0.0,0,0.0,0,223.0,4,0.0,0.0,1.0,0.0,223.0
22397,1,28.0,1,1,1,28.0,28.0,1.0,0,0,0.0,0.0,0,0.0,0,28.0,1,0.0,0.0,1.0,0.0,28.0
22398,1,847.0,11,7,4,77.0,277.0,0.327037,1,3,7.0,453.0,6,394.0,5,0.0,0,0.534829,0.465171,0.0,-59.0,-394.0
22399,1,443.0,6,3,3,73.833333,208.0,0.469526,0,0,0.0,0.0,0,443.0,6,0.0,0,0.0,1.0,0.0,443.0,-443.0
22400,1,466.0,8,5,6,58.25,130.0,0.27897,1,2,3.0,111.0,3,129.0,2,226.0,3,0.238197,0.276824,0.484979,18.0,97.0
22401,1,62.0,9,8,4,6.888889,41.0,0.66129,4,7,13.0,17.0,5,3.0,1,42.0,3,0.274194,0.048387,0.677419,-14.0,39.0
22402,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22403,1,108.0,1,1,1,108.0,108.0,1.0,0,0,0.0,108.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-108.0,0.0
22404,1,234.0,5,4,4,46.8,100.0,0.42735,0,0,0.0,36.0,2,0.0,0,198.0,3,0.153846,0.0,0.846154,-36.0,198.0
22405,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0.0,1.0
22406,1,17.0,1,1,1,17.0,17.0,1.0,0,0,0.0,17.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-17.0,0.0
22407,1,961.0,12,3,6,80.083333,338.0,0.351717,0,0,0.0,306.0,3,492.0,7,163.0,2,0.318418,0.511967,0.169615,186.0,-329.0
22408,1,569.0,10,6,5,56.9,259.0,0.455185,1,1,1.0,0.0,0,385.0,6,184.0,4,0.0,0.676626,0.323374,385.0,-201.0
22409,1,80.0,1,1,1,80.0,80.0,1.0,0,0,0.0,0.0,0,80.0,1,0.0,0,0.0,1.0,0.0,80.0,-80.0
22410,1,58.0,5,5,4,11.6,25.0,0.431034,1,3,8.0,28.0,3,30.0,2,0.0,0,0.482759,0.517241,0.0,2.0,-30.0
22411,1,638.0,8,8,5,79.75,214.0,0.335423,0,0,0.0,274.0,4,0.0,0,364.0,4,0.429467,0.0,0.570533,-274.0,364.0
22412,1,714.0,20,2,5,35.7,345.0,0.483193,2,5,13.0,0.0,0,0.0,0,714.0,20,0.0,0.0,1.0,0.0,714.0
22413,1,508.0,14,11,6,36.285714,121.0,0.238189,3,6,15.0,337.0,10,50.0,1,121.0,3,0.663386,0.098425,0.238189,-287.0,71.0
22414,1,625.0,11,7,4,56.818182,278.0,0.4448,1,2,6.0,0.0,0,309.0,5,316.0,6,0.0,0.4944,0.5056,309.0,7.0
22415,1,274.0,6,3,4,45.666667,120.0,0.437956,1,1,1.0,45.0,1,109.0,3,120.0,2,0.164234,0.39781,0.437956,64.0,11.0
22416,1,234.0,3,2,2,78.0,167.0,0.713675,0,0,0.0,67.0,1,0.0,0,167.0,2,0.286325,0.0,0.713675,-67.0,167.0
22417,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
22418,1,901.0,20,12,13,45.05,163.0,0.18091,5,7,9.0,325.0,5,405.0,8,171.0,7,0.36071,0.449501,0.189789,80.0,-234.0
22419,1,248.0,7,5,3,35.428571,135.0,0.544355,1,2,5.0,0.0,0,156.0,6,92.0,1,0.0,0.629032,0.370968,156.0,-64.0
22420,1,149.0,2,1,2,74.5,90.0,0.604027,0,0,0.0,0.0,0,149.0,2,0.0,0,0.0,1.0,0.0,149.0,-149.0
22421,1,164.0,8,5,3,20.5,69.0,0.420732,1,3,10.0,0.0,0,60.0,3,104.0,5,0.0,0.365854,0.634146,60.0,44.0
22422,1,50.0,2,2,1,25.0,50.0,1.0,0,0,0.0,50.0,2,0.0,0,0.0,0,1.0,0.0,0.0,-50.0,0.0
22423,1,13.0,1,1,1,13.0,13.0,1.0,0,0,0.0,13.0,1,0.0,0,0.0,0,1.0,0.0,0.0,-13.0,0.0
22424,1,633.0,12,8,6,52.75,377.0,0.595577,1,1,1.0,0.0,0,451.0,7,182.0,5,0.0,0.71248,0.28752,451.0,-269.0
22425,1,550.0,9,6,7,61.111111,284.0,0.516364,1,1,1.0,309.0,5,129.0,1,112.0,3,0.561818,0.234545,0.203636,-180.0,-17.0
22426,1,75.0,4,1,4,18.75,34.0,0.453333,0,1,2.0,29.0,1,44.0,2,2.0,1,0.386667,0.586667,0.026667,15.0,-42.0
22427,1,396.0,5,2,2,79.2,372.0,0.939394,0,0,0.0,0.0,0,0.0,0,396.0,5,0.0,0.0,1.0,0.0,396.0
22429,1,258.0,4,4,4,64.5,97.0,0.375969,0,1,3.0,187.0,2,71.0,2,0.0,0,0.724806,0.275194,0.0,-116.0,-71.0
22430,1,158.0,4,2,2,39.5,101.0,0.639241,1,2,4.0,158.0,4,0.0,0,0.0,0,1.0,0.0,0.0,-158.0,0.0
22431,1,1181.0,42,35,13,28.119048,211.0,0.178662,5,10,19.0,126.0,5,700.0,22,355.0,15,0.106689,0.592718,0.300593,574.0,-345.0
22432,1,216.0,19,16,4,11.368421,66.0,0.305556,5,12,31.0,104.0,16,0.0,0,112.0,3,0.481481,0.0,0.518519,-104.0,112.0
22433,1,286.0,9,3,8,31.777778,114.0,0.398601,2,2,2.0,114.0,1,1.0,1,171.0,7,0.398601,0.003497,0.597902,-113.0,170.0
22434,1,272.0,8,8,3,34.0,138.0,0.507353,4,5,9.0,96.0,5,138.0,1,38.0,2,0.352941,0.507353,0.139706,42.0,-100.0
22435,1,152.0,3,3,2,50.666667,142.0,0.934211,0,1,4.0,0.0,0,152.0,3,0.0,0,0.0,1.0,0.0,152.0,-152.0
22436,1,1280.0,19,9,9,67.368421,296.0,0.23125,4,5,8.0,823.0,11,457.0,8,0.0,0,0.642969,0.357031,0.0,-366.0,-457.0
22437,1,377.0,5,3,3,75.4,153.0,0.405836,0,2,4.0,114.0,2,153.0,1,110.0,2,0.302387,0.405836,0.291777,39.0,-43.0
22438,1,124.0,8,4,5,15.5,84.0,0.677419,4,4,4.0,108.0,5,0.0,0,16.0,3,0.870968,0.0,0.129032,-108.0,16.0
