row_id,promo_scope,is_repurchase,representative_segment_id,provisional_label,assignment_priority_order,gb_churn_risk_score_oof,lr_churn_risk_score_oof,gb_risk_percentile,lr_risk_percentile,key_flags_used_for_assignment,hotfix_assignment_changed,previous_representative_segment_id
6227,promo1,1,promo1_s99,promo1_other_needs_review,99,0.5748911416587607,0.538340997690921,,,fallback,False,promo1_s99
6228,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6520736294803557,0.829574336198169,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6229,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1126229066623969,0.3786595967357875,,,fallback,False,promo1_s99
6230,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1710680520795633,0.2058495078998453,,,fallback,False,promo1_s99
6231,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.3592053218340305,0.3891412571957617,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6232,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5304201937622464,0.8363972405014197,,,fallback,False,promo1_s99
6233,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.1068722781265495,0.201082068961296,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6234,promo1,1,promo1_s99,promo1_other_needs_review,99,0.189703345316897,0.1992298977216394,,,fallback,False,promo1_s99
6235,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0231206622429394,0.0123434911869522,,,fallback,False,promo1_s99
6236,promo1,0,promo1_s06,promo1_stable_usage_lower_risk,6,0.1872364822609785,0.2480108695181375,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6237,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0393539559469148,0.0882870588764632,,,fallback,False,promo1_s99
6238,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0187530298941288,0.0248115780909534,,,fallback,False,promo1_s99
6239,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4684670596839581,0.4202118151987537,,,fallback,False,promo1_s99
6240,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2886091272084903,0.6825037704616357,,,fallback,False,promo1_s99
6241,promo1,0,promo1_s99,promo1_other_needs_review,99,0.2160957365393561,0.3428288751738696,,,fallback,False,promo1_s99
6242,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0154642886086946,0.0316291998818828,,,fallback,False,promo1_s99
6243,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3144958503953329,0.593696034118657,,,fallback,False,promo1_s99
6244,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1601783637956757,0.1393152073690486,,,fallback,False,promo1_s99
6245,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.3924831107094945,0.283001040716803,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6246,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.8570655940163412,0.9842949707063714,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6247,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.8630926814921536,0.9618985813835464,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6248,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3639882608238735,0.2435807946653087,,,fallback,False,promo1_s99
6249,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.595834884710815,0.6937770396649886,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6250,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0951472181932692,0.4338572242047631,,,fallback,False,promo1_s99
6251,promo1,1,promo1_s02,promo1_high_risk_retention_decay,2,0.5885901924569066,0.7339217353240961,,,"gb_high_risk_top20,retention_decay",False,promo1_s02
6252,promo1,1,promo1_s99,promo1_other_needs_review,99,0.5367346943765132,0.373482566391511,,,fallback,False,promo1_s99
6253,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.810198176885513,0.9305873067267952,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6254,promo1,1,promo1_s99,promo1_other_needs_review,99,0.428354731947563,0.7784421198108475,,,fallback,False,promo1_s99
6255,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.5851135665569052,0.5398481344786501,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6256,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0615156348602006,0.0369555885513885,,,fallback,False,promo1_s99
6257,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3875961827027254,0.4461705302260286,,,fallback,False,promo1_s99
6258,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.2525138007803765,0.4685502667308581,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6259,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4110366389747518,0.513321075996909,,,fallback,False,promo1_s99
6260,promo1,0,promo1_s99,promo1_other_needs_review,99,0.1151819074949787,0.1615926716808706,,,fallback,False,promo1_s99
6261,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.7476834890039321,0.9225990574211974,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6262,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.8030388333234129,0.8860395927561979,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6263,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1094780532629969,0.2450909382294829,,,fallback,False,promo1_s99
6264,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1595015607247878,0.0729685565571189,,,fallback,False,promo1_s99
6265,promo1,0,promo1_s99,promo1_other_needs_review,99,0.1842728840431413,0.2229774589413754,,,fallback,False,promo1_s99
6266,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0985288913483818,0.1663003096551828,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6267,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0183184029512784,0.010791720229292,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6268,promo1,0,promo1_s99,promo1_other_needs_review,99,0.3878644189722565,0.5574067357356604,,,fallback,False,promo1_s99
6269,promo1,1,promo1_s99,promo1_other_needs_review,99,0.5430255652795937,0.7976177797216809,,,fallback,False,promo1_s99
6270,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0248604151872033,0.0629880588934632,,,fallback,False,promo1_s99
6271,promo1,1,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.8943868873442625,0.9824411623904064,,,"gb_high_risk_top20,only_w1,cold_start_weak",False,promo1_s03
6272,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4498816953556983,0.5958027603305437,,,fallback,False,promo1_s99
6273,promo1,0,promo1_s06,promo1_stable_usage_lower_risk,6,0.0928160513445467,0.3873834400913343,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6274,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4726489568915705,0.5407104388090536,,,fallback,False,promo1_s99
6275,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4114799726887383,0.708472091726597,,,fallback,False,promo1_s99
6276,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.907465302673419,0.9874033118240976,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6277,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0285917686476708,0.0448719811424481,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6278,promo1,0,promo1_s99,promo1_other_needs_review,99,0.1284929999903131,0.1488030987382343,,,fallback,False,promo1_s99
6279,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5312454473437822,0.6905397810098355,,,fallback,False,promo1_s99
6280,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0352930424783545,0.1442024531121316,,,fallback,False,promo1_s99
6281,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0422897220570198,0.1244567465008915,,,fallback,False,promo1_s99
6282,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1477246257447122,0.2296087694121152,,,fallback,False,promo1_s99
6283,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0997078069169482,0.1472935730304421,,,fallback,False,promo1_s99
6284,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1226778676601429,0.2270629795749152,,,fallback,False,promo1_s99
6285,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1524167038623644,0.19855102617156,,,fallback,False,promo1_s99
6286,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5635039102761557,0.4821626708825892,,,fallback,False,promo1_s99
6287,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3185285326058219,0.4665831480992061,,,fallback,False,promo1_s99
6288,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0249097670093234,0.0263296640152879,,,fallback,False,promo1_s99
6289,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.3006103692682973,0.4893659988275392,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6290,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1219650158429558,0.2370960180771467,,,fallback,False,promo1_s99
6291,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4186522390483485,0.6263887671337081,,,fallback,False,promo1_s99
6292,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0437957861755274,0.1420811031666429,,,fallback,False,promo1_s99
6293,promo1,1,promo1_s02,promo1_high_risk_retention_decay,2,0.6615953208769052,0.8523225855093619,,,"gb_high_risk_top20,retention_decay",False,promo1_s02
6294,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5182051074056977,0.5268843091321623,,,fallback,False,promo1_s99
6295,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.027044891065848,0.055490159120156,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6296,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5130164502268607,0.6614519151662354,,,fallback,False,promo1_s99
6297,promo1,0,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.722047655676725,0.8499029683447967,,,"gb_high_risk_top20,only_w1,cold_start_weak",False,promo1_s03
6298,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0942624402347056,0.2188685299526565,,,fallback,False,promo1_s99
6299,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4112921666529995,0.5607256173180597,,,fallback,False,promo1_s99
6300,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0380866843569139,0.1647614484606268,,,fallback,False,promo1_s99
6301,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.3711836691170137,0.438244569202103,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6302,promo1,0,promo1_s06,promo1_stable_usage_lower_risk,6,0.091898050153658,0.2498311168691849,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6303,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5278103953809414,0.7670794992286438,,,fallback,False,promo1_s99
6304,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0684613348896298,0.2224838977000797,,,fallback,False,promo1_s99
6305,promo1,0,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.6996386902144097,0.8759410709932752,,,"gb_high_risk_top20,only_w1,cold_start_weak",False,promo1_s03
6306,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0342636636662875,0.0962757641712233,,,fallback,False,promo1_s99
6307,promo1,0,promo1_s99,promo1_other_needs_review,99,0.0792893871079519,0.0802669869826465,,,fallback,False,promo1_s99
6308,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.655427507084491,0.8333063461157074,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6309,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0937035512369479,0.1662561829992188,,,fallback,False,promo1_s99
6310,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.8117874169551644,0.9044588912803234,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6311,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1533743605099721,0.2420661906060066,,,fallback,False,promo1_s99
6312,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0590747623281598,0.0914343015490616,,,fallback,False,promo1_s99
6313,promo1,0,promo1_s03,promo1_high_risk_only_w1_or_cold_start_weak,3,0.843208578395705,0.9526640828224364,,,"gb_high_risk_top20,only_w1,cold_start_weak",False,promo1_s03
6314,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6391131164229059,0.7256871442028123,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6315,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2213713604167405,0.4679806953000107,,,fallback,False,promo1_s99
6316,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.016950564349396,0.028551007419573,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6317,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0820258787022188,0.0121661683320645,,,fallback,False,promo1_s99
6318,promo1,1,promo1_s99,promo1_other_needs_review,99,0.5664565505776742,0.4287018473679986,,,fallback,False,promo1_s99
6319,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0241313974769619,0.0717971462717674,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6320,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.6414217717387034,0.8177510976324869,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6321,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4065570979437272,0.5571030059252544,,,fallback,False,promo1_s99
6322,promo1,0,promo1_s06,promo1_stable_usage_lower_risk,6,0.2207485301985419,0.284250919241775,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6323,promo1,0,promo1_s99,promo1_other_needs_review,99,0.3960080269912654,0.6645370118731633,,,fallback,False,promo1_s99
6324,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0470174596551794,0.1566891442884292,,,fallback,False,promo1_s99
6325,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3452871187740542,0.6114992954840004,,,fallback,False,promo1_s99
6326,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3099947426087847,0.452567976386201,,,fallback,False,promo1_s99
6327,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4888261205516541,0.5265506312075933,,,fallback,False,promo1_s99
6328,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.1152107048413907,0.2333698847299967,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6329,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.8839731539352698,0.9105506420954464,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6330,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4259138430500981,0.5447401542037638,,,fallback,False,promo1_s99
6331,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0712843739751882,0.1656125409449922,,,fallback,False,promo1_s99
6332,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0661716194503099,0.2294226612954657,,,fallback,False,promo1_s99
6333,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4812226120167099,0.6199904327033088,,,fallback,False,promo1_s99
6334,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.2212706488078792,0.3375348555254873,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6335,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1034023814477067,0.1915199441196973,,,fallback,False,promo1_s99
6336,promo1,1,promo1_s99,promo1_other_needs_review,99,0.262520389441666,0.7986643041546649,,,fallback,False,promo1_s99
6337,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4837957107008591,0.594370368618951,,,fallback,False,promo1_s99
6338,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.1095828955232868,0.2213869982821172,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6339,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4753982127377048,0.6925996913372845,,,fallback,False,promo1_s99
6340,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4937771606629617,0.673433620168387,,,fallback,False,promo1_s99
6341,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.7392666339842724,0.8134141873865646,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6342,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0287091418470221,0.0557592537009823,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6343,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.5051842145916778,0.5274559482928609,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6344,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0518485744438163,0.111696113087342,,,fallback,False,promo1_s99
6345,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.5926300806545393,0.8292999718170129,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6346,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2114684621182765,0.3817209246088261,,,fallback,False,promo1_s99
6347,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0403593144927485,0.1934692067607478,,,fallback,False,promo1_s99
6348,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.6330874393385049,0.5132270137266962,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6349,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0848164479676654,0.1948141387697449,,,fallback,False,promo1_s99
6350,promo1,0,promo1_s06,promo1_stable_usage_lower_risk,6,0.4243381238270521,0.7168344555568132,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6351,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3468997701099322,0.458146527836006,,,fallback,False,promo1_s99
6352,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0418803546357323,0.0893802366547484,,,fallback,False,promo1_s99
6353,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.033156419580605,0.0407544718871523,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6354,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.6089957800324871,0.5924146983010439,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6355,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0186318063060585,0.045596776809419,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6356,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1638990232114234,0.1671758660044033,,,fallback,False,promo1_s99
6357,promo1,0,promo1_s02,promo1_high_risk_retention_decay,2,0.8436827359947224,0.9522787877378784,,,"gb_high_risk_top20,retention_decay",False,promo1_s02
6358,promo1,0,promo1_s99,promo1_other_needs_review,99,0.6008140844673074,0.806647934283879,,,fallback,True,promo1_s05
6359,promo1,1,promo1_s99,promo1_other_needs_review,99,0.5427572801075531,0.5784255171115111,,,fallback,False,promo1_s99
6360,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0774047910409991,0.1004586901155329,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6361,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2503644056743379,0.1337977946574842,,,fallback,False,promo1_s99
6362,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4200742861194085,0.2502174734400962,,,fallback,False,promo1_s99
6363,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0624443331449592,0.0075086862514602,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6364,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.7332826655063742,0.9405944700270386,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6365,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4346442386668699,0.5346972807126205,,,fallback,False,promo1_s99
6366,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3117442806247479,0.544363030509679,,,fallback,False,promo1_s99
6367,promo1,1,promo1_s99,promo1_other_needs_review,99,0.5010297517891753,0.4628769034700536,,,fallback,False,promo1_s99
6368,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0623920358516673,0.1992936149650749,,,fallback,False,promo1_s99
6369,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5226416798814806,0.7009662340763972,,,fallback,False,promo1_s99
6370,promo1,0,promo1_s99,promo1_other_needs_review,99,0.2730579782046406,0.6043294767088825,,,fallback,False,promo1_s99
6371,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1090774490584617,0.2786134005949879,,,fallback,False,promo1_s99
6372,promo1,0,promo1_s99,promo1_other_needs_review,99,0.259995753073367,0.3994906378589036,,,fallback,False,promo1_s99
6373,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.599863703430889,0.7511422802416127,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6374,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4032461305235463,0.5554207500870983,,,fallback,False,promo1_s99
6375,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0320437060658534,0.1210776791464761,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6376,promo1,0,promo1_s02,promo1_high_risk_retention_decay,2,0.7308786830932275,0.7993009444601309,,,"gb_high_risk_top20,retention_decay",False,promo1_s02
6377,promo1,0,promo1_s99,promo1_other_needs_review,99,0.3293031263154176,0.4623494269017707,,,fallback,False,promo1_s99
6378,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0700600000258991,0.0600790446893454,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6379,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1719389798439827,0.5244528184342446,,,fallback,False,promo1_s99
6380,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.7165858080529448,0.7493344683071996,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6381,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.2754200871147677,0.4313654188941898,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6382,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1306897876237526,0.2219037694665294,,,fallback,False,promo1_s99
6383,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0734726173094268,0.1435962622985318,,,fallback,False,promo1_s99
6384,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0470480093092353,0.2509946560979337,,,fallback,False,promo1_s99
6385,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0219958826990448,0.0384569009623677,,,fallback,False,promo1_s99
6386,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.186886330089134,0.4123999752794196,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6387,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5793835922133399,0.725283396210237,,,fallback,False,promo1_s99
6388,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.7261981664390119,0.7368856169387297,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6389,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1114446145702798,0.4911152355955653,,,fallback,False,promo1_s99
6390,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3294428014242584,0.5069008483315361,,,fallback,False,promo1_s99
6391,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1201365452125277,0.5735748255181379,,,fallback,False,promo1_s99
6392,promo1,0,promo1_s06,promo1_stable_usage_lower_risk,6,0.2307249891419922,0.3825882573063487,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6393,promo1,1,promo1_s99,promo1_other_needs_review,99,0.51046767699297,0.8521002231767,,,fallback,False,promo1_s99
6394,promo1,1,promo1_s99,promo1_other_needs_review,99,0.070402141835384,0.0974995153320166,,,fallback,False,promo1_s99
6395,promo1,0,promo1_s99,promo1_other_needs_review,99,0.2021001765438002,0.2714381638390597,,,fallback,False,promo1_s99
6396,promo1,0,promo1_s99,promo1_other_needs_review,99,0.4885553467248341,0.7698301865635303,,,fallback,False,promo1_s99
6397,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.728489623286342,0.8715050180748005,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6398,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0304953255063453,0.0347945903260198,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6399,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0245279789570843,0.1517878222370893,,,fallback,False,promo1_s99
6400,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3300630661099143,0.3853983725746185,,,fallback,False,promo1_s99
6401,promo1,1,promo1_s99,promo1_other_needs_review,99,0.5112862027842613,0.6640989040541758,,,fallback,False,promo1_s99
6402,promo1,1,promo1_s99,promo1_other_needs_review,99,0.1226977556079991,0.4516570036568703,,,fallback,False,promo1_s99
6403,promo1,0,promo1_s99,promo1_other_needs_review,99,0.477400868040459,0.8778057638014077,,,fallback,False,promo1_s99
6404,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5816287482593521,0.760555091257183,,,fallback,False,promo1_s99
6405,promo1,1,promo1_s99,promo1_other_needs_review,99,0.068455486253108,0.0850694453676591,,,fallback,False,promo1_s99
6406,promo1,0,promo1_s99,promo1_other_needs_review,99,0.2607139923948395,0.5245008670298495,,,fallback,False,promo1_s99
6407,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3178197023327693,0.4596914630843254,,,fallback,False,promo1_s99
6408,promo1,0,promo1_s99,promo1_other_needs_review,99,0.5298120231186204,0.6432541104534276,,,fallback,False,promo1_s99
6409,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0319818009843174,0.1108172776334595,,,fallback,False,promo1_s99
6410,promo1,0,promo1_s04,promo1_high_risk_low_activity,4,0.7213780871142315,0.8954553672079673,,,"gb_high_risk_top20,low_activity",False,promo1_s04
6411,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.086830727589055,0.1112588589173252,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6412,promo1,1,promo1_s99,promo1_other_needs_review,99,0.0405393539096128,0.0953303184453855,,,fallback,False,promo1_s99
6413,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4917011936372245,0.6211322879888395,,,fallback,False,promo1_s99
6414,promo1,1,promo1_s99,promo1_other_needs_review,99,0.409260546635066,0.564952303832501,,,fallback,False,promo1_s99
6415,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6447489645175777,0.8990507556295352,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6416,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4412763629863816,0.2886546931696934,,,fallback,False,promo1_s99
6417,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.0177856968144443,0.0297059987214833,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6418,promo1,1,promo1_s99,promo1_other_needs_review,99,0.4929011600119225,0.619287674885574,,,fallback,False,promo1_s99
6419,promo1,1,promo1_s06,promo1_stable_usage_lower_risk,6,0.029418734391176,0.1031681679246206,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6420,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.6681612799188394,0.9129295189565046,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6421,promo1,0,promo1_s99,promo1_other_needs_review,99,0.3116689968251634,0.5431712630330883,,,fallback,False,promo1_s99
6422,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3313970371037695,0.5009273373300894,,,fallback,False,promo1_s99
6423,promo1,1,promo1_s99,promo1_other_needs_review,99,0.3143413101526264,0.5173546888160327,,,fallback,False,promo1_s99
6424,promo1,0,promo1_s06,promo1_stable_usage_lower_risk,6,0.2138896367409939,0.4557190112667797,,,"gb_high_risk_top20,stable_usage",False,promo1_s06
6425,promo1,1,promo1_s99,promo1_other_needs_review,99,0.2453646500326148,0.2931317877347187,,,fallback,False,promo1_s99
6426,promo1,0,promo1_s01,promo1_high_risk_week3_inactive,1,0.7951966223861391,0.9728644325283274,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
6427,promo1,1,promo1_s01,promo1_high_risk_week3_inactive,1,0.6737456144373466,0.7369634375286579,,,"gb_high_risk_top20,week3_inactive",False,promo1_s01
