row_id,promo_scope,is_repurchase,previous_segment_id,revised_segment_family,revised_assignment_reason,gb_churn_risk_score_oof,lr_churn_risk_score_oof,key_flags,retained_subsignals,user_approval_required
7505,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.9293655761436652,0.984672104083868,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7506,promo1,0,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.2858735899940551,0.2780159507814568,stable_usage;content_preference_signal,content_context_marker,yes
7507,promo1,1,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.562887837444443,0.6435660087876082,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7508,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.8823379213872403,0.9810576792606064,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7509,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7167224609562977,0.9328283175786598,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7510,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3787730269954531,0.426528092343949,week3_inactive;retention_decay,retention_decay_subsignal,yes
7511,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6146058145412696,0.8300327657105193,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7512,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0362410488709369,0.047435081699478,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7513,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0634562491267279,0.1169371590759962,stable_usage;content_preference_signal,content_context_marker,yes
7514,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.8155566763510564,0.9444117539648454,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7515,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.8919004620177298,0.9802231591197992,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7516,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5447030671977656,0.7029689850068649,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7517,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.8307024317560662,0.975718440199956,week3_inactive;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7518,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0256418748722466,0.0185040786014066,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7519,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0805813221517373,0.2939237509902521,content_preference_signal,content_context_marker,yes
7520,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1012431704984699,0.2199985982419585,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7521,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0373861994904997,0.0030502098253926,cold_start_weak;stable_usage;content_preference_signal,content_context_marker,yes
7522,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5109516520066901,0.5443645897908577,content_preference_signal,content_context_marker,yes
7523,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3923854729841128,0.5751897482934774,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7524,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.1562584028226969,0.4961898316876557,stable_usage;content_preference_signal,content_context_marker,yes
7525,promo1,0,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.3903625432117628,0.616267728193174,low_activity;stable_usage;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7526,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0708767064781502,0.0975486990420724,stable_usage,none,yes
7527,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3183094739612059,0.4440966322741859,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7528,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1773460960686097,0.2405259521367574,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7529,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0221098696636845,0.0444901250107763,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7530,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0381724117569948,0.0717184829271959,cold_start_weak;content_preference_signal,content_context_marker,yes
7531,promo1,0,promo1_s03,high_risk_activation_or_low_engagement,"GB top20 plus weak activation, low activity, or cold start",0.8512734748861455,0.9474452539683036,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7532,promo1,1,promo1_s02,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6858075526764047,0.8865957316514838,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7533,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.6918616961535469,0.6827367370870259,content_preference_signal,content_context_marker,yes
7534,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3916726269239954,0.3380111491145708,week3_inactive;retention_decay,retention_decay_subsignal,yes
7535,promo1,0,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.2549275101567629,0.1775114050575122,stable_usage;content_preference_signal,content_context_marker,yes
7536,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3507777325282678,0.5328226080170245,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7537,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0455389977175156,0.0630878920441417,cold_start_weak;content_preference_signal,content_context_marker,yes
7538,promo1,1,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.8807437161213238,0.9752159764621332,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7539,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7487487050763553,0.8149952444246609,week3_inactive;retention_decay;only_w1;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7540,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1819835924239643,0.3892455350203738,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7541,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3520259092551576,0.6353212470476179,cold_start_weak;content_preference_signal,content_context_marker,yes
7542,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.4358324108960424,0.3949860244438702,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7543,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1495105252908658,0.250376702573277,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7544,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.9143792791485216,0.9784203704663538,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7545,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0989198899008212,0.0524370473563632,stable_usage,none,yes
7546,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5137468191163005,0.8291850930968456,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7547,promo1,0,promo1_s02,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7665856030066415,0.8533015811570703,retention_decay;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal,yes
7548,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.1392916926113816,0.1118487444191232,stable_usage;content_preference_signal,content_context_marker,yes
7549,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3531523340006574,0.3169409738181175,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7550,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1171472060363313,0.3478486391397797,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7551,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.316259141113913,0.4938247053546992,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7552,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.4047251029776946,0.5712371115839526,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7553,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0826280185311615,0.2165359562072235,week3_inactive;retention_decay;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7554,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3331022413663327,0.4871938550252189,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7555,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2325808345383017,0.2017255907180034,retention_decay,retention_decay_subsignal,yes
7556,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0251284936353192,0.0265303348894289,cold_start_weak;content_preference_signal,content_context_marker,yes
7557,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3428505535819626,0.3819043590851871,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7558,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1285413755684995,0.2125554290368745,retention_decay;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal,yes
7559,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0927043501833089,0.0662664404291233,stable_usage;content_preference_signal,content_context_marker,yes
7560,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3265524515054762,0.4711211359109173,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7561,promo1,0,promo1_s06,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.4956624097834839,0.6596634418920166,stable_usage;content_preference_signal,content_context_marker,yes
7562,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0416329140256116,0.1363551528545538,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7563,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7244188612836628,0.871278577553937,week3_inactive;retention_decay;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7564,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.047484662838771,0.2005775752658555,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7565,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0415897345411172,0.1188827358366477,stable_usage;content_preference_signal,content_context_marker,yes
7566,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0734776725543121,0.1174571885266272,stable_usage;content_preference_signal,content_context_marker,yes
7567,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1838001445731817,0.4948413852458573,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7568,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3206884672735066,0.4340259191282765,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7569,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1139126125452142,0.2901473088124846,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7570,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1169252950903348,0.1895499738809293,week3_inactive;retention_decay;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7571,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0311207226575658,0.0467018169970904,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7572,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0968627002886778,0.1853292926782537,week3_inactive;retention_decay;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7573,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0708737576569128,0.2783397317998428,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7574,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2262992086943579,0.4868676458391583,cold_start_weak;content_preference_signal,content_context_marker,yes
7575,promo1,0,promo1_s02,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7189240484035023,0.7944934238859711,retention_decay,retention_decay_subsignal,yes
7576,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3919613308253239,0.5556341457050015,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7577,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0384601446261515,0.039298702066343,cold_start_weak;stable_usage,none,yes
7578,promo1,0,promo1_s03,high_risk_activation_or_low_engagement,"GB top20 plus weak activation, low activity, or cold start",0.8121104159093899,0.9531888389387636,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7579,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0582507934955878,0.2795529780082533,week3_inactive;retention_decay;cold_start_weak;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7580,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.4783109078692139,0.6627113693036544,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7581,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.111956489452887,0.1895152181045188,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7582,promo1,1,promo1_s02,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6006008696155734,0.7123660732906583,retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7583,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5109699488017724,0.7853475726186577,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7584,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.4783109078692139,0.6627113693036544,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7585,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0861191548147957,0.1190782418067959,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7586,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6955064152686021,0.7048414575046081,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7587,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0569949581846648,0.0224753594702724,stable_usage,none,yes
7588,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0980627049814623,0.0767913346941835,cold_start_weak;content_preference_signal,content_context_marker,yes
7589,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3775182009951041,0.5781555048928584,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7590,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5223475802898234,0.6205010801166855,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7591,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1281233753646404,0.3519839524740218,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7592,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.01708262487884,0.0734391701601198,stable_usage;content_preference_signal,content_context_marker,yes
7593,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0747044794323733,0.1350841030458826,stable_usage;content_preference_signal,content_context_marker,yes
7594,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.4132037905562907,0.5591946755960838,week3_inactive;retention_decay;only_w1;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7595,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7349580110212973,0.8077413190211149,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7596,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2768492555619088,0.2602672954120727,week3_inactive;retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7597,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0682029392440322,0.0849243048321762,stable_usage;content_preference_signal,content_context_marker,yes
7598,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0440241503848136,0.0973643928005678,cold_start_weak;content_preference_signal,content_context_marker,yes
7599,promo1,0,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.3497624171157707,0.4888615855716155,stable_usage;content_preference_signal,content_context_marker,yes
7600,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6050917981991922,0.6468017695897792,week3_inactive;retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7601,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.4246660266373404,0.2138126291528899,retention_decay;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7602,promo1,0,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.3947200788372366,0.2426557489728058,stable_usage;content_preference_signal,content_context_marker,yes
7603,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.4362165822404177,0.6464557262130894,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7604,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.4183892028813069,0.5614581518966966,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7605,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.1180899907747129,0.0863518511891593,stable_usage,none,yes
7606,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.1439057688618972,0.1104474724702921,stable_usage;content_preference_signal,content_context_marker,yes
7607,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1914788863951334,0.3698202906689148,content_preference_signal,content_context_marker,yes
7608,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5204513477812067,0.6398705647864793,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7609,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5765753813893328,0.8675898414095294,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7610,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.744434226521764,0.9413685128672662,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7611,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6482664083128451,0.8225404198479503,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7612,promo1,0,promo1_s03,high_risk_activation_or_low_engagement,"GB top20 plus weak activation, low activity, or cold start",0.6180310374137767,0.8318832376999529,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7613,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0159678818534293,0.0423508917379523,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7614,promo1,0,promo1_s06,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.4948500860317935,0.5684182729771459,stable_usage;content_preference_signal,content_context_marker,yes
7615,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0947096444546161,0.1270402076775481,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7616,promo1,0,promo1_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.5818917181242445,0.6692198557836526,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7617,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3926440197219171,0.582274459220087,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7618,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0845459883276613,0.3014564048566961,retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7619,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0778685764546651,0.2617154365516271,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7620,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1062242338295792,0.3449404293633933,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
7621,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0710651992493346,0.2401805304014951,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7622,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.189043547279307,0.3104280345693778,week3_inactive;retention_decay;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7623,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1116233411068892,0.2439434014693539,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7624,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3691301610218551,0.7268644910566087,content_preference_signal,content_context_marker,yes
7625,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0586298064892722,0.1046912564780901,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
7626,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.219834015986839,0.2880576776183263,stable_usage;content_preference_signal,content_context_marker,yes
7627,promo1,0,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.3947507419012487,0.633485965367096,week3_inactive;retention_decay;only_w1;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
7628,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0181233751298653,0.0219546263032656,content_preference_signal,content_context_marker,yes
7629,promo1,1,promo1_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0849768630561721,0.1226668563903738,stable_usage;content_preference_signal,content_context_marker,yes
7630,promo1,0,promo1_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.7760916385313091,0.8350185042457126,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7631,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1692315699373168,0.4303028457981954,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
7632,promo1,1,promo1_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2735132804348654,0.482950269675813,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
