MOVIE_NUM,movie_title,ott_release_month,category
11177,귀여운여인,201707,Comedy
11179,군도:민란의시대,201909,Historical/War
11181,루퍼(2012),201711,SF/Fantasy
11188,콜,201904,Horror
11191,"이대로,죽을순없다",201301,Comedy
11193,해리포터와아즈카반의죄수,201701,Drama
11193,해리포터와아즈카반의죄수,201701,Drama
11194,101마리의달마시안개(1961),201503,Animation/Family
11198,설리:허드슨강의기적,201701,Drama
11199,목격자:눈이없는아이,202002,Thriller/Crime
11203,허스토리,201807,Drama
11208,건축학개론,201205,Romance
11211,서유기:철선녀의파초선,201902,SF/Fantasy
11214,바라나시,201805,Comedy
11218,마르셀의여름,201312,Animation/Family
11225,소리꾼,202007,Historical/War
11226,글래스,201904,SF/Fantasy
11227,블루라군(1980),201903,Action/Adventure
11233,올아이즈온미,201709,Drama
11234,타짜:원아이드잭[가치봄],202010,Thriller/Crime
11237,일렉트릭러브,202012,Other
11240,라라랜드,201704,Other
11241,플랜맨,201901,Drama
11245,열화영웅,202003,Other
11246,쉬즈더맨(2006),201605,Comedy
11254,매트릭스,201808,SF/Fantasy
11258,주홍글씨(2004),201901,Romance
11260,행복한사전,201403,Comedy
11261,롱샷,201908,Comedy
11263,우리사랑할까요?,201811,Drama
11264,고스트버스터즈(2016),201609,SF/Fantasy
11264,고스트버스터즈(2016),201609,SF/Fantasy
11266,퍼펙트타겟,201906,Historical/War
11269,브림스톤,201704,Action/Adventure
11276,페니핀처,201709,Comedy
11282,사라진기억,201312,Romance
11292,패는여자,201210,Action/Adventure
11296,두사부일체,201912,Comedy
11297,히말라야,201602,Drama
11298,타워,201906,Other
11299,사탄의인형,201908,Horror
11301,홈(2018),201806,SF/Fantasy
11304,아가다,201310,Romance
11305,러시안레이드,202011,Action/Adventure
11306,김광석,201711,Documentary
11312,거짓말을사랑하는여자,202001,Drama
11313,엣지오브투모로우,201808,SF/Fantasy
11320,"다만,널사랑하고있어",201308,Romance
11322,비밀과거짓말,202002,Drama
11331,창,201607,Horror
11332,전장의패트롤,202010,Historical/War
11338,윔피키드:가족여행의법칙,201708,Animation/Family
11339,가디언즈,201304,SF/Fantasy
11339,가디언즈,201304,SF/Fantasy
11340,대리사:취월교방대방화,202008,Action/Adventure
11347,백야(1985),201707,Drama
11348,거룩한계보,201304,Drama
11350,전국노래자랑,201810,Comedy
11351,좀비랜드(2009),201902,Horror
11352,스타트렉다크니스,201309,SF/Fantasy
11354,스윙보트(2008),202101,Comedy
11355,해머오브갓,202101,Drama
11362,오픈워터2,201501,Drama
11363,해리포터와비밀의방,201701,Drama
11363,해리포터와비밀의방,201701,Drama
11364,의뢰인,201901,Thriller/Crime
11365,행복을찾아서,201210,Animation/Family
11369,클래식,201204,Drama
11378,마티아스와막심,202008,Drama
11379,스파이더맨2,201604,SF/Fantasy
11382,엘프[한글자막],201504,Animation/Family
11383,언더더트리,201811,Comedy
11384,내꿈은컬러꿈,201911,SF/Fantasy
11385,가을의마티네,202101,Romance
11387,성난변호사,201511,Thriller/Crime
11390,라임라이트,201408,Comedy
11391,"가장따뜻한색,블루",201402,Romance
11392,스캔들:조선남녀상열지사,201603,Drama
11396,1919유관순,201906,Documentary
11400,분노의질주:더세븐,201701,Thriller/Crime
11401,적도의꽃(1983),202003,Drama
11404,논스톱투헬,201902,Horror
11405,42(2013),201605,Action/Adventure
11409,더크리스마스,201801,Animation/Family
11414,더프린세스:도둑맞은공주,202008,SF/Fantasy
11418,손오공:대천복요,202011,SF/Fantasy
11424,미스터앙리와의조금(?!)특별한동거,201908,Comedy
11425,케이브,201803,Drama
11426,기쿠지로의여름(1999),201707,Comedy
11431,위험한정사,201206,Drama
11432,당신과함께한순간들,201711,Drama
11434,일본침몰(2006),201812,Drama
11439,더클리닉(2009),201710,Horror
11440,69세,202009,Drama
11443,미인도,201410,Romance
11444,곤지암,201804,Horror
11445,친정엄마,201407,Animation/Family
11446,바람(2009),202007,Drama
11446,바람(2009),202007,Drama
11455,귀곡성:귀신을부르는소리,201607,Horror
11464,고고70,201901,Drama
11465,맨하탄녹턴,202007,Thriller/Crime
11468,벨아미,201209,Romance
11469,골드,201704,Thriller/Crime
11471,소공녀(2018),201804,Romance
11473,세레니티(2018),202007,Thriller/Crime
11473,세레니티(2018),202007,Thriller/Crime
11474,질투:복수의화신,201701,Horror
11482,대립군,201706,Historical/War
11485,이스케이프룸(2019),201904,Horror
11488,생활의발견(2002),201803,Romance
11491,클로즈에너미,201906,Thriller/Crime
11495,기방도령,201907,Historical/War
11498,써니,201904,Drama
11505,샌드샤크,201712,Horror
11511,엔딩스비기닝스[별도편성][예고편],202102,Romance
11517,화양:당대최고수전,201612,Romance
11520,더블유엠디:대량살상무기,201703,Historical/War
11521,인천상륙작전:익스텐디드에디션,201701,Historical/War
11524,세상에서가장아름다운이별,201709,Drama
11525,오!문희,202009,Comedy
11529,굿모닝에브리원,201212,Romance
11538,나이브스아웃,202002,Thriller/Crime
11540,터보,201310,Comedy
11545,클리프행어(1993),201901,Drama
11546,세이프(2011),202009,Drama
11547,웃는남자(2012),202005,SF/Fantasy
11548,마스크,201504,Documentary
11550,아웃브레이크:지구최후의날,201612,SF/Fantasy
11551,몬스터헌터:귀멸의검,202010,SF/Fantasy
11556,화도대전,201410,Action/Adventure
11558,고양이사무라이,201909,Comedy
11572,반도[가치봄],202009,Drama
11579,러브앤드럭스,201506,Comedy
11581,징기스칸:지살령,201901,Historical/War
11582,비포선라이즈,201504,Other
11585,스페셜포스:라스트타겟,202011,Action/Adventure
11586,블라인드사이드,201504,Drama
11587,어스,201904,Drama
11589,워터월드(1995),202001,SF/Fantasy
11593,헐크,201605,Action/Adventure
11604,체실비치에서,201810,Romance
11605,대최면술사,201701,Thriller/Crime
11617,카운트다운,202011,Horror
11618,그레이스오브모나코,201611,Drama
11622,빅(1988),202004,Romance
11625,트랜스포머:최후의기사,201709,SF/Fantasy
11627,불한당:나쁜놈들의세상,201706,Thriller/Crime
11629,라이즈오브더풋솔져,201808,Thriller/Crime
11635,갓오브이집트,201611,SF/Fantasy
11640,희생부활자,201710,Thriller/Crime
11647,경성학교:사라진소녀들,201810,Thriller/Crime
11654,잃어버린세계:로스트퓨쳐,201608,SF/Fantasy
11656,루터,201712,Drama
11658,마틴에덴,202011,Romance
11667,배드지니어스,201711,Thriller/Crime
11667,배드지니어스,201711,Thriller/Crime
11669,리틀포니프린세스,201904,SF/Fantasy
11674,반지의제왕:반지원정대,201701,SF/Fantasy
11674,반지의제왕:반지원정대,201701,SF/Fantasy
11679,붉은수수밭(1988),202103,Historical/War
11682,퇴마:무녀굴,201612,Horror
11683,쥬라기테러,202003,Horror
11686,에로스(2004),202103,Romance
11693,라이브TV,201901,Horror
11701,군달라:슈퍼히어로의탄생,202009,Thriller/Crime
11706,천일의스캔들(2008),201605,Romance
11709,정글북(1967),201612,Animation/Family
11709,정글북(1967),201612,Animation/Family
11709,정글북(1967),201612,Animation/Family
11709,정글북(1967),201612,Animation/Family
11710,디스민즈워,201205,Comedy
11712,스타워즈1:보이지않는위험,201701,Documentary
11718,애니(1982),202004,Documentary
11720,원챈스,201611,Comedy
11723,2001스페이스오디세이(1968),201503,SF/Fantasy
11727,스파이,201311,Other
11727,스파이,201311,Other
11727,스파이,201311,Other
11728,은밀하고도매혹적인비밀수업:착한여자,202103,Romance
11735,게이트크래시,202012,Thriller/Crime
11736,바이러스(2017),202008,Drama
11736,바이러스(2017),202008,Drama
11738,조선명탐정:흡혈괴마의비밀,201803,Historical/War
11739,레미제라블,201303,Drama
11739,레미제라블,201303,Drama
11739,레미제라블,201303,Drama
11742,82년생김지영,201911,Drama
11746,에반올마이티,201701,Comedy
11753,이별식당,202008,Romance
11758,희랍인조르바,201904,Action/Adventure
11760,검찰측증인디오리지널,201805,Thriller/Crime
11762,바람피기좋은날,202003,Romance
11764,펠리니를찾아서,201807,Action/Adventure
11766,초미의관심사,202006,Drama
11768,테러리스트(1995),201612,Action/Adventure
11768,테러리스트(1995),201612,Action/Adventure
11768,테러리스트(1995),201612,Action/Adventure
11769,터널,201801,Historical/War
11769,터널,201801,Historical/War
11769,터널,201801,Historical/War
11773,ISRA88,201709,SF/Fantasy
11776,행복의단추를채우는완벽한방법,202004,Comedy
11784,에이리언4,201606,SF/Fantasy
11785,스파나잇,201711,Drama
11787,언스토퍼블,201505,Drama
11789,시인할매,201902,Documentary
11790,더서치,201901,Drama
11800,세븐(1995),201505,Thriller/Crime
11801,타이거마운틴,202003,Historical/War
11804,1864남북전쟁,202012,Drama
11805,패트리어트:늪속의여우,201707,Action/Adventure
11807,구니스,201504,Animation/Family
11808,미녀와야수[2D],201908,SF/Fantasy
11809,의형제(2010),201901,Drama
11814,샤인(1996),201809,Animation/Family
11819,#아이엠히어,202102,Comedy
11820,샤크(2004),201308,Thriller/Crime
11821,프레데터(1987),201512,SF/Fantasy
11825,골든오케스트라!,201708,Comedy
11826,꿀벌대소동,201201,Animation/Family
11828,팬텀스레드,201804,Drama
11829,트롤2:월드투어,202004,Documentary
11830,타임투게더,201711,Drama
11831,마약왕,201901,Thriller/Crime
11832,엔젤오브스카이,201411,Historical/War
11833,사랑이뭘까,202004,Romance
11836,키스오브뱀파이어(2012),202101,Romance
11837,줄리에타,201612,Drama
11840,신디케이트:라스트마피아,201812,Thriller/Crime
11843,바람의소리(2013),202006,Historical/War
11845,런,202012,Animation/Family
11851,해적:바다로간산적,201901,Action/Adventure
11860,잠자는숲속의공주,201701,SF/Fantasy
11860,잠자는숲속의공주,201701,SF/Fantasy
11861,헤라클레스(1997),201911,SF/Fantasy
11863,파더앤도터,201512,Drama
11865,카운터어택,202101,Action/Adventure
11878,21브릿지:테러셧다운,202002,Thriller/Crime
11883,랭고리얼,201511,Drama
11885,파이어라이트,201511,Drama
11889,"인사하고,키스",201905,Romance
11891,크리스마스에는행복이,202012,Comedy
11898,님은먼곳에(2008),202002,Historical/War
11899,다운어다크홀,201909,Horror
11903,프리키데스데이,202012,Horror
11904,성난황소,201812,Thriller/Crime
11909,파리오페라발레단,202006,Documentary
11911,맥스피스트,202103,Thriller/Crime
11912,톨맨(2012),202008,Horror
11913,이블데드2020,202009,Horror
11919,아리스토캣[우리말],201405,Animation/Family
11922,블러드다이아몬드(2006),201803,Drama
11926,킹아더전설의서막,201704,SF/Fantasy
11931,방자전,201904,Historical/War
11933,택시(1998),201608,Comedy
11933,택시(1998),201608,Comedy
11934,킹콩(2005),201610,Action/Adventure
11935,그린치(2018),201901,Animation/Family
11935,그린치(2018),201901,Animation/Family
11935,그린치(2018),201901,Animation/Family
11941,에밀리아의노동자들은쓰러지지않는다,202012,Drama
11952,십계,201307,Animation/Family
11953,천년학,201405,Drama
11955,엔젤오브마인,201911,Drama
11957,콜드워(2018),201902,Thriller/Crime
11957,콜드워(2018),201902,Thriller/Crime
11966,글러브,201201,Drama
11974,씨오브트리스,201805,Drama
11976,하나레이베이,201906,Drama
11977,어톤먼트,201701,Romance
11978,블라인드(2007),202102,Drama
11978,블라인드(2007),202102,Drama
11978,블라인드(2007),202102,Drama
11979,돼지가우물에빠진날(1996),202001,Drama
11982,뮤직박스,201312,Drama
11983,신의한수:귀수편,201912,Thriller/Crime
11985,유감스러운도시,201303,Thriller/Crime
11988,피라냐,201306,Horror
11989,월드워핵전쟁의서막,201903,Historical/War
11993,애프터매스(2018),201804,Drama
11993,애프터매스(2018),201804,Drama
11995,더웹툰:예고살인,201904,Horror
12000,언더워터샤크,201804,SF/Fantasy
12004,오큘러스,201406,Horror
12005,파라노말액티비티:더고스트디멘션,201604,Horror
12006,메리다와마법의숲,201210,Animation/Family
12006,메리다와마법의숲,201210,Animation/Family
12007,파주(2009),201407,Romance
12013,바람에젖은여자,201706,Comedy
12019,나의결혼원정기(2005),201908,Drama
12027,웨이크필드프로젝트,202006,Horror
12029,부산(2009),202101,Drama
12030,갱,202002,Comedy
12031,데스페라도(1995),201605,Action/Adventure
12032,자전차왕엄복동,201903,Drama
12033,해리포터와죽음의성물1,201701,SF/Fantasy
12035,피터팬(1953)[한글자막],201611,Drama
12038,늑대소년[확장판],201607,Romance
12039,킨:더비기닝,201810,Thriller/Crime
12041,어벤져스그림:시간전쟁,201811,Action/Adventure
12043,더러너스,202103,Action/Adventure
12045,카구야님은고백받고싶어-천재들의연애두뇌전-,202006,Romance
12050,교회오빠,202004,Documentary
12055,스파이전쟁,202009,Historical/War
12056,디어헌터(1978),201911,Historical/War
12060,해피데스데이,201712,Horror
12065,메가로돈,201809,Horror
12070,꾼(2017),201712,Thriller/Crime
12078,백조공주:왕실의미스테리,201804,Animation/Family
12078,백조공주:왕실의미스테리,201804,Animation/Family
12081,브이포벤데타(2005),202001,Action/Adventure
12089,글렌게리글렌로스(1992),201908,Thriller/Crime
12092,건틀릿,202004,Action/Adventure
12097,엽문4:종극일전,201612,Drama
12098,내니맥피2:유모와마법소동,201805,SF/Fantasy
12101,피끓는청춘,201809,Romance
12102,원데이[특별판],202009,Romance
12105,다이하드,201510,Action/Adventure
12107,천국에다녀온소년,201407,Drama
12110,블루발렌타인,201206,Romance
12111,오직그대만,202002,Romance
12113,로드킬(2018),201902,Horror
12113,로드킬(2018),201902,Horror
12116,레지던트이블2(2004),201811,Action/Adventure
12117,스튜어트리틀(1999),201902,Animation/Family
12119,순천부:살인가면,202102,Action/Adventure
12120,패왕별희디오리지널,202007,Romance
12123,마지막방위,201302,Comedy
12127,더킥,201112,Action/Adventure
12135,로지(2018),201909,Comedy
12135,로지(2018),201909,Romance
12137,히트(2013),201610,Comedy
12142,13구역,201312,SF/Fantasy
12149,아비정전(1990),201704,Romance
12150,무서운집,201610,Horror
12153,덕구,201805,Drama
12155,터미네이터솔저,201903,SF/Fantasy
12156,에이트빌로우(2006),201902,Action/Adventure
12159,백설공주,201612,SF/Fantasy
12159,백설공주,201612,SF/Fantasy
12159,백설공주,201612,SF/Fantasy
12163,마담뺑덕,201410,Romance
12165,킬빌Vol.2,201406,Animation/Family
12173,"러브,로지",202001,Comedy
12174,히트맨(2020),202002,Comedy
12174,히트맨(2020),202002,Comedy
12180,노리개:그녀의눈물,201906,Drama
12181,스플릿,201702,Drama
12183,크레이지인러브,201803,Romance
12184,하이힐,201901,Thriller/Crime
12186,클로버,201712,Drama
12204,투나잇스탠드,201505,Romance
12206,팡파레,202007,Thriller/Crime
12212,마다가스카의펭귄[2D],201901,Animation/Family
12213,소울리스,201612,Comedy
12215,피터래빗,201806,Animation/Family
12216,서바이벌패밀리,201801,Comedy
12220,아는여자,201306,Drama
12222,가디언즈오브갤럭시,201811,SF/Fantasy
12230,내일도우린사랑하고있을까,202103,Drama
12238,태백권,202008,Animation/Family
12239,에로스:왕가위감독[특별판],202103,Other
12241,"카페,한사람을기다리다",201706,Comedy
12246,토마스크라운어페어,201508,Thriller/Crime
12250,줄무늬파자마를입은소년(2008),201903,Historical/War
12252,수춘도2:수라전장,201712,Drama
12253,진주귀걸이를한소녀(2003),201704,Romance
12255,사랑의규칙,201703,Romance
12260,코만도,201807,Thriller/Crime
12260,코만도,201807,Thriller/Crime
12263,미이라:황제의부활,201612,Horror
12264,호랑이보다무서운겨울손님,201804,Romance
12268,드리머(2005),201911,Drama
12271,반딧불이정원(2008),201808,Animation/Family
12276,천녀유혼(1987),202004,Horror
12276,천녀유혼(1987),202004,Horror
12287,몽마르트파파,202001,Documentary
12292,U235:무적의잠수함,202011,Historical/War
12293,창궐,201811,Historical/War
12297,그레이의50가지그림자,201612,Romance
12298,고백(2020),202103,Drama
12298,고백(2020),202103,Drama
12298,고백(2020),202103,Drama
12300,신비한동물들과그린델왈드의범죄,201812,SF/Fantasy
12300,신비한동물들과그린델왈드의범죄,201812,SF/Fantasy
12303,23아이덴티티,201703,Thriller/Crime
12304,트와일라잇(2008),201904,Romance
12305,황제를위하여,201407,Thriller/Crime
12310,좀비대에일리언,201705,SF/Fantasy
12316,바그다드카페:디렉터스컷,201607,Comedy
12321,램페이지,201612,Action/Adventure
12326,레지던트이블5:최후의심판,201604,Horror
12329,비블리아고서당사건수첩,201906,Thriller/Crime
12333,"조제,호랑이그리고물고기들",201701,Animation/Family
12333,"조제,호랑이그리고물고기들",201701,Animation/Family
12333,"조제,호랑이그리고물고기들",201701,Animation/Family
12334,채피,201504,Action/Adventure
12335,살파랑,201207,Thriller/Crime
12342,원라인,201705,Thriller/Crime
12343,무명인,201901,Thriller/Crime
12346,그후,201707,Other
12348,원스,201808,Drama
12352,800,202101,Historical/War
12353,신포청천:혈수고,202102,SF/Fantasy
12357,토르:천둥의신,201404,SF/Fantasy
12362,굿바이(2008),202101,Drama
12364,테넷,202012,SF/Fantasy
12365,머룬베레:이름없는영웅,202103,Historical/War
12367,버킷리스트,201504,Drama
12370,천년여우여우비[우리말],201906,SF/Fantasy
12376,미스터앤미세스스미스,201511,Comedy
12378,분노,201704,Thriller/Crime
12382,짱,201811,Drama
12382,짱,201811,Drama
12385,이웃사촌,202012,Comedy
12386,레브,202008,Drama
12390,레베카(1940),201803,Drama
12394,거울속으로,201304,Horror
12399,바나나쏭의기적,201803,Documentary
12401,렛힘고,202011,Thriller/Crime
12403,"리벤지,미친사랑이야기",201210,Horror
12404,다이빙:그녀에빠지다,201812,Romance
12409,통메모리즈[확장판],201611,Action/Adventure
12413,퍼미션,201903,Comedy
12420,천국의아이들(1997),201403,Comedy
12421,프랑스여자,202007,Drama
12422,인시디어스:죽음의병원,201912,Horror
12423,썸원썸웨어,202005,Romance
12424,안녕까지30분,202010,Romance
12425,토르2:다크월드,201611,Documentary
12429,너의시선이머무는곳에,202007,Romance
12432,쇼퍼홀릭,201909,Comedy
12436,리턴(2003),201511,Drama
12437,성프란치스코,201710,Drama
12438,무사회:사무라이대습격,202007,Historical/War
12444,프리퀀시,201506,Thriller/Crime
12448,고백할수없는,201604,Thriller/Crime
12450,쎄시봉,201503,Romance
12453,내남자의이중생활,202003,Thriller/Crime
12454,신은죽지않았다3:어둠속의빛,201808,Drama
12457,알라딘3-알라딘과도둑의왕,201407,Animation/Family
12466,"어쩌다,결혼",201903,Comedy
12469,완벽한타인,201812,Comedy
12476,기린의날개극장판신참자,202007,Thriller/Crime
12481,페어웰,202102,Animation/Family
12484,아마겟돈2046,202102,SF/Fantasy
12491,제인도,201709,Horror
12492,군산:거위를노래하다,201812,Drama
12494,써티데이즈오브나이트(2007),202010,Horror
12495,스피드(1994),201709,Thriller/Crime
12497,플로리다프로젝트,201804,Drama
12499,백설공주살인사건,201912,Thriller/Crime
12507,월령검,202001,SF/Fantasy
12509,비스티보이즈,201301,Drama
12510,분노의역류(1991),202001,Thriller/Crime
12519,특수부대:스카이헌터,201809,Historical/War
12520,노필터,202004,Comedy
12530,밤의문이열린다,201909,SF/Fantasy
12544,옴샨티옴,201612,Romance
12548,제리맥과이어,201111,Comedy
12549,세렌디피티,201405,Drama
12551,레드:더레전드,201408,Thriller/Crime
12552,요괴외전,201909,SF/Fantasy
12554,보스베이비,201706,Animation/Family
12555,으라차차!마이러브,202006,Romance
12556,청춘:그날의설렘처럼,202008,Romance
12558,검객,202010,Action/Adventure
12559,씨민과나데르의별거,201407,Drama
12562,블러드스크린,202103,Horror
12577,호텔레이크,202005,Horror
12580,미쓰GO(2012),202010,Thriller/Crime
12582,레전드오브타잔,201608,Action/Adventure
12583,윈드리버[감독판],201711,Thriller/Crime
12585,탐엣더팜,202001,Drama
12588,슬픔은그대가슴에,201603,Animation/Family
12589,썸오브올피어스,201406,Action/Adventure
12604,소권괴초2:용등호약,201905,Action/Adventure
12608,로즈와마틴의유령퇴치주식회사,202101,Horror
12610,아우슈비츠,201906,Historical/War
12619,디스트릭트9(2009),201901,SF/Fantasy
12620,미스스티븐스,201905,Drama
12621,분노의질주:홉스&쇼,201909,Action/Adventure
12622,노아,201610,Animation/Family
12623,보안관,201706,Thriller/Crime
12627,광대들:풍문조작단,201909,Historical/War
12630,들리나요?,202006,Documentary
12632,완벽한거짓말,201708,Thriller/Crime
12635,알리타:배틀엔젤,201907,Romance
12641,혹성탈출(2001),201610,SF/Fantasy
12642,러브어페어(1994),201506,Romance
12644,연의황후,201308,SF/Fantasy
12646,12명의죽고싶은아이들,201907,Drama
12648,인사이드아웃,201511,Other
12648,인사이드아웃,201511,Other
12650,맨프롬엉클,201602,Comedy
12651,스타워즈:라스트제다이,201803,SF/Fantasy
12651,스타워즈:라스트제다이,201803,SF/Fantasy
12652,에너미오브스테이트(1998),201808,Drama
12660,롤플레이(2012),201907,Romance
12661,카이로의붉은장미(1985),202006,Drama
12662,원스어폰어타임...인할리우드,201911,Comedy
12665,창문넘어도망친100세노인,201407,Action/Adventure
12666,미녀와야수(2017)[싱어롱],201705,SF/Fantasy
12671,스타이즈본,201811,Romance
12672,죽어야사는여자(1992),202002,SF/Fantasy
12673,호두까기인형3D[2D],202101,SF/Fantasy
12678,녹정기2:신룡교,201909,Comedy
12683,챔피언,201212,Drama
12683,챔피언,201212,Drama
12683,챔피언,201212,Drama
12683,챔피언,201212,Drama
12683,챔피언,201212,Drama
12688,인시디어스:벽장속그것,202004,Horror
12690,존윅(2014),202008,Action/Adventure
12693,세자매,202102,Romance
12695,비밀정보원:인더프리즌,202004,Thriller/Crime
12702,디즈니삼총사(2004),201811,Drama
12703,프리즈너,202007,Action/Adventure
12705,온리더브레이브(2018),201803,Drama
12707,거짓말(2015),201810,Romance
12709,더타이탄,201805,SF/Fantasy
12712,메멘토[리마스터링],201912,Thriller/Crime
12713,언더월드3:라이칸의반란(2009),201902,SF/Fantasy
12714,카메라를멈추면안돼!,201812,Horror
12722,앨리스:원더랜드에서온소년,201512,Horror
12723,나라타주,201805,Romance
12726,협상,201810,Thriller/Crime
12729,컨스피러시,201506,Thriller/Crime
12730,지금사랑하는사람과살고있습니까,201906,Romance
12734,아카이브,202012,Animation/Family
12735,헝거게임:모킹제이,202002,SF/Fantasy
12740,아들의방(2001),202102,Animation/Family
12743,봉신연의:불의검외전,202002,SF/Fantasy
12746,오케이마담,202009,Comedy
12751,호빗:뜻밖의여정,201605,SF/Fantasy
12751,호빗:뜻밖의여정,201605,SF/Fantasy
12753,다이하드:굿데이투다이,201306,Thriller/Crime
12754,르누아르,201903,Drama
12759,겨울왕국,201403,SF/Fantasy
12759,겨울왕국,201403,SF/Fantasy
12760,본투비블루,201607,Drama
12761,프리다의그해여름,201811,Drama
12764,스틸앨리스,201603,Drama
12765,스텝업:올인,201509,Romance
12768,분노의질주:언리미티드,201405,Thriller/Crime
12769,닥터두리틀(2020),202002,SF/Fantasy
12769,닥터두리틀(2020),202002,SF/Fantasy
12769,닥터두리틀(2020),202002,SF/Fantasy
12770,나의작은시인에게,201904,Drama
12772,프랑켄위니[한글자막],201301,Horror
12773,독전:익스텐디드컷,201807,Thriller/Crime
12774,고스트보트(2014),201510,Horror
12779,완벽한타인:킬모바일,201905,Comedy
12781,카지노(1995),201604,Thriller/Crime
12783,아큐페이션,201807,SF/Fantasy
12784,와인스타인,201910,Documentary
12786,7호실,201712,Comedy
12795,나를구해줘,201912,Drama
12795,나를구해줘,201912,Drama
12800,레고무비2,201903,Animation/Family
12800,레고무비2,201903,Animation/Family
12804,제5원소[리마스터링][감독판],201611,SF/Fantasy
12805,엔더스게임,201611,SF/Fantasy
12806,"하이,젝시",202003,Comedy
12808,베를린리포트,201911,Historical/War
12810,무협:절대비기의비밀,202002,Action/Adventure
12811,지옥의묵시록(1979),202006,Historical/War
12812,일대종사,201309,Drama
12814,삼국-무영자,201812,Drama
12819,조선명탐정:각시투구꽃의비밀,201901,Comedy
12820,드라큘라:모로이의전설,201905,Horror
12823,생로랑,201504,Drama
12824,맥퀸,201810,Documentary
12826,어떤방문:디지털삼인삼색2009,201505,Drama
12828,메리포핀스리턴즈,201903,SF/Fantasy
12828,메리포핀스리턴즈,201903,SF/Fantasy
12831,여중생A,201807,Drama
12837,피아니스트의전설,202002,SF/Fantasy
12839,오리엔트특급살인,201712,Thriller/Crime
12851,신과함께:죄와벌,201802,SF/Fantasy
12852,화피(2008),201702,SF/Fantasy
12858,좀비VS헌터,201801,SF/Fantasy
12861,워히어로,202008,Historical/War
12862,이차크의행복한바이올린,201901,Documentary
12864,가면속의아리아,201311,Drama
12875,신화:고대왕국의비밀,201508,Action/Adventure
12876,위섬온더다크니스,202009,Horror
12880,엘르(2017),201707,Drama
12880,엘르(2017),201707,Drama
12885,아수라,201611,Thriller/Crime
12885,아수라,201611,Thriller/Crime
12886,알제리전투,201312,Historical/War
12894,기묘한가족,201902,Animation/Family
12897,택시4,202004,Comedy
12904,미나미양장점의비밀,201606,Drama
12915,뷰티풀마인드,201308,Drama
12916,하트,202003,Comedy
12918,킬러더스파이,202102,Thriller/Crime
12920,수녀,202102,Horror
12925,오버드라이브,201712,Action/Adventure
12930,꿈의제인,201706,Drama
12932,여교사,201701,Drama
12934,말모이,201902,Drama
12944,"메밀꽃,운수좋은날,그리고봄봄",201503,Animation/Family
12948,데자뷰(2018),201806,Thriller/Crime
12948,데자뷰(2018),201806,Thriller/Crime
12954,동감,201910,Romance
12956,에브리타임룩앳유,201903,Comedy
12958,겨울밤에,202101,Drama
12960,하류인생,201305,Action/Adventure
12961,잠복근무,201511,Comedy
12965,원티드(2008),201410,Documentary
12966,미스터주:사라진VIP,202002,Comedy
12968,아이언마스크:용패지미,202007,Animation/Family
12971,사이드이펙트(2016),201807,SF/Fantasy
12973,배틀트랩,201812,Historical/War
12974,세상을바꾼변호인,201906,Drama
12978,해피뻐스데이,201711,Comedy
12983,데스티네이션게임:죽음의굴레,201701,Horror
12984,레드드래곤(2002),201812,Thriller/Crime
12987,시카리오:데이오브솔다도,201809,Thriller/Crime
12993,세상의중심에서사랑을외치다,201308,Romance
12996,매드맥스:로드워,201803,SF/Fantasy
13005,...ing,201912,Romance
13006,댄스타운,201408,Drama
13011,비트윈랜드앤씨,201808,Action/Adventure
13017,미스에이전트2:라스베가스잠입사건(2005),202001,Comedy
13018,사내본색,201808,Drama
13025,친절한금자씨,201906,Thriller/Crime
13026,꿈은이루어진다(2010),201909,Comedy
13030,일주일간친구(2017),201801,Romance
13031,에조:인류최후의전쟁,201701,SF/Fantasy
13032,어둠속의빛,201612,Drama
13033,김종욱찾기,201904,Romance
13034,아가사:살인의진실,202006,Thriller/Crime
13035,남과여(2016),201701,Drama
13035,남과여(2016),201701,Drama
13036,블레이드러너:파이널컷,201808,SF/Fantasy
13043,키리시마가동아리활동그만둔대,201901,Drama
13045,틴스피릿,201909,Drama
13049,여자는남자의미래다(2004),201803,Drama
13054,팬데믹,202007,Animation/Family
13058,점박이:한반도의공룡,201211,Animation/Family
13059,잡스,201612,Drama
13064,우리지금만나,201906,Drama
13065,길(2016),201612,Drama
13065,길(2016),201612,Drama
13065,길(2016),201612,Drama
13066,글래디에이터,201305,Action/Adventure
13069,슈퍼배드3,201708,Animation/Family
13069,슈퍼배드3,201708,Animation/Family
13071,대폭격(2018),201901,Other
13072,엑설런트어드벤쳐3,202011,Action/Adventure
13073,도화선(2007),201703,Action/Adventure
13074,용재변연,201904,Thriller/Crime
13075,드래곤길들이기2[2D],201901,Animation/Family
13077,한나(2018),201808,Action/Adventure
13077,한나(2018),201808,Action/Adventure
13085,불새(1997),201703,Romance
13085,불새(1997),201703,Romance
13087,바보선언,201510,Drama
13088,쿵푸팬더2,201111,Animation/Family
13090,위대한사랑,202101,Drama
13092,동네사람들,201811,Action/Adventure
13093,그린랜드,202011,Action/Adventure
13094,#아이엠히어[별도편성][예고편],202102,Comedy
13097,콜레트,201904,Drama
13098,바닷마을다이어리,201611,Drama
13099,여고괴담,201204,Horror
13101,악의교전,201309,Thriller/Crime
13110,사랑은비가갠뒤처럼,201902,Drama
13111,호빗:스마우그의폐허,201605,SF/Fantasy
