MovieCd,movieNm(api),movieNmEn,showTm,prdtYear,openDt,typeNm,nationNm,genreNm,directors,actors,watchGrade,wavve_title
20078381,인투 더 와일드,Into the Wild,147.0,2007.0,,장편,미국,어드벤처|드라마,숀 펜,에밀 허쉬|빈스 본|캐서린 키너,,인투더와일드(2007)
20150563,베스트 오브 미,The Best of Me,115.0,2014.0,20150618.0,장편,미국,드라마|멜로/로맨스,마이클 호프만,미셸 모나한|제임스 마스던|라이아나 리버라토|루크 브레이시,15세이상관람가,베스트오브미
20155054,더 원 아이 러브,The One I Love,91.0,2014.0,20151105.0,장편,미국,판타지|멜로/로맨스,찰리 맥도웰,마크 듀플라스|엘리자베스 모스,15세이상관람가,더원아이러브
20246789,위선자들,Hypocrites,31.0,2020.0,,단편,한국,SF,,,,위선자들[감독판][UHD]
20190408,검찰측의 죄인,KILLING FOR THE PROSECUTION,123.0,2018.0,,장편,일본,미스터리,하라다 마사토,기무라 타쿠야|니노미야 카즈나리|요시타카 유리코,15세이상관람가,검찰측의죄인
20152235,파인더스 키퍼스,Finders Keepers,82.0,2015.0,,장편,미국,다큐멘터리,브라이언 칼베리|J. 클레이 트윌,,,파인더스키퍼스
20187421,원스 어폰 어 타임 인 베니스,Once Upon a Time in Venice,93.0,2017.0,20180906.0,장편,미국,코미디|액션|스릴러,마크 컬렌|롭 컬렌,브루스 윌리스|제이슨 모모아|존 굿맨|제시카 고메즈|팜케 얀센,15세이상관람가,원스어폰어타임인베니스
20100787,옥희의 영화,Oki's Movie,80.0,2010.0,20100916.0,장편,한국,드라마|멜로/로맨스,홍상수,이선균|정유미|문성근|서영화|조성덕,청소년관람불가,옥희의영화
19960349,마이크로 코스모스,Microcosmos,80.0,1996.0,19961207.0,장편,프랑스,다큐멘터리,마리 페렌노우,,연소자관람가,마이크로코스모스
20191137,사과씨의 맛,The Taste of Apple Seeds,115.0,2013.0,20191125.0,장편,독일,드라마,비비안 나에프,,15세이상관람가,사과씨의맛
19980281,유브 갓 메일,You've Got Mail,119.0,1998.0,19981231.0,장편,미국,멜로/로맨스|코미디,노라 에프론,톰 행크스|맥 라이언,12세 미만인 자는 관람할 수 없는 등급,유브갓메일
20080940,마르셀의 추억,My Mother's Castle,105.0,1990.0,19980124.0,장편,프랑스,드라마,이베스 로버트,필립 코베르|나탈리 루셀,모든 관람객이 관람할 수 있는 등급,마르셀의추억
20184047,토이 스토리 4,Toy Story 4,99.0,2018.0,20190620.0,장편,미국,애니메이션|어드벤처|코미디,조시 쿨리,톰 행크스|팀 알렌|애니 팟츠|토니 헤일|키아누 리브스,전체관람가,토이스토리4[3D]
20170009,안티갱 스쿼드,Antigang,92.0,2015.0,20171207.0,장편,프랑스,범죄|액션|스릴러,벤자민 로체르,장 르노|카테리나 뮤리노,15세이상관람가,안티갱스쿼드
20198484,나를 구하지 마세요,Please Don't Save Me,97.0,2020.0,20200910.0,장편,한국,드라마,정연경,조유하|최로운|양소민|선화|이휘종,12세이상관람가,나를구하지마세요
20257768,플라워쇼,Flower Show,8.0,2023.0,,단편,핀란드,애니메이션,,,,플라워쇼
20180140,스트롱거,STRONGER,118.0,2017.0,20190627.0,장편,미국,드라마,데이빗 고든 그린,제이크 질렌할|타티아나 마스래니,15세이상관람가,스트롱거
20143050,세렌디피티,SERENDIPITY,4.0,2014.0,,단편,기타,기타,,,,세렌디피티
20098183,아버지를 위한 노래,This Must Be the Place,119.0,2009.0,20120503.0,장편,이탈리아|프랑스|아일랜드,범죄|드라마|스릴러,파올로 소렌티노,숀 펜|프란시스 맥도먼드|주드 허쉬,12세이상관람가,아버지를위한노래
20192822,쉐도우 울브스,Shadow Wolves,94.0,2018.0,,장편,미국,액션,,,15세이상관람가,쉐도우울브스
20143706,버진 스노우,White Bird in a Blizzard,91.0,2014.0,20141210.0,장편,프랑스|미국,미스터리|드라마,그렉 아라키,쉐일린 우들리|에바 그린|크리스토퍼 멜로니|실로 페르난데즈|가보리 시디베,청소년관람불가,버진스노우
20159961,위스퍼,Whisper,62.0,2014.0,,장편,한국,드라마|판타지,제이슨 킴,,,위스퍼
20080659,88분,88 Minutes,106.0,2007.0,20080529.0,장편,미국|독일|캐나다,드라마|미스터리|스릴러,존 애브넛,알 파치노|알리시아 위트,15세이상관람가,88분
20149270,테레즈 라캥,In Secret,106.0,2013.0,20140710.0,장편,미국,범죄|드라마|스릴러,찰리 스트레이턴,엘리자베스 올슨|오스카 아이삭|톰 펠튼|제시카 랭,청소년관람불가,테레즈라캥
20090634,맨 온 와이어,Man on Wire,94.0,2008.0,20100204.0,장편,영국|미국,다큐멘터리,제임스 마쉬,필리페 페팃,12세이상관람가,맨온와이어
20090590,청담보살,Fortune Salon,119.0,2009.0,20091111.0,장편,한국,멜로/로맨스|코미디,김진영,임창정|박예진|이준혁|박미선|서영희,15세이상관람가,청담보살
20122229,로얄 어페어,A Royal Affair,137.0,2012.0,20121227.0,장편,덴마크|스웨덴|독일|체코,멜로/로맨스|드라마,니콜라이 아르셀,알리시아 비칸데르|매즈 미켈슨|미켈 보엘 폴스라르|다비드 덴칙,청소년관람불가,로얄어페어(2012)
20190821,깡패들,The Gangsters,91.0,2019.0,20190902.0,장편,한국,액션,소영환,박두식|임이지|고유안|김재홍|서광재,청소년관람불가,깡패들
20230862,채비,Preparation,18.0,2021.0,,단편,한국,드라마,손현우,,12세이상관람가,채비[가치봄]
20078215,하이 스쿨 뮤지컬 2,High School Musical 2,111.0,2007.0,,장편,미국,뮤지컬|코미디|멜로/로맨스,케니 오테가,잭 애프론|바네사 허진스,,하이스쿨뮤지컬2(2007)
20010280,키스 오브 드래곤,Kiss Of The Dragon,98.0,2001.0,20011123.0,장편,프랑스,액션,크리스 나흔,이연걸,18세관람가,키스오브드래곤[리마스터링]
20098280,크로우즈 제로 2,Crows Zero 2,133.0,2009.0,,장편,일본,액션,미이케 다카시,오구리 슌|야마다 타카유키,청소년관람불가,크로우즈제로2
20161621,블루밍 러브,A Little Chaos,117.0,2014.0,,장편,영국,멜로/로맨스,알란 릭맨,케이트 윈슬렛|마티아스 쇼에나에츠|알란 릭맨,15세이상관람가,블루밍러브
20090737,당신을 오랫동안 사랑했어요,I'Ve Loved You So Long,116.0,2008.0,20100107.0,장편,프랑스,드라마,필립 클로델,크리스틴 스콧 토마스|엘자 질버스타인|로랑 그레빌,15세이상관람가,당신을오랫동안사랑했어요
20040748,폴라 익스프레스,The Polar Express,100.0,2004.0,20041223.0,장편,미국,애니메이션,로버트 저메키스,톰 행크스|노나 M. 게이,전체관람가,폴라익스프레스
20166127,그랜드파더,Grand Father,91.0,2016.0,20160831.0,장편,한국,액션|드라마,이서,박근형|고보결|정진영|우기홍|이승연,청소년관람불가,그랜드파더
20182691,반상회,For Money,25.0,2018.0,,단편,한국,코미디,이제희,,,반상회
20195967,슈퍼 햄찌,Supermarsu,77.0,2017.0,20190926.0,장편,핀란드,애니메이션|가족|판타지,주나 테나,이다은|박성영|이창민|강은애|서반석,전체관람가,슈퍼햄찌
20173228,로그온 배틀그라운드,The Call Up,90.0,2016.0,,장편,영국,액션,,,,로그온배틀그라운드
19820118,환타지아,Fantasia,118.0,1940.0,19821001.0,장편,미국,가족|판타지,사무엘 암스트롱|포드 비브,월트 디즈니|휴 더글라스|줄리에타 노바이스|제임스 맥도날드,연소자관람가,환타지아(1940)
19658062,춘몽,The Empty Dream,71.0,1965.0,,장편,한국,멜로/로맨스|드라마,유현목,신성일|박수정|박암,,춘몽
20207916,노필터,No filter,101.0,2019.0,,장편,프랑스,드라마|코미디,,,,노필터
20165822,매기스 플랜,Maggie's Plan,98.0,2015.0,20170125.0,장편,미국,코미디|멜로/로맨스,레베카 밀러,에단 호크|줄리안 무어|그레타 거윅|트래비스 핌멜|빌 헤이더,15세이상관람가,매기스플랜
20234717,8월의 크리스마스,Christmas in Summer,29.0,2023.0,,단편,한국,드라마,이가홍,,,8월의크리스마스[리마스터링]
20070120,올 어바웃 안나,All About Anna,82.0,2005.0,,장편,덴마크,멜로/로맨스,제시카 닐슨,그라이 베이|에드리언 보쳇,청소년관람불가,올어바웃안나
20158045,키스 미 어게인,Kiss Me Again,144.0,2010.0,20150611.0,장편,이탈리아|프랑스,드라마,가브리엘 무치노,스테파노 아코르시|비토리아 푸치니|발레리아 브루니 테데스키|피에르프란체스코 파비노,청소년관람불가,키스미어게인
20212499,러브 퍼즐,Love Puzzle,22.0,2021.0,,단편,한국,판타지|멜로/로맨스,임현희,송예은,,러브퍼즐
20179365,하늘이 기다려,Heaven Will Wait,104.0,2016.0,,장편,프랑스,드라마,마리-캐스틸 멘션-솨아,노에미 멜랑|상드린 보네르,15세이상관람가,하늘이기다려
20163182,하드코어 헨리,Hardcore Henry,96.0,2016.0,20160519.0,장편,미국|러시아,액션|어드벤처|SF,일리야 나이슐러,샬토 코플리|해일리 베넷|팀 로스,청소년관람불가,하드코어헨리
20112861,은실이,The Dearest,72.0,2011.0,20120308.0,장편,한국,애니메이션,박세희|김선아,곽지훈,청소년관람불가,은실이
19850104,아마데우스,Amadeus,150.0,1984.0,19851123.0,장편,미국,드라마,밀로스 포만,엘리자베스 베리지|F. 머레이 아브라함|톰 헐스|크리스틴 에버솔,연소자관람가,아마데우스[감독판]
20196203,아틀란틱 림 라이징,ATLANTIC RIM RESURRECTION,84.0,2018.0,20190127.0,장편,미국,액션|SF,자레드 콘,,15세이상관람가,아틀란틱림라이징
20168503,사내본색,,96.0,2016.0,,장편,한국,드라마,이시우,허성태|설재근|금해나|박지현,청소년관람불가,사내본색
19970221,마르셀의여름,My Father'S Glory,110.0,1990.0,19970802.0,장편,프랑스,가족|드라마|코미디,이베스 로버트,필립 코베르|나탈리 루셀,연소자관람가,마르셀의여름
19950095,레옹,Leon,132.0,1994.0,19950218.0,장편,프랑스,액션|범죄,뤽 베송,장 르노|게리 올드만|나탈리 포트만,연소자관람불가,레옹[리마스터링]
20142855,성난 변호사,The Advocate : A Missing Body,116.0,2015.0,20151008.0,장편,한국,범죄|액션,허종호,이선균|김고은|임원희|장현성|최재웅,15세이상관람가,성난변호사[가치봄]
20182490,나랏말싸미,The King's Letters,109.0,2019.0,20190724.0,장편,한국,사극,조철현,송강호|박해일|전미선|강수호|유용재,전체관람가,나랏말싸미[가치봄]
20000211,환타지아2000,Fantasia2000,74.0,2000.0,20000805.0,장편,미국,애니메이션|뮤지컬,폴 브릿지|괴탄 브릿지|제임스 알거|헨델 부토이|에릭 골드버그,스티브 마틴|베트 미들러,전체관람가,환타지아2000
20175625,더 미드와이프,The Midwife,116.0,2017.0,20180322.0,장편,프랑스,드라마|코미디,마르탱 프로보스트,까뜨린느 프로|까뜨린느 드뇌브,15세이상관람가,더미드와이프
20155547,슬리핑 위드 아더 피플,Sleeping With Other People,101.0,2014.0,20151022.0,장편,미국,코미디|멜로/로맨스,레슬리 헤드랜드,알리슨 브리|제이슨 서디키스|아만다 피트|아담 스콧,청소년관람불가,슬리핑위드아더피플
20161542,안젤리크,Angelique,112.0,2013.0,20160128.0,장편,프랑스,드라마|사극|멜로/로맨스,아리엘 제이통,노라 아르네제더|제라르 랑방,청소년관람불가,안젤리크
20040521,더티 댄싱 - 하바나 나이트,Dirty Dancing: Havana Nights,87.0,2004.0,20040423.0,장편,미국,멜로/로맨스,가이 퍼랜드,로몰라 가레이|디에고 루나,15세관람가,더티댄싱-하바나나이트
20181006,최저,The Lowlife,120.0,2017.0,,장편,일본,드라마,제제 다카히사,,청소년관람불가,최저
20153026,캠프 엑스레이,Camp X-Ray,116.0,2014.0,,장편,미국,드라마,피터 새틀러,크리스틴 스튜어트|레인 게리슨,15세이상관람가,캠프엑스레이
20110682,미성년,Immature,40.0,2011.0,,장편,한국,드라마|멜로/로맨스,양익준,김성미|허준석|유혜영|김현화|한미영,,미성년[가치봄]
20165763,매릴랜드,Maryland,98.0,2015.0,20160922.0,장편,프랑스|벨기에,액션|스릴러,앨리스 위노코,마티아스 쇼에나에츠|다이앤 크루거,15세이상관람가,매릴랜드
19998488,내가 널 사랑할 수 없는 10가지 이유,10 Things I Hate About You,97.0,1999.0,,장편,미국,코미디|멜로/로맨스,길 정거,히스 레저|줄리아 스타일즈,12세관람가,내가널사랑할수없는10가지이유
20070064,"심슨가족, 더무비",The Simpsons Movie,86.0,2007.0,20070822.0,장편,미국,애니메이션|코미디|어드벤처,데이빗 실버맨,댄 카스텔라네타|줄리 캐브너,12세이상관람가,"심슨가족,더무비[한글자막]"
20010116,쿠스코? 쿠스코!,The Emperor's New Groove,79.0,2000.0,20010113.0,장편,미국,애니메이션,마크 딘달,존 굿맨|데이빗 스페이드,전체관람가,쿠스코?쿠스코!(2000)
20129370,명량,The Admiral: Roaring Currents,128.0,2013.0,20140730.0,장편,한국,사극|액션,김한민,최민식|류승룡|조진웅|김명곤|진구,15세이상관람가,명량[가치봄]
19980268,조지클루니의 표적,Out Of Sight,122.0,1998.0,19981205.0,장편,미국,액션|코미디|범죄|멜로/로맨스|스릴러,스티븐 소더버그,조지 클루니|제니퍼 로페즈,15세 미만인 자는 관람할 수 없는 등급 ,조지클루니의표적(1998)
20208671,춘사월의 첩,,71.0,2020.0,,장편,한국,멜로/로맨스,이동현,,청소년관람불가,춘사월의첩
20174762,화이트 릴리,White Lily,80.0,2016.0,20170817.0,장편,일본,드라마,나카타 히데오,,청소년관람불가,화이트릴리
20191801,행복한 라짜로,Lazzaro Felice,127.0,2018.0,20190620.0,장편,이탈리아,드라마|판타지,알리체 로르와커,아드리아노 타르디올로|루카 치코바니|알바 로르와처|니콜레타 브라시|세르지 로페즈,12세이상관람가,행복한라짜로
20212926,빅브라더,Big Brother,30.0,2021.0,,단편,한국,코미디,궁유정,,,빅브라더
20188117,강변호텔,Hotel by the River,95.0,2018.0,20190327.0,장편,한국,드라마,홍상수,기주봉|김민희|송선미|권해효|유준상,15세이상관람가,강변호텔
20181007,"두 번째 여름, 두 번 다시 만날 수 없는 너","Second Summer, Never See You Again",106.0,2017.0,20190123.0,장편,일본,멜로/로맨스,나카니시 켄지,무라카미 니지로|요시다 마도카|카토 레나,전체관람가,"두번째여름,두번다시만날수없는너"
20133759,비밀의 아코짱,Akko-chan: The Movie,120.0,2012.0,20131017.0,장편,일본,멜로/로맨스,카와무라 야스히로,아야세 하루카|오카다 마사키,12세이상관람가,비밀의아코짱
20197783,철벽선생,"My Teacher, My Love",104.0,2018.0,20190314.0,장편,일본,멜로/로맨스,츠키카와 쇼,하마베 미나미|타케우치 료마,12세이상관람가,철벽선생
20050307,도쿄 느와르,Tokyo Noir,128.0,2004.0,20171214.0,옴니버스,일본,멜로/로맨스|드라마,쿠마자와 나오토|이시오카 마사토,요시모토 다카미|나카무라 아이미|요시노 키미카|세키 아야,청소년관람불가,도쿄느와르
20177929,22년 후의 고백,Memoirs of a Murderer,116.0,2017.0,20180117.0,장편,일본,스릴러,이리에 유,후지와라 타츠야|이토 히데아키,15세이상관람가,22년후의고백
20010162,미스 에이전트,Miss Congeniality,109.0,2000.0,20010331.0,장편,미국,액션|코미디,도날드 페트리,산드라 블록,12세관람가,미스에이전트
20040660,팻 걸,Fat Girl,93.0,2001.0,20040820.0,장편,프랑스,드라마,까트린느 브레이야,아나이스 르부|록산느 메스퀴다,18세관람가,팻걸(2001)
20145171,대호,The Tiger,139.0,2015.0,20151216.0,장편,한국,사극,박훈정,최민식|정만식|김상호|성유빈|오스기 렌,12세이상관람가,대호[가치봄]
20113461,007 스카이폴,SKYFALL,143.0,2011.0,20121026.0,장편,미국|영국,액션,샘 멘데스,다니엘 크레이그|하비에르 바르뎀|주디 덴치|랄프 파인즈|나오미 해리스,15세이상관람가,007스카이폴
20177348,헌터스 프레어,The Hunter's Prayer,91.0,2017.0,,장편,독일|미국,액션|스릴러,조나단 모스토우,샘 워싱턴|오데야 러쉬|엘렌 리치,15세이상관람가,헌터스프레어
20120424,춤추는 숲,Forest Dancing,94.0,2012.0,20130523.0,장편,한국,다큐멘터리,강석필,이창환|강석필|강이헌,전체관람가,춤추는숲
20196380,몬스터 하우스,GNOME ALONE,85.0,2017.0,20191003.0,장편,캐나다,애니메이션|어드벤처,피터 레페니오티스,,전체관람가,몬스터하우스[한글자막]
20070013,아버지의 깃발,Flags Of Our Fathers,132.0,2006.0,20070215.0,장편,미국,드라마|사극|전쟁,클린트 이스트우드,라이언 필립|제시 브래포드,15세이상관람가,아버지의깃발
20124062,연가시,Deranged,109.0,2012.0,20120705.0,장편,한국,공포(호러)|SF,박정우,김명민|문정희|김동완|이하늬|강신일,15세이상관람가,연가시[가치봄]
20199189,미스 스티븐스,Miss Stevens,86.0,2016.0,20190502.0,장편,미국,드라마,줄리아 하트,릴리 레이브|티모시 샬라메|릴리 라인하트|앤서니 퀸틀,12세이상관람가,미스스티븐스
20181163,핫 썸머 나이츠,Hot Summer Nights,107.0,2018.0,20181018.0,장편,미국,드라마,엘리야 바이넘,티모시 샬라메|마이카 먼로|알렉스 로,15세이상관람가,핫썸머나이츠
20030091,똥개,Mutt Boy,100.0,2003.0,20030716.0,장편,한국,드라마,곽경택,정우성|엄지원|김명진|김정태|허욱,15세관람가,똥개
19910176,지존소자,My Hero,102.0,1989.0,19910323.0,장편,홍콩,코미디|액션,양가인,주성치|임준현|백안니,고등학생이상관람가,지존소자
20216336,살인 매뉴얼,Murder Manual,91.0,2020.0,,장편,미국,공포(호러)|판타지|스릴러,맷 뉴턴|마이클 에스코베도,에밀리아 클라크|맷 뉴턴,,살인매뉴얼
20121741,누구의 딸도 아닌 해원,Nobody’s Daughter Haewon,90.0,2012.0,20130228.0,장편,한국,드라마,홍상수,정은채|이선균|김자옥|기주봉|김의성,청소년관람불가,누구의딸도아닌해원(2012)
20145201,드림 하우스,Dream House,91.0,2011.0,,장편,미국,드라마|스릴러,짐 쉐리단,다니엘 크레이그|레이첼 와이즈|나오미 왓츠|진 윤,15세이상관람가,드림하우스
20140247,베리 굿 걸,Very Good Girls,90.0,2013.0,20140925.0,장편,미국,멜로/로맨스|드라마,나오미 포너,다코타 패닝|엘리자베스 올슨|보이드 홀브룩,15세이상관람가,베리굿걸
20183187,러브 에버라스팅,Love Everlasting,93.0,2017.0,,장편,미국,멜로/로맨스|드라마,,크리스티 버크|에밀리 프록터,15세이상관람가,러브에버라스팅
2022A087,악몽선생,,,2016.0,,온라인전용,한국,드라마,,,,악몽선생
20197085,월드 워 핵전쟁의 서막,WORLD WAR FOUR,85.0,2018.0,20190307.0,장편,뉴질랜드|미국,액션|전쟁,A.K. 스트롬,,15세이상관람가,월드워핵전쟁의서막
20208594,어쩌다 아스널,FOURMI,105.0,2019.0,20200513.0,장편,프랑스,드라마,줄리엔 라페뉴,프랑소아 다미앙,전체관람가,어쩌다아스널
20190761,풍운제일도,The Blade Of Storm,92.0,2017.0,,장편,중국,액션,장뢰,,15세이상관람가,풍운제일도
19578027,하오의 연정,Love In The Afternoon,130.0,1957.0,,장편,미국,코미디|멜로/로맨스|드라마,빌리 와일더,게리 쿠퍼|오드리 헵번|모리스 슈발리에,,하오의연정(1957)
20209650,택스 콜렉터,The Tax Collector,95.0,2020.0,20201118.0,장편,미국,액션,데이비드 에이어,샤이아 라보프,청소년관람불가,택스콜렉터
20138581,바람의 소리,The Message,110.0,2009.0,20130613.0,장편,중국,범죄|스릴러|드라마|전쟁,진국부|고군서,리빙빙|저우쉰,15세이상관람가,바람의소리(2013)
20136910,태양의 서커스 월드 어웨이,Cirque du Soleil: Worlds Away,91.0,2012.0,20160106.0,장편,미국,공연,앤드류 아담슨,제이슨 베런트,전체관람가,태양의서커스월드어웨이(2012)
19860126,프라이빗 스쿨,Private School,90.0,1983.0,19861108.0,장편,미국,코미디,노엘 블랙,매튜 모딘|피비 케이츠|캐슬린 윌호이트|벳시 러셀,연소자관람불가,프라이빗스쿨
20134803,변호인,The Attorney,126.0,2013.0,20131218.0,장편,한국,드라마,양우석,송강호|김영애|오달수|곽도원|임시완,15세이상관람가,변호인[가치봄]
2009B158,델타포스 3,Delta force 3,103.0,,,,,,,,,델타포스3
20060067,시리아나,Syriana,127.0,2005.0,20060330.0,장편,미국,스릴러|드라마,스티븐 개건,조지 클루니|맷 데이먼,15세관람가,시리아나(2005)
20148548,펜트하우스 노스,Penthouse North,85.0,2013.0,,장편,미국,드라마|스릴러|전쟁,조셉 루벤,미셸 모나한|마이클 키튼,청소년관람불가,펜트하우스노스
20001170,SM작가,I AM AN S+M WRITER,88.0,2000.0,20140206.0,장편,일본,드라마,히로키 류이치,호시 요코|오스기 렌,청소년관람불가,SM작가(2000)
20253250,더 기프트,,10.0,2024.0,,단편,한국,드라마,,,12세이상관람가,더기프트
20170323,미션 이스탄불,Nick: Off Duty,124.0,2016.0,20170817.0,장편,독일,액션,크리스티앙 알바트,틸 슈바이거|파리 오군 야르딤,청소년관람불가,미션이스탄불
20162826,스페셜 포스 vs 분노의 좀비,Survival,101.0,2014.0,20160427.0,장편,독일,액션,프랭크 라펠,마틴 게우어|웨슬리 하워드|프랭크 라펠,청소년관람불가,스페셜포스vs분노의좀비
19880124,양철북,The Tin Drum,136.0,1979.0,19880505.0,장편,독일,드라마|전쟁,폴커 슐렌도르프,마리오 아도프|데이빗 베넨트,연소자관람불가,양철북[무삭제감독판]
20204119,빈폴,Beanpole,137.0,2019.0,20200227.0,장편,러시아,드라마|전쟁,칸테미르 발라고프,빅토리아 미로시니첸코|바실리사 페렐리지나,15세이상관람가,빈폴
20202762,사랑의 병,Love Disease,96.0,2018.0,,장편,일본,드라마,요시다 코타,,청소년관람불가,사랑의병
20166092,더 킹 오브 엠파이어,The Shamer's Daughter,92.0,2015.0,20170112.0,장편,덴마크,액션|어드벤처|판타지,케네스 카인츠,레베카 에밀리 사트룹|제이콥 오프테브로|마리아 보네비에|소렌 맬링|라도 해드직,15세이상관람가,더킹오브엠파이어
20134521,부다페스트 로큰롤,Made in Hungaria,113.0,2009.0,20181220.0,장편,헝가리,뮤지컬|드라마,게르게이 포뇨,타마시 사보 킴멜|이반 페뇨|툰데 키스,15세이상관람가,부다페스트로큰롤
20142008,12 디재스터,12 Disasters,,2012.0,,기타,미국|캐나다,SF,스티븐 R. 몬로,에드 퀸|마그다 아파노위즈,,12디재스터
20206060,어트랙션,Swoon,104.0,2019.0,20200917.0,장편,독일,드라마|멜로/로맨스,만스 말린드|비욘 스테인,,12세이상관람가,어트랙션(2017)
20150977,좋아해줘,Like for Likes,122.0,2015.0,20160217.0,장편,한국,멜로/로맨스|코미디,박현진,이미연|최지우|김주혁|유아인|강하늘,12세이상관람가,좋아해줘(2016)[가치봄]
20040570,옹박 - 무에타이의 후예,"Ong-Bak, Muay Thai Warrior",100.0,2003.0,20040526.0,장편,태국,액션,프라챠 핀카엡,토니 자,15세관람가,옹박-무에타이의후예
20081142,대사건,Breaking News,89.0,2004.0,20160929.0,장편,홍콩,액션|스릴러,두기봉,임현제|진혜림|장가휘,15세이상관람가,대사건
19850035,아가다,Agada,97.0,1984.0,19850530.0,장편,한국,드라마|멜로/로맨스,김현명,김원섭|이경희|이보희|유인촌,연소자관람불가,아가다
19870015,달빛 사냥꾼,,105.0,1986.0,19870314.0,장편,한국,드라마|미스터리,신승수,박원숙|이보희|안성기|신성일,연소자관람불가,달빛사냥꾼
19820070,진아의 벌레먹은 장미,Jin-Ah'S Rose Eaten By Bugs,93.0,1982.0,19821009.0,장편,한국,드라마|멜로/로맨스,정회철,박암|최수희|정윤희|이영하,연소자관람불가,진아의벌레먹은장미
20058059,아이스 프린세스,Ice Princess,98.0,2005.0,,장편,미국|캐나다,가족|코미디|드라마,팀 파이웰,조앤 쿠삭|미셀 트라첸버그|킴 캐트럴,,아이스프린세스
20175921,나의 펜싱 선생님,The Fencer,98.0,2015.0,,장편,핀란드,드라마,클라우스 해로,,,나의펜싱선생님
20080556,스트레인저: 무황인담,Sword Of The Stranger,103.0,2007.0,20090312.0,장편,일본,애니메이션|액션|어드벤처,안도 마사히로,치넨 유리|나가세 토모야|오츠카 아키오|타케나카 나오토,15세이상관람가,스트레인저-무황인담
19958308,랭고리얼,The Langoliers / Stephen King's The Langoliers,180.0,1995.0,,,,,,,,랭고리얼
20171664,킬 유어 프렌즈,Kill Your Friends,103.0,2015.0,20171221.0,장편,영국,스릴러,오웬 해리스,니콜라스 홀트|제임스 코든,청소년관람불가,킬유어프렌즈
2022A073,시티 온 파이어,Scorched,,2008.0,,온라인전용,호주,SF,,,,시티온파이어
19960018,박봉곤 가출사건,The Adventure of Mrs. Park,104.0,1996.0,19960921.0,장편,한국,멜로/로맨스|코미디,김태균,안성기|심혜진|동방우|여균동|최종원,고등학생이상관람가,박봉곤가출사건
20149829,한밤의 아이들,Midnight's Children,145.0,2012.0,20150702.0,장편,영국|캐나다,드라마,디파 메타,사탸 바바|샤하나 고스와미|라자 카푸르,15세이상관람가,한밤의아이들
20101339,브라보! 재즈 라이프,Bravo! Jazz Life,105.0,2010.0,20101216.0,장편,한국,다큐멘터리,남무성,임인건|임재필|전계숙|이원술|김준,전체관람가,브라보!재즈라이프
20152222,전설의 무예,,100.0,1982.0,,장편,홍콩,액션,유가량,부성|소후,,전설의무예
20180902,아워 바디,Our Body,95.0,2018.0,20190926.0,장편,한국,드라마,한가람,최희서|안지혜|김정영|이재인|노수산나,15세이상관람가,아워바디
20208828,불량한 가족,Road Family,102.0,2019.0,20200709.0,장편,한국,코미디|드라마,장재일,박원상|도지한|김다예|박초롱|서지희,12세이상관람가,불량한가족
20148676,잡식가족의 딜레마,An Omnivorous Family's Dilemma,105.0,2014.0,20150507.0,장편,한국,다큐멘터리,황윤,,전체관람가,잡식가족의딜레마
20143922,결혼하지 않아도 괜찮을까,"Sue, Mai & Sawa: Righting the Girl Ship",106.0,2012.0,20150409.0,장편,일본,드라마,미노리카와 오사무,시바사키 코우|마키 요코|테라지마 시노부,12세이상관람가,결혼하지않아도괜찮을까
20256089,아들의 방,,,2021.0,,단편,한국,,,,,아들의방(2001)
20133531,"나의 아들, 나의 어머니",Where Is My Son?,69.0,2015.0,20151217.0,장편,한국,다큐멘터리,안재민,,전체관람가,"나의아들,나의어머니"
20167702,노 베이비즈 온 더 필드,No Babies On The Field,84.0,2015.0,,장편,네덜란드,코미디,마우리스 트러우보스트,,,노베이비즈온더필드
20197803,겨울왕국 2,Frozen 2,103.0,2019.0,20191121.0,장편,미국,애니메이션,제니퍼 리|크리스 벅,크리스틴 벨|이디나 멘젤|조시 게드|조나단 그로프,전체관람가,겨울왕국2[3D]
20113361,바토리,Bathory,141.0,2008.0,,장편,슬로바키아|체코|영국|헝가리|미국,드라마|판타지,유라이 야쿠비스코,안나 프릴|카렐 로든,,바토리
19998041,미키의 크리스마스,Mickey’s Once Upon A Christmas,69.0,1999.0,,장편,미국,애니메이션|코미디|판타지,빌 스피어스|토비 쉘턴|준 폴켄스타인|알렉스 만|브래들리 레이몬드,웨인 올와인|토니 앤셀모|제프 베넷|코리 버튼|짐 커밍스,,미키의크리스마스
20136803,겨울왕국,Frozen,108.0,2013.0,20140116.0,장편,미국,애니메이션|어드벤처|가족|코미디|뮤지컬|판타지,제니퍼 리|크리스 벅,이디나 멘젤|크리스틴 벨|조나단 그로프|조시 게드,전체관람가,겨울왕국[3D]
19950230,코드명 J,Juhnny Mnemonic,96.0,1994.0,19950701.0,장편,미국,SF,로버트 론고,키아누 리브스|디나 메이어,고등학생이상관람가,코드명J
19870133,A 계획 속집,Project A Ⅱ,104.0,1987.0,19871001.0,장편,홍콩,액션|코미디,성룡,성룡|진혜민|임위,중학생이상관람가,A계획속집(1987)
20192623,어서오시게스트하우스,Welcome to the Guesthouse,99.0,2019.0,20200813.0,장편,한국,드라마|코미디,심요한,이학주|박선영|신민재|신재훈|김범진,15세이상관람가,어서오시게스트하우스
