dataset,feature_set,model_name,risk_decile,n,avg_risk_score,avg_proba_repurchase,actual_repurchase_rate,actual_churn_rate,churn_count,churn_capture_rate
promotion_only,content_added,xgboost,7,224,0.2972293496131897,0.7027706503868103,0.6339285714285714,0.36607142857142855,82,0.09915356711003627
promotion_only,content_added,xgboost,8,225,0.26502981781959534,0.7349701523780823,0.7288888888888889,0.27111111111111114,61,0.07376058041112454
promotion_only,content_added,xgboost,9,224,0.22805579006671906,0.7719442248344421,0.7991071428571429,0.20089285714285715,45,0.05441354292623942
promotion_only,content_added,xgboost,10,225,0.1761477142572403,0.8238522410392761,0.7955555555555556,0.20444444444444446,46,0.05562273276904474
promotion_only,core_reduced,catboost,1,225,0.6195558294302653,0.38044417056973473,0.4311111111111111,0.5688888888888889,128,0.154776299879081
promotion_only,core_reduced,catboost,2,225,0.5160415561616662,0.4839584438383337,0.5022222222222222,0.49777777777777776,112,0.1354292623941959
promotion_only,core_reduced,catboost,3,224,0.46088217414403587,0.5391178258559641,0.49107142857142855,0.5089285714285714,114,0.13784764207980654
promotion_only,core_reduced,catboost,4,225,0.4146102249743224,0.5853897750256776,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,core_reduced,catboost,5,224,0.36556349579267994,0.6344365042073201,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,core_reduced,catboost,6,225,0.3250126652640179,0.6749873347359822,0.6266666666666667,0.37333333333333335,84,0.10157194679564692
promotion_only,core_reduced,catboost,7,224,0.2907006609130831,0.709299339086917,0.6607142857142857,0.3392857142857143,76,0.09189842805320435
promotion_only,core_reduced,catboost,8,225,0.25938109657771147,0.7406189034222886,0.7466666666666667,0.25333333333333335,57,0.06892382103990327
promotion_only,core_reduced,catboost,9,224,0.22517243977470555,0.7748275602252945,0.7857142857142857,0.21428571428571427,48,0.05804111245465538
promotion_only,core_reduced,catboost,10,225,0.17456566287178757,0.8254343371282125,0.84,0.16,36,0.04353083434099154
promotion_only,core_reduced,dummy,1,225,1.0,0.0,0.6488888888888888,0.3511111111111111,79,0.09552599758162031
promotion_only,core_reduced,dummy,2,225,1.0,0.0,0.64,0.36,81,0.09794437726723096
promotion_only,core_reduced,dummy,3,224,1.0,0.0,0.5580357142857143,0.4419642857142857,99,0.11970979443772672
promotion_only,core_reduced,dummy,4,225,0.76,0.24,0.6933333333333334,0.30666666666666664,69,0.08343409915356712
promotion_only,core_reduced,dummy,5,224,0.0,1.0,0.6294642857142857,0.3705357142857143,83,0.1003627569528416
promotion_only,core_reduced,dummy,6,225,0.0,1.0,0.64,0.36,81,0.09794437726723096
promotion_only,core_reduced,dummy,7,224,0.0,1.0,0.6517857142857143,0.3482142857142857,78,0.094316807738815
promotion_only,core_reduced,dummy,8,225,0.0,1.0,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,core_reduced,dummy,9,224,0.0,1.0,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,core_reduced,dummy,10,225,0.0,1.0,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,core_reduced,extra_trees,1,225,0.6745083575247762,0.3254916424752237,0.4222222222222222,0.5777777777777777,130,0.15719467956469166
promotion_only,core_reduced,extra_trees,2,225,0.6105785420683558,0.3894214579316441,0.49777777777777776,0.5022222222222222,113,0.13663845223700122
promotion_only,core_reduced,extra_trees,3,224,0.5736133492136265,0.4263866507863735,0.5223214285714286,0.47767857142857145,107,0.1293833131801693
promotion_only,core_reduced,extra_trees,4,225,0.5349577558162053,0.4650422441837947,0.5777777777777777,0.4222222222222222,95,0.11487303506650544
promotion_only,core_reduced,extra_trees,5,224,0.5039800889634293,0.49601991103657067,0.6116071428571429,0.38839285714285715,87,0.10519951632406288
promotion_only,core_reduced,extra_trees,6,225,0.4665194362150141,0.5334805637849859,0.6355555555555555,0.36444444444444446,82,0.09915356711003627
promotion_only,core_reduced,extra_trees,7,224,0.4292053368841982,0.5707946631158018,0.7008928571428571,0.29910714285714285,67,0.08101571946795647
promotion_only,core_reduced,extra_trees,8,225,0.3970808917816719,0.6029191082183282,0.7466666666666667,0.25333333333333335,57,0.06892382103990327
promotion_only,core_reduced,extra_trees,9,224,0.36484266271155236,0.6351573372884476,0.7678571428571429,0.23214285714285715,52,0.06287787182587666
promotion_only,core_reduced,extra_trees,10,225,0.3252226968079769,0.6747773031920231,0.8355555555555556,0.16444444444444445,37,0.044740024183796856
promotion_only,core_reduced,gradient_boosting,1,225,0.6196082194069357,0.38039178059306444,0.4088888888888889,0.5911111111111111,133,0.1608222490931076
promotion_only,core_reduced,gradient_boosting,2,225,0.5229409824926482,0.47705901750735186,0.5155555555555555,0.48444444444444446,109,0.13180169286577992
promotion_only,core_reduced,gradient_boosting,3,224,0.46633584920520216,0.5336641507947978,0.5133928571428571,0.48660714285714285,109,0.13180169286577992
promotion_only,core_reduced,gradient_boosting,4,225,0.4156230458901409,0.5843769541098591,0.5911111111111111,0.4088888888888889,92,0.11124546553808948
promotion_only,core_reduced,gradient_boosting,5,224,0.3655819686450972,0.6344180313549028,0.5892857142857143,0.4107142857142857,92,0.11124546553808948
promotion_only,core_reduced,gradient_boosting,6,225,0.3214095444759087,0.6785904555240914,0.6444444444444445,0.35555555555555557,80,0.09673518742442563
promotion_only,core_reduced,gradient_boosting,7,224,0.2891162070467414,0.7108837929532587,0.6830357142857143,0.3169642857142857,71,0.08585247883917775
promotion_only,core_reduced,gradient_boosting,8,225,0.26024310830856895,0.7397568916914311,0.76,0.24,54,0.06529625151148731
promotion_only,core_reduced,gradient_boosting,9,224,0.22767353632158518,0.7723264636784147,0.7946428571428571,0.20535714285714285,46,0.05562273276904474
promotion_only,core_reduced,gradient_boosting,10,225,0.17678772351920155,0.8232122764807985,0.8177777777777778,0.18222222222222223,41,0.049576783555018135
promotion_only,core_reduced,hist_gradient_boosting,1,225,0.6836823511747762,0.31631764882522384,0.4533333333333333,0.5466666666666666,123,0.1487303506650544
promotion_only,core_reduced,hist_gradient_boosting,2,225,0.5474122350435625,0.45258776495643743,0.5244444444444445,0.47555555555555556,107,0.1293833131801693
promotion_only,core_reduced,hist_gradient_boosting,3,224,0.47383358519436614,0.5261664148056339,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,core_reduced,hist_gradient_boosting,4,225,0.4173074919947546,0.5826925080052453,0.48,0.52,117,0.1414752116082225
promotion_only,core_reduced,hist_gradient_boosting,5,224,0.3699349543954072,0.6300650456045929,0.6294642857142857,0.3705357142857143,83,0.1003627569528416
promotion_only,core_reduced,hist_gradient_boosting,6,225,0.32717364629111556,0.6728263537088844,0.6577777777777778,0.3422222222222222,77,0.09310761789600967
promotion_only,core_reduced,hist_gradient_boosting,7,224,0.2767036467796399,0.7232963532203601,0.6607142857142857,0.3392857142857143,76,0.09189842805320435
promotion_only,core_reduced,hist_gradient_boosting,8,225,0.23312601213491305,0.766873987865087,0.7377777777777778,0.26222222222222225,59,0.07134220072551391
promotion_only,core_reduced,hist_gradient_boosting,9,224,0.18734286197860542,0.8126571380213946,0.7366071428571429,0.26339285714285715,59,0.07134220072551391
promotion_only,core_reduced,hist_gradient_boosting,10,225,0.11876105106413407,0.881238948935866,0.8222222222222222,0.17777777777777778,40,0.04836759371221282
promotion_only,core_reduced,lightgbm,1,225,0.6814954919500724,0.3185045080499276,0.4711111111111111,0.5288888888888889,119,0.14389359129383314
promotion_only,core_reduced,lightgbm,2,225,0.546793182236697,0.45320681776330296,0.4888888888888889,0.5111111111111111,115,0.13905683192261184
promotion_only,core_reduced,lightgbm,3,224,0.4718323707582835,0.5281676292417166,0.5223214285714286,0.47767857142857145,107,0.1293833131801693
promotion_only,core_reduced,lightgbm,4,225,0.41478015437627774,0.5852198456237223,0.5955555555555555,0.40444444444444444,91,0.11003627569528417
promotion_only,core_reduced,lightgbm,5,224,0.36797742564096236,0.6320225743590376,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,core_reduced,lightgbm,6,225,0.3223100218763659,0.6776899781236341,0.6488888888888888,0.3511111111111111,79,0.09552599758162031
promotion_only,core_reduced,lightgbm,7,224,0.27503548930542204,0.724964510694578,0.6696428571428571,0.33035714285714285,74,0.08948004836759371
promotion_only,core_reduced,lightgbm,8,225,0.23270866815340308,0.7672913318465969,0.7111111111111111,0.28888888888888886,65,0.07859733978234583
promotion_only,core_reduced,lightgbm,9,224,0.18737085401608944,0.8126291459839106,0.7723214285714286,0.22767857142857142,51,0.06166868198307134
promotion_only,core_reduced,lightgbm,10,225,0.11890267346071313,0.8810973265392869,0.8222222222222222,0.17777777777777778,40,0.04836759371221282
promotion_only,core_reduced,logistic,1,225,0.7125126268488581,0.28748737315114187,0.4177777777777778,0.5822222222222222,131,0.15840386940749698
promotion_only,core_reduced,logistic,2,225,0.6243198586269949,0.3756801413730052,0.5022222222222222,0.49777777777777776,112,0.1354292623941959
promotion_only,core_reduced,logistic,3,224,0.5744562506512375,0.4255437493487625,0.5892857142857143,0.4107142857142857,92,0.11124546553808948
promotion_only,core_reduced,logistic,4,225,0.5269957698198735,0.4730042301801265,0.56,0.44,99,0.11970979443772672
promotion_only,core_reduced,logistic,5,224,0.49805720715353596,0.501942792846464,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,core_reduced,logistic,6,225,0.4703601818612526,0.5296398181387474,0.6133333333333333,0.38666666666666666,87,0.10519951632406288
promotion_only,core_reduced,logistic,7,224,0.4413798055953685,0.5586201944046315,0.6964285714285714,0.30357142857142855,68,0.08222490931076179
promotion_only,core_reduced,logistic,8,225,0.40672271172384,0.5932772882761601,0.72,0.28,63,0.0761789600967352
promotion_only,core_reduced,logistic,9,224,0.3638399705883154,0.6361600294116847,0.8214285714285714,0.17857142857142858,40,0.04836759371221282
promotion_only,core_reduced,logistic,10,225,0.28623398850324344,0.7137660114967566,0.7822222222222223,0.21777777777777776,49,0.0592503022974607
promotion_only,core_reduced,random_forest,1,225,0.6735416103791828,0.32645838962081725,0.41333333333333333,0.5866666666666667,132,0.1596130592503023
promotion_only,core_reduced,random_forest,2,225,0.6047058516078188,0.3952941483921812,0.5288888888888889,0.4711111111111111,106,0.12817412333736397
promotion_only,core_reduced,random_forest,3,224,0.5648659860384522,0.43513401396154777,0.5357142857142857,0.4642857142857143,104,0.12575574365175332
promotion_only,core_reduced,random_forest,4,225,0.5283785593539666,0.4716214406460334,0.56,0.44,99,0.11970979443772672
promotion_only,core_reduced,random_forest,5,224,0.4877837785292614,0.5122162214707385,0.6116071428571429,0.38839285714285715,87,0.10519951632406288
promotion_only,core_reduced,random_forest,6,225,0.44946356339680893,0.5505364366031911,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,core_reduced,random_forest,7,224,0.411455737223596,0.5885442627764039,0.6696428571428571,0.33035714285714285,74,0.08948004836759371
promotion_only,core_reduced,random_forest,8,225,0.3788561488879778,0.6211438511120222,0.7466666666666667,0.25333333333333335,57,0.06892382103990327
promotion_only,core_reduced,random_forest,9,224,0.3502440490519755,0.6497559509480245,0.8080357142857143,0.19196428571428573,43,0.05199516324062878
promotion_only,core_reduced,random_forest,10,225,0.3061363704792316,0.6938636295207684,0.8222222222222222,0.17777777777777778,40,0.04836759371221282
promotion_only,core_reduced,xgboost,1,225,0.6286901235580444,0.37130990624427795,0.43555555555555553,0.5644444444444444,127,0.15356711003627568
promotion_only,core_reduced,xgboost,2,225,0.5261966586112976,0.4738033413887024,0.49333333333333335,0.5066666666666667,114,0.13784764207980654
promotion_only,core_reduced,xgboost,3,224,0.46952155232429504,0.5304784178733826,0.5,0.5,112,0.1354292623941959
promotion_only,core_reduced,xgboost,4,225,0.41786274313926697,0.5821372270584106,0.5911111111111111,0.4088888888888889,92,0.11124546553808948
promotion_only,core_reduced,xgboost,5,224,0.36824527382850647,0.6317547559738159,0.6205357142857143,0.3794642857142857,85,0.10278113663845223
promotion_only,core_reduced,xgboost,6,225,0.324251264333725,0.6757487654685974,0.6355555555555555,0.36444444444444446,82,0.09915356711003627
promotion_only,core_reduced,xgboost,7,224,0.2900170683860779,0.7099829316139221,0.6964285714285714,0.30357142857142855,68,0.08222490931076179
promotion_only,core_reduced,xgboost,8,225,0.2593272626399994,0.740672767162323,0.7244444444444444,0.27555555555555555,62,0.07496977025392987
promotion_only,core_reduced,xgboost,9,224,0.22349002957344055,0.7765099406242371,0.7857142857142857,0.21428571428571427,48,0.05804111245465538
promotion_only,core_reduced,xgboost,10,225,0.17081491649150848,0.8291850686073303,0.8355555555555556,0.16444444444444445,37,0.044740024183796856
promotion_only,promotion_plan_focused,catboost,1,225,0.623809773202868,0.37619022679713204,0.39555555555555555,0.6044444444444445,136,0.16444981862152358
promotion_only,promotion_plan_focused,catboost,2,225,0.5193006867235296,0.4806993132764704,0.5022222222222222,0.49777777777777776,112,0.1354292623941959
promotion_only,promotion_plan_focused,catboost,3,224,0.4656146180845826,0.5343853819154174,0.5446428571428571,0.45535714285714285,102,0.12333736396614269
promotion_only,promotion_plan_focused,catboost,4,225,0.41856040221755486,0.581439597782445,0.5777777777777777,0.4222222222222222,95,0.11487303506650544
promotion_only,promotion_plan_focused,catboost,5,224,0.36789387307842164,0.6321061269215783,0.5982142857142857,0.4017857142857143,90,0.10882708585247884
promotion_only,promotion_plan_focused,catboost,6,225,0.32318118371467053,0.6768188162853295,0.6355555555555555,0.36444444444444446,82,0.09915356711003627
promotion_only,promotion_plan_focused,catboost,7,224,0.2896056970381943,0.7103943029618057,0.6741071428571429,0.32589285714285715,73,0.08827085852478839
promotion_only,promotion_plan_focused,catboost,8,225,0.254223596116073,0.745776403883927,0.7466666666666667,0.25333333333333335,57,0.06892382103990327
promotion_only,promotion_plan_focused,catboost,9,224,0.2168922645257052,0.7831077354742948,0.8080357142857143,0.19196428571428573,43,0.05199516324062878
promotion_only,promotion_plan_focused,catboost,10,225,0.1671929267488936,0.8328070732511064,0.8355555555555556,0.16444444444444445,37,0.044740024183796856
promotion_only,promotion_plan_focused,dummy,1,225,1.0,0.0,0.6488888888888888,0.3511111111111111,79,0.09552599758162031
promotion_only,promotion_plan_focused,dummy,2,225,1.0,0.0,0.64,0.36,81,0.09794437726723096
promotion_only,promotion_plan_focused,dummy,3,224,1.0,0.0,0.5580357142857143,0.4419642857142857,99,0.11970979443772672
promotion_only,promotion_plan_focused,dummy,4,225,0.76,0.24,0.6933333333333334,0.30666666666666664,69,0.08343409915356712
promotion_only,promotion_plan_focused,dummy,5,224,0.0,1.0,0.6294642857142857,0.3705357142857143,83,0.1003627569528416
promotion_only,promotion_plan_focused,dummy,6,225,0.0,1.0,0.64,0.36,81,0.09794437726723096
promotion_only,promotion_plan_focused,dummy,7,224,0.0,1.0,0.6517857142857143,0.3482142857142857,78,0.094316807738815
promotion_only,promotion_plan_focused,dummy,8,225,0.0,1.0,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,promotion_plan_focused,dummy,9,224,0.0,1.0,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,promotion_plan_focused,dummy,10,225,0.0,1.0,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,promotion_plan_focused,extra_trees,1,225,0.6897190716976012,0.31028092830239884,0.4177777777777778,0.5822222222222222,131,0.15840386940749698
promotion_only,promotion_plan_focused,extra_trees,2,225,0.6265237907126642,0.3734762092873358,0.49777777777777776,0.5022222222222222,113,0.13663845223700122
promotion_only,promotion_plan_focused,extra_trees,3,224,0.5856201034386065,0.41437989656139357,0.5267857142857143,0.4732142857142857,106,0.12817412333736397
promotion_only,promotion_plan_focused,extra_trees,4,225,0.5387972151025979,0.4612027848974021,0.5688888888888889,0.4311111111111111,97,0.11729141475211609
promotion_only,promotion_plan_focused,extra_trees,5,224,0.5016367034841244,0.4983632965158757,0.6205357142857143,0.3794642857142857,85,0.10278113663845223
promotion_only,promotion_plan_focused,extra_trees,6,225,0.4637093960097764,0.5362906039902235,0.6355555555555555,0.36444444444444446,82,0.09915356711003627
promotion_only,promotion_plan_focused,extra_trees,7,224,0.4228161850643088,0.5771838149356912,0.7008928571428571,0.29910714285714285,67,0.08101571946795647
promotion_only,promotion_plan_focused,extra_trees,8,225,0.39103005798219503,0.608969942017805,0.76,0.24,54,0.06529625151148731
promotion_only,promotion_plan_focused,extra_trees,9,224,0.3571040954784171,0.642895904521583,0.7767857142857143,0.22321428571428573,50,0.060459492140266025
promotion_only,promotion_plan_focused,extra_trees,10,225,0.31117205731753594,0.6888279426824641,0.8133333333333334,0.18666666666666668,42,0.05078597339782346
promotion_only,promotion_plan_focused,gradient_boosting,1,225,0.6154185569119988,0.38458144308800135,0.38222222222222224,0.6177777777777778,139,0.16807738814993953
promotion_only,promotion_plan_focused,gradient_boosting,2,225,0.5160141615330447,0.4839858384669553,0.5066666666666667,0.49333333333333335,111,0.13422007255139057
promotion_only,promotion_plan_focused,gradient_boosting,3,224,0.4642211499416295,0.5357788500583706,0.5535714285714286,0.44642857142857145,100,0.12091898428053205
promotion_only,promotion_plan_focused,gradient_boosting,4,225,0.41690775543825487,0.5830922445617452,0.5644444444444444,0.43555555555555553,98,0.1185006045949214
promotion_only,promotion_plan_focused,gradient_boosting,5,224,0.3668653028026741,0.633134697197326,0.6339285714285714,0.36607142857142855,82,0.09915356711003627
promotion_only,promotion_plan_focused,gradient_boosting,6,225,0.3231626593082053,0.6768373406917947,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,promotion_plan_focused,gradient_boosting,7,224,0.2933226353433182,0.7066773646566817,0.7276785714285714,0.27232142857142855,61,0.07376058041112454
promotion_only,promotion_plan_focused,gradient_boosting,8,225,0.2587026894720098,0.7412973105279902,0.7466666666666667,0.25333333333333335,57,0.06892382103990327
promotion_only,promotion_plan_focused,gradient_boosting,9,224,0.2252616193145907,0.7747383806854093,0.7723214285714286,0.22767857142857142,51,0.06166868198307134
promotion_only,promotion_plan_focused,gradient_boosting,10,225,0.17269178794282522,0.8273082120571748,0.8133333333333334,0.18666666666666668,42,0.05078597339782346
promotion_only,promotion_plan_focused,hist_gradient_boosting,1,225,0.693500508880948,0.3064994911190519,0.41333333333333333,0.5866666666666667,132,0.1596130592503023
promotion_only,promotion_plan_focused,hist_gradient_boosting,2,225,0.5520416222324609,0.44795837776753905,0.5333333333333333,0.4666666666666667,105,0.12696493349455865
promotion_only,promotion_plan_focused,hist_gradient_boosting,3,224,0.47931260436953865,0.5206873956304613,0.5625,0.4375,98,0.1185006045949214
promotion_only,promotion_plan_focused,hist_gradient_boosting,4,225,0.42133642579262676,0.5786635742073734,0.5688888888888889,0.4311111111111111,97,0.11729141475211609
promotion_only,promotion_plan_focused,hist_gradient_boosting,5,224,0.3684917495906384,0.6315082504093616,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
promotion_only,promotion_plan_focused,hist_gradient_boosting,6,225,0.3181179858561194,0.6818820141438807,0.6666666666666666,0.3333333333333333,75,0.09068923821039904
promotion_only,promotion_plan_focused,hist_gradient_boosting,7,224,0.2785282537908117,0.7214717462091883,0.6919642857142857,0.3080357142857143,69,0.08343409915356712
promotion_only,promotion_plan_focused,hist_gradient_boosting,8,225,0.2308927464605246,0.7691072535394754,0.6933333333333334,0.30666666666666664,69,0.08343409915356712
promotion_only,promotion_plan_focused,hist_gradient_boosting,9,224,0.17921944178421315,0.8207805582157869,0.7946428571428571,0.20535714285714285,46,0.05562273276904474
promotion_only,promotion_plan_focused,hist_gradient_boosting,10,225,0.10671695815378349,0.8932830418462165,0.7777777777777778,0.2222222222222222,50,0.060459492140266025
promotion_only,promotion_plan_focused,lightgbm,1,225,0.6864014872800644,0.31359851271993566,0.4666666666666667,0.5333333333333333,120,0.14510278113663846
promotion_only,promotion_plan_focused,lightgbm,2,225,0.5505522922359983,0.44944770776400167,0.5111111111111111,0.4888888888888889,110,0.13301088270858524
promotion_only,promotion_plan_focused,lightgbm,3,224,0.47810615459759814,0.5218938454024019,0.5446428571428571,0.45535714285714285,102,0.12333736396614269
promotion_only,promotion_plan_focused,lightgbm,4,225,0.42304389225426303,0.5769561077457369,0.6088888888888889,0.39111111111111113,88,0.10640870616686819
promotion_only,promotion_plan_focused,lightgbm,5,224,0.37325403570110893,0.6267459642988911,0.5848214285714286,0.41517857142857145,93,0.1124546553808948
promotion_only,promotion_plan_focused,lightgbm,6,225,0.3233290906283631,0.6766709093716369,0.6622222222222223,0.3377777777777778,76,0.09189842805320435
promotion_only,promotion_plan_focused,lightgbm,7,224,0.28114156484906844,0.7188584351509315,0.6741071428571429,0.32589285714285715,73,0.08827085852478839
promotion_only,promotion_plan_focused,lightgbm,8,225,0.23275759485973216,0.7672424051402679,0.6755555555555556,0.3244444444444444,73,0.08827085852478839
promotion_only,promotion_plan_focused,lightgbm,9,224,0.17957635063815716,0.8204236493618428,0.78125,0.21875,49,0.0592503022974607
promotion_only,promotion_plan_focused,lightgbm,10,225,0.11106054834851527,0.8889394516514848,0.8088888888888889,0.19111111111111112,43,0.05199516324062878
promotion_only,promotion_plan_focused,logistic,1,225,0.7192976874921054,0.28070231250789457,0.4177777777777778,0.5822222222222222,131,0.15840386940749698
promotion_only,promotion_plan_focused,logistic,2,225,0.6347083396878462,0.36529166031215377,0.4888888888888889,0.5111111111111111,115,0.13905683192261184
promotion_only,promotion_plan_focused,logistic,3,224,0.5789111240492536,0.42108887595074634,0.5803571428571429,0.41964285714285715,94,0.11366384522370013
promotion_only,promotion_plan_focused,logistic,4,225,0.5286504258910459,0.47134957410895406,0.52,0.48,108,0.13059250302297462
promotion_only,promotion_plan_focused,logistic,5,224,0.4974109640176409,0.502589035982359,0.6294642857142857,0.3705357142857143,83,0.1003627569528416
promotion_only,promotion_plan_focused,logistic,6,225,0.46722902117565757,0.5327709788243424,0.6666666666666666,0.3333333333333333,75,0.09068923821039904
promotion_only,promotion_plan_focused,logistic,7,224,0.4379457622449367,0.5620542377550632,0.6785714285714286,0.32142857142857145,72,0.08706166868198308
promotion_only,promotion_plan_focused,logistic,8,225,0.40527586438157853,0.5947241356184214,0.7466666666666667,0.25333333333333335,57,0.06892382103990327
promotion_only,promotion_plan_focused,logistic,9,224,0.3616057147016713,0.6383942852983288,0.7946428571428571,0.20535714285714285,46,0.05562273276904474
promotion_only,promotion_plan_focused,logistic,10,225,0.27630961432428036,0.7236903856757195,0.7955555555555556,0.20444444444444446,46,0.05562273276904474
promotion_only,promotion_plan_focused,random_forest,1,225,0.7011621067556036,0.29883789324439636,0.4,0.6,135,0.16324062877871826
promotion_only,promotion_plan_focused,random_forest,2,225,0.6307456577369341,0.3692543422630658,0.5377777777777778,0.4622222222222222,104,0.12575574365175332
promotion_only,promotion_plan_focused,random_forest,3,224,0.5854876318625702,0.4145123681374297,0.53125,0.46875,105,0.12696493349455865
promotion_only,promotion_plan_focused,random_forest,4,225,0.5390575226857737,0.46094247731422633,0.52,0.48,108,0.13059250302297462
promotion_only,promotion_plan_focused,random_forest,5,224,0.49643923207372803,0.5035607679262719,0.6294642857142857,0.3705357142857143,83,0.1003627569528416
promotion_only,promotion_plan_focused,random_forest,6,225,0.4512604604668895,0.5487395395331105,0.68,0.32,72,0.08706166868198308
promotion_only,promotion_plan_focused,random_forest,7,224,0.4096967302224632,0.5903032697775368,0.6696428571428571,0.33035714285714285,74,0.08948004836759371
promotion_only,promotion_plan_focused,random_forest,8,225,0.36896459452028463,0.6310354054797154,0.7377777777777778,0.26222222222222225,59,0.07134220072551391
promotion_only,promotion_plan_focused,random_forest,9,224,0.3321999904972738,0.6678000095027262,0.7857142857142857,0.21428571428571427,48,0.05804111245465538
promotion_only,promotion_plan_focused,random_forest,10,225,0.2768934496023224,0.7231065503976777,0.8266666666666667,0.17333333333333334,39,0.0471584038694075
promotion_only,promotion_plan_focused,xgboost,1,225,0.6293361186981201,0.3706638813018799,0.4,0.6,135,0.16324062877871826
promotion_only,promotion_plan_focused,xgboost,2,225,0.5259650945663452,0.4740349054336548,0.5066666666666667,0.49333333333333335,111,0.13422007255139057
promotion_only,promotion_plan_focused,xgboost,3,224,0.47028017044067383,0.5297198295593262,0.5357142857142857,0.4642857142857143,104,0.12575574365175332
promotion_only,promotion_plan_focused,xgboost,4,225,0.41752949357032776,0.5824704766273499,0.6088888888888889,0.39111111111111113,88,0.10640870616686819
promotion_only,promotion_plan_focused,xgboost,5,224,0.3680706322193146,0.631929337978363,0.5848214285714286,0.41517857142857145,93,0.1124546553808948
promotion_only,promotion_plan_focused,xgboost,6,225,0.32365095615386963,0.6763491034507751,0.6666666666666666,0.3333333333333333,75,0.09068923821039904
promotion_only,promotion_plan_focused,xgboost,7,224,0.2901931703090668,0.7098068594932556,0.6607142857142857,0.3392857142857143,76,0.09189842805320435
promotion_only,promotion_plan_focused,xgboost,8,225,0.255827397108078,0.7441725730895996,0.7555555555555555,0.24444444444444444,55,0.06650544135429262
promotion_only,promotion_plan_focused,xgboost,9,224,0.21966764330863953,0.7803323864936829,0.78125,0.21875,49,0.0592503022974607
promotion_only,promotion_plan_focused,xgboost,10,225,0.16961047053337097,0.8303895592689514,0.8177777777777778,0.18222222222222223,41,0.049576783555018135
promotion_only,promotion_reduced_interpretable,catboost,1,225,0.6147997552448307,0.38520024475516934,0.4222222222222222,0.5777777777777777,130,0.15719467956469166
promotion_only,promotion_reduced_interpretable,catboost,2,225,0.5112060829843461,0.4887939170156539,0.5377777777777778,0.4622222222222222,104,0.12575574365175332
promotion_only,promotion_reduced_interpretable,catboost,3,224,0.4602062659966402,0.5397937340033597,0.5267857142857143,0.4732142857142857,106,0.12817412333736397
promotion_only,promotion_reduced_interpretable,catboost,4,225,0.41183883148282924,0.5881611685171708,0.6,0.4,90,0.10882708585247884
promotion_only,promotion_reduced_interpretable,catboost,5,224,0.362568025097974,0.6374319749020261,0.5803571428571429,0.41964285714285715,94,0.11366384522370013
promotion_only,promotion_reduced_interpretable,catboost,6,225,0.32438414062456467,0.6756158593754354,0.6355555555555555,0.36444444444444446,82,0.09915356711003627
promotion_only,promotion_reduced_interpretable,catboost,7,224,0.2935963000731268,0.7064036999268731,0.7053571428571429,0.29464285714285715,66,0.07980652962515115
promotion_only,promotion_reduced_interpretable,catboost,8,225,0.2664624166563163,0.7335375833436837,0.6933333333333334,0.30666666666666664,69,0.08343409915356712
promotion_only,promotion_reduced_interpretable,catboost,9,224,0.2318670558859081,0.7681329441140919,0.7991071428571429,0.20089285714285715,45,0.05441354292623942
promotion_only,promotion_reduced_interpretable,catboost,10,225,0.17804032161727357,0.8219596783827264,0.8177777777777778,0.18222222222222223,41,0.049576783555018135
promotion_only,promotion_reduced_interpretable,dummy,1,225,1.0,0.0,0.6488888888888888,0.3511111111111111,79,0.09552599758162031
promotion_only,promotion_reduced_interpretable,dummy,2,225,1.0,0.0,0.64,0.36,81,0.09794437726723096
promotion_only,promotion_reduced_interpretable,dummy,3,224,1.0,0.0,0.5580357142857143,0.4419642857142857,99,0.11970979443772672
promotion_only,promotion_reduced_interpretable,dummy,4,225,0.76,0.24,0.6933333333333334,0.30666666666666664,69,0.08343409915356712
promotion_only,promotion_reduced_interpretable,dummy,5,224,0.0,1.0,0.6294642857142857,0.3705357142857143,83,0.1003627569528416
promotion_only,promotion_reduced_interpretable,dummy,6,225,0.0,1.0,0.64,0.36,81,0.09794437726723096
promotion_only,promotion_reduced_interpretable,dummy,7,224,0.0,1.0,0.6517857142857143,0.3482142857142857,78,0.094316807738815
promotion_only,promotion_reduced_interpretable,dummy,8,225,0.0,1.0,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,promotion_reduced_interpretable,dummy,9,224,0.0,1.0,0.6160714285714286,0.38392857142857145,86,0.10399032648125756
