query_title,title,releasedate,originalreleaseyear,country,targetage,playtime,genre
변태가면,변태 가면,20131114.0,2013.0,일본,15세이상관람가,105.0,액션|코미디
신선조-낭인,신선조-낭인,20141029.0,2013.0,일본,15세이상관람가,107.0,액션
베로니카마스,베로니카 마스,,2014.0,미국,,,드라마
닌자2:섀도우어쌔신,닌자2: 섀도우 어쌔신,20141016.0,2013.0,미국,청소년관람불가,94.0,액션|범죄
이웃사촌,이웃사촌,20201125.0,2020.0,한국,12세이상관람가,130.0,드라마|코미디
레브,레브,20200820.0,2020.0,캐나다,15세이상관람가,92.0,액션|드라마
인디펜던츠데이:외계의대침공,인디펜던츠 데이: 외계의 대침공,20171206.0,2016.0,미국,15세이상관람가,91.0,액션|SF
킥애스:영웅의탄생,킥 애스: 영웅의 탄생,20100422.0,2010.0,영국|미국,청소년관람불가,117.0,액션|어드벤처|코미디
무림9대문파:사도황규,무림9대문파-사도황규,20170803.0,2017.0,중국,청소년관람불가,79.0,액션
레베카(1940),레베카,,,,,,
인포머스,인포머스,,2008.0,미국|독일,,98.0,범죄|드라마|스릴러
거울속으로,거울속으로,20030814.0,2003.0,한국,15세관람가,113.0,공포(호러)
무방비도시,무방비도시,20080110.0,2007.0,한국,15세이상관람가,112.0,범죄|액션
나폴레옹:토레스전투,나폴레옹 토레스전투,20131114.0,2012.0,포르투갈,청소년관람불가,151.0,전쟁|드라마
타인의숨결,타인의 숨결,19750726.0,1975.0,한국,15세이상관람가,100.0,드라마
러브앤아트,러브 앤 아트,20171109.0,2013.0,미국,15세이상관람가,115.0,멜로/로맨스|드라마
바나나쏭의기적,바나나쏭의 기적,20180308.0,2018.0,한국,전체관람가,89.0,다큐멘터리
"안녕,투이","안녕, 투이",20141127.0,2013.0,한국,청소년관람불가,106.0,미스터리|드라마
렛힘고,렛 힘 고,20201105.0,2020.0,미국,15세이상관람가,114.0,범죄|스릴러|드라마
로스트인더선,로스트 인 더 선,20160818.0,2015.0,미국,15세이상관람가,95.0,스릴러
"리벤지,미친사랑이야기","리벤지, 미친 사랑 이야기",20111006.0,2010.0,홍콩,청소년관람불가,93.0,공포(호러)
다이빙:그녀에빠지다,다이빙: 그녀에 빠지다,20181129.0,2017.0,프랑스,15세이상관람가,102.0,멜로/로맨스|드라마
체르노빌:원전대폭발,체르노빌: 원전 대폭발,20151203.0,2013.0,러시아,12세이상관람가,118.0,어드벤처|액션|드라마
신경쇠약직전의뱀파이어,신경쇠약 직전의 뱀파이어,20150521.0,2014.0,오스트리아 |스위스,15세이상관람가,87.0,코미디
클라운돌,클라운 돌,20201223.0,2019.0,미국,청소년관람불가,93.0,공포(호러)
통메모리즈[확장판],통 메모리즈,,2016.0,한국,15세이상관람가,130.0,액션
42일간의기적,42일간의 기적,,2011.0,미국,12세이상관람가,100.0,드라마|멜로/로맨스
본드,본드,,2015.0,미국,,,액션
퍼미션,퍼미션,20190227.0,2017.0,미국,청소년관람불가,98.0,코미디|드라마|멜로/로맨스
귀신을보는눈:동안(2010),귀신을 보는 눈: 동안,20140424.0,2010.0,홍콩,15세이상관람가,97.0,공포(호러)
산타앤컴퍼니,산타 앤 컴퍼니,20191212.0,2017.0,프랑스,전체관람가,100.0,판타지
우리가사랑한시간,우리가 사랑한 시간,20151112.0,2013.0,미국,15세이상관람가,97.0,멜로/로맨스
파라노말다이어리:클롭힐(2013),파라노말 다이어리 : 클롭힐,20150611.0,2013.0,미국|영국,청소년관람불가,88.0,공포(호러)|다큐멘터리
다크하트,다크 하트,20181214.0,2014.0,미국,청소년관람불가,98.0,스릴러|미스터리
천국의아이들(1997),천국의 아이들,20010316.0,1997.0,미국,전체관람가,87.0,드라마|코미디
프랑스여자,프랑스여자,20200604.0,2019.0,한국,15세이상관람가,88.0,드라마
인시디어스:죽음의병원,인시디어스 : 죽음의 병원,,2017.0,미국,청소년관람불가,87.0,공포(호러)
썸원썸웨어,썸원 썸웨어,20200429.0,2019.0,프랑스,12세이상관람가,110.0,멜로/로맨스
안녕까지30분,안녕까지 30분,20201014.0,2019.0,일본,12세이상관람가,114.0,판타지|멜로/로맨스
무용,무용,,2021.0,한국,,16.0,드라마|스릴러
내겐너무이쁜당신,내겐 너무 이쁜 당신,19920223.0,1989.0,프랑스,연소자관람불가,91.0,코미디|멜로/로맨스
클라라의색즉시공,클라라의 색즉시공,,2016.0,중국,15세이상관람가,115.0,기타
비에젖은입술,비에 젖은 입술,19741026.0,1974.0,한국,15세이상관람가,88.0,멜로/로맨스
나와봄날의약속,나와 봄날의 약속,20180628.0,2017.0,한국,15세이상관람가,92.0,미스터리|판타지
쇼퍼홀릭,쇼퍼홀릭,20090326.0,2009.0,미국,12세이상관람가,105.0,코미디|드라마|멜로/로맨스
타락경찰모로보시,타락경찰 모로보시,,2016.0,일본,청소년관람불가,134.0,범죄|드라마
리턴(2003),리턴,,2019.0,한국,12세이상관람가,27.0,
성프란치스코,성 프란치스코,20171012.0,2016.0,프랑스,전체관람가,87.0,드라마
무사회:사무라이대습격,무사회:사무라이 대습격,,2019.0,중국,,119.0,액션|사극
돈보더투노크,돈 보더 투 노크,,1952.0,미국,,76.0,드라마|스릴러
실버벨,실버벨,20161215.0,2013.0,미국,전체관람가,89.0,코미디
섀도우솔저,섀도우 솔저,20141204.0,2011.0,미국,15세이상관람가,84.0,액션|전쟁
분노의질주:더오리지널,분노의 질주: 더 오리지널,20090402.0,2009.0,미국,15세이상관람가,106.0,액션
프리퀀시,프리퀀시,20001124.0,2000.0,미국,12세관람가,118.0,범죄|드라마|SF|스릴러
아니무스,아니무스,,2015.0,미국,,,공포(호러)
최면전문의,최면 전문의,20150730.0,2012.0,스웨덴,15세이상관람가,116.0,스릴러|드라마
고백할수없는,고백할 수 없는,20160331.0,2014.0,한국,청소년관람불가,90.0,스릴러
버닝브라이트,버닝 브라이트,,2010.0,미국,15세이상관람가,85.0,스릴러|드라마
쎄시봉,쎄시봉,20150205.0,2014.0,한국,15세이상관람가,122.0,멜로/로맨스|코미디|드라마
블랙라이더,블랙 라이더,20161114.0,2014.0,미국,청소년관람불가,97.0,액션|드라마|판타지
내남자의이중생활,내 남자의 이중생활,,2013.0,독일,청소년관람불가,100.0,스릴러
신은죽지않았다3:어둠속의빛,신은 죽지 않았다 3: 어둠 속의 빛,20180719.0,2018.0,미국,12세이상관람가,104.0,드라마
게임나이트,게임 나이트,,2018.0,미국,,,액션
알라딘3-알라딘과도둑의왕,알라딘 3 - 알라딘과 도둑의 왕,,1996.0,미국,,80.0,어드벤처|애니메이션
고스트오브세인트,고스트 오브 세인트,,2011.0,미국,,80.0,SF
돈겟아웃!,돈 겟 아웃!,,2018.0,독일,15세이상관람가,108.0,스릴러
마스터돌프,마스터 돌프,19890722.0,1987.0,미국,연소자관람가,105.0,SF|액션
더키친,더 키친,,2019.0,미국,,118.0,액션|범죄|드라마
"나의아들,나의어머니","나의 아들, 나의 어머니",20151217.0,2015.0,한국,전체관람가,69.0,다큐멘터리
더저지,더 저지,,2014.0,미국,,141.0,드라마
"어쩌다,결혼","어쩌다, 결혼",20190227.0,2018.0,한국,12세이상관람가,87.0,멜로/로맨스|코미디
드렁크보트,드렁크보트,,2010.0,미국,15세이상관람가,98.0,드라마
그림자들의섬,그림자들의 섬,20160825.0,2014.0,한국,15세이상관람가,98.0,다큐멘터리
완벽한타인,완벽한 타인,20181031.0,2018.0,한국,15세이상관람가,115.0,드라마|코미디
키스더걸,키스 더 걸,19971115.0,1997.0,미국,18세 미만인 자는 관람할 수 없는 등급,115.0,스릴러|드라마|미스터리|범죄
오!문희[가치봄],오! 문희,20200902.0,2020.0,한국,12세이상관람가,109.0,코미디|드라마
캠걸,캠걸,20140612.0,2013.0,이탈리아,청소년관람불가,90.0,드라마
에브리씽머스트고,에브리씽 머스트 고,20120712.0,2010.0,미국,15세이상관람가,96.0,코미디|드라마
스콘드:잔혹불륜사,스콘드: 잔혹 불륜사,20131114.0,2013.0,미국,청소년관람불가,86.0,스릴러|공포(호러)
죽는자를위한기도,죽는자를 위한 기도,19900428.0,1987.0,미국,고등학생이상관람가,108.0,드라마|액션
랜드오브베어스,랜드 오브 베어스,20141222.0,2014.0,프랑스,전체관람가,89.0,다큐멘터리
페어웰,페어웰,20210204.0,2019.0,미국|중국,전체관람가,100.0,가족|드라마
데드걸즈,데드 걸즈,20160818.0,2014.0,미국,청소년관람불가,90.0,공포(호러)|스릴러
폰티풀,폰티풀,20110326.0,2008.0,캐나다,15세이상관람가,96.0,공포(호러)|스릴러
아마겟돈2046,아마겟돈 2046,,2020.0,미국,,94.0,SF|액션
리버스나인,리버스 나인,,2015.0,미국,,,액션
데드존오브저스티스,데드존 오브 저스티스,,2012.0,미국|벨기에|이스라엘,,85.0,액션|범죄
링-라센(1998),링 - 라센,20001111.0,1998.0,일본,15세관람가,96.0,공포(호러)|스릴러
태양은가득히,태양은 가득히,19730203.0,1960.0,프랑스|이탈리아,12세이상관람가,118.0,범죄|스릴러
제인도,제인 도,20170823.0,2016.0,영국|미국,청소년관람불가,86.0,공포(호러)
군산:거위를노래하다,군산: 거위를 노래하다,20181108.0,2018.0,한국,15세이상관람가,121.0,드라마
프라이빗스쿨,프라이빗 스쿨,19861108.0,1983.0,미국,연소자관람불가,90.0,코미디
써티데이즈오브나이트(2007),써티 데이즈 오브 나이트,20080110.0,2007.0,미국,청소년관람불가,112.0,공포(호러)|스릴러
스피드(1994),스피드,19940625.0,1994.0,미국,고등학생이상관람가,115.0,스릴러|액션
플로리다프로젝트,플로리다 프로젝트,20180307.0,2017.0,미국,15세이상관람가,111.0,드라마
침묵의파이터,침묵의 파이터,,2014.0,중국,12세이상관람가,89.0,액션|드라마|멜로/로맨스
백설공주살인사건,백설공주 살인사건,20150212.0,2014.0,일본,15세이상관람가,126.0,미스터리
로스트아이덴티티,로스트 아이덴티티,,2015.0,미국,,,드라마
디재스터아티스트,디재스터 아티스트,,2017.0,미국,,,코미디
럼블,럼블,20170822.0,2016.0,미국,15세이상관람가,91.0,액션
앵그리스트맨(2014),앵그리스트 맨,20141030.0,2014.0,미국,15세이상관람가,83.0,드라마
친구사이?,친구사이?,20091217.0,2009.0,한국,15세이상관람가,54.0,드라마|멜로/로맨스
월령검,월령검,,2018.0,중국,15세이상관람가,89.0,액션|판타지
디판,디판,20151022.0,2015.0,프랑스,청소년관람불가,114.0,드라마
비스티보이즈,비스티 보이즈,20080430.0,2008.0,한국,청소년관람불가,132.0,드라마
분노의역류(1991),분노의 역류,19910803.0,1991.0,미국,중학생이상관람가,134.0,드라마|액션|미스터리|스릴러
배드럭:재수없는날,배드 럭: 재수 없는 날,,2015.0,오스트리아 ,,77.0,코미디|액션|범죄|스릴러
폴리우드,폴리우드,,2009.0,미국,,91.0,다큐멘터리
쉬핑뉴스,쉬핑 뉴스,20020527.0,2001.0,미국,18세관람가,111.0,드라마
더걸이즈인트러블,더 걸 이즈 인 트러블,20160407.0,2015.0,미국,청소년관람불가,94.0,범죄|스릴러
7광구,7광구,20110804.0,2011.0,한국,15세이상관람가,101.0,SF|액션|스릴러
특수부대:스카이헌터,특수부대: 스카이 헌터,,2016.0,홍콩,12세이상관람가,114.0,액션|전쟁
노필터,노필터,,2019.0,프랑스,,101.0,드라마|코미디
자카르타,자카르타,20001230.0,2000.0,한국,15세관람가,93.0,코미디|액션
영춘권의전설,영춘권의 전설,,2017.0,미국,12세이상관람가,72.0,액션
마이라띠마,마이 라띠마,20130606.0,2012.0,한국,청소년관람불가,126.0,멜로/로맨스|드라마
씨크,씨크,,2014.0,미국,,71.0,범죄|멜로/로맨스
데메킹,데메킹,,2009.0,일본,전체관람가,99.0,판타지|액션|SF
저스트렛고,저스트 렛 고,,2015.0,미국,12세이상관람가,106.0,드라마
명탐정필립(1946),명탐정 필립,,1978.0,영국,,,미스터리
망자의계곡,망자의 계곡,,2019.0,콜롬비아,,136.0,드라마
밤의문이열린다,밤의 문이 열린다,20190815.0,2018.0,한국,12세이상관람가,89.0,판타지|드라마
사냥:헌터스킬러,사냥: 헌터스 킬러,20160728.0,2011.0,프랑스|벨기에,청소년관람불가,93.0,공포(호러)|스릴러
옹박4:리얼액션마스터,옹박 4: 리얼 액션 마스터,20160602.0,2011.0,프랑스,청소년관람불가,81.0,액션|드라마
소림사무림제자,소림사 무림제자,20170725.0,2012.0,미국,15세이상관람가,84.0,액션|드라마
사돈의팔촌,사돈의 팔촌,20160512.0,2015.0,한국,15세이상관람가,103.0,멜로/로맨스|드라마
간큰가족,간 큰 가족,20050609.0,2005.0,한국,12세관람가,102.0,코미디
좋은사람있으면소개시켜줘,좋은사람있으면 소개시켜줘,20020808.0,2002.0,한국,15세관람가,105.0,멜로/로맨스|드라마|코미디
어떻게헤어질까,어떻게 헤어질까,20161103.0,2016.0,한국,12세이상관람가,101.0,판타지|드라마
신장의야망,신장의 야망,,2016.0,일본,12세이상관람가,125.0,드라마|어드벤처|SF
워룸,워 룸,,1993.0,미국,,96.0,다큐멘터리
옴샨티옴,옴 샨티 옴,20130214.0,2007.0,인도,15세이상관람가,137.0,멜로/로맨스|액션
타이투스,타이투스,,1999.0,미국,,162.0,드라마|전쟁
데스티네이션웨딩,데스티네이션 웨딩,20181213.0,2018.0,미국,15세이상관람가,86.0,코미디|멜로/로맨스
제리맥과이어,제리 맥과이어,19970201.0,1996.0,미국,고등학생이상관람가,138.0,드라마|코미디
세렌디피티,세렌디피티,20020419.0,2001.0,미국,12세관람가,90.0,드라마
흑거미,흑거미,19751122.0,1975.0,한국,,95.0,액션
레드:더레전드,레드: 더 레전드,20130718.0,2012.0,미국,15세이상관람가,115.0,액션|코미디|범죄
요괴외전,요괴외전,,2018.0,중국,,75.0,판타지
네스트(2002),네스트,,2022.0,덴마크|아이슬란드,,22.0,드라마
보스베이비,보스 베이비,20170503.0,2017.0,미국,전체관람가,97.0,애니메이션|코미디|가족
으라차차!마이러브,으라차차! 마이 러브,,2019.0,일본,12세이상관람가,91.0,멜로/로맨스|코미디
청춘:그날의설렘처럼,청춘: 그 날의 설렘처럼,,2016.0,중국,15세이상관람가,135.0,멜로/로맨스
다크웹,다크웹,,2016.0,프랑스,,72.0,공포(호러)
씨민과나데르의별거,씨민과 나데르의 별거,20111013.0,2011.0,이란,12세이상관람가,124.0,드라마
파리는불타고있는가?,파리는 불타고 있는가?,,1966.0,프랑스,,173.0,드라마|전쟁
폴링,폴링,,2015.0,한국,,14.0,멜로/로맨스|판타지
블러드스크린,블러드 스크린,,2020.0,우루과이,,87.0,공포(호러)
베오울프,베오울프,20071114.0,2007.0,미국,15세이상관람가,113.0,애니메이션|드라마|어드벤처|판타지
리틀비트좀비,리틀 비트 좀비,20160610.0,2012.0,캐나다,청소년관람불가,87.0,공포(호러)
웰컴투사라예보,웰컴 투 사라예보,,1997.0,영국|미국,,102.0,전쟁|드라마
물괴[가치봄],물괴,20180912.0,2017.0,한국,15세이상관람가,105.0,액션|사극
분닥세인트,분닥세인트,20000415.0,1999.0,미국,18세관람가,102.0,액션|범죄
[OCEAN공개]래비지,래비지,,2019.0,미국,,84.0,스릴러
더카비닝,더 카비닝,,2014.0,미국,,,공포(호러)
금의위-황궁결사대,금의위-황궁결사대,,2018.0,중국,,89.0,액션|드라마
쎄븐플로어,쎄븐 플로어,20140915.0,2013.0,스페인,15세이상관람가,88.0,스릴러
약속한여자,약속한 여자,19830618.0,1983.0,한국,국민학생관람불가,106.0,드라마|멜로/로맨스
메탈토네이도,메탈 토네이도,,2011.0,캐나다,,90.0,액션
콜드워터,콜드워터,,2013.0,미국,,105.0,드라마|스릴러
[OCEAN공개]삼진그룹영어토익반,삼진그룹 영어토익반,20201021.0,2020.0,한국,12세이상관람가,110.0,드라마
호텔레이크,호텔 레이크,20200429.0,2020.0,한국,15세이상관람가,100.0,공포(호러)
돈조반니(2009),돈 조반니,20101014.0,2009.0,이탈리아|스페인,15세이상관람가,127.0,드라마
컨저링고스트,컨저링 고스트,20180819.0,2017.0,영국,청소년관람불가,94.0,공포(호러)
미쓰GO(2012),미쓰GO,20120621.0,2012.0,한국,15세이상관람가,115.0,액션|코미디|범죄
승풍파랑,승풍파랑,20170914.0,2017.0,홍콩,15세이상관람가,101.0,코미디|드라마
레전드오브타잔,레전드 오브 타잔,20160629.0,2016.0,미국,12세이상관람가,109.0,액션|어드벤처
어떤하루(2017),어떤 하루,20170628.0,2017.0,한국,15세이상관람가,92.0,드라마
탐엣더팜,탐엣더팜,20140522.0,2013.0,캐나다|프랑스,15세이상관람가,103.0,드라마|스릴러
더듀얼,더 듀얼,20201119.0,2016.0,미국,청소년관람불가,109.0,범죄|스릴러|액션
헌츠맨:윈터스워,헌츠맨: 윈터스 워,20160413.0,2016.0,미국,12세이상관람가,113.0,액션|어드벤처
슬픔은그대가슴에,슬픔은 그대 가슴에,19990508.0,1959.0,미국,12세관람가,124.0,드라마|가족
썸오브올피어스,썸 오브 올 피어스,20020802.0,2002.0,미국,12세관람가,124.0,액션
살인자들(1946),살인자들,,1946.0,미국,,103.0,범죄|드라마
현상금사냥꾼(1966),현상금 사냥꾼,20170921.0,2015.0,미국,청소년관람불가,80.0,서부극(웨스턴)|액션|어드벤처
퍼스널이펙츠,퍼스널 이펙츠,20120126.0,2011.0,미국,15세이상관람가,110.0,드라마
우리가족삼총사,우리 가족 삼총사,,2015.0,프랑스,12세이상관람가,101.0,코미디|드라마
황혼의빛,황혼의 빛,20061214.0,2006.0,핀란드,12세이상관람가,74.0,드라마
사보타지(1936),사보타지,20140723.0,2013.0,미국,청소년관람불가,102.0,범죄|액션|스릴러
48+1,48+1,19951104.0,1995.0,한국,연소자관람불가,106.0,드라마
데들리스토커,데들리 스토커,20190124.0,2017.0,미국,15세이상관람가,84.0,공포(호러)
레인보우,레인보우,20101118.0,2009.0,한국,12세이상관람가,91.0,드라마
바이트:보이지않는위험,바이트: 보이지 않는 위험,,2015.0,미국,,90.0,공포(호러)|액션|범죄
이웃사촌[가치봄],이웃사촌,20201125.0,2020.0,한국,12세이상관람가,130.0,드라마|코미디
소권괴초2:용등호약,소권괴초2-용등호약,19841215.0,1983.0,홍콩,연소자관람가,85.0,액션
하드페인트,하드 페인트,,2019.0,브라질|네덜란드,,117.0,드라마
크라잉프리맨(1995),크라잉 프리맨,19960113.0,1995.0,미국|캐나다|프랑스|일본,연소자관람불가,102.0,액션|범죄|스릴러
로즈와마틴의유령퇴치주식회사,로즈와 마틴의 유령퇴치 주식회사,,2019.0,기타,,94.0,코미디|판타지|공포(호러)
뮤즈(2017),뮤즈,,2009.0,필리핀,,14.0,애니메이션
아우슈비츠,아우슈비츠,20190620.0,2018.0,영국,15세이상관람가,89.0,전쟁|드라마
6번째날(2000),6번째 날,20001222.0,2000.0,미국,12세관람가,123.0,SF|액션|스릴러
매그놀리아,매그놀리아,20000415.0,1999.0,미국,18세관람가,187.0,드라마
로나의침묵,로나의 침묵,20090604.0,2008.0,벨기에|프랑스|이탈리아|독일,15세이상관람가,105.0,드라마
신밧드:제5의항해,신밧드: 제5의 항해,20161125.0,2014.0,미국,12세이상관람가,79.0,판타지|액션|어드벤처
닥터스트레인지러브,닥터 스트레인지러브,,1964.0,영국,,96.0,코미디|드라마
디스터번스,디스터번스,20020523.0,2001.0,미국,15세관람가,90.0,스릴러
히치콕,히치콕,,2012.0,미국,12세이상관람가,98.0,스릴러
셔틀런,셔틀런,,2017.0,한국,,9.0,드라마
디스트릭트9(2009),디스트릭트 9,20091015.0,2009.0,미국|뉴질랜드,청소년관람불가,112.0,SF|액션|스릴러|드라마|코미디
미스스티븐스,미스 스티븐스,20190502.0,2016.0,미국,12세이상관람가,86.0,드라마
분노의질주:홉스&쇼,분노의 질주: 홉스&쇼,20190814.0,2019.0,미국,12세이상관람가,135.0,액션
보안관,보안관,20170503.0,2016.0,한국,15세이상관람가,115.0,범죄|코미디
라스트홈,라스트 홈,20160407.0,2014.0,미국,15세이상관람가,112.0,드라마
봄의멜로디(2011),봄의 멜로디,20150122.0,2011.0,호주|중국,12세이상관람가,96.0,드라마
패트리어트워,패트리어트 워,20190618.0,2018.0,러시아,12세이상관람가,105.0,전쟁|액션
광대들:풍문조작단,광대들: 풍문조작단,20190821.0,2019.0,한국,12세이상관람가,108.0,사극
피아노2,피아노 2,,2000.0,영국|프랑스,15세관람가,97.0,드라마
메리에겐뭔가특별한것이있다,메리에겐 뭔가 특별한 것이 있다,19980926.0,1998.0,미국,18세 미만인 자는 관람할 수 없는 등급,120.0,코미디
들리나요?,들리나요?,20200610.0,2020.0,한국,전체관람가,80.0,다큐멘터리
007제15탄-리빙데이라이트,007 제15탄 - 리빙 데이라이트,19890204.0,1987.0,미국,중학생이상관람가,130.0,액션
완벽한거짓말,완벽한 거짓말,20170824.0,2014.0,프랑스,15세이상관람가,103.0,스릴러
반숙소녀,반숙소녀,20170706.0,2016.0,말레이시아|대만,12세이상관람가,104.0,멜로/로맨스|드라마
알리타:배틀엔젤,알리타: 배틀 엔젤,20190205.0,2018.0,미국,12세이상관람가,121.0,액션|어드벤처|멜로/로맨스|SF|스릴러
사랑의행로(1989),사랑의 행로,19921212.0,1989.0,미국,고등학생이상관람가,114.0,드라마|멜로/로맨스
몬스터vs에이리언,몬스터 vs 에이리언,20090423.0,2009.0,미국,전체관람가,94.0,애니메이션|어드벤처|SF|코미디
로보캅,로보캅,20140213.0,2013.0,미국,12세이상관람가,117.0,액션|SF
세인트모드,세인트 모드,,2019.0,영국,,84.0,공포(호러)|미스터리
보스맨:새로운전설,보스맨:새로운 전설,,2015.0,일본,15세이상관람가,97.0,액션|드라마
혹성탈출(2001),혹성탈출,20010803.0,2001.0,미국,12세관람가,104.0,SF|드라마
러브어페어(1994),러브 어페어,19950311.0,1994.0,미국,고등학생이상관람가,108.0,멜로/로맨스
블러디마리아,블러디 마리아,,2013.0,미국,,98.0,액션|스릴러
연의황후,연의 황후,20080409.0,2008.0,홍콩,15세이상관람가,94.0,사극|드라마|액션|멜로/로맨스|판타지
샤크쓰나미,샤크 쓰나미,20200717.0,2018.0,미국,15세이상관람가,86.0,어드벤처|SF|액션
12명의죽고싶은아이들,12명의 죽고 싶은 아이들,,2019.0,일본,15세이상관람가,118.0,스릴러|드라마
파티하드다이영,파티 하드 다이 영,,2018.0,오스트리아 ,15세이상관람가,92.0,공포(호러)|스릴러
인사이드아웃,인사이드아웃,,2017.0,한국,,30.0,기타
우리는동물원을샀다,우리는 동물원을 샀다,20120118.0,2011.0,미국,전체관람가,124.0,가족|코미디
스타워즈:라스트제다이,스타워즈: 라스트 제다이,20171214.0,2017.0,미국,12세이상관람가,151.0,액션|어드벤처|판타지|SF
에너미오브스테이트(1998),에너미 오브 스테이트,19981224.0,1998.0,미국,15세 미만인 자는 관람할 수 없는 등급 ,128.0,드라마|액션|스릴러
파인애플익스프레스,파인애플 익스프레스,,2008.0,미국,청소년관람불가,112.0,코미디|범죄
철원기행,철원기행,20160421.0,2014.0,한국,12세이상관람가,102.0,드라마
위크앤드(2014),위크앤드,,2014.0,일본,청소년관람불가,71.0,기타
1812나폴레옹대전투,1812 나폴레옹 대전투,20170406.0,2012.0,러시아,12세이상관람가,99.0,어드벤처|드라마
퍼시픽림:업라이징[다국어자막],퍼시픽 림: 업라이징,20180321.0,2018.0,미국,15세이상관람가,110.0,액션|어드벤처|SF
롤플레이(2012),롤플레이,20121206.0,2012.0,한국,청소년관람불가,76.0,멜로/로맨스|스릴러
카이로의붉은장미(1985),카이로의 붉은 장미,,1985.0,,,84.0,
원스어폰어타임...인할리우드,원스 어폰 어 타임... 인 할리우드,20190925.0,2019.0,미국,청소년관람불가,161.0,드라마|코미디
배드블러드(2016),배드 블러드,20130424.0,2010.0,홍콩,청소년관람불가,94.0,액션
창문넘어도망친100세노인,창문 넘어 도망친 100세 노인,20140618.0,2013.0,스웨덴,15세이상관람가,114.0,어드벤처|코미디|드라마
미녀와야수(2017)[싱어롱],미녀와 야수,20170316.0,2017.0,미국,전체관람가,129.0,멜로/로맨스|판타지|뮤지컬
생각보다맑은,생각보다 맑은,20150122.0,2014.0,한국,12세이상관람가,77.0,애니메이션
위도우즈,위도우즈,,2018.0,영국|미국,,129.0,범죄|드라마|스릴러
두번째스물,두 번째 스물,20161103.0,2015.0,한국|이탈리아,청소년관람불가,116.0,멜로/로맨스|드라마
스타이즈본,스타 이즈 본,20181009.0,2018.0,미국,15세이상관람가,135.0,드라마|멜로/로맨스
죽어야사는여자(1992),죽어야 사는 여자,19921128.0,1992.0,미국,고등학생이상관람가,103.0,코미디|판타지
호두까기인형3D[2D],호두까기인형 3D,20130103.0,2010.0,미국,전체관람가,96.0,가족|판타지|어드벤처
스코어투셔틀,스코어 투 셔틀,20191205.0,2019.0,미국,15세이상관람가,103.0,스릴러|액션
선생님!...좋아해도될까요?,선생님!... 좋아해도 될까요?,20180406.0,2017.0,일본,12세이상관람가,112.0,드라마|멜로/로맨스
이사벨라,이사벨라,20060928.0,2006.0,홍콩,15세관람가,109.0,멜로/로맨스|범죄
녹정기2:신룡교,녹정기 2 - 신룡교,19930213.0,1993.0,홍콩,고등학생이상관람가,150.0,코미디
아시안커넥션,아시안 커넥션,19960113.0,1996.0,홍콩,연소자관람불가,98.0,액션
투와이스본,투와이스 본,20141030.0,2012.0,이탈리아,청소년관람불가,129.0,드라마|멜로/로맨스
가시꽃,가시꽃,20130822.0,2012.0,한국,청소년관람불가,103.0,드라마
더라스트잡,더 라스트 잡,20170817.0,2015.0,미국,15세이상관람가,92.0,기타
위스틸킬,위 스틸 킬,,2014.0,영국,청소년관람불가,94.0,액션|범죄
다커나이트,다커 나이트,,2017.0,캐나다,15세이상관람가,81.0,공포(호러)|스릴러
인시디어스:벽장속그것,인시디어스: 벽장 속 그것,,2017.0,미국,,75.0,공포(호러)
청연,청연,20051229.0,2005.0,한국,12세관람가,133.0,드라마
존윅(2014),존 윅,20150121.0,2014.0,미국,청소년관람불가,101.0,액션|스릴러
블러드사쿠라,블러드 사쿠라,,2019.0,한국,15세이상관람가,79.0,공포(호러)|미스터리|스릴러
빈곤의고통,빈곤의 고통,,2016.0,몽고,,87.0,
구화영웅,구화영웅,20140626.0,2013.0,중국,15세이상관람가,115.0,코미디|드라마
비밀정보원:인더프리즌,비밀정보원: 인 더 프리즌,20200415.0,2019.0,영국,청소년관람불가,113.0,범죄|스릴러
쓰리데이즈(2010),쓰리 데이즈,20101222.0,2010.0,미국|프랑스,15세이상관람가,133.0,범죄|스릴러|액션
외로운산장에서,외로운 산장에서,19740309.0,1974.0,한국,전체관람가,90.0,멜로/로맨스
[OCEAN공개]종이꽃,종이꽃,20201022.0,2019.0,한국,12세이상관람가,103.0,드라마
막걸스,막걸스,20150521.0,2013.0,한국,15세이상관람가,103.0,코미디
프리즈너,프리즈너,20200723.0,2020.0,한국,15세이상관람가,82.0,액션
본투레이즈헬,본 투 레이즈 헬,,2010.0,미국,,,액션
온리더브레이브(2018),온리 더 브레이브,20180307.0,2017.0,미국,12세이상관람가,133.0,드라마
20년전의약속,20년 전의 약속,,2011.0,한국,전체관람가,71.0,다큐멘터리
거짓말(2015),거짓말,20000108.0,1999.0,한국,18세관람가,95.0,성인물(에로)|멜로/로맨스
프레데터2018,프레데터 2018,20180619.0,2016.0,미국,15세이상관람가,80.0,액션|SF
데이비드시크릿,데이비드 시크릿,,2018.0,브라질,,114.0,범죄|공포(호러)|미스터리
올세인츠,올 세인츠,,2017.0,미국,,,드라마
메멘토[리마스터링],메멘토,20010824.0,2000.0,미국,15세관람가,113.0,미스터리|범죄|스릴러
카메라를멈추면안돼!,카메라를 멈추면 안 돼!,20180823.0,2017.0,일본,15세이상관람가,95.0,공포(호러)|코미디
