variable,candidate_formula_id,candidate_formula_description,source_files_used,source_columns_used,join_key,date_basis,observation_window,denominator,zero_denominator_policy,missing_policy,compared_rows,matched_rows,mismatched_rows,match_rate,max_abs_diff,mean_abs_diff,sample_mismatch_1,sample_mismatch_2,sample_mismatch_3,sample_matches,sample_mismatches,selected_candidate,selected_as_best_candidate,confidence_level,null_match_handling,reason,note
std_watch_time,std_watch_time_reg_day0_to_day20_row_std_ddof1,"std watch_time(min), ddof=1",View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,4308,19035,0.18455211412414857,91.22134253196087,3.6743012151679264,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=55.66361351747194, candidate=57.93652583337238","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.4714045207910317, candidate=0.5773502691896257","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=63.5, candidate=89.80256121069154","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., value=0.0 | USER_KEY=f4fbd206eb9c6bee476a2d25b16a18eaaa05690b48a6de8d06670744f..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=55.66361351747194, candidate=57.93652583337238 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.4714045207910317, candidate=0.5773502691896257 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=63.5, candidate=89.80256121069154",False,False,,both_nan_match,,
max_watch_time,max_watch_time_reg_day0_to_day20_max_row_watch_time,maximum watch_time(min) for a single view row,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,23145,198,0.9915177997686673,200.0,0.825943537677248,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=98.0, candidate=171.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=61.0, candidate=111.0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=76.0, candidate=81.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=200.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=2.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=128.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=98.0, candidate=171.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=61.0, candidate=111.0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=76.0, candidate=81.0",False,False,,both_nan_match,,
max_daily_watch_time,max_daily_watch_time_reg_day0_to_day20_max_daily_watch_time,maximum daily sum of watch_time(min),View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,23140,203,0.9913036027931286,690.0,1.2274771880221051,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=171.0, candidate=210.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=61.0, candidate=115.0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=77.0, candidate=95.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=201.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=3.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=129.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=171.0, candidate=210.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=61.0, candidate=115.0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=77.0, candidate=95.0",False,False,,both_nan_match,,
max_daily_sessions,max_daily_sessions_reg_day0_to_day20_max_daily_view_rows,maximum daily view row count,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,23141,202,0.9913464421882363,13.0,0.027888446215139442,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=7.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=1.0, candidate=4.0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=2.0, candidate=4.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=2.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=2.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=2.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=7.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=1.0, candidate=4.0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=2.0, candidate=4.0",False,False,,both_nan_match,,
recency,recency_reg_day0_to_day20_window_end_minus_last_rel_day,observation-window end relative day minus last watch relative day,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,window end,,both NaN treated as match,23343,21733,1610,0.9310285738765368,21.0,1.346784903397164,"USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=21.0","USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., master=0.0, candidate=21.0","USER_KEY=f4fbd206eb9c6bee476a2d25b16a18eaaa05690b48a6de8d06670744f..., master=0.0, candidate=21.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=4.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=13.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=10.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=21.0 | USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., master=0.0, candidate=21.0 | USER_KEY=f4fbd206eb9c6bee476a2d25b16a18eaaa05690b48a6de8d06670744f..., master=0.0, candidate=21.0",False,False,,both_nan_match,,
recency,recency_reg_day0_to_day20_last_relative_watch_day,last watch relative day,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,633,22710,0.027117337103200103,20.0,12.033329049393823,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=4.0, candidate=16.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=13.0, candidate=7.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=-1.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=10.0 | USER_KEY=482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b1..., value=10.0 | USER_KEY=8a9217ad1f2e18ba77d15d1eb0f73c4ea0c3105df50ccb8511122376f..., value=10.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=4.0, candidate=16.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=13.0, candidate=7.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., master=0.0, candidate=-1.0",False,False,,both_nan_match,,
avg_gap_between_watch_days,avg_gap_between_watch_days_reg_day0_to_day20_unique_watch_day_gap_mean,mean gap between sorted distinct watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,23145,198,0.9915177997686673,20.0,0.0285736308130602,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=3.0, candidate=1.7777777777777777","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.8, candidate=1.7777777777777777","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=2.5","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=2.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=3.0, candidate=1.7777777777777777 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.8, candidate=1.7777777777777777 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=2.5",False,False,,both_nan_match,,
max_inactive_gap_days,max_inactive_gap_days_reg_day0_to_day20_max_gap_between_watch_days,maximum difference between consecutive active watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,23155,188,0.9919461937197447,20.0,0.04489568607291265,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=3.0, candidate=6.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=6.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=2.0, candidate=6.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=5.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=3.0, candidate=6.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=6.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=2.0, candidate=6.0",False,False,,both_nan_match,,
max_inactive_gap_days,max_inactive_gap_days_reg_day0_to_day20_max_inactive_between_active_days,maximum inactive days between active watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,5547,17796,0.23763012466263977,19.0,0.7938139913464421,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=4.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=6.0, candidate=5.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=4.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=6.0, candidate=5.0",False,False,,both_nan_match,,
max_inactive_gap_days,max_inactive_gap_days_reg_day0_to_day20_max_inactive_including_edges,maximum inactive gap including observation-window start and end,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,,,both NaN treated as match,23343,2304,21039,0.09870196632823544,20.0,5.4829713404446725,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=4.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=13.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=10.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., value=0.0 | USER_KEY=0cdfedd59da0d83ad70c0083b12865f0cd414ac189f27872ca1ff6bb0..., value=7.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=5.0, candidate=4.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=13.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=10.0",False,False,,both_nan_match,,
avg_rewatch_ratio,avg_rewatch_ratio_reg_day0_to_day20_extra_duplicate_views_over_total_rows,(view rows - distinct MOVIE_NUM) / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,view rows,zero when denominator is zero,both NaN treated as match,23343,23177,166,0.992888660412115,0.90625,0.0021015583115505674,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.25","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.3125, candidate=0.25","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.25","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.2307692307692307 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.25 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.3125, candidate=0.25 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.25",False,False,,both_nan_match,,
avg_rewatch_ratio,avg_rewatch_ratio_reg_day0_to_day20_rows_belonging_to_repeated_movies_ratio,rows whose MOVIE_NUM appears more than once / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,view rows,zero when denominator is zero,both NaN treated as match,23343,9076,14267,0.388810349997858,1.0,0.1515608810174386,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.2307692307692307, candidate=0.46153846153846156","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.25, candidate=0.5","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.5, candidate=1.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.2307692307692307, candidate=0.46153846153846156 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.25, candidate=0.5 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.5, candidate=1.0",False,False,,both_nan_match,,
weekend_watch_ratio,weekend_watch_ratio_reg_day0_to_day20_weekend_view_rows_over_all_rows,weekend view row count / all view row count,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,view rows,zero when denominator is zero,both NaN treated as match,23343,23139,204,0.9912607633980208,1.0,0.004318639480766369,"USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=0.125","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.25, candidate=0.125","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=0.25, candidate=0.625","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.1538461538461538 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=0.125 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.25, candidate=0.125 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=0.25, candidate=0.625",False,False,,both_nan_match,,
weekend_watch_ratio,weekend_watch_ratio_reg_day0_to_day20_weekend_watch_time_over_total_time,weekend watch_time sum / total watch_time,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,watch_time sum,zero when denominator is zero,both NaN treated as match,23343,10979,12364,0.47033371888788933,1.0,0.08209569575319,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.1538461538461538, candidate=0.2625482625482625","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.875, candidate=0.9979674796747967","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.6195652173913043","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.1538461538461538, candidate=0.2625482625482625 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.875, candidate=0.9979674796747967 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.6195652173913043",False,False,,both_nan_match,,
watch_ratio_under_1m,watch_ratio_under_1m_reg_day0_to_day20_watch_time_le_1_over_rows,watch_time(min) <= 1 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,view rows,zero when denominator is zero,both NaN treated as match,23343,23167,176,0.9924602664610376,1.0,0.002045174514001897,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.1","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.125, candidate=0.1","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.5, candidate=0.375","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.3076923076923077 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.6666666666666666 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.5","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.1 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.125, candidate=0.1 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.5, candidate=0.375",False,False,,both_nan_match,,
watch_ratio_under_1m,watch_ratio_under_1m_reg_day0_to_day20_watch_time_lt_1_over_rows,watch_time(min) < 1 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,view rows,zero when denominator is zero,both NaN treated as match,23343,10382,12961,0.4447586000085679,1.0,0.2086747425443903,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3076923076923077, candidate=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.6666666666666666, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.5, candidate=0.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0 | USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3076923076923077, candidate=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.6666666666666666, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.5, candidate=0.0",False,False,,both_nan_match,,
watch_ratio_under_5m,watch_ratio_under_5m_reg_day0_to_day20_watch_time_le_5_over_rows,watch_time(min) <= 5 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day20,view rows,zero when denominator is zero,both NaN treated as match,23343,23150,193,0.991731996744206,1.0,0.002914155140572557,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.2","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.25, candidate=0.2","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.75, candidate=0.625","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.3846153846153846 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.5","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.2 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.25, candidate=0.2 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.75, candidate=0.625",False,False,,both_nan_match,,
