dataset_scope,model_name,score_type,decile,row_count,mean_score,observed_event_rate,event_definition,caution
overall_without_promotion,LogisticRegression,repurchase_score,1,2308,0.9818904107628492,0.9601386481802426,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,9,1117,0.6385062685394837,0.4735899731423456,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,repurchase_score,10,1118,0.4032760617300835,0.3434704830053667,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,1,1118,0.5967239382699165,0.6565295169946332,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,2,1117,0.3614937314605164,0.5264100268576545,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,3,1118,0.28783940540550756,0.3220035778175313,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,4,1117,0.2543188822808572,0.2721575649059982,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,5,1118,0.21555384563686583,0.18783542039355994,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,6,1117,0.1895056127332462,0.1692032229185318,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,7,1117,0.16242183065825266,0.11817367949865712,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,8,1118,0.13294546938422347,0.061717352415026835,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,9,1117,0.10436386204787768,0.03849597135183527,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,ExtraTrees,churn_risk,10,1118,0.07052838152352711,0.023255813953488372,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,1,1118,0.9969296565067213,0.9749552772808586,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,2,1117,0.9891080603735695,0.9668755595344674,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,3,1118,0.9748716512464034,0.947227191413238,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,4,1117,0.9488368874622475,0.9059982094897046,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,5,1118,0.9006683096110422,0.872093023255814,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,6,1117,0.8194236536369164,0.8039391226499553,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,7,1117,0.7354968753296519,0.7511190689346464,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,8,1118,0.6420427446531851,0.6556350626118068,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,9,1117,0.438522580189425,0.459265890778872,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,repurchase_score,10,1118,0.24360022004506537,0.28711985688729874,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,1,1118,0.7563997799549346,0.7128801431127012,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,2,1117,0.561477419810575,0.540734109221128,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,3,1118,0.35795725534681483,0.3425760286225403,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,4,1117,0.26450312467034814,0.25067144136078784,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,5,1118,0.1805329670323024,0.19588550983899822,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,6,1117,0.09930237385882296,0.12802148612354522,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,7,1117,0.051163112537752416,0.09400179051029543,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,8,1118,0.02512834875359668,0.052772808586762074,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,9,1117,0.010891939626430508,0.03312444046553268,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,LightGBM,churn_risk,10,1118,0.003070343493278792,0.025044722719141325,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,1,1118,0.9898328831775883,0.9767441860465116,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,2,1117,0.976119712782205,0.9650850492390332,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,3,1118,0.9572085545719843,0.9516994633273703,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,4,1117,0.9276177806841441,0.9310653536257834,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,5,1118,0.8798838561677336,0.8559928443649374,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,6,1117,0.806657497436742,0.8057296329453895,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,7,1117,0.7251868395263208,0.7376902417188899,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,8,1118,0.6414582971916643,0.6708407871198568,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,9,1117,0.45554088855173935,0.4637421665174575,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,repurchase_score,10,1118,0.2745978373614321,0.26565295169946335,repurchase = is_repurchase=1,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,1,1118,0.7254021626385678,0.7343470483005367,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,2,1117,0.5444591114482606,0.5362578334825425,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,3,1118,0.35854170280833575,0.3291592128801431,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,4,1117,0.27481316047367926,0.26230975828111014,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,5,1118,0.19330346589651431,0.19409660107334525,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,6,1117,0.12008965917218446,0.144136078782453,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,7,1117,0.07238221931585587,0.06893464637421665,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,8,1118,0.04279144542801572,0.04830053667262969,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,9,1117,0.02388028721779505,0.03491495076096687,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
nonpromotion_only,XGBoost,churn_risk,10,1118,0.010167116822411634,0.023255813953488372,nonrepurchase = is_repurchase=0,descriptive diagnostic only; not deployment calibration claim
