promo_scope,representative_segment_id,provisional_label,demographic_group_type,demographic_group_value,feature_name,feature_family,row_count,mean,median,q25,q75,segment_overall_mean,difference_vs_segment_overall,actual_repurchase_rate,mean_gb_churn_risk,evidence_strength,interpretation,caveat
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,10,drama_ratio,genre_preference,48,0.259062,0.197425,0.026768,0.412288,0.190924,0.068138,0.875,0.140709,moderate,"Within this segment, age_group=10 differs on drama_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,10,thriller_crime_ratio,genre_preference,48,0.122677,0.077586,0.0,0.202977,0.123949,-0.001272,0.875,0.140709,weak,"Within this segment, age_group=10 differs on thriller_crime_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,10,sf_fantasy_ratio,genre_preference,48,0.068793,0.0,0.0,0.053921,0.121328,-0.052536,0.875,0.140709,moderate,"Within this segment, age_group=10 differs on sf_fantasy_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,10,comedy_ratio,genre_preference,48,0.06378,0.000888,0.0,0.132334,0.086729,-0.02295,0.875,0.140709,moderate,"Within this segment, age_group=10 differs on comedy_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,10,romance_ratio,genre_preference,48,0.137072,0.034619,0.0,0.215548,0.110321,0.026751,0.875,0.140709,moderate,"Within this segment, age_group=10 differs on romance_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,10,horror_ratio,genre_preference,48,0.052886,0.0,0.0,0.0,0.027829,0.025057,0.875,0.140709,moderate,"Within this segment, age_group=10 differs on horror_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,10,documentary_ratio,genre_preference,48,0.012356,0.0,0.0,0.0,0.01777,-0.005414,0.875,0.140709,moderate,"Within this segment, age_group=10 differs on documentary_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,10,historical_war_ratio,genre_preference,48,0.085082,0.0,0.0,0.14407,0.08446,0.000621,0.875,0.140709,weak,"Within this segment, age_group=10 differs on historical_war_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,10,other_ratio,genre_preference,48,0.013448,0.0,0.0,0.0,0.030349,-0.0169,0.875,0.140709,moderate,"Within this segment, age_group=10 differs on other_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,watch_time_min_w1,weekly_usage,812,170.067734,122.0,19.0,254.25,173.675935,-3.608201,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on watch_time_min_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,watch_time_min_w2,weekly_usage,812,236.919951,197.5,103.0,320.0,233.497603,3.422348,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on watch_time_min_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,watch_time_min_w3,weekly_usage,812,258.253695,210.5,125.0,315.25,259.687919,-1.434225,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on watch_time_min_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,watch_session_w1,weekly_usage,812,3.399015,3.0,1.0,5.0,3.458773,-0.059758,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on watch_session_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,watch_session_w2,weekly_usage,812,4.655172,4.0,2.0,6.0,4.594439,0.060733,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on watch_session_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,watch_session_w3,weekly_usage,812,5.094828,4.0,3.0,6.0,5.135666,-0.040839,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,total_watch_time_min,weekly_usage,812,665.241379,562.0,398.0,869.5,666.861457,-1.620078,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,total_watch_count,weekly_usage,812,13.149015,12.0,9.0,16.0,13.188878,-0.039863,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on total_watch_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,watch_days,weekly_usage,812,7.103448,7.0,5.0,8.0,7.077661,0.025788,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on watch_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,log_retention_w2_ratio,retention_decay,812,1.046706,0.423531,-0.373753,1.634457,1.003166,0.04354,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on log_retention_w2_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,log_retention_w3_ratio,retention_decay,812,0.202799,0.001637,-0.609412,0.676584,0.226967,-0.024168,0.841133,0.154795,moderate,"Within this segment, age_group=20 differs on log_retention_w3_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,active_ratio,usage_concentration,812,0.338259,0.333333,0.238095,0.380952,0.337031,0.001228,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on active_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,recency,inactivity_recency,812,1.616995,1.0,0.0,3.0,1.586769,0.030226,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on recency versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,max_inactive_gap_days,inactivity_recency,812,5.915025,6.0,4.0,7.0,5.94535,-0.030325,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on max_inactive_gap_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,is_only_w1,week_specific_usage_pattern,812,0.0,0.0,0.0,0.0,0.0,0.0,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on is_only_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,is_only_w2,week_specific_usage_pattern,812,0.0,0.0,0.0,0.0,0.0,0.0,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on is_only_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,is_only_w3,week_specific_usage_pattern,812,0.006158,0.0,0.0,0.0,0.006232,-7.4e-05,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on is_only_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,genre_diversity_count,genre_preference,812,4.587438,4.0,3.0,6.0,4.634708,-0.047269,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on genre_diversity_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,action_adventure_ratio,genre_preference,812,0.098719,0.003102,0.0,0.168721,0.099215,-0.000496,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on action_adventure_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,family_animation_ratio,genre_preference,812,0.098971,0.0,0.0,0.071621,0.107125,-0.008154,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on family_animation_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,drama_ratio,genre_preference,812,0.194497,0.137306,0.0,0.312403,0.190924,0.003573,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on drama_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,thriller_crime_ratio,genre_preference,812,0.131441,0.026778,0.0,0.225938,0.123949,0.007492,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on thriller_crime_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,sf_fantasy_ratio,genre_preference,812,0.113231,0.0,0.0,0.146664,0.121328,-0.008097,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on sf_fantasy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,comedy_ratio,genre_preference,812,0.08339,0.000264,0.0,0.129724,0.086729,-0.003339,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on comedy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,romance_ratio,genre_preference,812,0.112093,0.002073,0.0,0.183399,0.110321,0.001772,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on romance_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,horror_ratio,genre_preference,812,0.027522,0.0,0.0,0.0,0.027829,-0.000307,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on horror_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,documentary_ratio,genre_preference,812,0.018039,0.0,0.0,0.0,0.01777,0.000269,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on documentary_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,historical_war_ratio,genre_preference,812,0.088836,0.0,0.0,0.162788,0.08446,0.004375,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on historical_war_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,20,other_ratio,genre_preference,812,0.03326,0.0,0.0,0.0,0.030349,0.002911,0.841133,0.154795,weak,"Within this segment, age_group=20 differs on other_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,watch_time_min_w1,weekly_usage,623,177.434992,124.0,30.5,252.5,173.675935,3.759057,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on watch_time_min_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,watch_time_min_w2,weekly_usage,623,241.369181,198.0,106.5,316.0,233.497603,7.871578,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on watch_time_min_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,watch_time_min_w3,weekly_usage,623,263.162119,216.0,127.0,326.5,259.687919,3.474199,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on watch_time_min_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,watch_session_w1,weekly_usage,623,3.595506,3.0,1.0,5.0,3.458773,0.136733,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on watch_session_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,watch_session_w2,weekly_usage,623,4.629213,4.0,2.0,6.0,4.594439,0.034774,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on watch_session_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,watch_session_w3,weekly_usage,623,5.23114,4.0,3.0,6.0,5.135666,0.095473,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,total_watch_time_min,weekly_usage,623,681.966292,585.0,407.0,862.5,666.861457,15.104835,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,total_watch_count,weekly_usage,623,13.455859,12.0,9.0,16.0,13.188878,0.266981,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on total_watch_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,watch_days,weekly_usage,623,7.163724,6.0,5.5,8.0,7.077661,0.086063,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on watch_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,log_retention_w2_ratio,retention_decay,623,0.975842,0.383582,-0.446409,1.523167,1.003166,-0.027324,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on log_retention_w2_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,log_retention_w3_ratio,retention_decay,623,0.202959,0.051672,-0.596739,0.698872,0.226967,-0.024008,0.869984,0.146679,moderate,"Within this segment, age_group=30 differs on log_retention_w3_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,active_ratio,usage_concentration,623,0.34113,0.285714,0.261905,0.380952,0.337031,0.004098,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on active_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,recency,inactivity_recency,623,1.487961,1.0,0.0,2.0,1.586769,-0.098807,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on recency versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,max_inactive_gap_days,inactivity_recency,623,5.963082,6.0,5.0,7.0,5.94535,0.017732,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on max_inactive_gap_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,is_only_w1,week_specific_usage_pattern,623,0.0,0.0,0.0,0.0,0.0,0.0,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on is_only_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,is_only_w2,week_specific_usage_pattern,623,0.0,0.0,0.0,0.0,0.0,0.0,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on is_only_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,is_only_w3,week_specific_usage_pattern,623,0.004815,0.0,0.0,0.0,0.006232,-0.001417,0.869984,0.146679,moderate,"Within this segment, age_group=30 differs on is_only_w3 versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,genre_diversity_count,genre_preference,623,4.781701,5.0,3.0,6.0,4.634708,0.146994,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on genre_diversity_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,action_adventure_ratio,genre_preference,623,0.104708,0.004926,0.0,0.172832,0.099215,0.005493,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on action_adventure_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,family_animation_ratio,genre_preference,623,0.102815,0.0,0.0,0.10357,0.107125,-0.004309,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on family_animation_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,drama_ratio,genre_preference,623,0.197572,0.140419,0.0,0.319778,0.190924,0.006649,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on drama_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,thriller_crime_ratio,genre_preference,623,0.115989,0.034749,0.0,0.204273,0.123949,-0.00796,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on thriller_crime_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,sf_fantasy_ratio,genre_preference,623,0.12634,0.0,0.0,0.179131,0.121328,0.005012,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on sf_fantasy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,comedy_ratio,genre_preference,623,0.090899,0.002119,0.0,0.146895,0.086729,0.004169,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on comedy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,romance_ratio,genre_preference,623,0.106936,0.0,0.0,0.17187,0.110321,-0.003385,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on romance_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,horror_ratio,genre_preference,623,0.028928,0.0,0.0,0.0,0.027829,0.001099,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on horror_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,documentary_ratio,genre_preference,623,0.013344,0.0,0.0,0.0,0.01777,-0.004426,0.869984,0.146679,moderate,"Within this segment, age_group=30 differs on documentary_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,historical_war_ratio,genre_preference,623,0.082501,0.0,0.0,0.092764,0.08446,-0.00196,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on historical_war_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,30,other_ratio,genre_preference,623,0.029968,0.0,0.0,0.0,0.030349,-0.00038,0.869984,0.146679,weak,"Within this segment, age_group=30 differs on other_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,watch_time_min_w1,weekly_usage,353,171.133144,114.0,25.0,248.0,173.675935,-2.54279,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on watch_time_min_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,watch_time_min_w2,weekly_usage,353,211.135977,176.0,96.0,288.0,233.497603,-22.361626,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on watch_time_min_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,watch_time_min_w3,weekly_usage,353,267.03966,205.0,128.0,331.0,259.687919,7.351741,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on watch_time_min_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,watch_session_w1,weekly_usage,353,3.422096,3.0,1.0,5.0,3.458773,-0.036676,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on watch_session_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,watch_session_w2,weekly_usage,353,4.509915,4.0,2.0,5.0,4.594439,-0.084524,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on watch_session_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,watch_session_w3,weekly_usage,353,5.294618,4.0,3.0,6.0,5.135666,0.158951,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,total_watch_time_min,weekly_usage,353,649.308782,574.0,386.0,819.0,666.861457,-17.552675,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,total_watch_count,weekly_usage,353,13.226629,11.0,9.0,15.0,13.188878,0.037751,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on total_watch_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,watch_days,weekly_usage,353,7.008499,6.0,5.0,8.0,7.077661,-0.069162,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on watch_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,log_retention_w2_ratio,retention_decay,353,0.934281,0.279061,-0.423814,1.506784,1.003166,-0.068885,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on log_retention_w2_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,log_retention_w3_ratio,retention_decay,353,0.340006,0.165156,-0.379304,0.777705,0.226967,0.113038,0.855524,0.149701,moderate,"Within this segment, age_group=40 differs on log_retention_w3_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,active_ratio,usage_concentration,353,0.333738,0.285714,0.238095,0.380952,0.337031,-0.003293,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on active_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,recency,inactivity_recency,353,1.575071,1.0,0.0,2.0,1.586769,-0.011698,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on recency versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,max_inactive_gap_days,inactivity_recency,353,5.883853,6.0,4.0,7.0,5.94535,-0.061497,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on max_inactive_gap_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,is_only_w1,week_specific_usage_pattern,353,0.0,0.0,0.0,0.0,0.0,0.0,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on is_only_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,is_only_w2,week_specific_usage_pattern,353,0.0,0.0,0.0,0.0,0.0,0.0,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on is_only_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,is_only_w3,week_specific_usage_pattern,353,0.005666,0.0,0.0,0.0,0.006232,-0.000566,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on is_only_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,genre_diversity_count,genre_preference,353,4.558074,4.0,3.0,6.0,4.634708,-0.076634,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on genre_diversity_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,action_adventure_ratio,genre_preference,353,0.103618,0.003021,0.0,0.173736,0.099215,0.004403,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on action_adventure_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,family_animation_ratio,genre_preference,353,0.116074,0.0,0.0,0.137847,0.107125,0.00895,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on family_animation_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,drama_ratio,genre_preference,353,0.180441,0.118265,0.0,0.292831,0.190924,-0.010483,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on drama_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,thriller_crime_ratio,genre_preference,353,0.125099,0.015873,0.0,0.203435,0.123949,0.001149,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on thriller_crime_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,sf_fantasy_ratio,genre_preference,353,0.118919,0.0,0.0,0.151613,0.121328,-0.002409,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on sf_fantasy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,comedy_ratio,genre_preference,353,0.084044,0.0,0.0,0.150594,0.086729,-0.002686,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on comedy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo1,promo1_s06,promo1_stable_usage_lower_risk,age_group,40,romance_ratio,genre_preference,353,0.11478,0.001221,0.0,0.18732,0.110321,0.004459,0.855524,0.149701,weak,"Within this segment, age_group=40 differs on romance_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
