query_title,movieid,title,grouptitle,origintitle,releasedate,originalreleaseyear,country,targetage,playtime_sec,genre,tags,directors,actors,issubtitle,subtitles,audios,ismultiaudiotrack,isatmos,qualities,downloadable,drms,moviemarks,previewstarttime,previewendtime,creditstarttime,creditendtime,kmrbcode,image,synopsis,price
터미네이터솔저,MV_SU01_SU0000000114,터미네이터 솔저,터미네이터 솔저,,2019-03-19,2019,미국,15,5035,액션|SF/판타지,액션|SF,앤드류 벨웨어,로빈 쿠르츠|루시 레이너|마두카 스테디,N,,en,N,n,1080p|720p|480p|360p,y,,won,4.0,16.0,11733.0,12355.0,2019-MF00247,image.wavve.com/meta/image/202601/1769581698966508286.jpg,"지금으로부터 200년 후, 한 우주정거장에서 깨어난 헬렌. 그녀는 자신이 전투 안드로이드로 개발된 로봇이란 사실을 깨닫는다. 우주정거장 안에서 특수부대 레이즈 병장을 비롯한 군인들을 만나며, 헬렌은 자신도 본래 인간이었지만 로봇으로 조작되었다는 충격적인 사실을 알게 된다. 한편, 멀쩡했던 군인들마저 점점 좀비 바이러스에 감염된 듯 이상증세를 보이기 시작하고, 인간의 욕심으로 만들어진 무기 ‘솔라건’을 파괴하지 않으면 지구와 인류가 모두 자멸할 위기에 처하는데...",
고스트버스터즈(2016),MV_CF01_SY0000011663,고스트버스터즈 (2016),고스트버스터즈 (2016),,2016-08-25,2016,미국,12,6999,SF/판타지|코미디|액션,SF|코미디|액션,폴 페이그,멜리사 맥카시|크리스틴 위그,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,3.0,110.0,,,2016-MF00992,image.wavve.com/movieImg/MovieGroup/2023/GMV_CF01_SY0000011663-Vertical_LogoY-re.jpg,"누가 누구를 잡는다고? 초자연 현상 전문가 애비, 물리학 박사 에린, 무기 개발자 홀츠먼이 모여 만든 유령 퇴치 전문 회사 ‘고스트버스터즈’. 사람들로부터 비웃음을 사며 먼지만 풀풀 날리던 어느 날, 뉴욕 한복판에서 유령들이 출몰했다는 제보가 들어온다. 뉴욕 지리에 정통한 신참 패티와 금발 섹시 비서 케빈까지 채용한 이들은 본격적으로 유령을 사냥하기 시작하는데... 온 몸으로 때려잡는 고스트 헌터들이 온다!",
고스트버스터즈(2016),MV_CF01_SY0000011463,고스트버스터즈 (1984),고스트버스터즈 (1984),,1984-12-22,1984,미국,12,6314,액션|SF/판타지|코미디,액션|SF|코미디,이반 라이트만,빌 머레이|댄 애크로이드|시고니 위버|해롤드 래미스|릭 모라니스,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,26.0,14039.0,14514.0,2016-MF00992,image.wavve.com/movieImg/MovieGroup/2023/GMV_CF01_SY0000011463-Vertical_LogoY-re.jpg,"뉴욕에서 괴짜 교수로 유명한 피터 밴크맨, 레이몬드 스탠드, 에곤 스펜글러, 루이스 등 4인조는 뉴욕에 출몰하는 유령들을 잡기위해 '귀신잡는 대행회사'를 설립, 가지각색의 귀신을 잡아들이기 시작한다. 하지만 뉴욕의 다나의 집에 출현해, 거대한 빌딩 옥상에 버티고 있는 유령들의 총두목격인 '카쟈'에게는 아무래도 역부족인듯.",
하나와앨리스(2004),MV_MC01_MC000000203,하나와 앨리스,하나와 앨리스,,2004-11-17,2004,일본,12,8119,로맨스,로맨스,이와이 슌지,아오이 유우|스즈키 안|카쿠 토모히로|히라이즈미 세이|키무라 타에,N,,ja,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,15.0,21135.0,21519.0,2004-F303,image.wavve.com/meta/image/202510/1761124378421097115.jpg,"'하나'는 어릴 때부터 단짝 친구인 '앨리스'가 점찍은 남자애를 보여준다며 끌고 간 곳에서 마음을 콩닥 뛰게 만드는 꽃미남 소년 '미야모토'를 발견한다. 몰래 뒷조사를 통해 확인한 바로 미야모토는 한 학년 선배이자 만담 동호회 회원. 하나는 만담 동호회에 가입해서 미야모토의 관심을 얻기 위해 호시탐탐 기회를 엿본다. 그러던 어느 날, 하나는 마침내 넘지 말아야 할 선(?)을 넘게 된다. (이런!) 머리 다친 선배에게 기억 상실이라 뻥친 것도 모자라 '나한테 사랑 고백했잖아!'라고 외치는 귀여운 스토커 하나. 그리고 친구의 애정 사기극(?)에 거침없이 동참한 앨리스. 그러나 그들의 우정은 미야모토로 인해 예기치 않은 삼각관계로 발전하는데...",
립반윙클의신부,MV_CK01_TCO000011718,[감독판] 립반윙클의 신부,[감독판] 립반윙클의 신부,,2016-10-13,2016,일본,15,10750,드라마|로맨스,드라마|로맨스,이와이 슌지,쿠로키 하루|아야노 고|코코|하라 히데코|지비키 고,N,,ja,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,34.0,25615.0,25910.0,2016-MF01411,image.wavve.com/meta/image/202601/1769583920919573212.jpg,"“오늘도 난, 거짓말을 잔뜩 해버렸다.” SNS [플래닛]이 자신의 전부인 '나나미'는 [플래닛]에서 만나 결혼한 남편에게 거짓말을 잔뜩 하게 되고 자신도 모르는 사이 일생 최대의 위기를 맞이한다. “어쩌면, 세상은 행복으로 가득 차 있어” 다시 세상에 혼자 남게 된 나나미는 [플래닛]을 통해 프로 서비스 맨 '아무로'의 도움을 받고 '립반윙클'이라는 아이디를 가진 정체 모를 인물과도 친구가 되는데... 과연, 그녀는 진짜 세상과 만날 수 있을까?",
립반윙클의신부,MV_CK01_TCO000011675,립반윙클의 신부,립반윙클의 신부,,2016-09-28,2016,일본,15,7171,드라마|로맨스,드라마|로맨스,이와이 슌지,쿠로키 하루|아야노 고|코코,N,,ja,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,17.0,15810.0,15931.0,2016-MF01126,image.wavve.com/movieImg/MovieGroup/2022/GMV_CK01_TCO000011675-Vertical_LogoY.jpg,"“오늘도 난, 거짓말을 잔뜩 해버렸다” SNS [플래닛]이 자신의 전부인 '나나미'는 [플래닛]에서 만나 결혼한 남편에게 거짓말을 잔뜩 하게 되고 자신도 모르는 사이 일생 최대의 위기를 맞이한다 “어쩌면, 세상은 행복으로 가득 차 있어” 다시 세상에 혼자 남게 된 나나미는 [플래닛]을 통해 프로 서비스 맨 '아무로'의 도움을 받고 '립반윙클'이라는 아이디를 가진 정체 모를 인물과도 친구가 되는데... 과연, 그녀는 진짜 세상과 만날 수 있을까?",
미쓰홍당무(2008),MV_RT01_RT000000461,미쓰 홍당무,미쓰 홍당무,,2008-10-06,2008,대한민국,18,6081,드라마|코미디,드라마|코미디,이경미,공효진|이종혁|서우|황우슬혜|방은진,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,1.0,40.0,13751.0,14121.0,2008-F377,image.wavve.com/meta/image/202507/1752215094145781310.jpg,"시도 때도 없이 얼굴 빨개지는 안면홍조증에 걸린 '양미숙'은 비호감에, 툭하면 삽질을 일삼는 고등학교 러시아어 교사. ""지지난해 회식 자리에서도 내 옆에 앉았고, 집으로 가는 차 안에서도 내 옆에 앉은 걸 보면 서 선생님은 나를 좋아하는 게 분명해!”라고 생각하던 그녀 앞에 단지 예쁘다는 이유로 사랑받는 모든 여자의 적, '이유리' 선생이 나타났다. 같은 러시아어 교사인 이유리 선생. 그러나 러시아어가 인기 없단 이유로 양미숙은 중학교 영어 선생으로 발령 나고, 자신이 짝사랑하는 서 선생과 이유리 사이에도 미묘한 기운이 감지되는데... 열심히 해도 미움받는 양미숙, 대충 해도 사랑받는 이유리. 미숙은 자신이 영어 교사로 발령 난 것도, 서 선생의 마음을 얻지 못한 것도 모두 그녀 때문이라고 생각한다. 급기야 질투와 원망에 사로잡힌 양미숙은 서 선생과 이유리 사이를 떨어뜨리기 위해 서 선생의 딸이자 싸가지 없는 전교 왕따 '서종희'와 모종의 비밀스러운 동맹을 맺게 되는데... 전공 아닌 과목 가르치기, 아프지도 않은 몸 챙기기, 내 것도 아닌 남자 사랑하기. 29년째 삽질 인생을 걸어온 비호감 양미숙. 이제 짝사랑하는 남자를 지키기 위해 그녀의 본격적인 삽질이 시작된다!",
우리집(2019),MV_CI01_LE0000011239,우리집,우리집,,2019-08-22,2019,대한민국,0,5525,드라마|가족,드라마|가족,윤가은,김나연|김시아|주예림|안지호|최정인|이주원,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,5.0,20.0,12855.0,13205.0,2019-MF01570,image.wavve.com/movieImg/MovieGroup/2023/GMV_CI01_LE0000011239-Vertical_LogoY.jpg,"“우리집은 진짜 왜 이럴까?”  매일 다투는 부모님이 고민인 12살 하나와 자주 이사를 다니는 게 싫기만 한 유미, 유진 자매는 여름방학, 동네에서 우연히 만나 마음을 나누며 가까워진다. 풀리지 않는 ‘가족’에 대한 고민을 터놓으며 단짝이 된 세 사람은 무엇보다 소중한 각자의 ‘우리집’을 지키기 위해 모험을 감행한다.  “우리집은 내가 지킬 거야. 물론 너희 집도!”",
우리동네(2007),MV_C901_SG0000150518,우리 동네,우리 동네,,2007-11-29,2007,대한민국,18,6754,범죄|스릴러,범죄|스릴러,정길영,이선균|오만석|류덕환|박명신|정혜원,N,,ko,N,n,1080p|720p|480p|360p,n,,svod,5.0,139.0,15002.0,15234.0,2007-F474,image.wavve.com/meta/image/202409/1727259880757749847.jpg,"평온한 동네에 동일한 방식의 연쇄살인 사건이 연이어 발생한다. 피살자는 모두 여성이며, 발견 당시 양손이 노끈에 묶인 채 십자가 모양으로 매달려 있었다. 한편, 추리소설가 지망생 '경주'는 월세금을 독촉하던 집주인과 말다툼 끝에 우발적으로 살인을 저지르게 되고, 이를 은폐하기 위해 연쇄살인범을 모방하여 시체를 처리한다. 사건 수사가 난항을 겪고 있는 가운데 또다시 살인사건이 발생하자 시민들은 모두 불안과 공포를 느끼고, 경찰 관계자는 이번 사건 역시 동일범의 소행으로 단정 짓는다. 하지만 오직 강력계 반장 '재신'만이 마지막 사건은 모방범의 소행임을 직감한다. 그리고 자신의 살해 수법을 모방하는 자가 있다는 사실을 알게 된 연쇄살인범 '효이'는 그를 추적하기 시작하는데...",
차타레부인의사랑(1981),MV_PE01_PE000000043,차타레 부인의 사랑,차타레 부인의 사랑,,1981-08-01,1981,"독일, 프랑스, 영국",18,6236,로맨스|드라마,로맨스|드라마,쥐스트 자캥,실비아 크리스텔|셰인 브라이언트|니콜라스 클레이|앤 미첼|엘리자베스 스프리그스,N,,en,N,n,1080p|720p|480p|360p,n,,svod,1.0,5.0,14159.0,14356.0,2019-VF01768,image.wavve.com/meta/image/202508/1754480939808320339.jpg,센세이션한 세기의 로맨스가 돌아온다! 사랑에 모든 것을 건 '차타레' 부인... 매혹적인 그녀의 삶을 다룬 명작의 화려한 귀환! 금기된 모든 것을 넘어선 강렬한 러브 스토리!,
트루스어바웃엠마누엘,MV_DS01_DS000000006,트루스 어바웃 엠마누엘,트루스 어바웃 엠마누엘,,2015-09-17,2015,"멕시코, 미국",15,5737,스릴러|드라마,스릴러|드라마,프란체스카 그레고리니,카야 스코델라리오|제시카 비엘|알프리드 몰리나|프란시스 오코너|아뉴린 바나드,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,7.0,31.0,12835.0,13537.0,2015-MF00899,image.wavve.com/meta/image/202406/1719297691966142498.jpg,"남달리 혼란스러운 10대를 보내는 소녀 ‘엠마누엘’. 친엄마가 자신을 낳다가 죽었다는 사실로 죄책감에 시달리는 엠마누엘의 옆집에 신비한 분위기의 아기 엄마 ‘린다’가 이사를 온다. 그녀에게서 죽은 엄마의 모습을 느낀 엠마누엘은 린다의 아기를 돌봐주는 베이비시터 일을 자청하고, 엠마누엘과 린다는 함께 많은 시간을 보내며 점차 가까워져 간다. 그러던 어느 날, 엠마누엘은 우연히 린다의 충격적인 비밀을 알게 되고, 큰 혼란에 빠진다. 하지만 이미 린다와 가까운 사이가 되어버린 엠마누엘은 그녀의 비밀을 숨기기로 결심하는데... 과연 그녀만 아는 진실은 세상에 밝혀지게 될까?",
더울버린,MV_CH01_FX0000011344,더 울버린,더 울버린,,2013-07-25,2013,미국,15,7567,SF/판타지|액션,SF|액션,제임스 맨골드,휴 잭맨|사나다 히로유키|윌윤리|브라이언 티|스베트라나 코드첸코바|할 야마노우치,Y,ko,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,1.0,37.0,15926.0,20608.0,2013-MF00365,image.wavve.com/movieImg/MovieGroup/2023/GMV_CH01_FX0000011344-Vertical_LogoY-re.jpg,"불멸의 존재 울버린, 죽음에 직면하다! 사랑하는 사람들을 모두 잃고 혼자 남겨진 고통으로 괴로워하는 ‘울버린’. 어느 날 영원불멸의 삶을 버리고 유한한 삶을 얻을 수 있는 일생일대의 기회를 제안 받는다. 처음으로 스스로의 약한 모습을 느낀 울버린은 극한의 상황에서 치명적인 적들과 대적하게 되고, 이제껏 본 적 없는 가장 강력하고 위험한 존재로 거듭나게 되는데!",
미션임파서블2,MV_CQ01_PT0000011113,미션 임파서블 2,미션 임파서블 2,,2000-06-16,2000,"호주, 독일, 미국",15,7413,액션|로맨스|미스터리|스릴러|모험,액션|로맨스|미스터리|스릴러|모험,오우삼,톰 크루즈|더그레이 스콧|탠디 뉴튼|리차드 록스버그|존 폴슨,Y,ko,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,18.0,15858.0,20333.0,2000-FV0519,image.wavve.com/meta/image/202504/1743753828140260948.jpg,"러시아 생물공학자 '네코비치' 박사는 비행기 내에서 '이단 헌트'로 변장한 '앰브로즈'에게 벨레로폰을 탈취당한 후 살해된다. IMF요원 이단 헌트는 네코비치 박사가 테러리스트 앰브로즈에게 탈취당한 것이 무엇인지 알아내기 위해 파견된다. 헌트는 키메라라는 것이 인플루엔자, 즉 유행성 감기를 없애기 위한 완벽한 치료제인 벨레로폰을 유전적으로 조합하다 부수적으로 만들어진 악성 바이러스라는 사실을 알아내는데...",
킹아서:제왕의검,MV_CD01_WR0000011524,킹 아서: 제왕의 검,킹 아서: 제왕의 검,,2017-05-17,2017,미국,12,7569,드라마|모험|액션,드라마|모험|액션,가이 리치,찰리 허냄|주드 로|에릭 바나|디몬 하운수,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,52.0,15908.0,20609.0,2017-MF00502,image.wavve.com/movieImg/MovieGroup/2022/GMV_CD01_WR0000011524-Vertical_LogoY.jpg,"마법과 인간이 공존하는 세상을 배경으로 펼쳐지는 절대검을 둘러싼 왕좌의 게임을 그린 판타지 액션 어드벤처! 마법과 인간이 공존하는 세상, 권력에 눈이 먼 보티건은 어둠의 마법사와 결탁해 형을 죽이고 왕위를 차지한다. 아버지의 처참한 희생으로 목숨을 구한 아서는 자신의 출신을 모른 채 거리의 아들이 되어 성장한다. 한편 보티건의 강압적인 정치로 인해 핍박 받는 백성들 사이에서는 바위에 꽂혀 있는 엑스칼리버를 뽑는 자가 진짜 왕이라는 소문이 파다하게 퍼진다.아서는 어떤 힘에 이끌려 검을 뽑게 되고, 이 때부터 아서를 제거하려는 보티건의 무리들과 예언자 멀린의 제자 마법사를 비롯해 아서를 왕으로 추앙하려는 원정대들이 맞서면서 아서의 삶은 완전히 바뀐다. 이제 아서는 본인이 원하든 원하지 않든, 진짜 운명을 받아들일 수 밖에 없게 되는데...",
거미줄에걸린소녀,MV_CF01_SY0000011552,거미줄에 걸린 소녀,거미줄에 걸린 소녀,,2018-11-28,2018,미국,15,6931,액션|스릴러|범죄,액션|스릴러|범죄,페데 알바레즈,클레어 포이|실비아 획스|스베리르 구드나손|키스 스탠필드|클라에스 방|빅키 크리엡스,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,111.0,15037.0,15531.0,2018-MF02211,image.wavve.com/movieImg/MovieGroup/2023/GMV_CF01_SY0000011552-Vertical_LogoY-re.jpg,"용문신을 한 천재 해커 VS 국제 해커 범죄 조직 거대한 디지털 전쟁이 시작된다! 일명 ‘악의 심판자’라 불리는 비밀스런 천재 해커 ‘리스베트’는 한 의뢰인으로부터 위험한 제안을 받는다. 하지만 임무를 수행하던 중 괴한들의 습격을 받게 되고, 의뢰인 마저 살해 당한다. 이번 일이 전 세계를 위협하는 해커 범죄 조직 ‘스파이더스’와 연관되어 있음을 알게 된 리스베트는 사건의 진실과 스파이더스의 정체를 파헤칠수록 더 큰 위협에 처하게 되고, 설상가상 사건의 핵심 정보와 중요한 단서를 쥔 인물까지 빼앗기게 되는데... 악의 심판자 리스베트, 그녀의 추적이 시작된다.",
피스메이커,MV_JA01_JA0000000752,더 피스메이커,더 피스메이커,,2023-01-01,2023,미국,15,4824,액션|서부,액션|서부,조 코넷,알렉산더 네프스키|조 코넷|마티아스 휴즈|올리비에 그루너|나탈리 드니즈 스펄,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,5.0,37.0,11409.0,12024.0,2023-MF00956,image.wavve.com/movieImg/MovieGroup/2023/GMV_JA01_JA0000000752-Vertical_LogoY.jpg,의문의 러시아 총잡이가 작은 동부 텍사스 마을에 침입한 피에 굶주린 무법자 갱단인 지옥의 개에 맞서 싸우는 보안관과 연방 집행관을 돕는다.,
파이브피트,MV_CL01_JY0000013029,파이브 피트,파이브 피트,,2019-04-10,2019,미국,15,6968,로맨스|드라마,로맨스|드라마,저스틴 밸도니,헤일리 루 리차드슨|콜 스프로즈|모이세스 아리아스|킴벌리 허버트 그레고리|파민더 나그라,N,,en,N,n,1080p|720p|480p|360p,n,,svod,1.0,35.0,15038.0,15608.0,2019-MF00491,image.wavve.com/meta/image/202510/1761124580540248162.jpg,"접근 금지, 허그 금지, 키스 금지, 이 로맨스 성공할 수 있을까? 같은 병을 가진 사람끼리 6피트 이하 접근해서도, 접촉도 해선 안 되는 CF(낭포성 섬유증)를 가진 '스텔라'와 '윌'. 첫눈에 반한 두 사람은 서로를 위해 안전거리를 유지하려고 하지만 그럴수록 더욱 빠져든다. 손을 잡을 수도 키스를 할 수도 없는 그들은 병 때문에 지켜야 했던 6피트에서 1피트 더 가까워지는 걸 선택하고 처음으로 용기를 내 병원 밖 데이트를 결심한다. 그러나 갑자기 숨을 쉬지 못하는 스텔라. 윌은 그녀를 살리기 위해 안전거리를 어기게 되는데...",
카스바,MV_CX01_CX0000011833,카스바,카스바,,2016-01-01,2016,"모로코, 미국",15,6397,코미디,코미디,배리 레빈슨,빌 머레이|브루스 윌리스|케이트 허드슨|조이 데샤넬,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,102.0,14339.0,14637.0,2018-VF00864,image.wavve.com/meta/image/202504/1744877087616500660.jpg,"""역대급 대환장 경연쇼!"" 전쟁터에서 천상의 목소리를 발견하다 돈이라면 어디든 공연 투어를 가는 한물간 매니저. 총탄이 오가는 아프간 위문공연을 가지만 가수는 도망친다. 억류된 매니저는 천상의 목소리를 가진 소녀를 발견하고 TV 경연 쇼에 출전시키는데...목숨을 건 무대가 시작된다. 불가능한 꿈이 이루어진다!",
갈매기,MV_ST01_ST000000652,갈매기 (2018),갈매기 (2018),,2018-12-13,2018,미국,12,5903,드라마,드라마,마이클 메이어,시얼샤 로넌|아네트 베닝|빌리 하울|코리 스톨,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,6.0,13439.0,13823.0,2018-MF01619,image.wavve.com/meta/image/202501/1737704136342939418.jpg,"달빛이 내려앉은 아름다운 호숫가, 무대 뒤에서 첫 공연을 준비하는 ‘니나’와 ‘콘스탄틴’. ‘이리나’처럼 유명한 배우가 되길 원하는 니나는 촉망받는 작가 ‘보리스’의 등장에 설레고, 콘스탄틴은 그런 그녀를 보며 애태우는데...",
갈매기,MV_C901_SG0000140350,갈매기 (2021),갈매기,,2021-07-28,2021,대한민국,15,4523,드라마,드라마,김미조,정애화|장유|고서희,N,,und,N,n,1080p|720p|480p|360p,y,,svod,5.0,26.0,11306.0,11524.0,2021-MF01583,image.wavve.com/meta/image/202407/1721976390216528945.jpg,"잘못은 그 새끼가 했는데, 나한테 가만히 있으란다. 한강에 배 한 번 지나간 게 뭔 대수냐고 그란다. 젊은 사람 발목 잡아 좋을 게 뭐가 있냔다. 일평생 스스로를 챙겨본 적 없는 오복은 가족도 세상도 외면한 자신을 위해 처음 펄떡인다. “이 사람 저 사람 죄다 눈치보면 나는 언제 챙겨?” 세상을 향한 엄마 ‘오복’의 날갯짓이 시작된다.",
캣츠(2019),MV_CG01_NU0000011659,캣츠,캣츠,,2019-12-24,2019,"호주, 캐나다, 중국, 영국, 일본, 미국",12,6603,음악|드라마,음악|드라마,톰 후퍼,제니퍼 허드슨|테일러 스위프트|이드리스 엘바|프란체스카 헤이워드|주디 덴치|이안 맥켈런,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,54.0,14131.0,15003.0,2019-MF02543,image.wavve.com/meta/image/202601/1768959624582050730.jpg,"오늘 밤, 운명을 바꿀 마법 같은 기회가 찾아온다! 1년에 단 하루, 새로운 삶을 살 수 있는 고양이를 선택하는 운명의 밤. 기적 같은 기회를 잡기 위한 축제가 점점 무르익는 동안 뜻하지 않은 위기가 찾아오는데...",
막다른골목의추억,MV_VW01_VW000000064,막다른 골목의 추억,막다른 골목의 추억,,2019-04-04,2019,"일본, 대한민국",12,5347,로맨스,로맨스,최현영,수영|타나카 슌스케|안보현|히라타 카오루|배누리,N,,ja,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,5.0,39.0,12608.0,12907.0,2019-MF00374,image.wavve.com/meta/image/202404/1714378371238930618.jpg,나고야에 있는 애인 '태규'를 만나러 간 '유미'는 그에게 새로운 여자가 생겼음을 알게 된다. 뜻하지 않은 이별에 낯선 도시를 방황하던 유미는 우연히 막다른 골목에 위치한 카페 '엔드포인트'에 들어선다. 유미는 그곳에서 카페 주인 '니시야마'와 서로 다른 사연을 가진 사람들을 만나게 되는데...,
하프웨이,MV_CX01_CX0000011507,하프웨이,하프웨이,,2010-04-29,2010,일본,0,5116,드라마,드라마,키타가와 에리코,키타노 키이|오카다 마사키,N,,ja,N,n,1080p|720p|480p|360p,y,,svod,5.0,40.0,12030.0,12516.0,2010-F125,image.wavve.com/movieImg/MovieGroup/2022/GMV_CX01_CX0000011507-Vertical_LogoY.jpg,"떼 쓰고, 투정 부리는 게 아니야... 널 잃기 싫어서... 솔직한 것 뿐이야! 우리는 계속 함께 할 수 있을까? 훗가이도에 사는 고3 수험생 히로는 동급생인 슈를 짝사랑한다. 우연히 히로의 마음을 알게된 슈는 히로에게 사귀자는 고백을 하게되고, 그렇게 히로와 슈는 알콩달콩 풋풋한 사랑을 시작하게 된다. 그런데 어느날, 히로는 슈의 친구 타스쿠로부터 슈가 동경에 있는 와세다 대학을 지망했다는 사실을 듣고 슈에게 동경에 가지 말라며 무작정 떼를 쓴다. 결국 슈는 와세다 대학에 가는 것을 포기하지만, 히로는 왠지 슈에게 미안한 마음이 생기는데... 둘이 평생 함께라면, 몇 년 동경에 가게되는 것과 그렇지 않은 것 중 어느 쪽이 둘에게 행복할까? 히로는 고민에 빠진다.",
썬키스패밀리,MV_EN01_EN000000159,썬키스 패밀리,썬키스 패밀리,,2019-03-27,2019,대한민국,15,6325,가족|코미디|로맨스,가족|코미디|로맨스,김지혜,박희순|진경|황우슬혜,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,36.0,14105.0,14446.0,2019-MF00415,image.wavve.com/movieImg/MovieGroup/2022/GMV_EN01_EN000000159-Vertical_LogoY.jpg,"발칙하고 골때리고 뻔하지 않은 이 가족의 로맨스! 온 세상에 울리는 사랑의 소리 ‘삐그덕 쿵’! Chapter1. 예상 밖의 삐그덕, 결혼 20년 차에도 식을 줄 모르는 사랑을 나누는 뜨거운 부부 준호와 유미, 그러나 이들의 두 자녀. 아들 철원과 딸 경주는 성인이 되었지만 뜻밖의 신체적 문제로 사랑을 하는 것이 세상 어렵다. Chapter2. 삐그덕 쿵이 멈췄다!, 늦둥이 막내딸 진해에게는 매일 밤 부모의 침실에서 들려오는 소리 ‘삐그덕 쿵’이 ‘가족의 행복전선 이상무’를 알리는 신호였다. 그러던 어느 날, 옆집에 아빠의 친구라는 예쁜 아줌마 미희가 이사를 오고 엄마의 불 같은 오해가 시작되는데. 그날 밤부터 ‘삐그덕 쿵’ 소리가 멈추고 가족의 행복발전소 가동이 멈췄다! 매일 사랑하고 영원히 사랑하고 싶었던 ‘로맨틱 가족’에게 닥친 최대의 위기! 가족의 행복을 찾기 위한 막내딸 진해의 대단한 작전이 시작된다!",
데스노트,MV_CX01_CX0000011395,데스노트,데스노트,,2006-11-02,2006,일본,12,7595,범죄|드라마,범죄|드라마,카네코 슈스케,후지와라 타츠야|마츠야마 켄이치|세토 아사카,N,,ja,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,6.0,100.0,20144.0,20635.0,2006-F315,image.wavve.com/movieImg/MovieGroup/2023/GMV_CX01_CX0000011395-Vertical_LogoY-re.jpg,삶과 죽음을 정하는 사신(死神)의 노트 두뇌 싸움의 승자가 세상을 지배한다.법관을 꿈꾸는 천재 대학생 야가미 라이토. 법의 한계를 느끼던 그는 어느 날 우연히 데스노트를 줍게 된다. 이 노트에 이름이 적힌 사람은 죽는다라는 한 문장을 반신반의하며 TV뉴스에 방영된 유괴범의 이름을 적자 실제로 죽음이 이루어진 것. 노트의 힘을 알게 된 라이토는 자기 손으로 범죄자를 처단하고 이상적인 세계를 만들어 가기로 결심한다. 세계 각지의 범죄자들이 의문의 심장마비로 죽어나가자 인터폴에서는 이 사건을 수사하기 위해 한 명의 천재를 일본 경찰청에 보낸다. 그는 전세계 미궁에 빠진 사건을 해결해 온 수수께끼의 명탐정 L. 이제 정의의 이름을 건 두 천재의 치열한 두뇌싸움이 시작되고. 최후의 승자가 세상을 지배한다!,
싱글라이더,MV_CD01_WR0000011518,싱글라이더,싱글라이더,,2017-02-22,2017,대한민국,15,5850,드라마,드라마,이주영,이병헌|공효진|안소희|양유진|잭 캠벨,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,27.0,13251.0,13730.0,2017-MF00052,image.wavve.com/movieImg/MovieGroup/2023/GMV_CD01_WR0000011518-Vertical_LogoY_RTC.jpg,"그가 사라졌다. 그에게서 모든 것이 사라졌다. 증권회사의 지점장 강재훈. 안정된 직장과 반듯한 가족, 나름 성공한 인생이라 생각했다. 어느 날 부실채권 사건으로 모든 것을 잃어버린 그는 가족이 있는 호주로 떠난다. 그러나 다른 삶을 준비하는 아내 수진의 모습을 보고 선뜻 다가가지 못하고 돌연 자취를 감추는데...완벽한 가정, 사라진 남편, 아무도 몰랐던 그의 충격적 진실이 밝혀진다.",
영웅호색소패왕:세명의신부,MV_KU01_KU000000033,영웅호색 소패왕: 세 명의 신부,영웅호색 소패왕: 세 명의 신부,,2017-01-01,2017,중국,15,5346,코미디|액션,코미디|액션,황송,양쯔탁|양양|펑목이|류시동,N,,zh,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,16.0,12730.0,12906.0,2019-VF01164,image.wavve.com/meta/image/202507/1753771448618747806.jpg,"대륙 최고의 영웅이자 의로운 산적 소패왕 '주통' 도화산, 마을의 이름마저 도화채인 이곳을 관리하지만 여인은 잔디밭에서 바늘 찾기! 우연히, 세 명의 여인 '청풍'과 '자월', '영아'를 위기에서 구출해 내면서 기이한 인연이 시작되는데...",
