feature_set_name,column_name,include_status,reason,required_resolution_if_review
review_required_candidate,payment_is_mobile,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,payment_is_pc,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,payment_is_android,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,payment_is_ios,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,total_watch_count,review,"total usage window unresolved. Evidence: total/all-period window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_total_usage_window_before_modeling
review_required_candidate,unique_movie,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,watch_days,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,active_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,total_watch_time(min),review,"total usage window unresolved. Evidence: total/all-period window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_total_usage_window_before_modeling
review_required_candidate,watch_per_day,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,avg_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,median_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,std_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,avg_daily_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,max_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,max_daily_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,max_daily_sessions,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,recency,review,"recency reference date unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_recency_reference_date
review_required_candidate,avg_gap_between_watch_days,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,avg_gap_w1_watch_days,exclude,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,avg_gap_w2_watch_days,exclude,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,avg_gap_w3_watch_days,exclude,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,max_inactive_gap_days,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,avg_rewatch_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,weekend_watch_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,watch_ratio_under_1m,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,watch_ratio_under_5m,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,is_cold_start_3d,review,"content-derived window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,is_cold_start_7d,review,"content-derived window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,movie_per_active_day,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,max_day_share,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,day_count_over_3times,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
review_required_candidate,watch_time(min)_w1,exclude,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,watch_time(min)_w2,exclude,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,watch_time(min)_w3,exclude,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,watch_session_w1,exclude,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,watch_session_w2,exclude,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,watch_session_w3,exclude,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,retention_w2_ratio,review,"genre/content ratio window unresolved. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,retention_w3_ratio,review,"genre/content ratio window unresolved. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,diff_between_w2_w1,review,"explicit week1 behavior within observation window if construction matches name. Evidence: week1-week2 change. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_activation
review_required_candidate,diff_between_w3_w1,review,"explicit week1 behavior within observation window if construction matches name. Evidence: week1-week3 change. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_activation
review_required_candidate,diff_between_w3_w2,exclude,"explicit week2 behavior/change within observation window if construction matches name. Evidence: week2-week3 change. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,is_w1_over_50pct,exclude,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,is_w2_over_50pct,exclude,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,is_w3_over_50pct,exclude,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,is_only_w1,exclude,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,is_only_w2,exclude,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,is_only_w3,exclude,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",
review_required_candidate,new_movie_in_90d_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,new_movie_in_180d_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,new_movie_in_365d_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,old_movie_ratio(5y),review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,avg_ott_release_year,review,"content-derived window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,genre_diversity_count,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,action_adventure_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,family_animation_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,drama_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,thriller_crime_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,sf_fantasy_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,comedy_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,romance_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,horror_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,documentary_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,historical_war_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
review_required_candidate,other_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,USER_KEY,exclude,"identifier; not a unique-user analysis unit. Evidence: id/target/split control column. Conservative rule: uncertain columns remain review, not approved.",
forbidden_drop_columns,product_code,review,"membership metadata requires semantic/scoring-time review. Evidence: likely static/subscription context but semantic review required. Conservative rule: uncertain columns remain review, not approved.",confirm_metadata_semantics_before_modeling
forbidden_drop_columns,price,review,"membership metadata requires semantic/scoring-time review. Evidence: likely static/subscription context but semantic review required. Conservative rule: uncertain columns remain review, not approved.",confirm_metadata_semantics_before_modeling
forbidden_drop_columns,billing_method,review,"membership metadata requires semantic/scoring-time review. Evidence: likely static/subscription context but semantic review required. Conservative rule: uncertain columns remain review, not approved.",confirm_metadata_semantics_before_modeling
forbidden_drop_columns,max_screen,review,"membership metadata requires semantic/scoring-time review. Evidence: likely static/subscription context but semantic review required. Conservative rule: uncertain columns remain review, not approved.",confirm_metadata_semantics_before_modeling
forbidden_drop_columns,is_promotion,exclude,"top-level split variable; use promotion rows/events wording. Evidence: id/target/split control column. Conservative rule: uncertain columns remain review, not approved.",
forbidden_drop_columns,is_churn_prevented,exclude,"outcome-like wording. Evidence: target/outcome-like wording. Conservative rule: uncertain columns remain review, not approved.",
forbidden_drop_columns,payment_device,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,is_user_verified,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,gender,review,"membership metadata requires semantic/scoring-time review. Evidence: likely static/subscription context but semantic review required. Conservative rule: uncertain columns remain review, not approved.",confirm_metadata_semantics_before_modeling
forbidden_drop_columns,age,review,"membership metadata requires semantic/scoring-time review. Evidence: likely static/subscription context but semantic review required. Conservative rule: uncertain columns remain review, not approved.",confirm_metadata_semantics_before_modeling
forbidden_drop_columns,reg_date,exclude,"subscription start anchor, not a regular feature. Evidence: registration anchor date. Conservative rule: uncertain columns remain review, not approved.",
forbidden_drop_columns,reg_hour,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,end_date,exclude,"scheduled-vs-posthoc end date unresolved. Evidence: end date or duration timing unresolved. Conservative rule: uncertain columns remain review, not approved.",
forbidden_drop_columns,is_repurchase,exclude,"target; positive class means repurchase. Evidence: id/target/split control column. Conservative rule: uncertain columns remain review, not approved.",
forbidden_drop_columns,is_standard,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,is_premium,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,age_group,review,"membership metadata requires semantic review. Evidence: likely static/subscription context but semantic review required. Conservative rule: uncertain columns remain review, not approved.",confirm_metadata_semantics_before_modeling
forbidden_drop_columns,is_female,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,is_male,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,reg_is_weekend,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,reg_hour_morning,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,reg_hour_afternoon,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,reg_hour_evening,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,reg_hour_night,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,payment_is_mobile,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,payment_is_pc,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,payment_is_android,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,payment_is_ios,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,total_watch_count,review,"total usage window unresolved. Evidence: total/all-period window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_total_usage_window_before_modeling
forbidden_drop_columns,unique_movie,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,watch_days,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,active_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,total_watch_time(min),review,"total usage window unresolved. Evidence: total/all-period window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_total_usage_window_before_modeling
forbidden_drop_columns,watch_per_day,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,avg_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,median_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,std_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,avg_daily_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,max_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,max_daily_watch_time(min),review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,max_daily_sessions,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,recency,review,"recency reference date unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_recency_reference_date
forbidden_drop_columns,avg_gap_between_watch_days,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,avg_gap_w1_watch_days,review,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_activation
forbidden_drop_columns,avg_gap_w2_watch_days,review,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w2
forbidden_drop_columns,avg_gap_w3_watch_days,review,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w3
forbidden_drop_columns,max_inactive_gap_days,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,avg_rewatch_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,weekend_watch_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,watch_ratio_under_1m,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,watch_ratio_under_5m,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,is_cold_start_3d,review,"content-derived window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,is_cold_start_7d,review,"content-derived window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,movie_per_active_day,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,max_day_share,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,day_count_over_3times,review,"meaning not documented in this step. Evidence: timing not clear from name. Conservative rule: uncertain columns remain review, not approved.",06_common_preprocessing_final_cohort_policy_260513
forbidden_drop_columns,watch_time(min)_w1,review,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_activation
forbidden_drop_columns,watch_time(min)_w2,review,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w2
forbidden_drop_columns,watch_time(min)_w3,review,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w3
forbidden_drop_columns,watch_session_w1,review,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_activation
forbidden_drop_columns,watch_session_w2,review,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w2
forbidden_drop_columns,watch_session_w3,review,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w3
forbidden_drop_columns,retention_w2_ratio,review,"genre/content ratio window unresolved. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,retention_w3_ratio,review,"genre/content ratio window unresolved. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,diff_between_w2_w1,review,"explicit week1 behavior within observation window if construction matches name. Evidence: week1-week2 change. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_activation
forbidden_drop_columns,diff_between_w3_w1,review,"explicit week1 behavior within observation window if construction matches name. Evidence: week1-week3 change. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_activation
forbidden_drop_columns,diff_between_w3_w2,review,"explicit week2 behavior/change within observation window if construction matches name. Evidence: week2-week3 change. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w2
forbidden_drop_columns,is_w1_over_50pct,review,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_activation
forbidden_drop_columns,is_w2_over_50pct,review,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w2
forbidden_drop_columns,is_w3_over_50pct,review,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w3
forbidden_drop_columns,is_only_w1,review,"explicit week1 behavior within observation window if construction matches name. Evidence: explicit week1. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_activation
forbidden_drop_columns,is_only_w2,review,"explicit week2 behavior/change within observation window if construction matches name. Evidence: explicit week2. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w2
forbidden_drop_columns,is_only_w3,review,"explicit week3 behavior/change within observation window if construction matches name. Evidence: explicit week3. Conservative rule: uncertain columns remain review, not approved.",baseline_ladder_retention_w3
forbidden_drop_columns,new_movie_in_90d_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,new_movie_in_180d_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,new_movie_in_365d_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,old_movie_ratio(5y),review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,avg_ott_release_year,review,"content-derived window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,genre_diversity_count,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,action_adventure_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,family_animation_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,drama_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,thriller_crime_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,sf_fantasy_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,comedy_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,romance_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,horror_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,documentary_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,historical_war_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
forbidden_drop_columns,other_ratio,review,"genre/content ratio window unresolved. Evidence: content/recency construction window unresolved. Conservative rule: uncertain columns remain review, not approved.",confirm_content_window_before_modeling
