window,feature_set,feature_family,model_name,split_type,split_id,roc_auc_repurchase,average_precision_repurchase,average_precision_churn_risk,accuracy_at_0_5_repurchase,balanced_accuracy_at_0_5_repurchase,precision_at_0_5_repurchase,recall_at_0_5_repurchase,f1_at_0_5_repurchase,precision_at_0_5_churn_risk,recall_at_0_5_churn_risk,f1_at_0_5_churn_risk,repurchase_tn,repurchase_fp,repurchase_fn,repurchase_tp,churn_risk_tn,churn_risk_fp,churn_risk_fn,churn_risk_tp,train_positive_rate_repurchase,test_positive_rate_repurchase,train_churn_rate,test_churn_rate,n_train,n_test,post_transform_feature_count,threshold,contains_is_churn_prevented,model_group,roc_auc_repurchase_std,average_precision_repurchase_std,average_precision_churn_risk_std,accuracy_at_0_5_repurchase_std,balanced_accuracy_at_0_5_repurchase_std,precision_at_0_5_churn_risk_std,recall_at_0_5_churn_risk_std,f1_at_0_5_churn_risk_std,post_transform_feature_count_std
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,2,0.8229671767056432,0.9136902351256915,0.6528967178726041,0.7494359488593633,0.7467958527137655,0.8811759902000816,0.7528344671201814,0.8119650079954849,0.5399350649350649,0.7407572383073496,0.6246009389671362,1663.0,582.0,1417.0,4316.0,4316.0,1417.0,582.0,1663.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,115.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,3,0.8301142754011607,0.9182591185361959,0.674325938684431,0.7514103046257992,0.7488709949775524,0.8815601388605269,0.7547202797202798,0.8132240745973439,0.5444805194805195,0.743021710234825,0.6284429454749859,1677.0,580.0,1403.0,4317.0,4317.0,1403.0,580.0,1677.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,112.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,ExtraTreesClassifier,holdout,test,0.8482392380032148,0.9239951001527089,0.6763311167821601,0.797153024911032,0.7668877550364848,0.8725160501375726,0.8379330593071052,0.8548749438370525,0.6334661354581673,0.6958424507658644,0.6631908237747653,954.0,417.0,552.0,2854.0,2854.0,552.0,417.0,954.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,118.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,1,0.8422115933387617,0.9260355789330622,0.6615028389907467,0.7869140135372273,0.7594247676552,0.8767807585568917,0.8208903516369306,0.8479155483986401,0.5981344733773805,0.6979591836734694,0.644202595228129,1539.0,666.0,1034.0,4739.0,4739.0,1034.0,666.0,1539.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,113.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,2,0.8438412861575445,0.9257510573806371,0.6854697897716908,0.790799699172725,0.759451765401495,0.871752652762532,0.8311529740101169,0.8509688365032593,0.6146496815286624,0.687750556792873,0.6491486230817742,1544.0,701.0,968.0,4765.0,4765.0,968.0,701.0,1544.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,115.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,3,0.8509585950159719,0.9293067394361343,0.6980377521937441,0.8009276670427479,0.7695845636419407,0.8757730083666788,0.8417832167832168,0.8584417899803887,0.6349334409035902,0.6973859105006646,0.6646959459459459,1574.0,683.0,905.0,4815.0,4815.0,905.0,683.0,1574.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,112.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,holdout,test,0.8585621203925111,0.9301854076993323,0.6879351326934339,0.8095038727234666,0.7352378969964619,0.8372972972972973,0.9095713446858485,0.8719392063045314,0.7140204271123491,0.5609044493070752,0.6282679738562091,769.0,602.0,308.0,3098.0,3098.0,308.0,602.0,769.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,118.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,1,0.8516913318823689,0.9322675402743659,0.6728071240483172,0.8112308849335673,0.731660285801485,0.8421812349639134,0.9095790750043306,0.8745836109260493,0.7005163511187608,0.5537414965986395,0.6185410334346505,1221.0,984.0,522.0,5251.0,5251.0,522.0,984.0,1221.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,113.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,2,0.8519611190944312,0.9285646830441139,0.6947151732922714,0.8118576084231637,0.7410411026383028,0.8456386801698791,0.9030176173033316,0.8733867566427668,0.7004310344827587,0.579064587973274,0.6339917093391856,1300.0,945.0,556.0,5177.0,5177.0,556.0,945.0,1300.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,115.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_with_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,3,0.8597844778172647,0.9338318046271099,0.7112614853743339,0.8139651498056913,0.7397805506412064,0.8426075703655774,0.9106643356643357,0.8753150730969584,0.7153203342618384,0.5688967656180771,0.633761105626851,1284.0,973.0,511.0,5209.0,5209.0,511.0,973.0,1284.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,112.0,0.5,Y,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,117.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,112.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,114.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,111.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,LogisticRegression,holdout,test,0.8268128967930194,0.9145667359882441,0.6501569789486451,0.7534017165585095,0.7479730710767842,0.8771157752200406,0.7607163828537874,0.8147798742138365,0.5529347229840922,0.7352297592997812,0.6311834690043833,1008.0,363.0,815.0,2591.0,2591.0,815.0,363.0,1008.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,117.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,1,0.8205975663549095,0.916151731572594,0.6266938039400062,0.7441714715467536,0.7409623656610863,0.8803505911129229,0.7481378832496103,0.8088772356962263,0.5266927083333334,0.7337868480725623,0.6132272124313056,1618.0,587.0,1454.0,4319.0,4319.0,1454.0,587.0,1618.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,112.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,2,0.8230109975576091,0.9137253809105782,0.652980421693215,0.7499373276510404,0.7472802129817719,0.8814285714285715,0.7533577533577533,0.8123765635286373,0.5406107862248213,0.7412026726057906,0.625211346984783,1664.0,581.0,1414.0,4319.0,4319.0,1414.0,581.0,1664.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,114.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,LogisticRegression,groupkfold,3,0.8300286056433597,0.9182169070722729,0.6742323575969442,0.7516610254481635,0.7490458201523775,0.8816084915288834,0.7550699300699301,0.8134475939353988,0.5448343079922028,0.743021710234825,0.6286785379568884,1677.0,580.0,1401.0,4319.0,4319.0,1401.0,580.0,1677.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,111.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,ExtraTreesClassifier,holdout,test,0.8476042835122126,0.9261497409710087,0.6737654165038763,0.7975716977182332,0.7650023792055295,0.8703310051624659,0.8414562536699941,0.8556500970294074,0.6361185983827493,0.6885485047410649,0.6612959719789843,944.0,427.0,540.0,2866.0,2866.0,540.0,427.0,944.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,117.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,1,0.8418446886809461,0.9258027578328064,0.6585704637238716,0.7894209074956129,0.7615774111480726,0.8776527034508211,0.8238350944049887,0.8498927805575411,0.6025791324736225,0.6993197278911565,0.6473551637279596,1542.0,663.0,1017.0,4756.0,4756.0,1017.0,663.0,1542.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,112.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,2,0.8442049836895525,0.9247674045349978,0.6862060504546685,0.7913010779644021,0.7592586117880422,0.871303395399781,0.8325484039769754,0.8514851485148515,0.616,0.6859688195991092,0.649104320337197,1540.0,705.0,960.0,4773.0,4773.0,960.0,705.0,1540.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,114.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,ExtraTreesClassifier,groupkfold,3,0.8510876805958772,0.9281861377414647,0.699935645403623,0.7994233421085621,0.767999130908967,0.8749544958136148,0.8403846153846154,0.8573212056358124,0.6322996375352397,0.6956136464333186,0.6624472573839663,1570.0,687.0,913.0,4807.0,4807.0,913.0,687.0,1570.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,111.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,holdout,test,0.8585621203925111,0.9301854076993323,0.6879351326934339,0.8095038727234666,0.7352378969964619,0.8372972972972973,0.9095713446858485,0.8719392063045314,0.7140204271123491,0.5609044493070752,0.6282679738562091,769.0,602.0,308.0,3098.0,3098.0,308.0,602.0,769.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,117.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,1,0.8516913318823689,0.9322675402743659,0.6728071240483172,0.8112308849335673,0.731660285801485,0.8421812349639134,0.9095790750043306,0.8745836109260493,0.7005163511187608,0.5537414965986395,0.6185410334346505,1221.0,984.0,522.0,5251.0,5251.0,522.0,984.0,1221.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,112.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,2,0.8519611190944312,0.9285646830441139,0.6947151732922714,0.8118576084231637,0.7410411026383028,0.8456386801698791,0.9030176173033316,0.8733867566427668,0.7004310344827587,0.579064587973274,0.6339917093391856,1300.0,945.0,556.0,5177.0,5177.0,556.0,945.0,1300.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,114.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_plus_usage_w1_4_without_churn_prevented,membership_plus_usage,HistGradientBoostingClassifier,groupkfold,3,0.8597844778172647,0.9338318046271099,0.7112614853743339,0.8139651498056913,0.7397805506412064,0.8426075703655774,0.9106643356643357,0.8753150730969584,0.7153203342618384,0.5688967656180771,0.633761105626851,1284.0,973.0,511.0,5209.0,5209.0,511.0,973.0,1284.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,111.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,167.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,162.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,164.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,161.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,LogisticRegression,holdout,test,0.8417317575326161,0.9279420129210811,0.655339676464312,0.7540297257693113,0.7641020929727562,0.896551724137931,0.7404580152671756,0.811062871844348,0.5498981670061099,0.787746170678337,0.6476761619190404,1080.0,291.0,884.0,2522.0,2522.0,884.0,291.0,1080.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,167.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,LogisticRegression,groupkfold,1,0.8437721459621437,0.9335695172199824,0.6416763627033142,0.7608423163700175,0.7632728476805584,0.8955987717502559,0.7578382123679196,0.8209795458810283,0.5480116391852571,0.7687074829931972,0.6398640996602492,1695.0,510.0,1398.0,4375.0,4375.0,1398.0,510.0,1695.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,162.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,LogisticRegression,groupkfold,2,0.846906531443598,0.9334377649693575,0.6617616079068709,0.7610930057658561,0.7698120947882322,0.9010689582896667,0.749869178440607,0.8185453160700685,0.5528531337698784,0.7897550111358574,0.6504035216434336,1773.0,472.0,1434.0,4299.0,4299.0,1434.0,472.0,1773.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,164.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,LogisticRegression,groupkfold,3,0.8455308813915372,0.9295540493531076,0.6689063994324628,0.7595587313526388,0.7648800855768069,0.8953826955074875,0.7526223776223776,0.8178191489361702,0.5534869043862417,0.7771377935312361,0.646516771102101,1754.0,503.0,1415.0,4305.0,4305.0,1415.0,503.0,1754.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,161.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,ExtraTreesClassifier,holdout,test,0.8535472648130706,0.9347880552479311,0.6694308347926858,0.781452794640988,0.7700411125002302,0.8851924331376386,0.7968291250733999,0.8386897404202719,0.5955581531268265,0.7432530999270606,0.6612589227774173,1019.0,352.0,692.0,2714.0,2714.0,692.0,352.0,1019.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,167.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,ExtraTreesClassifier,groupkfold,1,0.8525259309798172,0.9371443011133369,0.6506808006794861,0.7852845324642768,0.7626434025310569,0.8808630393996247,0.8132686644725446,0.8457173736827884,0.5929003021148036,0.7120181405895691,0.6470224603338142,1570.0,635.0,1078.0,4695.0,4695.0,1078.0,635.0,1570.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,162.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,ExtraTreesClassifier,groupkfold,2,0.8581245918503315,0.9386641921957632,0.6784482377112073,0.7849084983705189,0.7720195313577433,0.8882659965203944,0.8015000872143729,0.8426554190353933,0.5942959001782531,0.7425389755011136,0.6601980198019802,1667.0,578.0,1138.0,4595.0,4595.0,1138.0,578.0,1667.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,164.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,ExtraTreesClassifier,groupkfold,3,0.8584993152616104,0.9390639714957767,0.6820232193383826,0.7848815344114328,0.7672477002395035,0.8822069492172585,0.8078671328671329,0.8434020806716555,0.5987586710478277,0.7266282676118742,0.6565252201761409,1640.0,617.0,1099.0,4621.0,4621.0,1099.0,617.0,1640.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,161.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,HistGradientBoostingClassifier,holdout,test,0.8704640371627193,0.9429893996359336,0.7046106053253485,0.8120159095666737,0.7400500596835806,0.8403908794788274,0.908984145625367,0.873342736248237,0.716376944190302,0.5711159737417943,0.635551948051948,783.0,588.0,310.0,3096.0,3096.0,310.0,588.0,783.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,167.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,HistGradientBoostingClassifier,groupkfold,1,0.8698635017261134,0.9466558159985065,0.6768453706156993,0.8103534720481324,0.7306335733669875,0.84167468719923,0.9088861943530226,0.8739901723994337,0.698394495412844,0.5523809523809524,0.6168650291212965,1218.0,987.0,526.0,5247.0,5247.0,526.0,987.0,1218.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,162.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,HistGradientBoostingClassifier,groupkfold,2,0.8724618189460697,0.9436493646865248,0.6999434153922108,0.816495362246177,0.7463005760810406,0.8482623592755751,0.9068550497121926,0.8765806777946383,0.7111952406706328,0.5857461024498887,0.6424035173424524,1315.0,930.0,534.0,5199.0,5199.0,534.0,930.0,1315.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,164.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_with_churn_prevented,membership_plus_usage_content,HistGradientBoostingClassifier,groupkfold,3,0.8696992805599364,0.9429166006328903,0.7037448188309661,0.8112072207596841,0.7383939554021521,0.8424902470741222,0.9061188811188812,0.8731469002695418,0.7057534246575342,0.5706690296854231,0.631063204311612,1288.0,969.0,537.0,5183.0,5183.0,537.0,969.0,1288.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,161.0,0.5,Y,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,166.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,161.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,163.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,160.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,LogisticRegression,holdout,test,0.841532812263766,0.9278655973766161,0.65516830890339,0.7525643709441072,0.7622029044724352,0.8951670220326937,0.7395772166764533,0.809967845659164,0.5481406011207336,0.7848285922684172,0.6454709058188363,1076.0,295.0,887.0,2519.0,2519.0,887.0,295.0,1076.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,166.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,LogisticRegression,groupkfold,1,0.8436482601586162,0.9335245925608306,0.6414542737424607,0.7609676610679368,0.763779899626575,0.8961065573770491,0.7574917720422657,0.8209893926593448,0.5480955455132344,0.7700680272108843,0.6403922308127475,1698.0,507.0,1400.0,4373.0,4373.0,1400.0,507.0,1698.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,161.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,LogisticRegression,groupkfold,2,0.8466923997627148,0.933438557854223,0.661431530414325,0.7608423163700175,0.7692311577134994,0.900523560209424,0.7500436071864643,0.8184240578606776,0.5526069310021855,0.7884187082405345,0.6497797356828194,1770.0,475.0,1433.0,4300.0,4300.0,1433.0,475.0,1770.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,163.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,LogisticRegression,groupkfold,3,0.8454940108628632,0.929504500341771,0.6688529905666529,0.7601855334085496,0.7650489076718585,0.8951629645007266,0.7538461538461538,0.8184492739869033,0.5544303797468354,0.7762516614975631,0.6468525013845302,1752.0,505.0,1408.0,4312.0,4312.0,1408.0,505.0,1752.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,160.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,ExtraTreesClassifier,holdout,test,0.8520987548039181,0.9334022315381291,0.6699312773904674,0.7804061126229851,0.7679997284579108,0.883501464367068,0.7971227246036406,0.8380922981941658,0.5944835680751174,0.7388767323121809,0.6588617886178861,1013.0,358.0,691.0,2715.0,2715.0,691.0,358.0,1013.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,166.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,membership_plus_usage_content_w1_3_without_churn_prevented,membership_plus_usage_content,ExtraTreesClassifier,groupkfold,1,0.8526443962884536,0.9373294528623475,0.6508626321119558,0.786287290047631,0.7627756940295605,0.8804713804713805,0.815347306426468,0.8466588722007374,0.5949848024316109,0.710204081632653,0.6475087864378747,1566.0,639.0,1066.0,4707.0,4707.0,1066.0,639.0,1566.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,161.0,0.5,N,required_sklearn,,,,,,,,,
