row_id,USER_KEY,is_repurchase,is_promotion,repurchase_score,churn_risk,risk_rank_desc,risk_percentile_desc,representative_segment,segment_priority,flag_high_risk_top10,flag_high_risk_top20,flag_low_risk_stable,flag_cold_start_weak,flag_strong_early_activation,flag_week3_inactive,flag_only_w1,flag_week3_drop,flag_retention_decay,flag_retention_stable,flag_heavy_user,flag_low_activity,flag_genre_focused,flag_new_movie_oriented,flag_old_movie_oriented,flag_age40_unverified_ios,total_watch_count,total_watch_time_min,watch_days,active_ratio,recency,watch_time_min_w1,watch_time_min_w2,watch_time_min_w3,watch_session_w1,watch_session_w2,watch_session_w3,retention_w2_ratio,retention_w3_ratio,diff_between_w2_w1,diff_between_w3_w2,watch_ratio_under_1m,watch_ratio_under_5m,is_cold_start_3d_fixed,is_cold_start_7d_fixed,genre_diversity_count,old_movie_ratio_5y,new_movie_in_365d_ratio,max_genre_ratio,payment_is_mobile,payment_is_pc,payment_is_android,payment_is_ios,is_user_verified,age_group,is_female,is_male,dominant_genre_proxy
22123,c156898d8ea1f42230c60a04ed94e8011dda1d305208a57aeb7e249c96d03d652b572a93138a0ce41edcae815b5a4b9d0582da9bb469b9d6c3edb7abad409038,0,1,0.6054188438633938,0.3945811561366061,7128,30.88522033017028,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,30,1,0,action_adventure
22124,b14f2fe920812dbd233f594aa66e4a15921d3db6dc26156e4f92bb4eabd3ea7aeaff44615ccc366189a734d0100f8ea267f5080299e9215c3b1f4997dc3a8d09,1,1,0.9140446550318784,0.0859553449681217,14221,61.61878764244552,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,215,1,0.047619,1,0,0,215,0,0,2,1.0,216.0,0,215,0.0,0.0,0,0,2,0.0,0.5,0.930233,1,0,0,0,1,50,1,0,drama
22125,bb260b499339787d4898b852fa1ecae722d582e156ea7a037008f236f1bfeab7dc449b931662b2cc925247be28911e7c23ce5acbe808e7f3a0cdc97394c4224c,1,0,0.7245152290667235,0.2754847709332765,9141,39.60743533082023,general_observation,7,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,7,424,6,0.285714,3,211,120,93,4,2,1,0.570755,0.77686,-91,-27,0.0,0.142857,1,1,2,0.0,0.285714,0.625,0,0,1,0,1,30,0,1,action_adventure
22126,0d4351b06c551cc13fdaa0057c49a8bbea8812c05c90bed5d5db59b1cf49283809684be4cf7a77deab80c460e665bb9a58b06f0f91cb239e26879bce58ad7d5a,1,1,0.9692950257565928,0.0307049742434071,18423,79.8258156765891,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,185,2,0.095238,4,0,0,185,0,0,2,1.0,186.0,0,185,0.0,0.0,0,0,2,0.5,0.0,0.524324,0,0,1,0,1,40,1,0,sf_fantasy
22136,a00e1924c9e142c63527b4c9c1fe9d364150da778e39355787af85acc8cb18b90bd8832270cef4a29d49db1993617e6470a51807e6bce41f19fb7bfa549c4080,1,0,0.7756318733231905,0.2243681266768095,10533,45.63889249967502,general_observation,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,386,7,0.333333,5,166,106,114,2,3,2,0.640719,1.074766,-60,8,0.142857,0.285714,1,1,2,0.142857,0.428571,0.510363,0,0,1,0,1,50,0,1,drama
22137,8672b54c84f3cbeb9e9765c194bbfc6be0f0220f113578c8a7b7af92472b2ef3481f5339f896bc5aed7392befc7c0a2200cbdf0949df6bec7f4b5b3052c9a3f4,0,1,0.6110693254337276,0.3889306745662724,7291,31.5914900992244,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,40,1,0,action_adventure
22141,1a4051b9f7f8c3bd20b183a9dceea89f3e7c7d9d7a42c65db252e7eee7925805432e8adf49d4623535279985fa22e343f8a2bbc5eef8e02bfad1c2d9222b75cb,0,1,0.5795062616599639,0.4204937383400361,6540,28.33744962953334,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,20,1,0,action_adventure
22144,1f04b39f225ce1a8f2ac3263f80d048eca8ca23cbb4fcea7475093153ad6ea26dadaf6d98fa114c4d1803ecb3e0ee099469e86fd1c2d397faa0a68a955df4ec8,1,0,0.5010387961042494,0.4989612038957506,5556,24.07383335499805,general_observation,7,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,10,360,8,0.380952,4,230,77,53,4,4,2,0.337662,0.692308,-153,-24,0.0,0.1,1,1,4,0.1,0.4,0.636111,0,0,1,0,1,50,1,0,action_adventure
22145,8514250e32412e933fc73e0033cf4fff5814715f78cf12dceaea754199c4eea92b4e9268d7ed372708a0370e0021cb7cae07a9bcbd2ab2eb8c44c546af2bcc6a,0,0,0.8279059297991376,0.1720940702008624,11552,50.054161792105376,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,106,2,0.095238,4,0,0,106,0,0,2,1.0,107.0,0,106,0.0,0.0,0,0,2,0.0,0.5,0.622642,0,0,0,1,0,40,0,0,thriller_crime
22148,0c4a6aeb87e834279ca4ab066e93e8688d55a7538dad59b85e6c7ba47e21b33d5a149fc299f3a6e50f37dc83177bb815237d3e8a360b49c8f56d6e1c1240e1fb,1,1,0.9896369031857004,0.0103630968142995,22141,95.9356991204125,general_observation,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,10,584,7,0.333333,1,0,353,231,0,6,4,354.0,0.655367,353,-122,0.1,0.2,0,0,4,0.1,0.2,0.739726,1,0,0,0,1,20,1,0,family_animation
22151,4053ee01ed2929251723d56483a6cfe073130c2c0536b6a851f2bcf7971a682e705f5a87efb74a2aa26205f8cda9bbc7f16af01c196a79d0a104857e6cdb0297,1,0,0.9422870678262584,0.0577129321737417,15803,68.47350405130204,general_observation,7,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,139,1,0.047619,10,0,139,0,0,1,0,140.0,0.007143,139,-139,0.0,0.0,0,0,1,0.0,0.0,1.0,0,0,0,1,0,40,1,0,sf_fantasy
22153,7cb318b434457abe442d943ba53752b5eac04454b5b7de77ff14032a3cbbebf6bf845478af73b4273c180fb9e6c381280df289aa6d3ec8384f616ccd684bfde0,0,0,0.4249124550822663,0.5750875449177337,4621,20.02253130551584,general_observation,7,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,108,1,0.047619,15,108,0,0,1,0,0,0.009174,1.0,-108,0,0.0,0.0,0,1,1,0.0,0.0,1.0,0,0,0,1,0,40,0,0,comedy
22155,1b438d7035da5b99f7fb1f5b6732c452fe819d77e5379515e958be1fda2305bbff50fc95632ffc9a0980aeb2cab1d72a8a1b229bd9b086d870afc101c6f534e1,1,1,0.985627992224935,0.0143720077750649,21262,92.12704189956236,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,14,567,6,0.285714,4,26,353,188,3,5,6,13.111111,0.533898,327,-165,0.071429,0.142857,1,1,8,0.142857,0.0,0.442681,0,0,1,0,1,40,1,0,romance
22159,2ae5579c8605ebfcf0b86240829724101750cdea04b2c6f70ba614dacf5ea327b17f59ae3497845c0718416a15f6aceb9433d9ab542500c1fcb9ff56a50811c9,1,1,0.8805470862322053,0.1194529137677946,12943,56.08128601759175,general_observation,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,156,2,0.095238,3,0,130,26,0,1,2,131.0,0.206107,130,-104,0.0,0.0,0,0,3,0.0,0.0,0.833333,0,0,1,0,1,30,0,1,historical_war
22162,c814d608d7fd600527e63d273c787458c1803555821bcb59be364c63fa97ebd960ba1f62c2e429b467a51b6aa24b87c95f7462039b51afe24529b6f7a2e2929d,1,1,0.9740952536155244,0.0259047463844757,19124,82.86320897785866,general_observation,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,349,6,0.285714,2,19,159,171,1,2,3,8.0,1.075,140,12,0.333333,0.333333,0,1,3,0.166667,0.333333,0.510029,0,0,1,0,1,20,1,0,sf_fantasy
22169,9b02a573dfb851e878f13a5ec82f1f7ca61e6dd430f742070e33a585a457f9d6c286f4a765f39c62023f23dcf7c315e5e7c76adc6d82bd017fa3837abe2b8178,1,0,0.8372054348450076,0.1627945651549923,11786,51.06807054031803,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,10,2,0.095238,6,0,1,9,0,1,1,2.0,5.0,1,8,0.5,0.5,0,0,2,0.0,1.0,0.9,0,1,0,0,0,40,0,0,comedy
22171,05702aba3da3adc518176efda963d0e9e0aeb024fa9f65b03a04e51aa516cdf02cda8c49bec34d815f68b434fd2b058a3d48946c130d3c8d9bb8e8c98766391e,1,1,0.9471687041399028,0.0528312958600971,16167,70.05069543741064,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,123,2,0.095238,0,0,0,123,0,0,3,1.0,124.0,0,123,0.0,0.0,0,0,3,0.0,0.0,0.560976,1,0,0,0,1,30,1,0,romance
22174,ee42fecb2b303c401d06e6d09b1ba2868f895fc5a32a2292b9bb47667e00e10320e7d44d685051baba32219393010810670a5e646cea413c6cd9c2e1c3305a75,1,0,0.9892183058354964,0.0107816941645035,22056,95.56739893409592,general_observation,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,239,2,0.095238,6,0,94,145,0,3,4,95.0,1.536842,94,51,0.285714,0.428571,0,0,3,0.0,0.0,0.506276,0,0,1,0,0,50,0,1,family_animation
22179,3c0f399e4f195371c96f38467e2a8629c2cf9cd7107020885bb296607f7a33fe4ce731fbe2e670fc74f7eafec7e9adc50342322d8833cf818115f91f62d6a998,1,0,0.9962370856281192,0.0037629143718806,23042,99.83968109536808,general_observation,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25,1410,7,0.333333,1,0,422,988,0,5,20,423.0,2.338061,422,566,0.04,0.24,0,0,6,0.04,0.4,0.719858,1,0,0,0,0,40,0,0,drama
22180,be2ff446a7cbc9de2de0fffea715b8dced58e5fcbd5e9f609d40d504fb427d183bbb1af2ec131c5806462c52a857caf5037ccbde57dfa134ce3b122c0e77a0b3,1,1,0.7640342565384711,0.2359657434615288,10210,44.239351791672085,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,5,2,0.095238,0,0,0,5,0,0,2,1.0,6.0,0,5,0.5,1.0,0,0,2,0.0,0.0,0.8,0,0,1,0,1,70,1,0,comedy
22183,558ae19173162ee9c97d352ac3d4cf9da89b7955f7c1c859ffa018392caf4456e448e5d5b1d835f0af49e7f33ce1becaa2caf33493d25d0f060666d4c83a10c1,1,0,0.9568979345611892,0.0431020654388107,16995,73.63837254647082,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,12,1451,10,0.47619,0,569,522,360,5,4,3,0.917544,0.690249,-47,-162,0.0,0.0,1,1,2,0.0,0.0,0.6051,0,0,1,0,1,30,0,1,comedy
22185,8251b5eb9fc1ff7d808c5187aa571a04806e856d2d180f7a629434a5b8c83081845ff370a94cc33b884a2ac36cfbc86e0df44956e6a5dce4fe59691844c4a413,1,1,0.9662013365001948,0.033798663499805,18009,78.03197712205902,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,209,4,0.190476,1,113,1,95,2,1,2,0.017544,48.0,-112,94,0.4,0.6,0,1,4,0.2,0.0,0.54067,1,0,0,0,1,20,1,0,family_animation
22189,963546077ae76224f8b2a2548bf928bff01792466d0c62f7a4c644b1d0adb1ed836057d69b4041761f9e701b5b9efa84bf16aacce4f56bbeab7773ee69c7cad1,1,0,0.9788676753585648,0.0211323246414351,19916,86.29490012565536,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,34,1199,15,0.714286,0,511,459,229,13,11,10,0.898438,0.5,-52,-230,0.176471,0.323529,1,1,6,0.176471,0.205882,0.546289,0,0,0,1,0,40,0,0,family_animation
22191,a2fa00f31fac5ba4aa70b08ca15f9b9674a0939cb182a8ed2c42d4607e5f55ed1a6efad26ac5e1e5bee643cb63758211e123df4692e5ead100cc313ad8cbf024,1,0,0.7696687102045446,0.2303312897954553,10385,44.997616881147366,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,40,0,0,action_adventure
22197,164fec91ebec68b3de9f68a2fdf65c8b6401c08e683fe9c48250d9fe1f7a5bd54e4435cd35504a8c1af4def93836a6c964fe2ee77e69c353e90ad0ac70a377eb,1,0,0.9859777685019218,0.0140222314980782,21336,92.4476797088262,general_observation,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,9,345,5,0.238095,3,0,244,101,0,7,2,245.0,0.416327,244,-143,0.111111,0.111111,0,0,4,0.0,0.222222,0.527536,0,0,0,1,0,40,0,0,romance
22204,e30634a4119b6f2e5753a0f0efe676bb7fcb7cccf4058c11014d566072cb0c767ef41baed5c1786bdb38210bec304337168a61bdfc3410ffeae8dfb824ebd60e,1,0,0.5827449925991497,0.4172550074008503,6608,28.632089778586597,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,1,30,0,1,action_adventure
22205,cc163008e0857ab3b945a578ad72a48e81bc9329ef00437701678082582b064d9e9617856ca1610a52d2ac7eccd1361940f258eaf7c77803f5a59179bc293384,0,1,0.5176437918698705,0.4823562081301294,5733,24.840764331210192,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,46,1,0.047619,5,0,0,46,0,0,3,1.0,47.0,0,46,0.666667,0.666667,0,0,2,0.0,0.333333,0.978261,1,0,0,0,1,20,1,0,comedy
22210,78a21c95265bf970723d8d1e496eb1345882684a965af574a3e3df09a9acc4b1e882ee5e64fefbfb38da78dc9248bc56252f921443c2b6f0ad1dd2034dd71a30,1,0,0.6559162510667471,0.3440837489332529,7927,34.34724208154599,general_observation,7,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,10,39,3,0.142857,5,35,1,3,8,1,1,0.055556,2.0,-34,2,0.2,0.8,1,1,4,0.0,0.8,0.564103,0,0,1,0,1,30,1,0,romance
22217,d5872e788627ea76fa379472ddd671032ae325bdc75f8e4f931629393ddd5e21afb5ab0a4022cfcc807c3b2bb1b2fc62ceef128786ac3eca9e18ef027affebea,1,1,0.6831050012501814,0.3168949987498186,8436,36.55271025607696,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,30,0,1,action_adventure
22219,f0d3d48ed04c1cbf20b3c041c3d25c5ead0c70e48d44997190c629c9338c07ac9ba804843a8b18594782d3512b6ac2d7f2a6a70fcb4397d37f9b7ee509633cf9,1,1,0.9490853281618036,0.0509146718381965,16321,70.71796871614889,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,15,1081,10,0.47619,6,531,446,104,5,9,1,0.840226,0.234899,-85,-342,0.066667,0.133333,1,1,4,0.2,0.133333,0.497687,1,0,0,0,1,40,1,0,drama
22220,66d7fc1ec2c41f8538e470437fb9c03b5a39c0e7d34fc94f9696ed3e227fcd1a5b46d0d83cf9346897becc5a3bc8373f96899a79bff785faddeb1207c080fb75,1,0,0.992620732085582,0.0073792679144178,22683,98.28415442610164,general_observation,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,657,3,0.142857,5,0,527,130,0,7,1,528.0,0.248106,527,-397,0.125,0.125,0,0,5,0.125,0.0,0.365297,0,0,0,1,1,20,1,0,drama
22223,b4a84a2750e64702a4be7823a6a9a54a59b88ccc2030d26091fab4b2252f553e26c04d4be92335fce20fbf3585f15eec5fdc68eb853ca7222b04cae0a7c0c810,1,1,0.9819551812473916,0.0180448187526085,20485,88.76034490229213,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,19,1691,10,0.47619,2,204,1411,76,2,14,3,6.887805,0.054533,1207,-1335,0.0,0.0,1,1,8,0.157895,0.368421,0.260792,0,0,1,0,1,40,1,0,historical_war
22225,41972dc7523208dea565929c27593e577de10cd03be9e7a1b57f05990a49945e6e520c4fadf62fe39174e3b7ad968e8ace3ee6af48603abbf03a878472ed09c4,1,1,0.483288048092696,0.516711951907304,5361,23.228909398154165,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,20,1,0,action_adventure
22229,a41d796a62f5d2d7e12aa1a4c58d84b639041b53c236b073e9b828b9758084fc0d6e8e691b01037e15ea8f5efda64304a8cd87bcd8ef827991dbce179c2b329d,1,0,0.7578503122197872,0.2421496877802128,10053,43.55907968282855,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,2,104,2,0.095238,0,1,0,103,1,0,1,0.5,104.0,-1,103,0.5,0.5,0,1,1,0.0,0.5,1.0,0,1,0,0,1,40,0,1,thriller_crime
22230,cd6c9332ca63a05d84c8c7d1e07e509543e38aad90ff5f0cde760908808011e9ae0146aa4c1f68c08fee2fb1f178ef13345815884d240f106a5278732a5d64c1,1,1,0.9235110014698182,0.0764889985301817,14688,63.6422721955024,general_observation,7,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,6,704,5,0.238095,1,277,121,306,2,1,3,0.438849,2.516393,-156,185,0.0,0.0,1,1,4,0.166667,0.0,0.497159,1,0,0,0,1,30,0,1,sf_fantasy
22232,f47dbac820a7a4749a0ff1b613b30a2955d563b5106657dd8d299cd379806e9f14c967317afcf3c16ae41270353d87a80ba4628bb7af154dd3e29205e8602645,1,1,0.7046056605729925,0.2953943394270075,8848,38.33788292387019,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,8,1,0.047619,6,0,0,8,0,0,2,1.0,9.0,0,8,0.0,0.5,0,0,1,0.0,0.0,1.0,1,0,0,0,1,10,1,0,family_animation
22234,c6d7aa9fc0d3c37c4e8c459f4e04ffdd6aa54910460ffedf3410f42df2a73adff32474e464bf41f0e2f102497fcc8045237f3714f3bd942a146886187bb6d188,1,0,0.9957097485651748,0.0042902514348253,23005,99.67936219073616,general_observation,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,903,8,0.380952,0,0,272,631,0,6,16,273.0,2.315018,272,359,0.318182,0.409091,0,0,6,0.090909,0.318182,0.548173,1,0,0,0,0,20,1,0,comedy
22238,d002ce588848668ebcde4e6698eb8e7cfb2fd34585b9076f5ac188e34dd611230ccf3de8e978c1de85be02e4691962a17f7dbe5aedd1001a51666e2bf8712f8d,1,1,0.7686452563002739,0.231354743699726,10349,44.84163091988388,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,128,1,0.047619,6,0,0,128,0,0,1,1.0,129.0,0,128,0.0,0.0,0,0,1,0.0,1.0,1.0,0,0,1,0,1,60,1,0,thriller_crime
22245,521d2e1593480101ccb2da1a4ed8e4f64868c53ec195e5124aa8cd3d3cfd09c30a707a6721243153b4fc04529a1c7e193507ac99c1cad68ca7d7278c129e1a17,1,1,0.7694604742904632,0.2305395257095368,10378,44.96728627756836,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,13,1,0.047619,2,0,0,13,0,0,1,1.0,14.0,0,13,0.0,0.0,0,0,1,1.0,0.0,1.0,0,1,0,0,1,20,1,0,drama
22249,8dc3d084e36fb528d48deb1be8fb52f0f4c6b257a7262ae652dcd01992be6645f938388a19965007d97a7714f08ab26a1909a9fad39491a8119d6b7d5488fefe,1,1,0.9618190288087208,0.0381809711912792,17494,75.80051128731748,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,2,112,2,0.095238,4,3,0,109,1,0,1,0.25,110.0,-3,109,0.0,0.5,0,1,2,0.0,0.5,0.973214,1,0,0,0,1,20,0,1,romance
22250,5cd7f4d60069686834dd4523d081fa6e1a3a51858f7bb7c9d39abd8701735b9720228ae212a273a6cd35dc4564cd82b442497fd47c58f7836c98cd27c8271e76,1,0,0.9266993836222238,0.0733006163777761,14846,64.32687724771438,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4,27,2,0.095238,1,0,0,27,0,0,4,1.0,28.0,0,27,0.25,0.25,0,0,2,0.75,0.0,0.962963,0,0,0,1,0,40,0,0,other
22265,45f8b516e8e2bd618d4c75793d330c6c88d5b3d18ec34dbd3f20871df071bfc0de3925a96a09d4d4eb3435c2c5ea202655252624b01fb3e1fe48afc151fb687c,1,1,0.9246683316016816,0.0753316683983185,14748,63.902248797608216,general_observation,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,336,4,0.190476,0,0,245,91,0,2,2,246.0,0.373984,245,-154,0.0,0.0,0,0,3,0.25,0.0,0.574405,0,1,0,0,1,30,0,1,drama
22267,846b93b660bb54c78b62c2f0b15553caec3404419ba2b1d7ed9c7fd379b8db4d2d70a390400c073eef6014d5e503b07d0d05381366636a5c4eb4c554fee0f7e2,1,1,0.963219902881474,0.0367800971185259,17651,76.48078339616102,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,20,966,10,0.47619,0,72,467,427,3,10,7,6.410959,0.91453,395,-40,0.05,0.15,0,1,5,0.05,0.45,0.327122,0,0,1,0,1,30,0,1,action_adventure
22268,9a7d417e9e7d847cdba7068668a5109df7f1e78998ba075f82ed1c65f80758648154b4e5278950862c5030f49de472015e8b63a2ea7a91e3a3e98f4caece7063,1,0,0.9837880616125796,0.0162119383874205,20855,90.36353394861128,general_observation,7,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,2,276,1,0.047619,12,0,276,0,0,2,0,277.0,0.00361,276,-276,0.0,0.0,0,0,1,0.0,0.0,1.0,0,0,1,0,1,20,0,1,drama
22272,34e6e4ebb32ec72693f1baee78613df17327c17eefaaf9e70ef85b4d2dbf6247b80d5fdfb3f812f62564326cc438f333b0773d4bb943a771495fa3c0c5311251,0,0,0.6655589013174068,0.3344410986825932,8048,34.87152822912605,general_observation,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,21,0,0,0,0,0,0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,20,0,1,action_adventure
22275,7324fe989aeb26e2725cf203631c2e10cc11040360f83c74646df69f6890860ef77356865c425d0352381e6ade0089d748d3ed5cc01fe9f15c97a648169170e9,1,1,0.9027590614986636,0.0972409385013364,13713,59.41765241128299,general_observation,7,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,114,1,0.047619,2,0,0,114,0,0,2,1.0,115.0,0,114,0.5,0.5,0,0,1,0.0,1.0,1.0,0,0,1,0,1,30,1,0,romance
22279,6217ca5632221709f94508ceacb6fbe166e1b7124b4444c13a7992396cd68f7359fd59f4757ef54ca1f275ff8852c39d6abae5fd7a5e0f91711655c1a2b16e55,1,0,0.9394026490418153,0.0605973509581847,15593,67.56358594393171,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,11,734,4,0.190476,3,386,225,123,5,4,2,0.583979,0.548673,-161,-102,0.090909,0.181818,1,1,4,0.090909,0.454545,0.464578,1,0,0,0,1,20,0,1,drama
22280,e1a25fd03375fc5057b9d7d4dfbb16a417192337f6aef9ba2f7f8e84ca38d2df7fbb368377d318ccc167db6dbcf0ac8a307f252aa81ca7576f9d7006cba216e0,1,1,0.9161919800745796,0.0838080199254205,14331,62.09541141297284,general_observation,7,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,13,530,10,0.47619,2,430,16,84,8,1,4,0.039443,5.0,-414,68,0.307692,0.307692,1,1,4,0.076923,0.076923,0.584906,0,0,1,0,1,30,1,0,sf_fantasy
22281,acba560837e7be44bee6eab908289e6fdf9816aca2e5296a70bdc385b2dcea72b0482da5b002f4a4b0e95a04f24ba71aea505a287b08fd1554002f18e9712f88,1,0,0.6681900787148245,0.3318099212851755,8083,35.0231812470211,general_observation,7,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,3,229,3,0.142857,14,229,0,0,3,0,0,0.004348,1.0,-229,0,0.0,0.0,1,1,2,0.0,0.0,0.650655,0,0,0,1,0,40,0,0,family_animation
22282,63250916cd4bc2cc9fc22cf45c5a7f88777efc4327622fcf7717877a0924729b4733a599af697cc3714db7c6d6ed0c11abeea6c940e232cac6484b9d506ae093,1,0,0.9662155925189516,0.0337844074810483,18011,78.04064300879587,general_observation,7,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,2,154,2,0.095238,11,0,154,0,0,2,0,155.0,0.006452,154,-154,0.0,0.5,0,0,2,0.0,0.5,0.980519,0,0,0,1,0,40,0,0,drama
22291,8a4084f8ae950cbb8bdbfd0f30ab75a0485b1c81e522347b9781bf0a2567379c2363f55eadbe0ad969c87bdcc11ffddffe5ace4047fe5ad510243af5ba267f7d,1,1,0.9591921127688068,0.0408078872311931,17232,74.66528012478877,general_observation,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8,453,4,0.190476,1,25,35,393,1,2,5,1.384615,10.944444,10,358,0.125,0.125,0,1,4,0.125,0.0,0.509934,0,0,1,0,1,20,1,0,drama
22292,d923f4be1b73fecb722d004fcbb48c39aa3d8e6879dde99d76f17dcd06b708afeae4ede70b109b83c4036c9ada527b8cde1ce63f54f41f1ff301582a5d5a1009,1,1,0.923543358131638,0.0764566418683618,14692,63.65960396897613,general_observation,7,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2,85,2,0.095238,0,3,0,82,1,0,1,0.25,83.0,-3,82,0.0,0.5,0,1,1,0.5,0.0,1.0,0,0,1,0,1,20,0,1,drama
22296,6101bba9af8180fd1f7ea9d676353f0f6de8e4e11d3ad4c47d04a9e6efbe3f7ed4eaa44467edae51b812d0614c7e2b3b9b794736e4d9a3a344a8270f4a3c9dc0,1,1,0.929323259516052,0.0706767404839481,14976,64.8901598856103,general_observation,7,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,72,2,0.095238,2,0,66,6,0,2,1,67.0,0.104478,66,-60,0.0,0.0,0,0,2,0.0,0.333333,0.916667,1,0,0,0,1,30,0,1,family_animation
22297,abd559fdf1156e0cb70d613d007cf23510c09a5e4eb611834d81534b82ae29bcb3ba55390a26e75df3c6ef9355a8e825a29c8e895c31cf0c8484420e8f7eb73c,1,0,0.989590884842102,0.0104091151578978,22131,95.8923696867282,general_observation,7,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,22,1439,6,0.285714,0,323,829,287,4,12,6,2.561728,0.346988,506,-542,0.090909,0.136364,1,1,3,0.090909,0.181818,0.815844,0,0,0,1,0,40,0,1,family_animation
