membership_row_id,USER_KEY,is_repurchase,price,max_screen,is_promotion,is_user_verified,gender,age,payment_device,billing_method,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_week1_watch_time,w1_4_week2_watch_time,w1_4_week1_sessions,w1_4_week2_sessions,w1_4_week3_watch_time,w1_4_week3_sessions,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_genre_ratio_action_adventure,w1_4_genre_ratio_animation_family,w1_4_genre_ratio_comedy,w1_4_genre_ratio_drama,w1_4_genre_ratio_historical_war,w1_4_genre_ratio_horror,w1_4_genre_ratio_other,w1_4_genre_ratio_romance,w1_4_genre_ratio_sf_fantasy,w1_4_genre_ratio_thriller_crime,w1_4_genre_entropy,w1_4_genre_covered_watch_ratio,w1_4_recent_content_watch_ratio
21197,b0996b09cbe7e89e2dfd83fed4d4a167a3ef75ac5a34c990860d6e3e46d5d4f94ddffa932877158ca3c419e48289abae52160897e3292e5525528d1f4105f6b5,N,100.0,1.0,O,Y,F,25.0,pc,132,1,1,1,110.0,110.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21198,5843450a125c73d14ce7b048abc7124562215f3393280b3df00a8921737469ce2110d6b1ad44411a89f77941544449073b3b56fd4c2f2a7c54a06c48b86d7645,Y,7900.0,1.0,,Y,F,30.0,android,131,5,5,3,3.2,0.0,1.0,0,1,7.0,2,8.0,2,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0625,0.0,0.0,0.0,1.543564,1.0,0.0625
21199,f5c200698278de752fbf9da4b9d6e3e5a53bb1dd9a68c935b9d4c7d9697b314e62cd9ebada7af5145817b4e2af69a28424832f8c1d808f2d40b4cfe650476557,Y,10900.0,2.0,,N,F,40.0,android,151,7,4,5,47.571429,175.0,0.0,5,0,158.0,2,0.0,0,0.0,0.0,0.0,0.510511,0.0,0.0,0.0,0.0,0.267267,0.222222,1.486176,1.0,0.33033
21200,36a8c51fdeec0635ba47a11ea99146cda95d3e285d8b0e8fcf8bc4f19844bf54b4642f04127636f197809e16b507a258b82890b02c70bbccae7967924af8a6e1,Y,9.99,1.0,,Y,M,30.0,ios,140,7,5,5,61.285714,140.0,100.0,2,1,189.0,4,0.0,0,0.130536,0.386946,0.249417,0.0,0.0,0.0,0.0,0.0,0.2331,0.0,1.902897,1.0,0.249417
21201,30a198a4eeea274b0f21f9a9dd23b15595959254f2e77a8fe9fcb8916e5476a58e2715c54afdb621171ed96b374a0960201e57163e602ba5b9eb99c133ff1389,Y,13900.0,4.0,,N,N,40.0,android,131,11,7,4,12.363636,7.0,9.0,1,2,120.0,8,0.0,0,0.0,0.0,0.007353,0.441176,0.0,0.0,0.0,0.257353,0.073529,0.220588,1.834784,1.0,0.198529
21202,908ba367a46c5e0ff0bfe548e09c95cd4bb5fb8656342374be2e86d42f41aa1336807287e4011c4b5a228492f080498f26d200e62f5380772b28dd2042f478ab,N,100.0,4.0,O,Y,M,20.0,mobile,132,2,2,2,34.0,0.0,0.0,0,0,68.0,2,0.0,0,0.0,0.0,0.985294,0.0,0.0,0.0,0.0,0.0,0.0,0.014706,0.110581,1.0,0.985294
21203,e46901d41539efaf44eca2adcf182d24bb11d4d0c34f3065250178bfaecca98eac7aa8601950ee7e470378a2b5265cc4b8aee238859ab4491a7a28543f14c965,Y,100.0,2.0,O,Y,F,20.0,pc,134,7,6,4,35.428571,108.0,136.0,3,3,4.0,1,0.0,0,0.0,0.016129,0.0,0.870968,0.0,0.0,0.0,0.012097,0.100806,0.0,0.680378,1.0,0.0
21204,ccd756a9fa53b60e84e4482e190af20ac17d5f4cd09c9fcb09ab4232283368be986a758d4dd5aee1316cba2d59791b8d9b6caa1ece1d248e6cf5927db603eb11,Y,9.99,1.0,,N,N,40.0,ios,140,8,4,4,40.875,0.0,85.0,0,1,242.0,7,0.0,0,0.0,0.972477,0.0,0.003058,0.0,0.0,0.003058,0.0,0.021407,0.0,0.208963,1.0,0.003058
21205,808d54c6c44187ebbff0c709b738b9f7b1325ba1a7a499e41ba69521fede171bd51d906c8201bd779d38c5b72d9fcc4e3827833f7386d3529f3bb59511b21aa1,N,13900.0,4.0,,Y,M,35.0,pc,190,1,1,1,11.0,11.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21206,0174a5543b74ac16dcd9335738f370e50caba4ff853ebbc3b10de42cac5953e76689ce20b21446b424ce94dc23a67c4236dca73c9e96b416f4747ec6a5d548c7,Y,7900.0,1.0,,Y,F,40.0,android,151,6,5,2,51.333333,199.0,0.0,5,0,0.0,0,109.0,1,0.081169,0.0,0.353896,0.564935,0.0,0.0,0.0,0.0,0.0,0.0,1.289836,1.0,0.512987
21207,2e0d6ad2f415e51c67d50d2fa660d0f94970b2fcd93b675655bdb22c905ee711fda8edaec59622b76aceb160087e9000e67163beec252441e2cbee98196d49f6,Y,100.0,2.0,O,Y,F,40.0,android,151,1,1,1,107.0,0.0,107.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21208,51722aa95612e6a6ccf53a239eec4f010ea9d34640a85d616df7ea260348043f594befe8d70fc7bd2ee4808b6585b9381808e247ea9424c8b1654312c8f3e042,N,100.0,4.0,O,Y,F,20.0,android,134,2,2,2,75.5,151.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21209,a8109a78fef42fe82377381aa2ee3db5516fdaa8f4c79a083464cbb8cc3fb004f655f45f3df2b4c77f6b931f9c1478dfdff69844f05cafbfaa6daf3ec2fec8b6,Y,6700.0,1.0,,N,M,40.0,android,132,12,5,2,9.833333,0.0,114.0,0,11,4.0,1,0.0,0,0.0,0.966102,0.0,0.0,0.0,0.0,0.033898,0.0,0.0,0.0,0.21358,1.0,0.033898
21210,0984cceaf024ca8b707cf5a5d6d443767c3f5f194da3a5561f2cc36c6aafc8be65ebd8e13807d4e9277ed72c1548d162f404b3ed88b9760102b215b49e116c7d,Y,10900.0,2.0,,Y,M,25.0,android,134,8,8,4,100.875,172.0,202.0,1,2,433.0,5,0.0,0,0.114002,0.0,0.254027,0.375465,0.0,0.0,0.0,0.256506,0.0,0.0,1.893482,1.0,0.0
21211,c0682b2203cb9091316877c9a5f8bd26222746c306ed37b297085a4a029af9d6254672a873c533cc9400b54f57716a2ae021f32807ae1e3fd8d66015a7cf21a6,Y,13900.0,4.0,,N,N,40.0,mobile,132,3,2,3,76.0,102.0,126.0,1,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21212,668a47167c75182947d8cbe46b2bc3a3375d0ee65cab98587183acb6dcb4e1033cf95f5eb7e7252051f15b0b183b2290e25182f52b535b732077124204c2f916,Y,100.0,1.0,O,Y,F,40.0,android,151,18,10,6,49.611111,473.0,266.0,10,5,154.0,3,0.0,0,0.445689,0.0,0.0,0.18701,0.057111,0.0,0.0,0.137738,0.0,0.0,2.039064,1.0,0.331467
21213,0cb4cab097fe4163dfeee14a6b6b1a662e6353f849fd9baadb3ed6960dae5cbd60cd6aa9060a618872818b6df03eeceffff63700416182c6fe23133ce5b934f0,Y,100.0,4.0,O,Y,F,25.0,mobile,134,4,3,4,81.0,87.0,150.0,1,2,87.0,1,0.0,0,0.0,0.0,0.271605,0.268519,0.0,0.0,0.0,0.0,0.0,0.459877,1.535461,1.0,0.540123
21214,54242af804c4e7beb0e5e484c218b3dea65ea1f135db20605c8ccc0eae58d5bfef0b7e5945ca42eca4420e1f32648bac5f7c7ed89e88bfc3cfd447b47333c994,N,100.0,1.0,O,Y,M,25.0,android,151,2,2,1,1.0,0.0,0.0,0,0,0.0,0,2.0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0
21215,1c9a9794ac442a7ee2347fec4fdcebf55d894b285a9205607fde79c9bfa8147618a04f467a87ec33475894d4bc6d9420ca54cc378a7dcb48a91811128aa6ffcb,N,100.0,1.0,O,Y,F,25.0,android,151,2,2,2,38.5,52.0,25.0,1,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.324675,0.0,0.0,0.675325,0.0,0.909393,1.0,0.0
21216,c0643e6aaaa4a64867e4ca2d773126cb9fc35f763b215fc84136f842a2a9f7a3011cfedc1d59c95f77dbad427b35023079135adac600c0ada7fd5ec64780003f,Y,13900.0,4.0,,N,N,40.0,android,134,8,6,4,37.125,192.0,1.0,5,1,104.0,2,0.0,0,0.003367,0.0,0.0,0.639731,0.0,0.0,0.0,0.003367,0.087542,0.265993,1.283401,1.0,0.912458
21217,3c711102c9d5afe2405c46a5b659861b7f66fb86f7b269e30430ecc06b8e92eb0dfdeb8377cb9f31b08690ddc02cde1cc24b05c3911bba12da61f7f1210bcb64,Y,7900.0,1.0,,Y,M,30.0,pc,134,6,3,5,39.0,121.0,19.0,2,1,94.0,3,0.0,0,0.0,0.598291,0.401709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971942,1.0,0.0
21218,2ea2481221285aaa77a45ab989b5daa1f96920e77a4438ccf41780b33d8473214f78b5dc100a3c0ecd3086b09b4cabc5de6d6308e5caa70dbfd720a17d5d26f6,Y,100.0,2.0,O,Y,F,35.0,android,151,3,3,3,43.666667,6.0,0.0,1,0,13.0,1,112.0,1,0.0,0.0,0.854962,0.099237,0.0,0.0,0.0,0.0,0.045802,0.0,0.72778,1.0,0.099237
21219,3f4edb774255ae48b7d6b7380b7ab075a5c622ddf930d6a12750a398f142a37f900dacde6e0453eb6c03c349514f71a44d7cb710beac16eac4067800eb446de0,N,100.0,1.0,O,Y,F,45.0,android,151,1,1,1,10.0,0.0,0.0,0,0,0.0,0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21220,daae9bf8dbb92ed3976158f0fc16a8ef03e4cf0468a12ae73cabab34de932ba43b9f9e70cd1a0d507fed59d030b69f69f5c99803d48c8f5bbf2304108b0f5452,Y,100.0,4.0,O,Y,F,60.0,android,151,2,2,1,105.0,0.0,0.0,0,0,210.0,2,0.0,0,0.0,0.0,0.0,0.452381,0.0,0.0,0.0,0.547619,0.0,0.0,0.993447,1.0,0.0
21221,99052a908842ea4b4c108c74b7eff92e3388242f25af6f638bb700255e9a487515cf34a06f4408208bad5c165050f266b409164e3a39019aa4393d3164f02556,Y,100.0,2.0,O,Y,F,30.0,android,132,5,5,3,40.0,0.0,124.0,0,2,76.0,3,0.0,0,0.0,0.0,0.0,0.57,0.325,0.0,0.0,0.105,0.0,0.0,1.330646,1.0,0.0
21222,0870f253cf76293724a5e1083428866587cc7081795693164a7c7bf92a5fd52510f21701e9e085f973e51d93a6a26b27af4b70f1c6e23d0531c33e54696a23d4,Y,9.99,1.0,,N,N,40.0,ios,140,17,13,6,39.235294,91.0,535.0,3,8,41.0,6,0.0,0,0.113943,0.0,0.0,0.04048,0.0,0.593703,0.0,0.001499,0.133433,0.116942,1.754779,1.0,0.35982
21223,e2391da3a0f0e829b587bb1b8031babd052625424867b7cfe72af9e6b5e574b830939d3b2fdf1c75cac1a1aa202a107bc16aa9587007e48df064ca3ded699c6c,Y,7900.0,1.0,,Y,F,30.0,mobile,132,4,3,3,34.0,97.0,17.0,1,2,0.0,0,22.0,1,0.713235,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161765,1.147861,1.0,0.838235
21224,76f334987cb25a81ecc6c23c473a479fe261697d11ece91b5830ad0df5e3f993e025db5a9cc4501458ebfb7a1a98c1c162bbf36bc7df323fc224520f0c70bb56,N,10900.0,2.0,,Y,F,30.0,mobile,131,1,1,1,19.0,19.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21225,6ac2f3fe83bfe2b49f11c4ab46d4f533b08c778a5a92732df43cf4dba278ffcda70bb90d7cd0937481ab3e7e7ba4fd47bac6c92f966f39fa5b2807331489aff9,N,100.0,1.0,O,Y,M,25.0,mobile,180,9,8,5,57.333333,173.0,238.0,3,5,105.0,1,0.0,0,0.122093,0.0,0.0,0.104651,0.203488,0.081395,0.0,0.0,0.356589,0.131783,2.388963,1.0,0.850775
21226,d52883686627c1b7090c61af24b8a178af988bd9f8e325912286cd91a6e1a1f1e84f5ca70cc20b80db9adca3e08fda40a90906527f059e04b28daefb3462b6d4,Y,7900.0,1.0,,Y,F,25.0,android,132,7,6,5,63.428571,35.0,233.0,1,3,176.0,3,0.0,0,0.0,0.0,0.231982,0.222973,0.0,0.0,0.0,0.466216,0.0,0.078829,1.773937,1.0,0.0
21227,d96e3a839eef3332e359b9cde37c1cccee0601fa28e1e082b6ce69375a4189e05adbe9ef02d9425ed68387bce3bfc248c31cd57c4f2f7d8cd33f054ca1519f0a,Y,100.0,1.0,O,Y,F,30.0,android,151,13,12,3,22.0,0.0,0.0,0,0,263.0,12,23.0,1,0.0,0.0,0.027972,0.465035,0.01049,0.0,0.0,0.0,0.003497,0.409091,1.583021,1.0,0.090909
21228,d4c0549cbb7d7200e1ebdcd80e405f38725770ff36fce6eb512d31b09dca6abecdc5573a874513ce3f50082be11e476138903f92b18298ae4225165cf296ae4d,N,13.49,2.0,,Y,F,30.0,ios,140,3,3,3,44.333333,132.0,1.0,2,1,0.0,0,0.0,0,0.766917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233083,0.783347,1.0,0.992481
21229,16f97b652647f101d0ee7f61bc5d5141caf2f4aa2bb00c7f44bcd0756e3cdb639caafde193593a681ffd8a2349c5027b4290919276580a429ccabbe1cf7d7018,N,7900.0,1.0,,Y,F,55.0,mobile,180,1,1,1,1.0,1.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21230,5333b288beb6ff0472ed686f1e3ea47a1acdf09c89ae5885339526f154cf2da3a93ccd042b8ab6ef1d2c18feb8040184baceb7a10ad22eb9bf5f8da21077e77a,Y,3950.0,1.0,,Y,F,30.0,android,151,3,2,2,74.666667,0.0,224.0,0,3,0.0,0,0.0,0,0.0,0.0,0.0,0.004464,0.0,0.0,0.0,0.0,0.0,0.995536,0.04128,1.0,0.0
21231,f07ea313cf9c2eb606662fe894ca7b6f3eb265629c1acb757c3bfa1d2eb7df5d125124572fcc76f2d2d8f0c80ad7837d4fe83994f9757f8681daf42f3dc335a9,Y,100.0,1.0,O,Y,F,25.0,mobile,180,2,2,1,60.0,0.0,120.0,0,2,0.0,0,0.0,0,0.0,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0.0,0.958333,0.249882,1.0,0.041667
21232,13b0dba7759c27ed5bb682720016865dc280eabbe6a559071d2583a03aec432384b6d4194340c3e5c1269c72213bc9f86a6ad7f6a7e6ba8fa5c161e71eb8782a,N,100.0,2.0,O,Y,M,20.0,pc,134,1,1,1,1.0,0.0,1.0,0,1,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21233,c960a493ced2582d1128a0bfaa5557eeb6b9c351e12ad5665f5f2ff2fa7dde3234faa67f7eeaaaad2c24f3b4557cd0c9033b0daf959c15d911255b61596b4551,Y,9.99,1.0,,Y,F,25.0,ios,140,1,1,1,9.0,0.0,0.0,0,0,9.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21234,34eb58ae4e22dbe6fd0a0f14851e0e6a6e1e3be8dceae06966bbdb6edc6617267fde017678d58a5112efe3b9ecc70f276c7debe3fbe3f0c4a353d993116856b0,N,100.0,1.0,O,Y,F,30.0,mobile,131,4,3,2,52.5,210.0,0.0,4,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.014286,0.0,0.985714,0.0,0.0,0.108023,1.0,0.514286
21235,a236030928a7c401f073e8c3d617ed3d61c9f1c795403ea98fa2b827916311e18e5d4b8bf768b23e8999d3d001d8ea40ae74729862016db6bc142b2225082d77,Y,9.99,1.0,,N,N,40.0,ios,140,9,9,4,72.888889,142.0,118.0,2,2,211.0,3,185.0,2,0.003049,0.0,0.213415,0.0,0.0,0.0,0.0,0.166159,0.0,0.617378,1.360827,1.0,0.0
21236,a87da26d25c37c38799d2ef9eb0b4258385480019d441ba844647699681a4193417782e6b6a60fa35a43a88dc7da79b4cc2ab66ee5262f765ad36b3fcdb593da,Y,100.0,1.0,O,Y,F,35.0,android,134,14,9,7,50.5,147.0,351.0,2,6,140.0,3,69.0,3,0.0,0.0,0.149929,0.056577,0.534653,0.0,0.0,0.0,0.0,0.25884,1.632557,1.0,0.0
21237,b1e8dfa143a44f34adf3deb082d0e4927f3649783c03b2a1a23cde1cc646e870cd35c23beaac16a0333b2f0847855cf37b1d30b496ef1a85624f0876100811e1,Y,7900.0,1.0,,Y,F,25.0,pc,131,5,4,3,55.6,166.0,0.0,4,0,112.0,1,0.0,0,0.751799,0.0,0.0,0.0,0.233813,0.0,0.0,0.0,0.0,0.014388,0.887675,1.0,0.348921
21238,03a05b559dc42f67c76c059f2f1f690294a29afef7c5164be41747febf16309a598e6f90bab1cfc7d33ee57b94ab011dd4edca70ae8d34a496c02231ac5869b0,Y,100.0,2.0,O,Y,M,30.0,android,151,23,16,11,21.695652,36.0,116.0,3,4,257.0,14,90.0,2,0.11022,0.0,0.178357,0.058116,0.400802,0.032064,0.0,0.0,0.0,0.220441,2.201539,1.0,0.39479
21239,448213a422b8c27ca43b60dc3cc74e29792c2819ee547e325e7447021e9d34ea726728e0e0a82b2d57d7450124d3f61da28f3ee19a8c77273333c8d602c8860b,Y,7900.0,1.0,,Y,M,40.0,android,134,2,2,2,21.5,30.0,0.0,1,0,13.0,1,0.0,0,0.0,0.0,0.0,0.0,0.302326,0.0,0.0,0.0,0.697674,0.0,0.884115,1.0,0.0
21240,2d2654d1cb115a8b4d6431478221ae7293d42b47857e548d06a29850ca52f2f5094cfa34c9dbca9b87be1e90bd1bdf5a5b1764eaddf942b0795528d64e58d7ef,N,13900.0,4.0,,Y,M,20.0,android,134,11,6,4,50.909091,377.0,106.0,7,2,77.0,2,0.0,0,0.189286,0.0,0.0,0.523214,0.0,0.0,0.0,0.0,0.0,0.2875,1.460531,1.0,0.6625
21241,e22d1ed4a37db911c57c69c7b14c6b08fd20ead8b05588f8197116f287dda34bfee2fef0b3b4c99fbd1da34936e462c127004fcb008376fa90909868f2830fca,Y,100.0,1.0,O,Y,F,30.0,mobile,190,5,3,4,39.0,0.0,48.0,0,4,147.0,1,0.0,0,0.0,0.0,0.0,0.041026,0.892308,0.0,0.0,0.0,0.0,0.066667,0.596162,1.0,0.0
21242,8e45f49ee40226e39eb44f7b8b1028d5e1b829902e3e20586caa73bbe9999f7df9407f6d7af5f4c2af6b1bc3b396a00c69ba5d8e37b5d23222497adb4a874a7c,Y,6950.0,4.0,,Y,F,20.0,android,151,3,2,3,46.666667,108.0,1.0,1,1,0.0,0,31.0,1,0.0,0.0,0.771429,0.228571,0.0,0.0,0.0,0.0,0.0,0.0,0.775513,1.0,0.0
21243,e55fff9a426cb5af67e8d805fdeefe112d6a302b54c8ed36e34faf5dec04ecd2698b6d2fa85d1e2efa4b8ca9705fb19419fbbff09e9e1d56f402285063124faa,N,100.0,4.0,O,Y,M,45.0,pc,180,5,4,3,44.8,224.0,0.0,5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.459821,0.0,0.053571,0.0,0.486607,1.24726,1.0,0.941964
21244,8b3b4cb93b19f04fb05b9194a3055ae0f5cb3ad1210ab6c8be6d44f2018b7ec1841148985460f28ca0516ef27de2f0c1530ab9068b789ea4fda3ecaf077adc52,Y,3950.0,1.0,,Y,F,15.0,android,180,8,4,4,42.375,0.0,339.0,0,8,0.0,0,0.0,0,0.356932,0.0,0.0,0.336283,0.0,0.0,0.0,0.306785,0.0,0.0,1.582199,1.0,0.00295
21245,95f53f73771baa7ac594014d1444312b83c9a897cfc7545bf90d6e9117a007570e5a3e68a62382eea472c82886b2a9d96a7771a2c5da2e93f1e4802927955faa,N,7900.0,1.0,,Y,M,25.0,pc,134,1,1,1,76.0,0.0,0.0,0,0,76.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
21246,dec8c97d92834d1006f4967439d5879fcaff924827e25565354ee32443f8882e21e161eb9665c7fa7abf4d87aacc6a578c25ffa964feb269a1c274e97389a3ac,N,100.0,1.0,O,Y,M,40.0,android,151,3,2,2,5.0,14.0,0.0,2,0,1.0,1,0.0,0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.933333,0.0,0.353359,1.0,0.0
21247,3f8b6a48704bcf2bbfefbd44e4f32877184f721e0b1c0721a454031957a7e81b0083135ece6898dfb59bdf7a7a4cbfdd229ae87f5f6e20270ab90a3b93360a1e,Y,100.0,1.0,O,Y,F,15.0,android,151,12,8,8,29.0,211.0,74.0,6,2,63.0,4,0.0,0,0.0,0.244253,0.0,0.221264,0.0,0.0,0.0,0.505747,0.011494,0.0,1.650672,1.0,0.0
21248,a7fe5d91a75dc213ac9c812f055c9018222c74d7443abc79640dcf03dd7ae42ef321f5c8d306e37c9a2a347d36e8f80562a10fecdb16fdb1989055a32538678f,N,7900.0,1.0,,Y,F,25.0,mobile,131,3,3,2,127.666667,252.0,131.0,2,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.342037
21249,5bded0897b6f49ef8ddf8302d54693aea6584210e2ed723176ab416ace724c2508425be9874bef431a2fefd6f7e13f5569401cb13ee392b183daf225b5b506f6,Y,7900.0,1.0,,,N,40.0,android,134,10,10,2,47.2,163.0,309.0,4,6,0.0,0,0.0,0,0.029661,0.0,0.262712,0.434322,0.0,0.167373,0.0,0.036017,0.069915,0.0,2.052416,1.0,0.0
21250,fa097cec50627791333cc477cc4405daa2680a0de59657e9ae1fdf11ea6b440f8995b585242996d004935d743a14b8b0152b565d47f9136e0fbeca4540a94a98,N,10900.0,2.0,,Y,F,30.0,mobile,132,3,2,2,24.0,50.0,22.0,2,1,0.0,0,0.0,0,0.0,0.513889,0.0,0.486111,0.0,0.0,0.0,0.0,0.0,0.0,0.999443,1.0,0.513889
21251,3685e5041331e666f93fb830e8439403105adedd2792b215c8b37fb0412e0e19b627e198e62392de0e39dbb6300fed0fc7e81ae409c729370070763a60e5e912,Y,100.0,2.0,O,Y,F,55.0,android,151,11,8,6,64.181818,0.0,402.0,0,6,304.0,5,0.0,0,0.0,0.148725,0.148725,0.004249,0.188385,0.123229,0.0,0.0,0.0,0.386686,2.20721,1.0,0.70255
21252,d0445638ce7481e68ac19cfba88a9775fa55a508cae2b7716b66c004bc194c4681b5efc6e35cd2b2e6c70e5461732ff757091ac85b842d9324eeecedcbacc20e,N,10900.0,2.0,,Y,F,35.0,android,131,19,8,8,33.421053,402.0,209.0,9,7,24.0,3,0.0,0,0.0,0.0,0.031496,0.017323,0.0,0.0,0.0,0.198425,0.007874,0.744882,1.093017,1.0,0.0
21253,bf5c5895b3c208c32b65b973944b6a2a75df5e050a8df6859d7c40402515bc570017c5ed2371f0fd34beba967d89358bd41dbf0594b619ef8a306d4c331533bb,Y,10900.0,2.0,,N,N,40.0,pc,134,31,3,3,17.387097,0.0,0.0,0,0,0.0,0,539.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21254,cd955bbd654ec3f0599ad431f53515f0881740df05617e594e1a359fa86e327ad151d3b2d3a3d13a994e7a61c250f2d6ca490fd6a079b83dac4c8720865fdac5,Y,7900.0,1.0,,N,F,40.0,android,151,10,8,3,28.6,0.0,90.0,0,2,196.0,8,0.0,0,0.0,0.618881,0.0,0.003497,0.0,0.003497,0.0,0.006993,0.335664,0.031469,1.221228,1.0,0.006993
21255,17119972af7448d94a35395ede804b5366ecd95bf2a12497f52139ffb04a69c8e01464ba58aebf7b698e09b23b64f12a30700ff6ba49523c635136e0829f5ae4,Y,100.0,1.0,O,Y,M,60.0,pc,131,5,5,2,1.4,0.0,6.0,0,4,1.0,1,0.0,0,0.142857,0.0,0.0,0.0,0.0,0.142857,0.142857,0.0,0.571429,0.0,1.664498,1.0,0.571429
21256,c22b7b9835620586055eb65b3913a45686d1a38ca1ddcadb8b36d540d8d1eb6ee3228e2e894c7b5989336689218fef72df4db478ea6270e947d0aadc9e57da93,N,100.0,2.0,O,Y,M,35.0,android,132,1,1,1,28.0,28.0,0.0,1,0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21257,8b0bae6ac2cfc1dfecc6d9a2f9d344d58b61fbc91e376326034e36b8ea38af1b1993e83d25b467470c3e554ace50de563010179d4a8da36eed28518dbb6b4292,N,100.0,1.0,O,Y,F,30.0,android,151,10,1,5,42.1,256.0,165.0,6,4,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21258,49557e86e7329e21420b026cb251c5636b9954caaa66542b9a63ba3ffdb832b72fe1ec834d54d74f753864915dfc47bdb9a438001c9c051dd92ada74796a690a,Y,7900.0,1.0,,Y,M,30.0,mobile,190,6,6,6,2.666667,9.0,1.0,3,1,6.0,2,0.0,0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.405639,1.0,0.0625
21259,8f0f2afb728853039b62d47a64a973cd8d98f69e7eaed7284bfa899260fb822c9ede5122f8ce421774007e84224708cc1f461edb9ab8c4c7396f5a7c550daccf,Y,10900.0,2.0,,Y,F,20.0,pc,134,3,3,2,6.333333,0.0,0.0,0,0,17.0,2,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.105263,0.0,0.736842,0.0,1.086988,1.0,0.263158
21260,280934ef009a7b09761adb20ac6d6e0af7e484518e5a347e7577c883fb99aef4e5ae454d926b4f01c528e496af2f44ad154791c71c2d1f72188adeb02d128cec,Y,7900.0,1.0,,Y,F,60.0,android,131,10,6,6,34.7,2.0,165.0,2,2,176.0,4,4.0,2,0.0,0.971182,0.0,0.0,0.0,0.0,0.028818,0.0,0.0,0.0,0.188431,1.0,0.040346
21261,f730e72d5f3dcf1aa7f9d8f928ee83c82b317e1726ebf64e7cd7a6007ccd0d52b88783e3996e7ae42a1598d3cbcc1dcea5eff82073a8581aade2343afd274790,Y,100.0,1.0,O,Y,M,20.0,android,151,4,3,2,8.0,0.0,0.0,0,0,0.0,0,32.0,4,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.28125,0.5,0.0,1.49435,1.0,0.0
21262,b34cdb26acdc7b2fab829dc5358b3021fd7d3587c2d51e3ac7e5c767565312715f538952203305097b203570e02780ccf4ab956943cbbcb211bdd94478cb6f7a,Y,10900.0,2.0,,Y,M,45.0,android,134,6,6,6,83.666667,132.0,0.0,2,0,312.0,3,58.0,1,0.02988,0.0,0.0,0.342629,0.394422,0.0,0.0,0.0,0.0,0.233068,1.699898,1.0,0.0
