section,MOVIE_NUM,source_row_number,duplicate_group_size,movie_master_row_count,movie_id_cardinality,duplicate_movie_id_count,conflicting_columns,expected_join_extra_rows_if_raw_joined_to_viewhistory,recommendation
summary,all,,,14502,14018,380,,48443,Deduplicate Movie_Master by MOVIE_NUM before joining to View_History; do not apply in Stage 01.
duplicate_movie_id_row,11957,11887,2,,,,,2,movie_title=콜드워(2018)|ott_release_month=201902|genre=Thriller/Crime
duplicate_movie_id_row,11957,11888,2,,,,,2,movie_title=콜드워(2018)|ott_release_month=201902|genre=Thriller/Crime
duplicate_movie_id_row,11978,11909,3,,,,,40,movie_title=블라인드(2007)|ott_release_month=202102|genre=Drama
duplicate_movie_id_row,11978,11910,3,,,,,40,movie_title=블라인드(2007)|ott_release_month=202102|genre=Drama
duplicate_movie_id_row,11978,11911,3,,,,,40,movie_title=블라인드(2007)|ott_release_month=202102|genre=Drama
duplicate_movie_id_row,11993,11925,2,,,,,43,movie_title=애프터매스(2018)|ott_release_month=201804|genre=Drama
duplicate_movie_id_row,11993,11926,2,,,,,43,movie_title=애프터매스(2018)|ott_release_month=201804|genre=Drama
duplicate_movie_id_row,12006,11939,2,,,,,77,movie_title=메리다와마법의숲|ott_release_month=201210|genre=Animation/Family
duplicate_movie_id_row,12006,11940,2,,,,,77,movie_title=메리다와마법의숲|ott_release_month=201210|genre=Animation/Family
duplicate_movie_id_row,12078,12010,2,,,,,4,movie_title=백조공주:왕실의미스테리|ott_release_month=201804|genre=Animation/Family
duplicate_movie_id_row,12078,12011,2,,,,,4,movie_title=백조공주:왕실의미스테리|ott_release_month=201804|genre=Animation/Family
duplicate_movie_id_row,12113,12043,2,,,,,8,movie_title=로드킬(2018)|ott_release_month=201902|genre=Horror
duplicate_movie_id_row,12113,12044,2,,,,,8,movie_title=로드킬(2018)|ott_release_month=201902|genre=Horror
duplicate_movie_id_row,12132,12063,4,,,,,0,movie_title=몬스터(2003)|ott_release_month=201510|genre=Drama
duplicate_movie_id_row,12132,12064,4,,,,,0,movie_title=몬스터(2003)|ott_release_month=201510|genre=Drama
duplicate_movie_id_row,12132,12065,4,,,,,0,movie_title=몬스터(2003)|ott_release_month=201510|genre=Drama
duplicate_movie_id_row,12132,12066,4,,,,,0,movie_title=몬스터(2003)|ott_release_month=201510|genre=Drama
duplicate_movie_id_row,12135,12069,2,,,,genre,27,movie_title=로지(2018)|ott_release_month=201909|genre=Comedy
duplicate_movie_id_row,12135,12070,2,,,,genre,27,movie_title=로지(2018)|ott_release_month=201909|genre=Romance
duplicate_movie_id_row,12159,12093,3,,,,,10,movie_title=백설공주|ott_release_month=201612|genre=SF/Fantasy
duplicate_movie_id_row,12159,12094,3,,,,,10,movie_title=백설공주|ott_release_month=201612|genre=SF/Fantasy
duplicate_movie_id_row,12159,12095,3,,,,,10,movie_title=백설공주|ott_release_month=201612|genre=SF/Fantasy
duplicate_movie_id_row,12174,12109,2,,,,,179,movie_title=히트맨(2020)|ott_release_month=202002|genre=Comedy
duplicate_movie_id_row,12174,12110,2,,,,,179,movie_title=히트맨(2020)|ott_release_month=202002|genre=Comedy
duplicate_movie_id_row,12260,12195,2,,,,,2,movie_title=코만도|ott_release_month=201807|genre=Thriller/Crime
duplicate_movie_id_row,12260,12196,2,,,,,2,movie_title=코만도|ott_release_month=201807|genre=Thriller/Crime
duplicate_movie_id_row,12276,12212,2,,,,,130,movie_title=천녀유혼(1987)|ott_release_month=202004|genre=Horror
duplicate_movie_id_row,12276,12213,2,,,,,130,movie_title=천녀유혼(1987)|ott_release_month=202004|genre=Horror
duplicate_movie_id_row,12298,12235,3,,,,,330,movie_title=고백(2020)|ott_release_month=202103|genre=Drama
duplicate_movie_id_row,12298,12236,3,,,,,330,movie_title=고백(2020)|ott_release_month=202103|genre=Drama
duplicate_movie_id_row,12298,12237,3,,,,,330,movie_title=고백(2020)|ott_release_month=202103|genre=Drama
duplicate_movie_id_row,12300,12239,2,,,,,42,movie_title=신비한동물들과그린델왈드의범죄|ott_release_month=201812|genre=SF/Fantasy
duplicate_movie_id_row,12300,12240,2,,,,,42,movie_title=신비한동물들과그린델왈드의범죄|ott_release_month=201812|genre=SF/Fantasy
duplicate_movie_id_row,12320,12258,3,,,,,8,movie_title=안나카레니나(1997)|ott_release_month=202003|genre=Romance
duplicate_movie_id_row,12320,12259,3,,,,,8,movie_title=안나카레니나(1997)|ott_release_month=202003|genre=Romance
duplicate_movie_id_row,12320,12260,3,,,,,8,movie_title=안나카레니나(1997)|ott_release_month=202003|genre=Romance
duplicate_movie_id_row,12333,12273,3,,,,,52,"movie_title=조제,호랑이그리고물고기들|ott_release_month=201701|genre=Animation/Family"
duplicate_movie_id_row,12333,12274,3,,,,,52,"movie_title=조제,호랑이그리고물고기들|ott_release_month=201701|genre=Animation/Family"
duplicate_movie_id_row,12333,12275,3,,,,,52,"movie_title=조제,호랑이그리고물고기들|ott_release_month=201701|genre=Animation/Family"
duplicate_movie_id_row,12382,12323,2,,,,,4,movie_title=짱|ott_release_month=201811|genre=Drama
duplicate_movie_id_row,12382,12324,2,,,,,4,movie_title=짱|ott_release_month=201811|genre=Drama
duplicate_movie_id_row,12504,12438,2,,,,,1,movie_title=럼블|ott_release_month=201708|genre=Action/Adventure
duplicate_movie_id_row,12504,12439,2,,,,,1,movie_title=럼블|ott_release_month=201708|genre=Action/Adventure
duplicate_movie_id_row,12648,12576,2,,,,,420,movie_title=인사이드아웃|ott_release_month=201511|genre=Other
duplicate_movie_id_row,12648,12577,2,,,,,420,movie_title=인사이드아웃|ott_release_month=201511|genre=Other
duplicate_movie_id_row,12651,12580,2,,,,,51,movie_title=스타워즈:라스트제다이|ott_release_month=201803|genre=SF/Fantasy
duplicate_movie_id_row,12651,12581,2,,,,,51,movie_title=스타워즈:라스트제다이|ott_release_month=201803|genre=SF/Fantasy
duplicate_movie_id_row,12683,12611,5,,,,,12,movie_title=챔피언|ott_release_month=201212|genre=Drama
duplicate_movie_id_row,12683,12612,5,,,,,12,movie_title=챔피언|ott_release_month=201212|genre=Drama
duplicate_movie_id_row,12683,12613,5,,,,,12,movie_title=챔피언|ott_release_month=201212|genre=Drama
duplicate_movie_id_row,12683,12614,5,,,,,12,movie_title=챔피언|ott_release_month=201212|genre=Drama
duplicate_movie_id_row,12683,12615,5,,,,,12,movie_title=챔피언|ott_release_month=201212|genre=Drama
duplicate_movie_id_row,12751,12679,2,,,,,13,movie_title=호빗:뜻밖의여정|ott_release_month=201605|genre=SF/Fantasy
duplicate_movie_id_row,12751,12680,2,,,,,13,movie_title=호빗:뜻밖의여정|ott_release_month=201605|genre=SF/Fantasy
duplicate_movie_id_row,12759,12687,2,,,,,836,movie_title=겨울왕국|ott_release_month=201403|genre=SF/Fantasy
duplicate_movie_id_row,12759,12688,2,,,,,836,movie_title=겨울왕국|ott_release_month=201403|genre=SF/Fantasy
duplicate_movie_id_row,12769,12698,3,,,,,24,movie_title=닥터두리틀(2020)|ott_release_month=202002|genre=SF/Fantasy
duplicate_movie_id_row,12769,12699,3,,,,,24,movie_title=닥터두리틀(2020)|ott_release_month=202002|genre=SF/Fantasy
duplicate_movie_id_row,12769,12700,3,,,,,24,movie_title=닥터두리틀(2020)|ott_release_month=202002|genre=SF/Fantasy
duplicate_movie_id_row,12795,12725,2,,,,,3,movie_title=나를구해줘|ott_release_month=201912|genre=Drama
duplicate_movie_id_row,12795,12726,2,,,,,3,movie_title=나를구해줘|ott_release_month=201912|genre=Drama
duplicate_movie_id_row,12800,12731,2,,,,,69,movie_title=레고무비2|ott_release_month=201903|genre=Animation/Family
duplicate_movie_id_row,12800,12732,2,,,,,69,movie_title=레고무비2|ott_release_month=201903|genre=Animation/Family
duplicate_movie_id_row,12828,12760,2,,,,,47,movie_title=메리포핀스리턴즈|ott_release_month=201903|genre=SF/Fantasy
duplicate_movie_id_row,12828,12761,2,,,,,47,movie_title=메리포핀스리턴즈|ott_release_month=201903|genre=SF/Fantasy
duplicate_movie_id_row,12880,12813,2,,,,,10,movie_title=엘르(2017)|ott_release_month=201707|genre=Drama
duplicate_movie_id_row,12880,12814,2,,,,,10,movie_title=엘르(2017)|ott_release_month=201707|genre=Drama
duplicate_movie_id_row,12885,12819,2,,,,,30,movie_title=아수라|ott_release_month=201611|genre=Thriller/Crime
duplicate_movie_id_row,12885,12820,2,,,,,30,movie_title=아수라|ott_release_month=201611|genre=Thriller/Crime
duplicate_movie_id_row,12948,12878,2,,,,,4,movie_title=데자뷰(2018)|ott_release_month=201806|genre=Thriller/Crime
duplicate_movie_id_row,12948,12879,2,,,,,4,movie_title=데자뷰(2018)|ott_release_month=201806|genre=Thriller/Crime
duplicate_movie_id_row,13035,12959,2,,,,,51,movie_title=남과여(2016)|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,13035,12960,2,,,,,51,movie_title=남과여(2016)|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,13065,12988,3,,,,,2,movie_title=길(2016)|ott_release_month=201612|genre=Drama
duplicate_movie_id_row,13065,12989,3,,,,,2,movie_title=길(2016)|ott_release_month=201612|genre=Drama
duplicate_movie_id_row,13065,12990,3,,,,,2,movie_title=길(2016)|ott_release_month=201612|genre=Drama
duplicate_movie_id_row,13069,12994,2,,,,,341,movie_title=슈퍼배드3|ott_release_month=201708|genre=Animation/Family
duplicate_movie_id_row,13069,12995,2,,,,,341,movie_title=슈퍼배드3|ott_release_month=201708|genre=Animation/Family
duplicate_movie_id_row,13077,13002,2,,,,,768,movie_title=한나(2018)|ott_release_month=201808|genre=Action/Adventure
duplicate_movie_id_row,13077,13003,2,,,,,768,movie_title=한나(2018)|ott_release_month=201808|genre=Action/Adventure
duplicate_movie_id_row,13085,13010,2,,,,,1,movie_title=불새(1997)|ott_release_month=201703|genre=Romance
duplicate_movie_id_row,13085,13011,2,,,,,1,movie_title=불새(1997)|ott_release_month=201703|genre=Romance
duplicate_movie_id_row,13102,13028,2,,,,,1,movie_title=벤허(2016)|ott_release_month=201701|genre=Action/Adventure
duplicate_movie_id_row,13102,13029,2,,,,,1,movie_title=벤허(2016)|ott_release_month=201701|genre=Action/Adventure
duplicate_movie_id_row,13111,13038,2,,,,,8,movie_title=호빗:스마우그의폐허|ott_release_month=201605|genre=SF/Fantasy
duplicate_movie_id_row,13111,13039,2,,,,,8,movie_title=호빗:스마우그의폐허|ott_release_month=201605|genre=SF/Fantasy
duplicate_movie_id_row,13124,13051,2,,,,,1,movie_title=큐브|ott_release_month=201901|genre=Horror
duplicate_movie_id_row,13124,13052,2,,,,,1,movie_title=큐브|ott_release_month=201901|genre=Horror
duplicate_movie_id_row,13138,13066,2,,,,,48,movie_title=7인의사무라이|ott_release_month=202003|genre=Action/Adventure
duplicate_movie_id_row,13138,13067,2,,,,,48,movie_title=7인의사무라이|ott_release_month=202003|genre=Action/Adventure
duplicate_movie_id_row,13176,13103,4,,,,,204,movie_title=알라딘|ott_release_month=201901|genre=SF/Fantasy
duplicate_movie_id_row,13176,13104,4,,,,,204,movie_title=알라딘|ott_release_month=201901|genre=SF/Fantasy
duplicate_movie_id_row,13176,13105,4,,,,,204,movie_title=알라딘|ott_release_month=201901|genre=SF/Fantasy
duplicate_movie_id_row,13176,13106,4,,,,,204,movie_title=알라딘|ott_release_month=201901|genre=SF/Fantasy
duplicate_movie_id_row,13237,13164,3,,,,,2,movie_title=블라인드(2016)|ott_release_month=201604|genre=Drama
duplicate_movie_id_row,13237,13165,3,,,,,2,movie_title=블라인드(2016)|ott_release_month=201604|genre=Drama
duplicate_movie_id_row,13237,13166,3,,,,,2,movie_title=블라인드(2016)|ott_release_month=201604|genre=Drama
duplicate_movie_id_row,13278,13205,2,,,,,2,movie_title=수어사이드스쿼드|ott_release_month=201811|genre=Action/Adventure
duplicate_movie_id_row,13278,13206,2,,,,,2,movie_title=수어사이드스쿼드|ott_release_month=201811|genre=Action/Adventure
duplicate_movie_id_row,13282,13210,2,,,,,131,movie_title=업(2009)|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,13282,13211,2,,,,,131,movie_title=업(2009)|ott_release_month=201701|genre=Drama
duplicate_movie_id_row,13298,13227,2,,,,,105,movie_title=몬스터대학교|ott_release_month=201612|genre=Animation/Family
duplicate_movie_id_row,13298,13228,2,,,,,105,movie_title=몬스터대학교|ott_release_month=201612|genre=Animation/Family
duplicate_movie_id_row,13326,13253,2,,,,,388,movie_title=인크레더블2|ott_release_month=201810|genre=Animation/Family
duplicate_movie_id_row,13326,13254,2,,,,,388,movie_title=인크레더블2|ott_release_month=201810|genre=Animation/Family
duplicate_movie_id_row,13327,13255,2,,,,,3,movie_title=열혈남아(2006)|ott_release_month=201912|genre=Thriller/Crime
duplicate_movie_id_row,13327,13256,2,,,,,3,movie_title=열혈남아(2006)|ott_release_month=201912|genre=Thriller/Crime
duplicate_movie_id_row,13336,13264,2,,,,,261,movie_title=지금만나러갑니다(2018)|ott_release_month=201804|genre=Romance
duplicate_movie_id_row,13336,13265,2,,,,,261,movie_title=지금만나러갑니다(2018)|ott_release_month=201804|genre=Romance
duplicate_movie_id_row,13370,13298,2,,,,,41,movie_title=몬스터호텔2|ott_release_month=201601|genre=Animation/Family
duplicate_movie_id_row,13370,13299,2,,,,,41,movie_title=몬스터호텔2|ott_release_month=201601|genre=Animation/Family
duplicate_movie_id_row,13397,13325,2,,,,,15,movie_title=심야식당2(2017)|ott_release_month=201706|genre=Drama
duplicate_movie_id_row,13397,13326,2,,,,,15,movie_title=심야식당2(2017)|ott_release_month=201706|genre=Drama
duplicate_movie_id_row,13557,13479,2,,,,,1,movie_title=스파이서바이버[무삭제판]|ott_release_month=201612|genre=Action/Adventure
duplicate_movie_id_row,13557,13480,2,,,,,1,movie_title=스파이서바이버[무삭제판]|ott_release_month=201612|genre=Action/Adventure
duplicate_movie_id_row,13604,13523,3,,,,,6,movie_title=싸움의기술|ott_release_month=201306|genre=Action/Adventure
duplicate_movie_id_row,13604,13524,3,,,,,6,movie_title=싸움의기술|ott_release_month=201306|genre=Action/Adventure
duplicate_movie_id_row,13604,13525,3,,,,,6,movie_title=싸움의기술|ott_release_month=201306|genre=Action/Adventure
duplicate_movie_id_row,13608,13529,2,,,,,211,movie_title=빅히어로|ott_release_month=201702|genre=Animation/Family
duplicate_movie_id_row,13608,13530,2,,,,,211,movie_title=빅히어로|ott_release_month=201702|genre=Animation/Family
duplicate_movie_id_row,13808,13725,2,,,,,4,movie_title=택시(2015)|ott_release_month=202003|genre=Comedy
duplicate_movie_id_row,13808,13726,2,,,,,4,movie_title=택시(2015)|ott_release_month=202003|genre=Comedy
duplicate_movie_id_row,13897,13810,2,,,,,6,movie_title=아이스에이지4:대륙이동설|ott_release_month=201210|genre=Animation/Family
duplicate_movie_id_row,13897,13811,2,,,,,6,movie_title=아이스에이지4:대륙이동설|ott_release_month=201210|genre=Animation/Family
duplicate_movie_id_row,13909,13822,2,,,,,189,movie_title=굿다이노|ott_release_month=201809|genre=Animation/Family
duplicate_movie_id_row,13909,13823,2,,,,,189,movie_title=굿다이노|ott_release_month=201809|genre=Animation/Family
duplicate_movie_id_row,13945,13858,2,,,,,23,movie_title=레고배트맨무비|ott_release_month=201704|genre=Animation/Family
duplicate_movie_id_row,13945,13859,2,,,,,23,movie_title=레고배트맨무비|ott_release_month=201704|genre=Animation/Family
duplicate_movie_id_row,14033,13946,2,,,,,9,movie_title=싸이코(1960)|ott_release_month=201312|genre=Drama
duplicate_movie_id_row,14033,13947,2,,,,,9,movie_title=싸이코(1960)|ott_release_month=201312|genre=Drama
duplicate_movie_id_row,14059,13973,3,,,,,8,movie_title=스토커|ott_release_month=201307|genre=Drama
duplicate_movie_id_row,14059,13974,3,,,,,8,movie_title=스토커|ott_release_month=201307|genre=Drama
duplicate_movie_id_row,14059,13975,3,,,,,8,movie_title=스토커|ott_release_month=201307|genre=Drama
duplicate_movie_id_row,14119,14033,2,,,,,5,movie_title=나비효과(2004)|ott_release_month=201505|genre=Drama
duplicate_movie_id_row,14119,14034,2,,,,,5,movie_title=나비효과(2004)|ott_release_month=201505|genre=Drama
duplicate_movie_id_row,14126,14041,2,,,,,33,movie_title=사라진시간(2019)|ott_release_month=202006|genre=Thriller/Crime
duplicate_movie_id_row,14126,14042,2,,,,,33,movie_title=사라진시간(2019)|ott_release_month=202006|genre=Thriller/Crime
duplicate_movie_id_row,14287,14190,3,,,,,826,movie_title=라이온킹(2019)|ott_release_month=201910|genre=Animation/Family
duplicate_movie_id_row,14287,14191,3,,,,,826,movie_title=라이온킹(2019)|ott_release_month=201910|genre=Animation/Family
duplicate_movie_id_row,14287,14192,3,,,,,826,movie_title=라이온킹(2019)|ott_release_month=201910|genre=Animation/Family
duplicate_movie_id_row,14295,14199,2,,,,,7,movie_title=도망자|ott_release_month=201203|genre=Drama
duplicate_movie_id_row,14295,14200,2,,,,,7,movie_title=도망자|ott_release_month=201203|genre=Drama
duplicate_movie_id_row,14308,14212,3,,,,,16,movie_title=기문둔갑|ott_release_month=201808|genre=Action/Adventure
duplicate_movie_id_row,14308,14213,3,,,,,16,movie_title=기문둔갑|ott_release_month=201808|genre=Action/Adventure
duplicate_movie_id_row,14308,14214,3,,,,,16,movie_title=기문둔갑|ott_release_month=201808|genre=Action/Adventure
duplicate_movie_id_row,14366,14269,2,,,,,2,movie_title=갈매기|ott_release_month=201812|genre=Drama
duplicate_movie_id_row,14366,14270,2,,,,,2,movie_title=갈매기|ott_release_month=201812|genre=Drama
duplicate_movie_id_row,14380,14283,4,,,,,2976,movie_title=알라딘(2019)|ott_release_month=201909|genre=SF/Fantasy
duplicate_movie_id_row,14380,14284,4,,,,,2976,movie_title=알라딘(2019)|ott_release_month=201909|genre=SF/Fantasy
duplicate_movie_id_row,14380,14285,4,,,,,2976,movie_title=알라딘(2019)|ott_release_month=201909|genre=SF/Fantasy
duplicate_movie_id_row,14380,14286,4,,,,,2976,movie_title=알라딘(2019)|ott_release_month=201909|genre=SF/Fantasy
duplicate_movie_id_row,14407,14313,2,,,,,268,movie_title=차이나타운|ott_release_month=201505|genre=Thriller/Crime
duplicate_movie_id_row,14407,14314,2,,,,,268,movie_title=차이나타운|ott_release_month=201505|genre=Thriller/Crime
duplicate_movie_id_row,14452,14357,2,,,,,144,movie_title=캡틴아메리카:시빌워|ott_release_month=201609|genre=SF/Fantasy
duplicate_movie_id_row,14452,14358,2,,,,,144,movie_title=캡틴아메리카:시빌워|ott_release_month=201609|genre=SF/Fantasy
duplicate_movie_id_row,14500,14405,2,,,,,17,movie_title=리틀프린세스소피아:신비한섬|ott_release_month=201710|genre=SF/Fantasy
duplicate_movie_id_row,14500,14406,2,,,,,17,movie_title=리틀프린세스소피아:신비한섬|ott_release_month=201710|genre=SF/Fantasy
duplicate_movie_id_row,14582,14486,3,,,,,2,movie_title=침입자(2017)|ott_release_month=201909|genre=Horror
duplicate_movie_id_row,14582,14487,3,,,,,2,movie_title=침입자(2017)|ott_release_month=201909|genre=Horror
duplicate_movie_id_row,14582,14488,3,,,,,2,movie_title=침입자(2017)|ott_release_month=201909|genre=Horror
