membership_row_id,has_usage_feature,total_watch_time,total_sessions,unique_contents,unique_days,first_watch_rel_day,last_watch_rel_day,avg_session_time,median_session_time,min_session_time,max_session_time,std_session_time,active_span_days,days_since_first_watch_from_reg,days_since_last_watch_to_obs_end,watch_days_ratio,sessions_per_active_day,contents_per_active_day,avg_watch_time_per_content,max_daily_watch_time,avg_daily_watch_time,median_daily_watch_time,std_daily_watch_time,max_daily_sessions,avg_gap_between_watch_days,max_gap_between_watch_days,max_inactive_gap_days,start_inactive_days,end_inactive_days,week1_watch_time,week2_watch_time,week3_watch_time,week1_sessions,week2_sessions,week3_sessions,week1_unique_contents,week2_unique_contents,week3_unique_contents,week1_active_days,week2_active_days,week3_active_days,week1_ratio,week2_ratio,week3_ratio,front_loaded_ratio,late_ratio,w2_minus_w1_watch_time,w3_minus_w2_watch_time,w3_minus_w1_watch_time,w3_to_w1_ratio,w3_to_w1_ratio_capped,daily_watch_slope,week_count_with_watch,front_loaded_flag,late_binge_flag,only_week1_flag,only_week3_flag,no_week1_flag,no_week3_flag,steady_3week_watch_flag,usage_trend_label,max_day_share,one_day_binge_flag
16721,1,98,10,9,2,14,15,9.8,9.0,1,22,7.2387844283415435,2,14,5,0.09523809523809523,5.0,4.5,10.88888888888889,52,49.0,49.0,4.242640687119285,5,1.0,1.0,14.0,14.0,5.0,0,0,98,0,0,10,0,0,9,0,0,2,0.0,0.0,1.0,0.0,1.0,0,98,98,,999.0,7.0,1,0,1,0,1,1,0,0,only_week3,0.5306122448979592,0
16722,1,197,7,1,6,2,19,28.142857142857142,28.0,1,66,22.42341463313569,18,2,1,0.2857142857142857,1.1666666666666667,0.16666666666666666,197.0,66,32.833333333333336,29.0,20.740459654179958,2,3.4,8.0,7.0,2.0,1.0,66,73,58,1,3,3,1,1,1,1,3,2,0.3350253807106599,0.37055837563451777,0.29441624365482233,0.3350253807106599,0.29441624365482233,7,-15,-8,0.8787878787878788,0.8787878787878788,-0.5714285714285714,3,0,0,0,0,0,0,1,steady_all_weeks,0.3350253807106599,0
16723,1,427,10,6,8,1,20,42.7,33.5,1,96,38.64669024207205,20,1,0,0.38095238095238093,1.25,0.75,71.16666666666667,96,53.375,55.5,36.90504224163878,2,2.7142857142857144,4.0,3.0,1.0,0.0,112,198,117,4,4,2,3,3,1,3,3,2,0.26229508196721313,0.4637002341920375,0.27400468384074944,0.26229508196721313,0.27400468384074944,86,-81,5,1.0446428571428572,1.0446428571428572,0.35714285714285715,3,0,0,0,0,0,0,1,steady_all_weeks,0.22482435597189696,0
16724,1,48,4,2,3,6,20,12.0,8.0,1,31,13.089435944047908,15,6,0,0.14285714285714285,1.3333333333333333,0.6666666666666666,24.0,39,16.0,8.0,20.223748416156685,2,7.0,12.0,11.0,6.0,0.0,39,1,8,2,1,1,1,1,1,1,1,1,0.8125,0.020833333333333332,0.16666666666666666,0.8125,0.16666666666666666,-38,7,-31,0.20512820512820512,0.20512820512820512,-2.2142857142857144,3,1,0,0,0,0,0,1,front_decreasing,0.8125,1
16725,1,567,10,7,7,8,19,56.7,46.0,1,125,50.006777318457324,12,8,1,0.3333333333333333,1.4285714285714286,1.0,81.0,147,81.0,81.0,52.00961449578337,3,1.8333333333333333,4.0,8.0,8.0,1.0,0,335,232,0,6,4,0,5,2,0,3,4,0.0,0.5908289241622575,0.4091710758377425,0.0,0.4091710758377425,335,-103,232,,999.0,16.571428571428573,2,0,0,0,0,1,0,0,late_increasing,0.25925925925925924,0
16726,1,34,1,1,1,16,16,34.0,34.0,34,34,0.0,1,16,4,0.047619047619047616,1.0,1.0,34.0,34,34.0,34.0,0.0,1,0.0,0.0,16.0,16.0,4.0,0,0,34,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,34,34,,999.0,2.4285714285714284,1,0,1,0,1,1,0,0,only_week3,1.0,1
16727,1,32,3,3,2,2,9,10.666666666666666,12.0,1,19,9.073771725877465,8,2,11,0.09523809523809523,1.5,1.5,10.666666666666666,20,16.0,16.0,5.656854249492381,2,7.0,7.0,11.0,2.0,11.0,20,12,0,2,1,0,2,1,0,1,1,0,0.625,0.375,0.0,0.625,0.0,-8,-12,-20,0.0,0.0,-1.4285714285714286,2,1,0,0,0,0,1,0,mixed_or_low_activity,0.625,0
16729,1,148,1,1,1,4,4,148.0,148.0,148,148,0.0,1,4,16,0.047619047619047616,1.0,1.0,148.0,148,148.0,148.0,0.0,1,0.0,0.0,16.0,4.0,16.0,148,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-148,0,-148,0.0,0.0,-10.571428571428571,1,1,0,1,0,0,1,0,only_week1,1.0,1
16730,1,216,10,8,2,12,20,21.6,1.0,1,136,45.6367298468143,9,12,0,0.09523809523809523,5.0,4.0,27.0,137,108.0,108.0,41.012193308819754,8,8.0,8.0,12.0,12.0,0.0,0,137,79,0,2,8,0,2,6,0,1,1,0.0,0.6342592592592593,0.36574074074074076,0.0,0.36574074074074076,137,-58,79,,999.0,5.642857142857143,2,0,0,0,0,1,0,0,late_increasing,0.6342592592592593,0
16731,1,122,1,1,1,11,11,122.0,122.0,122,122,0.0,1,11,9,0.047619047619047616,1.0,1.0,122.0,122,122.0,122.0,0.0,1,0.0,0.0,11.0,11.0,9.0,0,122,0,0,1,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,122,-122,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
16732,1,313,5,4,2,0,7,62.6,72.0,8,114,40.53146925538229,8,0,13,0.09523809523809523,2.5,2.0,78.25,160,156.5,156.5,4.949747468305833,3,7.0,7.0,13.0,0.0,13.0,160,153,0,3,2,0,2,2,0,1,1,0,0.5111821086261981,0.48881789137380194,0.0,0.5111821086261981,0.0,-7,-153,-160,0.0,0.0,-11.428571428571429,2,1,0,0,0,0,1,0,front_decreasing,0.5111821086261981,0
16734,1,312,5,5,4,4,19,62.4,89.0,1,128,57.67408430135671,16,4,1,0.19047619047619047,1.25,1.25,62.4,128,78.0,91.5,54.141789158960506,2,5.0,6.0,5.0,4.0,1.0,1,91,220,1,2,2,1,2,2,1,1,2,0.003205128205128205,0.2916666666666667,0.7051282051282052,0.003205128205128205,0.7051282051282052,90,129,219,220.0,220.0,15.642857142857142,3,0,1,0,0,0,0,1,late_increasing,0.41025641025641024,0
16735,1,221,2,2,2,6,8,110.5,110.5,109,112,2.1213203435596424,3,6,12,0.09523809523809523,1.0,1.0,110.5,112,110.5,110.5,2.1213203435596424,1,2.0,2.0,12.0,6.0,12.0,109,112,0,1,1,0,1,1,0,1,1,0,0.49321266968325794,0.5067873303167421,0.0,0.49321266968325794,0.0,3,-112,-109,0.0,0.0,-7.785714285714286,2,0,0,0,0,0,1,0,front_decreasing,0.5067873303167421,0
16737,1,1,1,1,1,6,6,1.0,1.0,1,1,0.0,1,6,14,0.047619047619047616,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0.0,0.0,14.0,6.0,14.0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,-0.07142857142857142,1,1,0,1,0,0,1,0,only_week1,1.0,1
16740,1,94,3,2,2,4,18,31.333333333333332,1.0,1,92,52.53887449625594,15,4,2,0.09523809523809523,1.5,1.0,47.0,93,47.0,47.0,65.05382386916237,2,14.0,14.0,13.0,4.0,2.0,93,0,1,2,0,1,1,0,1,1,0,1,0.9893617021276596,0.0,0.010638297872340425,0.9893617021276596,0.010638297872340425,-93,1,-92,0.010752688172043012,0.010752688172043012,-6.571428571428571,2,1,0,0,0,0,0,0,front_decreasing,0.9893617021276596,1
16742,1,519,10,5,6,5,17,51.9,53.5,1,124,44.655346824316574,13,5,3,0.2857142857142857,1.6666666666666667,0.8333333333333334,103.8,127,86.5,79.0,35.99305488563037,3,2.4,4.0,5.0,5.0,3.0,50,354,115,1,7,2,1,5,2,1,3,2,0.09633911368015415,0.6820809248554913,0.22157996146435452,0.09633911368015415,0.22157996146435452,304,-239,65,2.3,2.3,4.642857142857143,3,0,0,0,0,0,0,1,late_increasing,0.24470134874759153,0
16744,1,1,1,1,1,6,6,1.0,1.0,1,1,0.0,1,6,14,0.047619047619047616,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0.0,0.0,14.0,6.0,14.0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,-0.07142857142857142,1,1,0,1,0,0,1,0,only_week1,1.0,1
16746,1,777,12,11,8,1,17,64.75,3.5,1,197,81.1487130912354,17,1,3,0.38095238095238093,1.5,1.375,70.63636363636364,197,97.125,124.0,84.48235234143789,3,2.2857142857142856,8.0,7.0,1.0,3.0,453,126,198,8,2,2,7,2,2,4,2,2,0.583011583011583,0.16216216216216217,0.2548262548262548,0.583011583011583,0.2548262548262548,-327,72,-255,0.4370860927152318,0.4370860927152318,-18.214285714285715,3,1,0,0,0,0,0,1,front_decreasing,0.25353925353925355,0
16747,1,125,5,4,2,0,2,25.0,14.0,1,94,39.07684736515984,3,0,18,0.09523809523809523,2.5,2.0,31.25,109,62.5,62.5,65.76093065034893,3,2.0,2.0,18.0,0.0,18.0,125,0,0,5,0,0,4,0,0,2,0,0,1.0,0.0,0.0,1.0,0.0,-125,0,-125,0.0,0.0,-8.928571428571429,1,1,0,1,0,0,1,0,only_week1,0.872,1
16748,1,1,1,1,1,1,1,1.0,1.0,1,1,0.0,1,1,19,0.047619047619047616,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0.0,0.0,19.0,1.0,19.0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,-0.07142857142857142,1,1,0,1,0,0,1,0,only_week1,1.0,1
16749,1,231,7,6,5,5,19,33.0,2.0,1,99,45.390894828515265,15,5,1,0.23809523809523808,1.4,1.2,38.5,100,46.2,31.0,49.736304647611284,2,3.5,6.0,5.0,5.0,1.0,131,99,1,3,3,1,3,3,1,2,2,1,0.5670995670995671,0.42857142857142855,0.004329004329004329,0.5670995670995671,0.004329004329004329,-32,-98,-130,0.007633587786259542,0.007633587786259542,-9.285714285714286,3,1,0,0,0,0,0,1,front_decreasing,0.4329004329004329,0
16750,1,71,10,2,4,0,16,7.1,8.0,1,20,5.915140648276158,17,0,4,0.19047619047619047,2.5,0.5,35.5,36,17.75,14.5,13.573871960498227,3,5.333333333333333,14.0,13.0,0.0,4.0,62,0,9,8,0,2,2,0,1,3,0,1,0.8732394366197183,0.0,0.1267605633802817,0.8732394366197183,0.1267605633802817,-62,9,-53,0.14516129032258066,0.14516129032258066,-3.7857142857142856,2,1,0,0,0,0,0,0,front_decreasing,0.5070422535211268,0
16752,1,226,5,4,4,7,17,45.2,10.0,3,111,53.54157263286165,11,7,3,0.19047619047619047,1.25,1.0,56.5,111,56.5,54.5,54.69003565550127,2,3.3333333333333335,5.0,7.0,7.0,3.0,0,102,124,0,2,3,0,2,3,0,2,2,0.0,0.45132743362831856,0.5486725663716814,0.0,0.5486725663716814,102,22,124,,999.0,8.857142857142858,2,0,1,0,0,1,0,0,late_increasing,0.4911504424778761,0
16753,1,128,1,1,1,18,18,128.0,128.0,128,128,0.0,1,18,2,0.047619047619047616,1.0,1.0,128.0,128,128.0,128.0,0.0,1,0.0,0.0,18.0,18.0,2.0,0,0,128,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,128,128,,999.0,9.142857142857142,1,0,1,0,1,1,0,0,only_week3,1.0,1
16755,1,117,12,6,6,2,20,9.75,4.5,1,32,10.626938325868752,19,2,0,0.2857142857142857,2.0,1.0,19.5,74,19.5,10.5,27.120103244641236,3,3.6,8.0,7.0,2.0,0.0,4,16,97,1,5,6,1,3,4,1,2,3,0.03418803418803419,0.13675213675213677,0.8290598290598291,0.03418803418803419,0.8290598290598291,12,81,93,24.25,24.25,6.642857142857143,3,0,1,0,0,0,0,1,late_increasing,0.6324786324786325,0
16756,1,681,7,5,3,4,15,97.28571428571429,121.0,1,169,70.61802009334984,12,4,5,0.14285714285714285,2.3333333333333335,1.6666666666666667,136.2,285,227.0,263.0,82.1462111116514,3,5.5,6.0,5.0,4.0,5.0,133,263,285,2,3,2,2,2,2,1,1,1,0.19530102790014683,0.38619676945668135,0.4185022026431718,0.19530102790014683,0.4185022026431718,130,22,152,2.142857142857143,2.142857142857143,10.857142857142858,3,0,0,0,0,0,0,1,late_increasing,0.4185022026431718,0
16757,1,276,11,6,5,4,19,25.09090909090909,3.0,1,74,31.20722527061496,16,4,1,0.23809523809523808,2.2,1.2,46.0,93,55.2,61.0,33.69272918598314,6,3.75,7.0,6.0,4.0,1.0,115,1,160,3,1,7,1,1,4,2,1,2,0.4166666666666667,0.0036231884057971015,0.5797101449275363,0.4166666666666667,0.5797101449275363,-114,159,45,1.391304347826087,1.391304347826087,3.2142857142857144,3,0,1,0,0,0,0,1,late_increasing,0.33695652173913043,0
16758,1,1054,24,10,10,3,19,43.916666666666664,18.5,1,137,48.301513763898306,17,3,1,0.47619047619047616,2.4,1.0,105.4,261,105.4,101.0,89.60803535397929,6,1.7777777777777777,3.0,3.0,3.0,1.0,103,733,218,2,17,5,2,8,2,2,5,3,0.09772296015180265,0.6954459203036053,0.20683111954459202,0.09772296015180265,0.20683111954459202,630,-515,115,2.116504854368932,2.116504854368932,8.214285714285714,3,0,0,0,0,0,0,1,late_increasing,0.2476280834914611,0
16759,1,131,2,1,1,13,13,65.5,65.5,1,130,91.21677477306463,1,13,7,0.047619047619047616,2.0,1.0,131.0,131,131.0,131.0,0.0,2,0.0,0.0,13.0,13.0,7.0,0,131,0,0,2,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,131,-131,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
16760,1,112,4,3,2,0,20,28.0,1.5,1,108,53.33541662597815,21,0,0,0.09523809523809523,2.0,1.5,37.333333333333336,110,56.0,56.0,76.36753236814714,3,20.0,20.0,19.0,0.0,0.0,2,0,110,1,0,3,1,0,2,1,0,1,0.017857142857142856,0.0,0.9821428571428571,0.017857142857142856,0.9821428571428571,-2,110,108,55.0,55.0,7.714285714285714,2,0,1,0,0,0,0,0,late_increasing,0.9821428571428571,1
16761,1,1,1,1,1,2,2,1.0,1.0,1,1,0.0,1,2,18,0.047619047619047616,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0.0,0.0,18.0,2.0,18.0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,-0.07142857142857142,1,1,0,1,0,0,1,0,only_week1,1.0,1
16762,1,356,6,6,4,6,20,59.333333333333336,54.5,1,128,59.5068623493683,15,6,0,0.19047619047619047,1.5,1.5,59.333333333333336,128,89.0,104.5,49.03740069239668,3,4.666666666666667,12.0,11.0,6.0,0.0,19,245,92,3,2,1,3,2,1,1,2,1,0.05337078651685393,0.6882022471910112,0.25842696629213485,0.05337078651685393,0.25842696629213485,226,-153,73,4.842105263157895,4.842105263157895,5.214285714285714,3,0,0,0,0,0,0,1,late_increasing,0.3595505617977528,0
16764,1,173,4,2,1,15,15,43.25,42.0,2,87,42.5,1,15,5,0.047619047619047616,4.0,2.0,86.5,173,173.0,173.0,0.0,4,0.0,0.0,15.0,15.0,5.0,0,0,173,0,0,4,0,0,2,0,0,1,0.0,0.0,1.0,0.0,1.0,0,173,173,,999.0,12.357142857142858,1,0,1,0,1,1,0,0,only_week3,1.0,1
16766,1,4,1,1,1,4,4,4.0,4.0,4,4,0.0,1,4,16,0.047619047619047616,1.0,1.0,4.0,4,4.0,4.0,0.0,1,0.0,0.0,16.0,4.0,16.0,4,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-4,0,-4,0.0,0.0,-0.2857142857142857,1,1,0,1,0,0,1,0,only_week1,1.0,1
16767,1,259,13,6,5,1,15,19.923076923076923,3.0,1,137,42.20478159810319,15,1,5,0.23809523809523808,2.6,1.2,43.166666666666664,137,51.8,33.0,59.187836588272084,9,3.5,6.0,5.0,1.0,5.0,138,88,33,2,2,9,2,1,3,2,2,1,0.5328185328185329,0.33976833976833976,0.1274131274131274,0.5328185328185329,0.1274131274131274,-50,-55,-105,0.2391304347826087,0.2391304347826087,-7.5,3,1,0,0,0,0,0,1,front_decreasing,0.528957528957529,0
16770,1,702,10,6,4,4,16,70.2,71.5,16,123,36.97085939553535,13,4,4,0.19047619047619047,2.5,1.5,117.0,241,175.5,188.5,65.89132466923598,4,4.0,6.0,5.0,4.0,4.0,185,433,84,2,7,1,2,3,1,1,2,1,0.26353276353276356,0.6168091168091168,0.11965811965811966,0.26353276353276356,0.11965811965811966,248,-349,-101,0.4540540540540541,0.4540540540540541,-7.214285714285714,3,0,0,0,0,0,0,1,front_decreasing,0.3433048433048433,0
16771,1,254,10,7,6,2,17,25.4,6.0,1,120,39.91713639250413,16,2,3,0.2857142857142857,1.6666666666666667,1.1666666666666667,36.285714285714285,122,42.333333333333336,25.5,46.24572052273234,3,3.0,6.0,5.0,2.0,3.0,69,170,15,2,5,3,1,3,3,1,3,2,0.27165354330708663,0.6692913385826772,0.05905511811023622,0.27165354330708663,0.05905511811023622,101,-155,-54,0.21739130434782608,0.21739130434782608,-3.857142857142857,3,0,0,0,0,0,0,1,front_decreasing,0.48031496062992124,0
16772,1,5,2,2,2,1,5,2.5,2.5,2,3,0.7071067811865476,5,1,15,0.09523809523809523,1.0,1.0,2.5,3,2.5,2.5,0.7071067811865476,1,4.0,4.0,15.0,1.0,15.0,5,0,0,2,0,0,2,0,0,2,0,0,1.0,0.0,0.0,1.0,0.0,-5,0,-5,0.0,0.0,-0.35714285714285715,1,1,0,1,0,0,1,0,only_week1,0.6,0
16773,1,12,8,8,3,2,20,1.5,1.5,1,2,0.5345224838248488,19,2,0,0.14285714285714285,2.6666666666666665,2.6666666666666665,1.5,10,4.0,1.0,5.196152422706632,6,9.0,16.0,15.0,2.0,0.0,1,0,11,1,0,7,1,0,7,1,0,2,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.9166666666666666,-1,11,10,11.0,11.0,0.7142857142857143,2,0,1,0,0,0,0,0,mixed_or_low_activity,0.8333333333333334,1
16774,1,26,8,5,4,0,19,3.25,1.0,1,18,5.970163912561961,20,0,1,0.19047619047619047,2.0,1.25,5.2,19,6.5,3.0,8.426149773176359,3,6.333333333333333,9.0,8.0,0.0,1.0,20,4,2,3,3,2,2,1,2,2,1,1,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.07692307692307693,-16,-2,-18,0.1,0.1,-1.2857142857142858,3,1,0,0,0,0,0,1,steady_all_weeks,0.7307692307692307,0
16776,1,180,7,4,4,1,8,25.714285714285715,6.0,1,102,37.37072956969703,8,1,12,0.19047619047619047,1.75,1.0,45.0,148,45.0,15.5,69.6419413859206,2,2.3333333333333335,5.0,12.0,1.0,12.0,31,149,0,4,3,0,3,2,0,2,2,0,0.17222222222222222,0.8277777777777777,0.0,0.17222222222222222,0.0,118,-149,-31,0.0,0.0,-2.2142857142857144,2,0,0,0,0,0,1,0,front_decreasing,0.8222222222222222,1
16778,1,199,8,6,5,1,19,24.875,1.0,1,112,44.97757377690734,19,1,1,0.23809523809523808,1.6,1.2,33.166666666666664,114,39.8,1.0,54.32034609609921,3,4.5,7.0,6.0,1.0,1.0,1,115,83,1,4,3,1,3,2,1,2,2,0.005025125628140704,0.5778894472361809,0.41708542713567837,0.005025125628140704,0.41708542713567837,114,-32,82,83.0,83.0,5.857142857142857,3,0,0,0,0,0,0,1,late_increasing,0.5728643216080402,0
16779,1,106,4,1,3,15,17,26.5,24.5,1,56,24.77229635432829,3,15,3,0.14285714285714285,1.3333333333333333,0.3333333333333333,106.0,57,35.333333333333336,37.0,22.54624876411447,2,1.0,1.0,15.0,15.0,3.0,0,0,106,0,0,4,0,0,1,0,0,3,0.0,0.0,1.0,0.0,1.0,0,106,106,,999.0,7.571428571428571,1,0,1,0,1,1,0,0,only_week3,0.5377358490566038,0
16780,1,1237,32,29,10,1,18,38.65625,19.0,1,108,37.9724937587468,18,1,2,0.47619047619047616,3.2,2.9,42.6551724137931,339,123.7,91.5,88.72685926795536,9,1.8888888888888888,4.0,3.0,1.0,2.0,207,834,196,5,16,11,4,15,10,3,5,2,0.16734033953112368,0.6742118027485853,0.15844785772029102,0.16734033953112368,0.15844785772029102,627,-638,-11,0.9468599033816425,0.9468599033816425,-0.7857142857142857,3,0,0,0,0,0,0,1,steady_all_weeks,0.2740501212611156,0
16782,1,253,5,3,4,0,17,50.6,31.0,1,102,46.392887385891385,18,0,3,0.19047619047619047,1.25,0.75,84.33333333333333,102,63.25,64.5,42.625305473001205,2,5.666666666666667,8.0,7.0,0.0,3.0,31,124,98,1,3,1,1,1,1,1,2,1,0.1225296442687747,0.4901185770750988,0.38735177865612647,0.1225296442687747,0.38735177865612647,93,-26,67,3.161290322580645,3.161290322580645,4.785714285714286,3,0,0,0,0,0,0,1,late_increasing,0.4031620553359684,0
16784,1,27,3,3,2,6,18,9.0,9.0,1,17,8.0,13,6,2,0.09523809523809523,1.5,1.5,9.0,17,13.5,13.5,4.949747468305833,2,12.0,12.0,11.0,6.0,2.0,17,0,10,1,0,2,1,0,2,1,0,1,0.6296296296296297,0.0,0.37037037037037035,0.6296296296296297,0.37037037037037035,-17,10,-7,0.5882352941176471,0.5882352941176471,-0.5,2,1,0,0,0,0,0,0,mixed_or_low_activity,0.6296296296296297,0
16789,1,273,5,5,1,18,18,54.6,40.0,12,117,45.78536884202202,1,18,2,0.047619047619047616,5.0,5.0,54.6,273,273.0,273.0,0.0,5,0.0,0.0,18.0,18.0,2.0,0,0,273,0,0,5,0,0,5,0,0,1,0.0,0.0,1.0,0.0,1.0,0,273,273,,999.0,19.5,1,0,1,0,1,1,0,0,only_week3,1.0,1
16790,1,345,4,4,3,10,17,86.25,109.5,1,125,57.93890460361385,8,10,3,0.14285714285714285,1.3333333333333333,1.3333333333333333,86.25,126,115.0,120.0,14.177446878757825,2,3.5,6.0,10.0,10.0,3.0,0,120,225,0,1,3,0,1,3,0,1,2,0.0,0.34782608695652173,0.6521739130434783,0.0,0.6521739130434783,120,105,225,,999.0,16.071428571428573,2,0,1,0,0,1,0,0,late_increasing,0.3652173913043478,0
16793,1,39,10,8,4,3,20,3.9,1.5,1,22,6.488451279003334,18,3,0,0.19047619047619047,2.5,2.0,4.875,26,9.75,6.0,11.814539065631521,4,5.666666666666667,10.0,9.0,3.0,0.0,11,27,1,4,5,1,2,5,1,1,2,1,0.28205128205128205,0.6923076923076923,0.02564102564102564,0.28205128205128205,0.02564102564102564,16,-26,-10,0.09090909090909091,0.09090909090909091,-0.7142857142857143,3,0,0,0,0,0,0,1,steady_all_weeks,0.6666666666666666,0
16795,1,568,7,5,5,6,18,81.14285714285714,95.0,1,148,61.64529874323635,13,6,2,0.23809523809523808,1.4,1.0,113.6,148,113.6,136.0,40.728368491752775,2,3.0,5.0,6.0,6.0,2.0,96,336,136,2,4,1,1,3,1,1,3,1,0.16901408450704225,0.5915492957746479,0.23943661971830985,0.16901408450704225,0.23943661971830985,240,-200,40,1.4166666666666667,1.4166666666666667,2.857142857142857,3,0,0,0,0,0,0,1,late_increasing,0.2605633802816901,0
16798,1,330,9,8,6,3,17,36.666666666666664,14.0,1,134,48.5025772511111,15,3,3,0.2857142857142857,1.5,1.3333333333333333,41.25,134,55.0,46.5,53.3516635167077,3,2.8,6.0,5.0,3.0,3.0,93,5,232,5,2,2,4,2,2,2,2,2,0.2818181818181818,0.015151515151515152,0.703030303030303,0.2818181818181818,0.703030303030303,-88,227,139,2.4946236559139785,2.4946236559139785,9.928571428571429,3,0,1,0,0,0,0,1,late_increasing,0.40606060606060607,0
16799,1,77,3,1,2,3,12,25.666666666666668,1.0,1,75,42.72391992003231,10,3,8,0.09523809523809523,1.5,0.5,77.0,76,38.5,38.5,53.033008588991066,2,9.0,9.0,8.0,3.0,8.0,76,1,0,2,1,0,1,1,0,1,1,0,0.987012987012987,0.012987012987012988,0.0,0.987012987012987,0.0,-75,-1,-76,0.0,0.0,-5.428571428571429,2,1,0,0,0,0,1,0,front_decreasing,0.987012987012987,1
16800,1,234,10,8,5,9,19,23.4,3.0,1,115,41.263920210167996,11,9,1,0.23809523809523808,2.0,1.6,29.25,115,46.8,16.0,53.82564444574723,4,2.5,7.0,9.0,9.0,1.0,0,118,116,0,4,6,0,2,6,0,2,3,0.0,0.5042735042735043,0.49572649572649574,0.0,0.49572649572649574,118,-2,116,,999.0,8.285714285714286,2,0,0,0,0,1,0,0,late_increasing,0.49145299145299143,0
16801,1,446,10,4,7,0,19,44.6,52.5,1,90,27.937231231617943,20,0,1,0.3333333333333333,1.4285714285714286,0.5714285714285714,111.5,159,63.714285714285715,55.0,49.992380371793615,4,3.1666666666666665,11.0,10.0,0.0,1.0,159,91,196,4,2,4,4,2,1,1,2,4,0.35650224215246634,0.2040358744394619,0.43946188340807174,0.35650224215246634,0.43946188340807174,-68,105,37,1.2327044025157232,1.2327044025157232,2.642857142857143,3,0,0,0,0,0,0,1,late_increasing,0.35650224215246634,0
16802,1,533,8,5,5,0,15,66.625,87.0,1,125,54.87632198212371,16,0,5,0.23809523809523808,1.6,1.0,106.6,125,106.6,113.0,15.836666315863322,3,3.75,9.0,8.0,0.0,5.0,204,125,204,4,1,3,2,1,2,2,1,2,0.3827392120075047,0.23452157598499063,0.3827392120075047,0.3827392120075047,0.3827392120075047,-79,79,0,1.0,1.0,0.0,3,0,0,0,0,0,0,1,steady_all_weeks,0.23452157598499063,0
16803,1,571,11,8,5,0,11,51.90909090909091,58.0,1,127,45.63212584452876,12,0,9,0.23809523809523808,2.2,1.6,71.375,168,114.2,112.0,48.76679197978887,4,2.75,5.0,9.0,0.0,9.0,513,58,0,10,1,0,7,1,0,4,1,0,0.8984238178633975,0.10157618213660245,0.0,0.8984238178633975,0.0,-455,-58,-513,0.0,0.0,-36.642857142857146,2,1,0,0,0,0,1,0,front_decreasing,0.29422066549912435,0
16805,1,14,4,3,3,1,11,3.5,3.5,1,6,2.3804761428476167,11,1,9,0.14285714285714285,1.3333333333333333,1.0,4.666666666666667,8,4.666666666666667,5.0,3.5118845842842465,2,5.0,8.0,9.0,1.0,9.0,5,9,0,1,3,0,1,2,0,1,2,0,0.35714285714285715,0.6428571428571429,0.0,0.35714285714285715,0.0,4,-9,-5,0.0,0.0,-0.35714285714285715,2,0,0,0,0,0,1,0,mixed_or_low_activity,0.5714285714285714,0
16807,1,514,11,8,8,0,17,46.72727272727273,43.0,1,103,32.41324084102332,18,0,3,0.38095238095238093,1.375,1.0,64.25,179,64.25,45.0,51.627096982661556,2,2.4285714285714284,6.0,5.0,0.0,3.0,308,159,47,5,4,2,4,4,2,4,2,2,0.5992217898832685,0.3093385214007782,0.0914396887159533,0.5992217898832685,0.0914396887159533,-149,-112,-261,0.1525974025974026,0.1525974025974026,-18.642857142857142,3,1,0,0,0,0,0,1,front_decreasing,0.34824902723735407,0
16808,1,36,1,1,1,0,0,36.0,36.0,36,36,0.0,1,0,20,0.047619047619047616,1.0,1.0,36.0,36,36.0,36.0,0.0,1,0.0,0.0,20.0,0.0,20.0,36,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-36,0,-36,0.0,0.0,-2.5714285714285716,1,1,0,1,0,0,1,0,only_week1,1.0,1
